BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
4.18402 -0.786098 0.38568 -1.49328 0.396513
4.12356 1.10369 0.328362 -1.52275 0.367038
3.41882 1.10369 -0.339779 -1.58712 0.302673
2.83499 -2.67589 -0.893285 -1.86623 0.0235596
4.26952 2.04858 0.466739 -2.05511 -0.165323
3.77119 1.10369 -0.00570812 -1.5823 0.307486
3.33332 -1.73099 -0.420838 -1.79164 0.0981504
3.1269 -0.786098 -0.616532 -1.94563 -0.0558434
3.83165 -0.786098 0.0516093 -2.04549 -0.155699
4.68235 0.158796 0.858127 -1.19972 0.690064
3.83165 -0.786098 0.0516093 -1.33387 0.555921
3.9776 0.158796 0.189986 -1.64727 0.24252
3.06644 1.10369 -0.673849 -1.70141 0.188381
2.83499 -2.67589 -0.893285 -1.97571 -0.0859204
3.33332 -1.73099 -0.420838 -2.0106 -0.12081
2.92049 0.158796 -0.812226 -1.88067 0.0091227
4.41548 2.99348 0.605116 -1.32845 0.561335
3.47927 -0.786098 -0.282461 -1.83134 0.0584488
3.77119 1.10369 -0.00570812 -2.1297 -0.239914
3.91715 2.04858 0.132668 -1.622 0.267784
3.77119 1.10369 -0.00570812 -1.96548 -0.0756942
3.06644 1.10369 -0.673849 -1.81089 0.0789012
4.18402 -0.786098 0.38568 -1.9312 -0.0414065
4.18402 -0.786098 0.38568 -1.60276 0.287033
4.12356 1.10369 0.328362 -1.96067 -0.0708819
4.47594 1.10369 0.662433 -1.84638 0.0434104
4.62189 2.04858 0.80081 -1.55764 0.332149
4.26952 2.04858 0.466739 -1.83615 0.0536365
4.62189 2.04858 0.80081 -1.72186 0.167929
3.41882 1.10369 -0.339779 -1.47764 0.412153
3.1269 -0.786098 -0.616532 -1.72667 0.163117
4.47594 1.10369 0.662433 -1.13476 0.75503
4.03806 -1.73099 0.247303 -1.61779 0.271995
2.48261 -2.67589 -1.22736 -1.98052 -0.0907327
3.77119 1.10369 -0.00570812 -1.36334 0.526446
4.53639 -0.786098 0.719751 -1.37898 0.510806
3.91715 2.04858 0.132668 -1.18408 0.705704
2.98094 -1.73099 -0.754908 -1.85119 0.0385981
4.53639 -0.786098 0.719751 -1.43372 0.456066
3.91715 2.04858 0.132668 -1.73148 0.158304
2.42215 -0.786098 -1.28467 -1.95526 -0.0654681
4.26952 2.04858 0.466739 -1.72667 0.163117
3.9776 0.158796 0.189986 -1.92097 -0.0311804
4.26952 2.04858 0.466739 -1.72667 0.163117
3.47927 -0.786098 -0.282461 -1.66712 0.222669
4.12356 1.10369 0.328362 -1.52275 0.367038
4.12356 1.10369 0.328362 -1.41327 0.476518
2.42215 -0.786098 -1.28467 -2.17422 -0.284428
3.62523 0.158796 -0.144085 -2.19948 -0.309693
2.92049 0.158796 -0.812226 -1.88067 0.0091227
4.03806 -1.73099 0.247303 -1.83675 0.053035
4.18402 -0.786098 0.38568 -1.71224 0.177553
3.68569 -1.73099 -0.0867672 -1.73209 0.157703
4.18402 -0.786098 0.38568 -1.3838 0.505993
2.48261 -2.67589 -1.22736 -1.98052 -0.0907327
4.62189 2.04858 0.80081 -1.83134 0.0584488
3.27286 0.158796 -0.478155 -1.60215 0.287635
4.53639 -0.786098 0.719751 -1.48846 0.401326
4.62189 2.04858 0.80081 -1.44816 0.441629
4.26952 2.04858 0.466739 -1.72667 0.163117
4.62189 2.04858 0.80081 -1.83134 0.0584488
2.92049 0.158796 -0.812226 -1.77119 0.118603
3.62523 0.158796 -0.144085 -1.65208 0.237707
3.68569 -1.73099 -0.0867672 -1.89631 -0.0065173
2.62857 -1.73099 -1.08898 -1.91074 -0.0209542
3.1269 -0.786098 -0.616532 -1.83615 0.0536365
4.62189 2.04858 0.80081 -1.39342 0.496369
4.12356 1.10369 0.328362 -1.57749 0.312298
3.62523 0.158796 -0.144085 -1.65208 0.237707
3.68569 -1.73099 -0.0867672 -1.73209 0.157703
4.62189 2.04858 0.80081 -1.61238 0.277409
4.53639 -0.786098 0.719751 -1.21476 0.675026
3.06644 1.10369 -0.673849 -1.70141 0.188381
2.62857 -1.73099 -1.08898 -2.23918 -0.349394
4.12356 1.10369 0.328362 -1.68697 0.202818
2.83499 -2.67589 -0.893285 -2.08519 -0.1954
4.32998 0.158796 0.524056 -1.47824 0.411552
3.1269 -0.786098 -0.616532 -1.56245 0.327337
3.1269 -0.786098 -0.616532 -1.94563 -0.0558434
3.1269 -0.786098 -0.616532 -1.83615 0.0536365
4.53639 -0.786098 0.719751 -1.8169 0.0728858
3.83165 -0.786098 0.0516093 -2.04549 -0.155699
4.26952 2.04858 0.466739 -1.39823 0.491556
4.53639 -0.786098 0.719751 -1.76216 0.127626
3.33332 -1.73099 -0.420838 -1.90112 -0.0113296
3.33332 -1.73099 -0.420838 -1.7369 0.15289
3.33332 -1.73099 -0.420838 -1.79164 0.0981504
4.12356 1.10369 0.328362 -1.79645 0.0933381
4.53639 -0.786098 0.719751 -1.59794 0.291846
3.18736 -2.67589 -0.559214 -2.18986 -0.300068
3.68569 -1.73099 -0.0867672 -1.45839 0.431403
3.77119 1.10369 -0.00570812 -2.02022 -0.130434
3.06644 1.10369 -0.673849 -1.48245 0.407341
5.12022 2.99348 1.27326 -1.20935 0.68044
3.68569 -1.73099 -0.0867672 -1.40365 0.486143
3.41882 1.10369 -0.339779 -1.6966 0.193193
2.83499 -2.67589 -0.893285 -1.92097 -0.0311804
3.41882 1.10369 -0.339779 -1.47764 0.412153
3.27286 0.158796 -0.478155 -1.54741 0.342375
4.26952 2.04858 0.466739 -1.83615 0.0536365
3.91715 2.04858 0.132668 -1.622 0.267784
2.98094 -1.73099 -0.754908 -1.68697 0.202818
3.83165 -0.786098 0.0516093 -1.71705 0.172741
2.2762 -1.73099 -1.42305 -2.13452 -0.244727
3.68569 -1.73099 -0.0867672 -1.89631 -0.0065173
4.12356 1.10369 0.328362 -2.23437 -0.344582
4.12356 1.10369 0.328362 -1.63223 0.257558
4.76785 2.99348 0.939186 -1.5426 0.347187
3.41882 1.10369 -0.339779 -1.58712 0.302673
