Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
166.24 173.196 164.934 166.882 163.758 166.9
166.24 173.095 168.075 166.786 163.709 166.851
166.24 171.924 168.075 165.676 163.602 166.744
166.24 170.953 161.792 164.755 163.138 166.28
166.24 173.338 169.646 167.016 162.824 165.966
166.24 172.51 168.075 166.231 163.61 166.752
166.24 171.782 163.363 165.541 163.262 166.404
166.24 171.439 164.934 165.216 163.006 166.148
166.24 172.61 164.934 166.326 162.84 165.982
166.24 174.024 166.504 167.667 164.246 167.388
166.24 172.61 164.934 166.326 164.023 167.165
166.24 172.853 166.504 166.556 163.502 166.644
166.24 171.338 168.075 165.12 163.412 166.554
166.24 170.953 161.792 164.755 162.956 166.098
166.24 171.782 163.363 165.541 162.898 166.04
166.24 171.095 166.504 164.89 163.114 166.256
166.24 173.581 171.217 167.246 164.032 167.174
166.24 172.024 164.934 165.771 163.196 166.338
166.24 172.51 168.075 166.231 162.7 165.842
166.24 172.752 169.646 166.461 163.544 166.686
166.24 172.51 168.075 166.231 162.973 166.115
166.24 171.338 168.075 165.12 163.23 166.372
166.24 173.196 164.934 166.882 163.03 166.172
166.24 173.196 164.934 166.882 163.576 166.718
166.24 173.095 168.075 166.786 162.981 166.123
166.24 173.681 168.075 167.342 163.171 166.313
166.24 173.924 169.646 167.572 163.651 166.793
166.24 173.338 169.646 167.016 163.188 166.33
166.24 173.924 169.646 167.572 163.378 166.52
166.24 171.924 168.075 165.676 163.784 166.926
166.24 171.439 164.934 165.216 163.37 166.512
166.24 173.681 168.075 167.342 164.354 167.496
166.24 172.953 163.363 166.652 163.551 166.693
166.24 170.368 161.792 164.2 162.948 166.09
166.24 172.51 168.075 166.231 163.974 167.116
166.24 173.782 164.934 167.437 163.948 167.09
166.24 172.752 169.646 166.461 164.272 167.414
166.24 171.196 163.363 164.985 163.163 166.305
166.24 173.782 164.934 167.437 163.857 166.999
166.24 172.752 169.646 166.461 163.362 166.504
166.24 170.267 164.934 164.105 162.99 166.132
166.24 173.338 169.646 167.016 163.37 166.512
166.24 172.853 166.504 166.556 163.047 166.189
166.24 173.338 169.646 167.016 163.37 166.512
166.24 172.024 164.934 165.771 163.469 166.611
166.24 173.095 168.075 166.786 163.709 166.851
166.24 173.095 168.075 166.786 163.891 167.033
166.24 170.267 164.934 164.105 162.626 165.768
166.24 172.267 166.504 166.001 162.584 165.726
166.24 171.095 166.504 164.89 163.114 166.256
166.24 172.953 163.363 166.652 163.187 166.329
166.24 173.196 164.934 166.882 163.394 166.536
166.24 172.368 163.363 166.096 163.361 166.503
166.24 173.196 164.934 166.882 163.94 167.082
166.24 170.368 161.792 164.2 162.948 166.09
166.24 173.924 169.646 167.572 163.196 166.338
166.24 171.681 166.504 165.446 163.577 166.719
166.24 173.782 164.934 167.437 163.766 166.908
166.24 173.924 169.646 167.572 163.833 166.975
166.24 173.338 169.646 167.016 163.37 166.512
166.24 173.924 169.646 167.572 163.196 166.338
166.24 171.095 166.504 164.89 163.296 166.438
166.24 172.267 166.504 166.001 163.494 166.636
166.24 172.368 163.363 166.096 163.088 166.23
166.24 170.61 163.363 164.43 163.064 166.206
166.24 171.439 164.934 165.216 163.188 166.33
166.24 173.924 169.646 167.572 163.924 167.066
166.24 173.095 168.075 166.786 163.618 166.76
166.24 172.267 166.504 166.001 163.494 166.636
166.24 172.368 163.363 166.096 163.361 166.503
166.24 173.924 169.646 167.572 163.56 166.702
166.24 173.782 164.934 167.437 164.221 167.363
166.24 171.338 168.075 165.12 163.412 166.554
166.24 170.61 163.363 164.43 162.518 165.66
166.24 173.095 168.075 166.786 163.436 166.578
166.24 170.953 161.792 164.755 162.774 165.916
166.24 173.439 166.504 167.112 163.783 166.925
166.24 171.439 164.934 165.216 163.643 166.785
166.24 171.439 164.934 165.216 163.006 166.148
166.24 171.439 164.934 165.216 163.188 166.33
166.24 173.782 164.934 167.437 163.22 166.362
166.24 172.61 164.934 166.326 162.84 165.982
166.24 173.338 169.646 167.016 163.916 167.058
166.24 173.782 164.934 167.437 163.311 166.453
166.24 171.782 163.363 165.541 163.08 166.222
166.24 171.782 163.363 165.541 163.353 166.495
166.24 171.782 163.363 165.541 163.262 166.404
166.24 173.095 168.075 166.786 163.254 166.396
166.24 173.782 164.934 167.437 163.584 166.726
166.24 171.539 161.792 165.311 162.6 165.742
166.24 172.368 163.363 166.096 163.816 166.958
166.24 172.51 168.075 166.231 162.882 166.024
166.24 171.338 168.075 165.12 163.776 166.918
166.24 174.752 171.217 168.357 164.23 167.372
166.24 172.368 163.363 166.096 163.907 167.049
166.24 171.924 168.075 165.676 163.42 166.562
166.24 170.953 161.792 164.755 163.047 166.189
166.24 171.924 168.075 165.676 163.784 166.926
166.24 171.681 166.504 165.446 163.668 166.81
166.24 173.338 169.646 167.016 163.188 166.33
166.24 172.752 169.646 166.461 163.544 166.686
166.24 171.196 163.363 164.985 163.436 166.578
166.24 172.61 164.934 166.326 163.386 166.528
166.24 170.024 163.363 163.875 162.692 165.834
166.24 172.368 163.363 166.096 163.088 166.23
166.24 173.095 168.075 166.786 162.526 165.668
166.24 173.095 168.075 166.786 163.527 166.669
166.24 174.167 171.217 167.802 163.676 166.818
166.24 171.924 168.075 165.676 163.602 166.744
166.24 172.752 169.646 166.461 163.999 167.141
166.24 169.782 161.792 163.645 162.394 165.536
166.24 170.368 161.792 164.2 162.766 165.908
166.24 172.368 163.363 166.096 163.725 166.867
166.24 172.61 164.934 166.326 163.022 166.164
166.24 172.368 163.363 166.096 163.088 166.23
166.24 171.338 168.075 165.12 163.594 166.736
166.24 171.782 163.363 165.541 163.444 166.586
166.24 173.782 164.934 167.437 164.13 167.272
166.24 174.024 166.504 167.667 163.7 166.842
166.24 171.095 166.504 164.89 163.296 166.438
166.24 174.167 171.217 167.802 163.676 166.818
166.24 173.338 169.646 167.016 163.188 166.33
166.24 173.782 164.934 167.437 163.675 166.817
166.24 173.095 168.075 166.786 162.708 165.85
166.24 170.368 161.792 164.2 162.766 165.908
166.24 171.681 166.504 165.446 162.94 166.082
166.24 172.61 164.934 166.326 163.022 166.164
166.24 173.338 169.646 167.016 162.824 165.966
166.24 173.338 169.646 167.016 164.007 167.149
166.24 174.752 171.217 168.357 163.866 167.008
166.24 174.51 169.646 168.127 163.932 167.074
166.24 171.196 163.363 164.985 163.254 166.396
166.24 172.267 166.504 166.001 163.403 166.545
166.24 172.368 163.363 166.096 163.088 166.23
166.24 171.439 164.934 165.216 163.279 166.421
166.24 171.338 168.075 165.12 163.412 166.554
166.24 171.095 166.504 164.89 163.114 166.256
166.24 173.338 169.646 167.016 164.098 167.24
166.24 173.338 169.646 167.016 163.006 166.148
166.24 173.196 164.934 166.882 163.94 167.082
166.24 174.61 166.504 168.222 163.89 167.032
166.24 171.338 168.075 165.12 163.594 166.736
166.24 173.924 169.646 167.572 163.833 166.975
166.24 171.338 168.075 165.12 163.594 166.736
166.24 171.924 168.075 165.676 163.42 166.562
166.24 173.338 169.646 167.016 162.824 165.966
166.24 172.368 163.363 166.096 163.27 166.412
166.24 171.095 166.504 164.89 163.569 166.711
166.24 173.439 166.504 167.112 163.51 166.652
166.24 172.61 164.934 166.326 163.022 166.164
166.24 172.953 163.363 166.652 163.369 166.511
166.24 173.924 169.646 167.572 163.56 166.702
166.24 171.439 164.934 165.216 163.188 166.33
166.24 172.953 163.363 166.652 163.187 166.329
166.24 171.782 163.363 165.541 163.535 166.677
166.24 173.681 168.075 167.342 163.626 166.768
166.24 172.024 164.934 165.771 163.651 166.793
166.24 172.267 166.504 166.001 163.858 167
166.24 171.095 166.504 164.89 163.478 166.62
166.24 171.681 166.504 165.446 163.486 166.628
166.24 174.61 166.504 168.222 163.708 166.85
166.24 171.924 168.075 165.676 163.42 166.562
166.24 171.782 163.363 165.541 163.08 166.222
166.24 173.095 168.075 166.786 162.708 165.85
166.24 173.196 164.934 166.882 163.212 166.354
166.24 172.024 164.934 165.771 163.742 166.884
166.24 172.61 164.934 166.326 163.568 166.71
166.24 173.095 168.075 166.786 163.072 166.214
166.24 171.095 166.504 164.89 163.114 166.256
166.24 172.752 169.646 166.461 163.726 166.868
166.24 172.953 163.363 166.652 163.005 166.147
166.24 171.681 166.504 165.446 163.486 166.628
166.24 170.752 168.075 164.565 163.222 166.364
166.24 171.439 164.934 165.216 163.006 166.148
166.24 171.681 166.504 165.446 162.94 166.082
166.24 173.924 169.646 167.572 163.196 166.338
166.24 171.924 168.075 165.676 162.874 166.016
166.24 173.924 169.646 167.572 162.832 165.974
166.24 172.752 169.646 166.461 164.272 167.414
166.24 170.853 164.934 164.66 162.816 165.958
166.24 173.095 168.075 166.786 162.89 166.032
166.24 172.267 166.504 166.001 163.494 166.636
166.24 172.267 166.504 166.001 163.403 166.545
166.24 173.338 169.646 167.016 163.37 166.512
166.24 171.681 166.504 165.446 163.486 166.628
166.24 172.267 166.504 166.001 163.676 166.818
166.24 172.51 168.075 166.231 163.064 166.206
166.24 173.095 168.075 166.786 163.072 166.214
166.24 172.368 163.363 166.096 163.452 166.594
166.24 172.368 163.363 166.096 163.27 166.412
166.24 173.439 166.504 167.112 163.328 166.47
166.24 174.61 166.504 168.222 164.072 167.214
166.24 172.752 169.646 166.461 163.18 166.322
166.24 174.167 171.217 167.802 163.858 167
166.24 171.782 163.363 165.541 163.444 166.586
166.24 172.51 168.075 166.231 162.882 166.024
166.24 174.167 171.217 167.802 164.04 167.182
166.24 172.024 164.934 165.771 162.832 165.974
166.24 172.752 169.646 166.461 163.999 167.141
166.24 173.338 169.646 167.016 163.552 166.694
166.24 171.924 168.075 165.676 163.056 166.198
166.24 172.267 166.504 166.001 163.13 166.272
166.24 170.51 166.504 164.335 162.924 166.066
166.24 173.095 168.075 166.786 163.072 166.214
166.24 172.51 168.075 166.231 163.064 166.206
166.24 173.338 169.646 167.016 163.006 166.148
166.24 172.752 169.646 166.461 164.272 167.414
166.24 172.752 169.646 166.461 163.726 166.868
166.24 172.024 164.934 165.771 163.742 166.884
166.24 170.51 166.504 164.335 163.288 166.43
166.24 170.953 161.792 164.755 162.956 166.098
166.24 173.196 164.934 166.882 163.758 166.9
166.24 172.953 163.363 166.652 162.914 166.056
166.24 173.338 169.646 167.016 163.37 166.512
166.24 173.095 168.075 166.786 162.526 165.668
166.24 172.024 164.934 165.771 163.742 166.884
166.24 173.196 164.934 166.882 163.394 166.536
166.24 173.338 169.646 167.016 164.098 167.24
166.24 173.782 164.934 167.437 164.039 167.181
166.24 173.439 166.504 167.112 163.51 166.652
166.24 172.267 166.504 166.001 163.494 166.636
166.24 172.953 163.363 166.652 163.46 166.602
166.24 173.338 169.646 167.016 163.916 167.058
166.24 171.924 168.075 165.676 162.874 166.016
166.24 173.924 169.646 167.572 163.469 166.611
166.24 174.61 166.504 168.222 164.254 167.396
166.24 172.51 168.075 166.231 163.61 166.752
166.24 173.095 168.075 166.786 162.89 166.032
166.24 170.953 161.792 164.755 162.774 165.916
166.24 171.196 163.363 164.985 163.618 166.76
166.24 171.439 164.934 165.216 163.188 166.33
166.24 171.439 164.934 165.216 163.37 166.512
166.24 170.51 166.504 164.335 163.197 166.339
166.24 174.024 166.504 167.667 163.518 166.66
166.24 173.196 164.934 166.882 163.03 166.172
166.24 172.853 166.504 166.556 163.502 166.644
166.24 172.368 163.363 166.096 163.27 166.412
166.24 172.024 164.934 165.771 164.106 167.248
