Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
120.946 125.154 119.381 121.335 118.065 121.207
120.946 124.953 125.664 121.145 118.513 121.655
120.946 122.711 122.522 119.019 117.256 120.398
120.946 122.811 119.381 119.114 116.122 119.264
120.946 124.711 124.093 120.915 117.76 120.902
120.946 125.154 119.381 121.335 118.156 121.298
120.946 124.125 124.093 120.359 118.116 121.258
120.946 123.882 122.522 120.129 117.727 120.869
120.946 122.953 124.093 119.249 117.918 121.06
120.946 124.912 117.81 121.105 118.586 121.728
120.946 124.125 124.093 120.359 118.48 121.622
120.946 125.397 120.951 121.565 117.908 121.05
120.946 125.64 122.522 121.795 118.388 121.53
120.946 123.296 122.522 119.574 117.81 120.952
120.946 122.125 122.522 118.463 116.884 120.026
120.946 125.539 125.664 121.7 118.339 121.481
120.946 122.953 124.093 119.249 117.736 120.878
120.946 123.497 116.239 119.764 117.18 120.322
120.946 123.882 122.522 120.129 117.363 120.505
120.946 124.326 117.81 120.55 117.486 120.628
120.946 124.368 125.664 120.589 118.414 121.556
120.946 124.711 124.093 120.915 118.67 121.812
120.946 124.326 117.81 120.55 118.032 121.174
120.946 125.397 120.951 121.565 118.09 121.232
120.946 123.255 114.668 119.534 117.337 120.479
120.946 122.711 122.522 119.019 116.71 119.852
120.946 125.296 124.093 121.47 118.405 121.547
120.946 123.497 116.239 119.764 117.544 120.686
120.946 122.711 122.522 119.019 116.892 120.034
120.946 125.054 122.522 121.24 117.743 120.885
120.946 125.054 122.522 121.24 118.471 121.613
120.946 125.983 120.951 122.121 118.826 121.968
120.946 125.882 124.093 122.025 119.232 122.374
120.946 126.125 125.664 122.255 119.166 122.308
120.946 124.912 117.81 121.105 118.04 121.182
120.946 124.569 119.381 120.78 117.602 120.744
120.946 125.983 120.951 122.121 118.826 121.968
120.946 123.497 116.239 119.764 117.362 120.504
120.946 125.397 120.951 121.565 117.908 121.05
120.946 125.64 122.522 121.795 117.933 121.075
120.946 123.539 124.093 119.804 117.926 121.068
120.946 126.569 120.951 122.676 118.652 121.794
120.946 123.74 117.81 119.995 117.296 120.438
120.946 125.397 120.951 121.565 118.09 121.232
120.946 123.497 116.239 119.764 117.544 120.686
120.946 124.326 117.81 120.55 117.577 120.719
120.946 125.983 120.951 122.121 118.371 121.513
120.946 125.154 119.381 121.335 118.52 121.662
120.946 125.882 124.093 122.025 118.413 121.555
120.946 124.225 120.951 120.455 117.073 120.215
120.946 122.368 124.093 118.693 116.818 119.96
120.946 124.125 124.093 120.359 117.752 120.894
120.946 124.326 117.81 120.55 118.123 121.265
120.946 124.083 116.239 120.32 117.552 120.694
120.946 124.125 124.093 120.359 117.934 121.076
120.946 125.154 119.381 121.335 117.974 121.116
120.946 125.64 122.522 121.795 118.206 121.348
120.946 125.054 122.522 121.24 117.652 120.794
120.946 123.539 124.093 119.804 118.108 121.25
120.946 126.711 125.664 122.811 118.719 121.861
120.946 125.397 120.951 121.565 118.272 121.414
120.946 124.468 122.522 120.685 117.462 120.604
120.946 124.083 116.239 120.32 117.461 120.603
120.946 123.054 120.951 119.344 117.239 120.381
120.946 122.669 114.668 118.979 117.238 120.38
120.946 124.912 117.81 121.105 118.313 121.455
120.946 124.912 117.81 121.105 118.313 121.455
120.946 124.125 124.093 120.359 117.934 121.076
120.946 124.225 120.951 120.455 117.528 120.67
120.946 125.296 124.093 121.47 118.496 121.638
120.946 126.468 124.093 122.581 118.785 121.927
120.946 122.125 122.522 118.463 116.702 119.844
120.946 124.326 117.81 120.55 118.76 121.902
120.946 122.669 114.668 118.979 116.783 119.925
120.946 124.125 124.093 120.359 118.025 121.167
120.946 123.497 116.239 119.764 117.362 120.504
120.946 124.326 117.81 120.55 117.759 120.901
120.946 125.882 124.093 122.025 118.686 121.828
120.946 123.64 120.951 119.899 116.974 120.116
120.946 124.326 117.81 120.55 117.759 120.901
120.946 123.983 119.381 120.225 116.866 120.008
120.946 125.64 122.522 121.795 117.842 120.984
120.946 123.397 119.381 119.669 116.312 119.454
120.946 124.569 119.381 120.78 117.602 120.744
120.946 124.083 116.239 120.32 118.189 121.331
120.946 125.539 125.664 121.7 118.521 121.663
120.946 122.669 114.668 118.979 117.238 120.38
120.946 123.497 116.239 119.764 117.817 120.959
120.946 124.811 120.951 121.01 117.263 120.405
120.946 124.225 120.951 120.455 117.073 120.215
120.946 124.569 119.381 120.78 117.784 120.926
120.946 125.983 120.951 122.121 119.099 122.241
120.946 125.296 124.093 121.47 118.314 121.456
120.946 122.711 122.522 119.019 116.983 120.125
120.946 124.125 124.093 120.359 117.661 120.803
120.946 124.125 124.093 120.359 118.116 121.258
120.946 123.882 122.522 120.129 116.726 119.868
120.946 124.711 124.093 120.915 118.124 121.266
120.946 124.912 117.81 121.105 118.495 121.637
120.946 123.539 124.093 119.804 117.198 120.34
120.946 124.912 117.81 121.105 118.313 121.455
120.946 123.539 124.093 119.804 118.381 121.523
120.946 123.539 124.093 119.804 117.744 120.886
120.946 123.539 124.093 119.804 117.471 120.613
120.946 124.711 124.093 120.915 117.942 121.084
120.946 124.811 120.951 121.01 117.263 120.405
120.946 124.368 125.664 120.589 118.232 121.374
120.946 125.64 122.522 121.795 118.024 121.166
120.946 122.711 122.522 119.019 116.619 119.761
120.946 125.154 119.381 121.335 117.61 120.752
120.946 124.569 119.381 120.78 117.42 120.562
120.946 124.326 117.81 120.55 117.759 120.901
120.946 123.882 122.522 120.129 117.454 120.596
120.946 125.054 122.522 121.24 118.016 121.158
120.946 125.154 119.381 121.335 117.61 120.752
120.946 125.64 122.522 121.795 118.297 121.439
120.946 124.711 124.093 120.915 117.578 120.72
120.946 125.054 122.522 121.24 117.834 120.976
120.946 124.225 120.951 120.455 117.255 120.397
120.946 124.083 116.239 120.32 118.098 121.24
120.946 123.255 114.668 119.534 117.155 120.297
120.946 123.882 122.522 120.129 116.999 120.141
120.946 126.125 125.664 122.255 119.075 122.217
120.946 122.669 114.668 118.979 117.147 120.289
120.946 124.326 117.81 120.55 117.122 120.264
120.946 126.711 125.664 122.811 118.992 122.134
120.946 123.983 119.381 120.225 116.684 119.826
120.946 122.669 114.668 118.979 116.601 119.743
120.946 124.083 116.239 120.32 117.825 120.967
120.946 125.983 120.951 122.121 118.189 121.331
120.946 125.397 120.951 121.565 117.544 120.686
120.946 124.912 117.81 121.105 118.495 121.637
120.946 124.569 119.381 120.78 117.511 120.653
120.946 124.326 117.81 120.55 117.577 120.719
120.946 122.953 124.093 119.249 117.736 120.878
120.946 124.326 117.81 120.55 117.577 120.719
120.946 125.154 119.381 121.335 117.974 121.116
120.946 123.983 119.381 120.225 116.593 119.735
120.946 124.912 117.81 121.105 117.585 120.727
120.946 125.054 122.522 121.24 117.834 120.976
120.946 125.882 124.093 122.025 118.322 121.464
120.946 124.468 122.522 120.685 117.462 120.604
