BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.47962 -1.29426 0.321952 -2.38195 0.215566
3.31342 3.90078 0.164386 -2.01154 0.58598
1.45917 1.30326 -1.59356 -3.05085 -0.453328
1.54227 -1.29426 -1.51477 -3.98846 -1.39094
3.1128 2.60202 -0.0258134 -2.63413 -0.0366126
3.47962 -1.29426 0.321952 -2.30671 0.290807
2.62846 2.60202 -0.484994 -2.33979 0.257734
2.42784 1.30326 -0.675193 -2.66142 -0.0638975
1.65979 2.60202 -1.40336 -2.5035 0.0940243
3.279 -2.59302 0.131753 -1.95118 0.646338
2.62846 2.60202 -0.484994 -2.03882 0.558695
3.68024 0.00450041 0.51215 -2.51176 0.0857562
3.88086 1.30326 0.702349 -2.11489 0.482628
1.94351 1.30326 -1.13437 -2.59279 0.00472819
0.974831 1.30326 -2.05274 -3.35842 -0.760904
3.79776 3.90078 0.623566 -2.15541 0.442114
1.65979 2.60202 -1.40336 -2.65398 -0.0564562
2.1097 -3.89178 -0.976808 -3.11369 -0.516166
2.42784 1.30326 -0.675193 -2.96238 -0.364859
2.79466 -2.59302 -0.327428 -2.86068 -0.26316
2.82908 3.90078 -0.294795 -2.09339 0.504125
3.1128 2.60202 -0.0258134 -1.88173 0.71579
2.79466 -2.59302 -0.327428 -2.40924 0.188281
3.68024 0.00450041 0.51215 -2.36128 0.236237
1.90909 -5.19054 -1.16701 -2.98388 -0.386356
1.45917 1.30326 -1.59356 -3.50229 -0.90477
3.59714 2.60202 0.433367 -2.10084 0.496684
2.1097 -3.89178 -0.976808 -2.81272 -0.215205
1.45917 1.30326 -1.59356 -3.35181 -0.754289
3.39652 1.30326 0.243169 -2.64819 -0.0506685
3.39652 1.30326 0.243169 -2.04627 0.551254
4.16458 0.00450041 0.971331 -1.75275 0.844773
4.08148 2.60202 0.892548 -1.41706 1.18046
4.2821 3.90078 1.08275 -1.47163 1.12589
3.279 -2.59302 0.131753 -2.40262 0.194896
2.99528 -1.29426 -0.137229 -2.76477 -0.16725
4.16458 0.00450041 0.971331 -1.75275 0.844773
2.1097 -3.89178 -0.976808 -2.9632 -0.365685
3.68024 0.00450041 0.51215 -2.51176 0.0857562
3.88086 1.30326 0.702349 -2.49109 0.106427
2.14413 2.60202 -0.944175 -2.49688 0.100639
4.64891 0.00450041 1.43051 -1.89661 0.700907
2.31032 -2.59302 -0.786609 -3.01777 -0.420255
3.68024 0.00450041 0.51215 -2.36128 0.236237
2.1097 -3.89178 -0.976808 -2.81272 -0.215205
2.79466 -2.59302 -0.327428 -2.78544 -0.18792
4.16458 0.00450041 0.971331 -2.12895 0.468572
3.47962 -1.29426 0.321952 -2.00575 0.591768
4.08148 2.60202 0.892548 -2.09422 0.503298
2.71156 0.00450041 -0.406211 -3.20215 -0.604635
1.17545 2.60202 -1.86254 -3.41299 -0.815473
2.62846 2.60202 -0.484994 -2.64075 -0.0432271
2.79466 -2.59302 -0.327428 -2.334 0.263522
2.59404 -3.89178 -0.517627 -2.80611 -0.20859
2.62846 2.60202 -0.484994 -2.49027 0.107253
3.47962 -1.29426 0.321952 -2.45719 0.140326
3.88086 1.30326 0.702349 -2.26537 0.332147
3.39652 1.30326 0.243169 -2.72343 -0.125909
2.14413 2.60202 -0.944175 -2.3464 0.251119
4.76643 3.90078 1.54193 -1.84122 0.756304
3.68024 0.00450041 0.51215 -2.2108 0.386717
2.91218 1.30326 -0.216012 -2.88052 -0.283004
2.59404 -3.89178 -0.517627 -2.88135 -0.283831
1.74289 0.00450041 -1.32457 -3.0649 -0.467384
1.42475 -5.19054 -1.62619 -3.06573 -0.468211
3.279 -2.59302 0.131753 -2.1769 0.420617
3.279 -2.59302 0.131753 -2.1769 0.420617
2.62846 2.60202 -0.484994 -2.49027 0.107253
2.71156 0.00450041 -0.406211 -2.82595 -0.228434
3.59714 2.60202 0.433367 -2.0256 0.571924
4.56581 2.60202 1.35173 -1.78665 0.810874
0.974831 1.30326 -2.05274 -3.5089 -0.911384
2.79466 -2.59302 -0.327428 -1.80732 0.790204
1.42475 -5.19054 -1.62619 -3.44193 -0.844412
2.62846 2.60202 -0.484994 -2.41503 0.182494
2.1097 -3.89178 -0.976808 -2.9632 -0.365685
2.79466 -2.59302 -0.327428 -2.63496 -0.0374394
4.08148 2.60202 0.892548 -1.8685 0.729019
2.22722 0.00450041 -0.865392 -3.28401 -0.68649
2.79466 -2.59302 -0.327428 -2.63496 -0.0374394
2.51094 -1.29426 -0.59641 -3.37331 -0.775786
3.88086 1.30326 0.702349 -2.56633 0.0311863
2.02661 -1.29426 -1.05559 -3.83136 -1.23384
2.99528 -1.29426 -0.137229 -2.76477 -0.16725
2.59404 -3.89178 -0.517627 -2.27943 0.318092
3.79776 3.90078 0.623566 -2.00493 0.592594
1.42475 -5.19054 -1.62619 -3.06573 -0.468211
2.1097 -3.89178 -0.976808 -2.587 0.0105159
3.1959 0.00450041 0.0529696 -3.04506 -0.44754
2.71156 0.00450041 -0.406211 -3.20215 -0.604635
2.99528 -1.29426 -0.137229 -2.61429 -0.016769
4.16458 0.00450041 0.971331 -1.52703 1.07049
3.59714 2.60202 0.433367 -2.17608 0.421444
1.45917 1.30326 -1.59356 -3.27657 -0.679049
2.62846 2.60202 -0.484994 -2.71599 -0.118467
2.62846 2.60202 -0.484994 -2.33979 0.257734
2.42784 1.30326 -0.675193 -3.48906 -0.89154
3.1128 2.60202 -0.0258134 -2.33317 0.264348
3.279 -2.59302 0.131753 -2.02642 0.571097
2.14413 2.60202 -0.944175 -3.0988 -0.501283
3.279 -2.59302 0.131753 -2.1769 0.420617
2.14413 2.60202 -0.944175 -2.12068 0.47684
2.14413 2.60202 -0.944175 -2.64736 -0.0498417
2.14413 2.60202 -0.944175 -2.87308 -0.275562
3.1128 2.60202 -0.0258134 -2.48365 0.113868
3.1959 0.00450041 0.0529696 -3.04506 -0.44754
2.82908 3.90078 -0.294795 -2.24387 0.353645
3.88086 1.30326 0.702349 -2.41585 0.181667
1.45917 1.30326 -1.59356 -3.57753 -0.98001
3.47962 -1.29426 0.321952 -2.75815 -0.160635
2.99528 -1.29426 -0.137229 -2.91525 -0.31773
2.79466 -2.59302 -0.327428 -2.63496 -0.0374394
2.42784 1.30326 -0.675193 -2.88714 -0.289618
3.39652 1.30326 0.243169 -2.42247 0.175052
3.47962 -1.29426 0.321952 -2.75815 -0.160635
3.88086 1.30326 0.702349 -2.19013 0.407388
3.1128 2.60202 -0.0258134 -2.78461 -0.187093
3.39652 1.30326 0.243169 -2.57295 0.0245718
2.71156 0.00450041 -0.406211 -3.05167 -0.454155
2.59404 -3.89178 -0.517627 -2.35467 0.242851
1.90909 -5.19054 -1.16701 -3.13436 -0.536836
2.42784 1.30326 -0.675193 -3.26334 -0.66582
4.2821 3.90078 1.08275 -1.54687 1.05065
1.42475 -5.19054 -1.62619 -3.14097 -0.543451
2.79466 -2.59302 -0.327428 -3.16164 -0.564121
4.76643 3.90078 1.54193 -1.61549 0.982025
2.51094 -1.29426 -0.59641 -3.52379 -0.926267
1.42475 -5.19054 -1.62619 -3.59241 -0.994893
2.59404 -3.89178 -0.517627 -2.58039 0.0171304
4.16458 0.00450041 0.971331 -2.27943 0.318092
3.68024 0.00450041 0.51215 -2.81272 -0.215205
3.279 -2.59302 0.131753 -2.02642 0.571097
2.99528 -1.29426 -0.137229 -2.84001 -0.24249
2.79466 -2.59302 -0.327428 -2.78544 -0.18792
1.65979 2.60202 -1.40336 -2.65398 -0.0564562
2.79466 -2.59302 -0.327428 -2.78544 -0.18792
3.47962 -1.29426 0.321952 -2.45719 0.140326
2.51094 -1.29426 -0.59641 -3.59903 -1.00151
3.279 -2.59302 0.131753 -2.77882 -0.181305
3.39652 1.30326 0.243169 -2.57295 0.0245718
4.08148 2.60202 0.892548 -2.16946 0.428058
2.91218 1.30326 -0.216012 -2.88052 -0.283004
2.59404 -3.89178 -0.517627 -2.65563 -0.0581098
1.62537 -3.89178 -1.43599 -2.89458 -0.29706
3.31342 3.90078 0.164386 -2.3125 0.285019
1.90909 -5.19054 -1.16701 -2.83339 -0.235875
