Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
169.17 173.681 168.075 167.342 165.173 168.315
169.17 173.924 169.646 167.572 165.926 169.068
169.17 177.054 163.363 170.539 167.247 170.389
169.17 174.853 168.075 168.452 166.19 169.332
169.17 175.782 166.504 169.333 166.272 169.414
169.17 176.066 175.929 169.603 165.86 169.002
169.17 174.267 168.075 167.897 165.545 168.687
169.17 174.853 168.075 168.452 166.463 169.605
169.17 174.409 172.788 168.032 166.34 169.482
169.17 174.125 163.363 167.762 164.659 167.801
169.17 175.581 172.788 169.142 166.447 169.589
169.17 174.409 172.788 168.032 166.158 169.3
169.17 175.338 171.217 168.912 166.331 169.473
169.17 175.48 175.929 169.047 166.58 169.722
169.17 177.238 175.929 170.713 167.059 170.201
169.17 175.196 166.504 168.778 166.082 169.224
169.17 175.782 166.504 169.333 165.726 168.868
169.17 176.652 175.929 170.158 166.687 169.829
169.17 174.995 172.788 168.587 165.347 168.489
169.17 176.894 177.5 170.388 166.348 169.49
169.17 175.054 161.792 168.643 165.742 168.884
169.17 174.894 175.929 168.492 165.753 168.895
169.17 176.953 166.504 170.444 166.652 169.794
169.17 172.652 172.788 166.366 164.951 168.093
169.17 177.296 164.934 170.769 167.181 170.323
169.17 177.823 175.929 171.269 166.43 169.572
169.17 175.054 161.792 168.643 165.56 168.702
169.17 174.125 163.363 167.762 165.842 168.984
169.17 173.782 164.934 167.437 165.859 169.001
169.17 173.238 172.788 166.921 165.687 168.829
169.17 177.296 164.934 170.769 167.09 170.232
169.17 175.439 168.075 169.008 167.108 170.25
169.17 175.581 172.788 169.142 167.266 170.408
169.17 174.652 174.358 168.262 166.274 169.416
169.17 174.711 163.363 168.318 165.031 168.173
169.17 174.267 168.075 167.897 165.636 168.778
169.17 174.267 168.075 167.897 165.636 168.778
169.17 176.167 172.788 169.698 166.819 169.961
169.17 172.468 160.221 166.191 164.411 167.553
169.17 176.066 175.929 169.603 165.86 169.002
169.17 174.267 168.075 167.897 165.545 168.687
169.17 173.882 161.792 167.532 165.271 168.413
169.17 174.953 164.934 168.548 164.965 168.107
169.17 174.853 168.075 168.452 166.463 169.605
