BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
4.27841 2.6905 0.854218 -1.46383 0.87005
2.94195 -3.14418 -0.412827 -2.10346 0.230416
2.32651 -4.31112 -0.996295 -2.5336 -0.19972
4.02349 3.85744 0.612538 -1.99202 0.341851
3.55738 -1.97725 0.170642 -2.07894 0.254932
2.79262 1.52357 -0.5544 -2.37907 -0.0451978
3.37713 -3.14418 -0.000251967 -2.09752 0.23636
3.55738 -1.97725 0.170642 -2.34936 -0.0154819
3.37713 -3.14418 -0.000251967 -2.09752 0.23636
3.37713 -3.14418 -0.000251967 -2.09752 0.23636
2.97287 2.6905 -0.383506 -2.4281 -0.0942289
3.99256 -1.97725 0.583217 -1.53217 0.801703
3.30246 -0.810309 -0.0710386 -2.33673 -0.00285271
3.55738 -1.97725 0.170642 -2.14655 0.187329
2.94195 -3.14418 -0.412827 -2.37387 -0.0399975
3.37713 -3.14418 -0.000251967 -1.8271 0.506774
3.66297 1.52357 0.270749 -2.16438 0.169499
3.37713 -3.14418 -0.000251967 -2.30033 0.0335492
2.50677 -3.14418 -0.825401 -2.65023 -0.316355
3.1222 -1.97725 -0.241933 -2.49051 -0.156632
3.40805 2.6905 0.0290688 -2.01654 0.317335
3.2278 1.52357 -0.141825 -2.03511 0.298763
3.55738 -1.97725 0.170642 -2.07894 0.254932
2.97287 2.6905 -0.383506 -2.3605 -0.0266254
4.45867 3.85744 1.02511 -1.71567 0.618208
2.79262 1.52357 -0.5544 -2.37907 -0.0451978
3.1222 -1.97725 -0.241933 -2.2877 0.0461784
3.04754 0.356628 -0.312719 -2.59451 -0.260637
2.5377 2.6905 -0.796081 -2.43405 -0.100172
3.55738 -1.97725 0.170642 -2.34936 -0.0154819
4.35307 0.356628 0.925005 -1.76544 0.568434
2.94195 -3.14418 -0.412827 -1.90065 0.433227
4.27841 2.6905 0.854218 -1.59903 0.734843
3.30246 -0.810309 -0.0710386 -2.33673 -0.00285271
3.2278 1.52357 -0.141825 -2.37313 -0.0392546
2.94195 -3.14418 -0.412827 -1.96825 0.365623
4.09815 1.52357 0.683324 -1.95562 0.378253
3.30246 -0.810309 -0.0710386 -2.26912 0.0647508
3.66297 1.52357 0.270749 -1.96157 0.37231
3.30246 -0.810309 -0.0710386 -2.13392 0.199958
3.73764 -0.810309 0.341536 -2.06037 0.273504
2.97287 2.6905 -0.383506 -2.4281 -0.0942289
3.40805 2.6905 0.0290688 -2.28695 0.0469213
4.02349 3.85744 0.612538 -1.5188 0.815075
2.94195 -3.14418 -0.412827 -2.44148 -0.107601
3.37713 -3.14418 -0.000251967 -1.8271 0.506774
3.40805 2.6905 0.0290688 -1.94894 0.384939
2.79262 1.52357 -0.5544 -2.37907 -0.0451978
3.37713 -3.14418 -0.000251967 -2.23272 0.101153
4.42774 -1.97725 0.995792 -1.32342 1.01046
2.97287 2.6905 -0.383506 -2.2929 0.0409781
3.55738 -1.97725 0.170642 -2.41696 -0.0830854
2.76169 -4.31112 -0.583721 -2.66286 -0.328984
3.40805 2.6905 0.0290688 -2.28695 0.0469213
3.9179 0.356628 0.51243 -1.70378 0.630094
1.92226 1.52357 -1.37955 -2.79658 -0.462705
3.04754 0.356628 -0.312719 -2.18889 0.144983
3.15313 3.85744 -0.212612 -2.34193 -0.00805298
1.89133 -4.31112 -1.40887 -3.08037 -0.746491
2.97287 2.6905 -0.383506 -2.2929 0.0409781
4.02349 3.85744 0.612538 -1.78921 0.544661
4.09815 1.52357 0.683324 -1.88802 0.445856
2.94195 -3.14418 -0.412827 -2.30627 0.027606
2.79262 1.52357 -0.5544 -2.24387 0.0900092
3.73764 -0.810309 0.341536 -2.12797 0.205901
2.5377 2.6905 -0.796081 -2.43405 -0.100172
2.5377 2.6905 -0.796081 -2.43405 -0.100172
2.94195 -3.14418 -0.412827 -2.44148 -0.107601
3.2278 1.52357 -0.141825 -2.37313 -0.0392546
2.79262 1.52357 -0.5544 -2.17626 0.157613
2.97287 2.6905 -0.383506 -2.2929 0.0409781
