Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
134.608 140.368 138.23 135.758 132.638 135.78
134.608 138.569 130.376 134.053 131.777 134.919
134.608 137.74 128.805 133.267 131.198 134.34
134.608 140.024 139.801 135.433 131.927 135.069
134.608 139.397 131.947 134.838 131.81 134.952
134.608 138.368 136.659 133.862 131.406 134.548
134.608 139.154 130.376 134.608 131.785 134.927
134.608 139.397 131.947 134.838 131.446 134.588
134.608 139.154 130.376 134.608 131.785 134.927
134.608 139.154 130.376 134.608 131.785 134.927
134.608 138.61 138.23 134.092 131.34 134.482
134.608 139.983 131.947 135.393 132.546 135.688
134.608 139.054 133.518 134.513 131.463 134.605
134.608 139.397 131.947 134.838 131.719 134.861
134.608 138.569 130.376 134.053 131.413 134.555
134.608 139.154 130.376 134.608 132.149 135.291
134.608 139.539 136.659 134.973 131.695 134.837
134.608 139.154 130.376 134.608 131.512 134.654
134.608 137.983 130.376 133.497 131.041 134.183
134.608 138.811 131.947 134.283 131.256 134.398
134.608 139.196 138.23 134.648 131.894 135.036
134.608 138.953 136.659 134.418 131.869 135.011
134.608 139.397 131.947 134.838 131.81 134.952
134.608 138.61 138.23 134.092 131.431 134.573
134.608 140.61 139.801 135.988 132.299 135.441
134.608 138.368 136.659 133.862 131.406 134.548
134.608 138.811 131.947 134.283 131.529 134.671
134.608 138.711 135.088 134.187 131.116 134.258
134.608 138.024 138.23 133.537 131.332 134.474
134.608 139.397 131.947 134.838 131.446 134.588
134.608 140.468 135.088 135.854 132.232 135.374
134.608 138.569 130.376 134.053 132.05 135.192
134.608 140.368 138.23 135.758 132.456 135.598
134.608 139.054 133.518 134.513 131.463 134.605
134.608 138.953 136.659 134.418 131.414 134.556
134.608 138.569 130.376 134.053 131.959 135.101
134.608 140.125 136.659 135.528 131.976 135.118
134.608 139.054 133.518 134.513 131.554 134.696
134.608 139.539 136.659 134.973 131.968 135.11
134.608 139.054 133.518 134.513 131.736 134.878
134.608 139.64 133.518 135.068 131.835 134.977
134.608 138.61 138.23 134.092 131.34 134.482
134.608 139.196 138.23 134.648 131.53 134.672
134.608 140.024 139.801 135.433 132.564 135.706
134.608 138.569 130.376 134.053 131.322 134.464
134.608 139.154 130.376 134.608 132.149 135.291
134.608 139.196 138.23 134.648 131.985 135.127
134.608 138.368 136.659 133.862 131.406 134.548
134.608 139.154 130.376 134.608 131.603 134.745
134.608 140.569 131.947 135.949 132.827 135.969
134.608 138.61 138.23 134.092 131.522 134.664
134.608 139.397 131.947 134.838 131.355 134.497
134.608 138.326 128.805 133.823 131.024 134.166
134.608 139.196 138.23 134.648 131.53 134.672
134.608 139.882 135.088 135.298 132.315 135.457
134.608 137.196 136.659 132.751 130.844 133.986
134.608 138.711 135.088 134.187 131.662 134.804
134.608 138.853 139.801 134.322 131.456 134.598
134.608 137.154 128.805 132.712 130.462 133.604
134.608 138.61 138.23 134.092 131.522 134.664
134.608 140.024 139.801 135.433 132.2 135.342
134.608 140.125 136.659 135.528 132.067 135.209
134.608 138.569 130.376 134.053 131.504 134.646
134.608 138.368 136.659 133.862 131.588 134.73
134.608 139.64 133.518 135.068 131.744 134.886
134.608 138.024 138.23 133.537 131.332 134.474
134.608 138.024 138.23 133.537 131.332 134.474
134.608 138.569 130.376 134.053 131.322 134.464
134.608 138.953 136.659 134.418 131.414 134.556
134.608 138.368 136.659 133.862 131.679 134.821
134.608 138.61 138.23 134.092 131.522 134.664
134.608 137.74 128.805 133.267 131.38 134.522
134.608 139.882 135.088 135.298 132.133 135.275
134.608 139.154 130.376 134.608 131.967 135.109
134.608 138.811 131.947 134.283 131.62 134.762
134.608 140.225 133.518 135.624 132.116 135.258
134.608 139.64 133.518 135.068 131.926 135.068
134.608 138.953 136.659 134.418 131.414 134.556
134.608 137.782 136.659 133.307 130.761 133.903
134.608 138.811 131.947 134.283 131.165 134.307
134.608 138.225 131.947 133.727 131.248 134.39
134.608 139.154 130.376 134.608 131.785 134.927
134.608 139.782 138.23 135.203 131.902 135.044
134.608 137.782 136.659 133.307 131.125 134.267
134.608 139.196 138.23 134.648 131.712 134.854
134.608 139.196 138.23 134.648 131.621 134.763
134.608 138.61 138.23 134.092 131.34 134.482
134.608 141.397 133.518 136.734 132.86 136.002
134.608 139.154 130.376 134.608 131.603 134.745
134.608 139.64 133.518 135.068 131.653 134.795
134.608 140.024 139.801 135.433 132.382 135.524
134.608 140.368 138.23 135.758 132.274 135.416
134.608 139.64 133.518 135.068 131.926 135.068
134.608 139.439 139.801 134.878 132.192 135.334
134.608 139.296 135.088 134.743 132.034 135.176
134.608 138.711 135.088 134.187 131.298 134.44
134.608 137.74 128.805 133.267 131.016 134.158
134.608 139.782 138.23 135.203 131.629 134.771
134.608 140.368 138.23 135.758 131.91 135.052
134.608 138.024 138.23 133.537 131.332 134.474
134.608 138.368 136.659 133.862 131.679 134.821
134.608 139.196 138.23 134.648 131.712 134.854
134.608 138.811 131.947 134.283 131.984 135.126
134.608 138.811 131.947 134.283 131.62 134.762
134.608 138.811 131.947 134.283 131.62 134.762
134.608 139.539 136.659 134.973 131.877 135.019
134.608 138.61 138.23 134.092 131.522 134.664
134.608 139.539 136.659 134.973 132.059 135.201
134.608 139.296 135.088 134.743 131.397 134.539
134.608 140.024 139.801 135.433 132.018 135.16
134.608 139.782 138.23 135.203 132.448 135.59
134.608 139.196 138.23 134.648 131.712 134.854
134.608 139.983 131.947 135.393 132.819 135.961
134.608 139.882 135.088 135.298 132.042 135.184
134.608 138.953 136.659 134.418 131.414 134.556
134.608 138.569 130.376 134.053 131.686 134.828
134.608 137.782 136.659 133.307 131.216 134.358
134.608 138.569 130.376 134.053 131.322 134.464
134.608 138.811 131.947 134.283 131.256 134.398
134.608 139.64 133.518 135.068 131.744 134.886
134.608 140.811 133.518 136.179 132.215 135.357
134.608 139.054 133.518 134.513 131.463 134.605
134.608 138.024 138.23 133.537 131.332 134.474
134.608 137.539 135.088 133.077 131.1 134.242
134.608 137.782 136.659 133.307 131.034 134.176
134.608 137.539 135.088 133.077 130.918 134.06
134.608 139.196 138.23 134.648 131.348 134.49
134.608 138.853 139.801 134.322 131.82 134.962
134.608 137.74 128.805 133.267 130.834 133.976
134.608 139.196 138.23 134.648 131.712 134.854
134.608 140.024 139.801 135.433 132.473 135.615
134.608 138.811 131.947 134.283 131.074 134.216
134.608 137.397 130.376 132.942 130.396 133.538
134.608 139.154 130.376 134.608 131.694 134.836
134.608 138.326 128.805 133.823 131.297 134.439
134.608 139.439 139.801 134.878 132.01 135.152
134.608 139.983 131.947 135.393 132.182 135.324
134.608 141.196 139.801 136.544 132.671 135.813
134.608 139.196 138.23 134.648 131.894 135.036
134.608 138.569 130.376 134.053 131.504 134.646
134.608 139.74 130.376 135.163 132.43 135.572
134.608 139.439 139.801 134.878 131.828 134.97
134.608 138.811 131.947 134.283 132.166 135.308
134.608 138.711 135.088 134.187 131.48 134.622
134.608 138.61 138.23 134.092 131.886 135.028
134.608 139.054 133.518 134.513 131.554 134.696
134.608 139.439 139.801 134.878 132.192 135.334
134.608 139.154 130.376 134.608 132.058 135.2
134.608 138.468 133.518 133.957 131.182 134.324
134.608 139.539 136.659 134.973 132.15 135.292
134.608 138.326 128.805 133.823 131.388 134.53
134.608 137.539 135.088 133.077 130.736 133.878
134.608 138.811 131.947 134.283 131.256 134.398
134.608 138.125 135.088 133.632 131.563 134.705
134.608 139.64 133.518 135.068 131.653 134.795
134.608 137.74 128.805 133.267 131.016 134.158
134.608 139.439 139.801 134.878 132.01 135.152
134.608 139.154 130.376 134.608 131.33 134.472
134.608 138.912 128.805 134.378 131.487 134.629
134.608 140.125 136.659 135.528 132.522 135.664
134.608 139.154 130.376 134.608 131.967 135.109
134.608 139.196 138.23 134.648 131.712 134.854
134.608 137.782 136.659 133.307 131.034 134.176
134.608 138.61 138.23 134.092 131.34 134.482
134.608 139.296 135.088 134.743 131.488 134.63
134.608 138.61 138.23 134.092 131.522 134.664
134.608 139.782 138.23 135.203 131.811 134.953
134.608 138.569 130.376 134.053 131.049 134.191
134.608 137.983 130.376 133.497 130.95 134.092
134.608 138.853 139.801 134.322 131.638 134.78
134.608 138.225 131.947 133.727 130.884 134.026
134.608 138.569 130.376 134.053 131.14 134.282
134.608 138.569 130.376 134.053 131.322 134.464
134.608 138.225 131.947 133.727 131.066 134.208
134.608 139.054 133.518 134.513 131.918 135.06
134.608 139.196 138.23 134.648 131.894 135.036
134.608 139.439 139.801 134.878 132.01 135.152
134.608 139.439 139.801 134.878 131.646 134.788
134.608 138.326 128.805 133.823 131.752 134.894
134.608 138.61 138.23 134.092 131.522 134.664
134.608 139.782 138.23 135.203 132.266 135.408
134.608 138.953 136.659 134.418 131.414 134.556
134.608 138.61 138.23 134.092 131.34 134.482
134.608 139.054 133.518 134.513 131.736 134.878
134.608 137.983 130.376 133.497 131.314 134.456
134.608 137.782 136.659 133.307 130.852 133.994
134.608 138.61 138.23 134.092 131.431 134.573
134.608 139.154 130.376 134.608 131.603 134.745
134.608 140.024 139.801 135.433 132.291 135.433
134.608 139.054 133.518 134.513 131.827 134.969
134.608 138.811 131.947 134.283 131.438 134.58
134.608 139.983 131.947 135.393 132.091 135.233
134.608 139.397 131.947 134.838 131.992 135.134
134.608 139.154 130.376 134.608 132.058 135.2
134.608 138.024 138.23 133.537 131.514 134.656
134.608 138.368 136.659 133.862 131.952 135.094
134.608 139.154 130.376 134.608 131.876 135.018
134.608 138.326 128.805 133.823 131.57 134.712
134.608 140.125 136.659 135.528 132.067 135.209
134.608 139.154 130.376 134.608 132.058 135.2
134.608 139.64 133.518 135.068 131.926 135.068
134.608 138.953 136.659 134.418 131.414 134.556
134.608 140.024 139.801 135.433 131.836 134.978
134.608 138.569 130.376 134.053 131.504 134.646
134.608 138.61 138.23 134.092 131.522 134.664
134.608 139.154 130.376 134.608 132.24 135.382
134.608 138.811 131.947 134.283 131.438 134.58
134.608 138.711 135.088 134.187 131.571 134.713
134.608 138.953 136.659 134.418 131.596 134.738
134.608 139.782 138.23 135.203 131.902 135.044
134.608 138.368 136.659 133.862 131.042 134.184
134.608 139.882 135.088 135.298 131.951 135.093
134.608 139.154 130.376 134.608 131.512 134.654
134.608 141.296 136.659 136.639 133.084 136.226
134.608 139.054 133.518 134.513 131.918 135.06
134.608 139.782 138.23 135.203 131.902 135.044
134.608 139.439 139.801 134.878 131.828 134.97
134.608 139.539 136.659 134.973 131.695 134.837
134.608 138.468 133.518 133.957 131.182 134.324
134.608 140.024 139.801 135.433 132.291 135.433
134.608 139.296 135.088 134.743 131.67 134.812
134.608 139.397 131.947 134.838 132.538 135.68
134.608 139.882 135.088 135.298 132.133 135.275
134.608 139.539 136.659 134.973 131.786 134.928
134.608 138.368 136.659 133.862 131.406 134.548
134.608 138.61 138.23 134.092 131.34 134.482
134.608 139.054 133.518 134.513 131.463 134.605
134.608 139.397 131.947 134.838 132.356 135.498
134.608 139.054 133.518 134.513 131.736 134.878
134.608 138.468 133.518 133.957 131 134.142
134.608 139.397 131.947 134.838 131.901 135.043
134.608 138.569 130.376 134.053 131.686 134.828
134.608 138.811 131.947 134.283 131.802 134.944
134.608 140.368 138.23 135.758 132.365 135.507
134.608 138.61 138.23 134.092 131.34 134.482
134.608 139.439 139.801 134.878 132.465 135.607
134.608 138.569 130.376 134.053 132.05 135.192
134.608 139.64 133.518 135.068 131.926 135.068
134.608 139.397 131.947 134.838 131.992 135.134
134.608 137.397 130.376 132.942 131.124 134.266
134.608 138.569 130.376 134.053 131.504 134.646
