BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.66937 0.21396 -0.28964 -1.33397 0.336258
3.74494 2.71931 -0.217999 -1.6854 -0.015164
3.74494 2.71931 -0.217999 -1.49188 0.178357
3.54037 -0.621156 -0.41194 -1.63755 0.0326847
3.3045 1.88419 -0.635557 -1.7997 -0.129469
4.18537 3.55443 0.199559 -1.37757 0.292662
3.5938 -2.29139 -0.361282 -1.51474 0.155496
4.23881 1.88419 0.250218 -1.69018 -0.0199488
2.99307 1.88419 -0.930815 -2.191 -0.520765
4.36781 2.71931 0.372518 -1.43499 0.235244
3.15337 -3.12651 -0.77884 -1.87094 -0.20071
3.35794 0.21396 -0.584899 -1.77365 -0.103418
4.36781 2.71931 0.372518 -1.53175 0.138483
3.64724 -3.96162 -0.310624 -1.68221 -0.0119741
3.98081 0.21396 0.00561778 -1.42648 0.24375
3.90524 -2.29139 -0.0660239 -1.26858 0.401651
3.41137 -1.45627 -0.53424 -1.7476 -0.0773672
3.22894 -0.621156 -0.707199 -1.93208 -0.26185
4.47467 -0.621156 0.473834 -1.04422 0.626008
3.74494 2.71931 -0.217999 -1.83054 -0.160305
3.3045 1.88419 -0.635557 -1.7997 -0.129469
3.66937 0.21396 -0.28964 -1.62426 0.045976
4.18537 3.55443 0.199559 -1.57109 0.0991411
4.55024 1.88419 0.545476 -1.25051 0.419727
3.1755 1.04908 -0.757857 -1.76461 -0.09438
4.52811 -2.29139 0.524493 -1.30846 0.361777
3.92737 1.88419 -0.0450405 -1.50091 0.169319
4.03424 -1.45627 0.0562761 -1.59395 0.0762801
4.34567 -1.45627 0.351534 -1.39618 0.274054
3.79837 1.04908 -0.16734 -1.90125 -0.231015
4.55024 1.88419 0.545476 -1.63755 0.0326847
4.52811 -2.29139 0.524493 -1.55036 0.119876
3.15337 -3.12651 -0.77884 -1.9677 -0.297471
4.23881 1.88419 0.250218 -1.35152 0.318713
3.7228 -1.45627 -0.238982 -1.45306 0.217168
3.54037 -0.621156 -0.41194 -1.73431 -0.0640759
3.22894 -0.621156 -0.707199 -1.8837 -0.21347
4.34567 -1.45627 0.351534 -1.39618 0.274054
3.66937 0.21396 -0.28964 -1.62426 0.045976
3.48694 1.04908 -0.462599 -1.51846 0.151775
4.80824 3.55443 0.790076 -1.2723 0.397929
4.21667 -2.29139 0.229234 -1.60299 0.067242
4.05637 2.71931 0.0772594 -1.82628 -0.156052
3.90524 -2.29139 -0.0660239 -1.4621 0.20813
4.23881 1.88419 0.250218 -1.59342 0.0768118
3.74494 2.71931 -0.217999 -1.6854 -0.015164
4.05637 2.71931 0.0772594 -1.68114 -0.0109108
3.92737 1.88419 -0.0450405 -1.54929 0.120939
4.05637 2.71931 0.0772594 -1.48762 0.18261
2.7885 -1.45627 -1.12476 -2.19153 -0.521296
3.64724 -3.96162 -0.310624 -1.73059 -0.0603543
4.67924 2.71931 0.667776 -1.28559 0.384638
3.92737 1.88419 -0.0450405 -1.59767 0.0725585
3.66937 0.21396 -0.28964 -1.72102 -0.0507846
3.09994 -1.45627 -0.829499 -2.04213 -0.371902
4.42124 1.04908 0.423176 -1.07028 0.599957
3.85181 -0.621156 -0.116682 -1.43977 0.230459
4.52811 -2.29139 0.524493 -1.16331 0.506918
4.55024 1.88419 0.545476 -1.39565 0.274586
2.97094 -2.29139 -0.951799 -1.91029 -0.240053
3.3358 -3.96162 -0.605882 -1.87998 -0.209748
3.79837 1.04908 -0.16734 -1.65935 0.010887
4.52811 -2.29139 0.524493 -1.50198 0.168256
4.49681 3.55443 0.494818 -1.1798 0.490437
4.21667 -2.29139 0.229234 -1.65137 0.0188617
3.35794 0.21396 -0.584899 -1.77365 -0.103418
4.65711 -1.45627 0.646792 -1.29516 0.375068
3.54037 -0.621156 -0.41194 -1.87945 -0.209217
4.36781 2.71931 0.372518 -1.38661 0.283624
3.61594 1.88419 -0.340299 -1.55355 0.116686
4.47467 -0.621156 0.473834 -1.23775 0.432487
4.23881 1.88419 0.250218 -1.10962 0.560615
4.10981 1.04908 0.127918 -1.70347 -0.0332401
3.79837 1.04908 -0.16734 -1.32068 0.349549
3.74494 2.71931 -0.217999 -1.73378 -0.0635443
3.77624 -3.12651 -0.188324 -1.76568 -0.0954434
4.18537 3.55443 0.199559 -1.18405 0.486183
3.54037 -0.621156 -0.41194 -1.78269 -0.112456
4.08767 -3.12651 0.106934 -1.47114 0.199092
3.48694 1.04908 -0.462599 -1.4217 0.248535
3.3045 1.88419 -0.635557 -1.7997 -0.129469
3.5938 -2.29139 -0.361282 -1.41798 0.252257
3.4648 -3.12651 -0.483582 -1.76993 -0.0996966
3.15337 -3.12651 -0.77884 -1.62904 0.0411911
4.05637 2.71931 0.0772594 -1.82628 -0.156052
3.77624 -3.12651 -0.188324 -1.86244 -0.192204
4.03424 -1.45627 0.0562761 -1.64233 0.0278998
4.03424 -1.45627 0.0562761 -1.49719 0.173041
3.28237 -2.29139 -0.65654 -1.51899 0.151243
4.80824 3.55443 0.790076 -1.22392 0.44631
3.85181 -0.621156 -0.116682 -1.63329 0.0369379
3.90524 -2.29139 -0.0660239 -1.80077 -0.130532
3.5938 -2.29139 -0.361282 -1.51474 0.155496
4.52811 -2.29139 0.524493 -1.2117 0.458538
3.5938 -2.29139 -0.361282 -1.27284 0.397398
4.16324 -0.621156 0.178576 -1.53228 0.137952
3.85181 -0.621156 -0.116682 -1.34301 0.32722
