Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
188.093 194.995 188.496 187.548 185.584 188.726
188.093 195.137 193.208 187.683 184.923 188.065
188.093 195.137 193.208 187.683 185.287 188.429
188.093 194.752 186.925 187.318 185.013 188.155
188.093 194.309 191.637 186.898 184.708 187.85
188.093 195.966 194.779 188.468 185.502 188.644
188.093 194.853 183.783 187.414 185.244 188.386
188.093 196.066 191.637 188.564 184.914 188.056
188.093 193.723 191.637 186.342 183.972 187.114
188.093 196.309 193.208 188.794 185.394 188.536
188.093 194.024 182.212 186.628 184.574 187.716
188.093 194.409 188.496 186.993 184.757 187.899
188.093 196.309 193.208 188.794 185.212 188.354
188.093 194.953 180.642 187.509 184.929 188.071
188.093 195.581 188.496 188.104 185.41 188.552
188.093 195.439 183.783 187.969 185.707 188.849
188.093 194.51 185.354 187.088 184.806 187.948
188.093 194.167 186.925 186.763 184.459 187.601
188.093 196.51 186.925 188.984 186.129 189.271
188.093 195.137 193.208 187.683 184.65 187.792
188.093 194.309 191.637 186.898 184.708 187.85
188.093 194.995 188.496 187.548 185.038 188.18
188.093 195.966 194.779 188.468 185.138 188.28
188.093 196.652 191.637 189.119 185.741 188.883
188.093 194.066 190.066 186.668 184.774 187.916
188.093 196.61 183.783 189.08 185.632 188.774
188.093 195.48 191.637 188.008 185.27 188.412
188.093 195.681 185.354 188.199 185.095 188.237
188.093 196.267 185.354 188.754 185.467 188.609
188.093 195.238 190.066 187.778 184.517 187.659
188.093 196.652 191.637 189.119 185.013 188.155
188.093 196.61 183.783 189.08 185.177 188.319
188.093 194.024 182.212 186.628 184.392 187.534
188.093 196.066 191.637 188.564 185.551 188.693
188.093 195.095 185.354 187.644 185.36 188.502
188.093 194.752 186.925 187.318 184.831 187.973
188.093 194.167 186.925 186.763 184.55 187.692
188.093 196.267 185.354 188.754 185.467 188.609
188.093 194.995 188.496 187.548 185.038 188.18
188.093 194.652 190.066 187.223 185.237 188.379
188.093 197.137 194.779 189.579 185.7 188.842
188.093 196.024 183.783 188.524 185.078 188.22
188.093 195.723 193.208 188.238 184.658 187.8
188.093 195.439 183.783 187.969 185.343 188.485
188.093 196.066 191.637 188.564 185.096 188.238
188.093 195.137 193.208 187.683 184.923 188.065
188.093 195.723 193.208 188.238 184.931 188.073
188.093 195.48 191.637 188.008 185.179 188.321
188.093 195.723 193.208 188.238 185.295 188.437
188.093 193.338 185.354 185.978 183.971 187.113
188.093 194.953 180.642 187.509 184.838 187.98
188.093 196.894 193.208 189.349 185.675 188.817
188.093 195.48 191.637 188.008 185.088 188.23
188.093 194.995 188.496 187.548 184.856 187.998
188.093 193.924 185.354 186.533 184.252 187.394
188.093 196.409 190.066 188.889 186.08 189.222
188.093 195.338 186.925 187.874 185.385 188.527
188.093 196.61 183.783 189.08 185.905 189.047
188.093 196.652 191.637 189.119 185.468 188.61
188.093 193.681 183.783 186.303 184.5 187.642
188.093 194.368 180.642 186.953 184.557 187.699
188.093 195.238 190.066 187.778 184.972 188.114
188.093 196.61 183.783 189.08 185.268 188.41
188.093 196.551 194.779 189.024 185.874 189.016
188.093 196.024 183.783 188.524 184.987 188.129
188.093 194.409 188.496 186.993 184.757 187.899
188.093 196.853 185.354 189.31 185.657 188.799
188.093 194.752 186.925 187.318 184.558 187.7
188.093 196.309 193.208 188.794 185.485 188.627
188.093 194.894 191.637 187.453 185.171 188.313
188.093 196.51 186.925 188.984 185.765 188.907
188.093 196.066 191.637 188.564 186.006 189.148
188.093 195.823 190.066 188.334 184.889 188.031
188.093 195.238 190.066 187.778 185.609 188.751
188.093 195.137 193.208 187.683 184.832 187.974
188.093 195.196 182.212 187.739 184.772 187.914
188.093 195.966 194.779 188.468 185.866 189.008
188.093 194.752 186.925 187.318 184.74 187.882
188.093 195.782 182.212 188.294 185.326 188.468
188.093 194.652 190.066 187.223 185.419 188.561
188.093 194.309 191.637 186.898 184.708 187.85
188.093 194.853 183.783 187.414 185.426 188.568
188.093 194.61 182.212 187.184 184.764 187.906
188.093 194.024 182.212 186.628 185.029 188.171
188.093 195.723 193.208 188.238 184.658 187.8
188.093 195.196 182.212 187.739 184.59 187.732
188.093 195.681 185.354 188.199 185.004 188.146
188.093 195.681 185.354 188.199 185.277 188.419
188.093 194.267 183.783 186.858 185.236 188.378
188.093 197.137 194.779 189.579 185.791 188.933
188.093 195.338 186.925 187.874 185.021 188.163
188.093 195.439 183.783 187.969 184.706 187.848
188.093 194.853 183.783 187.414 185.244 188.386
188.093 196.61 183.783 189.08 185.814 188.956
188.093 194.853 183.783 187.414 185.699 188.841
188.093 195.924 186.925 188.429 185.211 188.353
188.093 195.338 186.925 187.874 185.567 188.709
188.093 195.238 190.066 187.778 185.427 188.569
188.093 194.409 188.496 186.993 184.666 187.808
188.093 193.338 185.354 185.978 183.971 187.113
188.093 194.61 182.212 187.184 184.946 188.088
188.093 196.309 193.208 188.794 185.03 188.172
188.093 195.782 182.212 188.294 185.053 188.195
188.093 194.61 182.212 187.184 184.218 187.36
188.093 195.823 190.066 188.334 185.071 188.213
188.093 193.439 182.212 186.073 184.293 187.435
188.093 195.723 193.208 188.238 185.295 188.437
188.093 195.137 193.208 187.683 185.378 188.52
188.093 196.309 193.208 188.794 185.394 188.536
188.093 194.853 183.783 187.414 185.699 188.841
188.093 196.267 185.354 188.754 185.467 188.609
188.093 195.338 186.925 187.874 185.658 188.8
188.093 195.723 193.208 188.238 185.022 188.164
188.093 195.723 193.208 188.238 185.204 188.346
188.093 195.095 185.354 187.644 185.269 188.411
188.093 195.439 183.783 187.969 185.252 188.394
188.093 195.723 193.208 188.238 185.295 188.437
188.093 196.853 185.354 189.31 185.475 188.617
188.093 196.51 186.925 188.984 185.583 188.725
188.093 196.894 193.208 189.349 185.22 188.362
188.093 196.409 190.066 188.889 185.989 189.131
188.093 194.995 188.496 187.548 184.947 188.089
188.093 197.137 194.779 189.579 185.336 188.478
188.093 196.309 193.208 188.794 184.939 188.081
188.093 195.238 190.066 187.778 184.608 187.75
188.093 197.439 185.354 189.865 185.847 188.989
188.093 194.894 191.637 187.453 184.352 187.494
188.093 197.238 191.637 189.674 186.022 189.164
188.093 194.309 191.637 186.898 184.799 187.941
188.093 194.551 193.208 187.128 184.824 187.966
188.093 196.51 186.925 188.984 185.492 188.634
188.093 194.995 188.496 187.548 184.856 187.998
188.093 194.61 182.212 187.184 185.128 188.27
188.093 195.439 183.783 187.969 185.616 188.758
188.093 194.894 191.637 187.453 185.08 188.222
188.093 194.752 186.925 187.318 185.195 188.337
188.093 196.894 193.208 189.349 185.311 188.453
188.093 195.095 185.354 187.644 185.36 188.502
188.093 195.238 190.066 187.778 184.608 187.75
188.093 195.48 191.637 188.008 185.361 188.503
188.093 195.137 193.208 187.683 185.014 188.156
188.093 195.924 186.925 188.429 185.484 188.626
188.093 194.066 190.066 186.668 184.683 187.825
188.093 194.368 180.642 186.953 184.921 188.063
188.093 196.309 193.208 188.794 185.485 188.627
188.093 197.439 185.354 189.865 186.393 189.535
188.093 195.095 185.354 187.644 184.905 188.047
188.093 195.439 183.783 187.969 185.07 188.212
188.093 196.066 191.637 188.564 185.187 188.329
188.093 194.61 182.212 187.184 184.764 187.906
188.093 196.066 191.637 188.564 185.642 188.784
188.093 194.409 188.496 186.993 184.939 188.081
188.093 195.723 193.208 188.238 184.658 187.8
188.093 194.309 191.637 186.898 184.89 188.032
188.093 196.61 183.783 189.08 185.905 189.047
188.093 195.095 185.354 187.644 185.906 189.048
188.093 196.61 183.783 189.08 185.541 188.683
188.093 195.196 182.212 187.739 184.408 187.55
188.093 195.681 185.354 188.199 185.186 188.328
188.093 196.894 193.208 189.349 185.402 188.544
188.093 195.723 193.208 188.238 185.022 188.164
188.093 194.995 188.496 187.548 185.402 188.544
188.093 193.095 183.783 185.747 184.128 187.27
188.093 196.894 193.208 189.349 185.22 188.362
188.093 195.238 190.066 187.778 185.336 188.478
188.093 194.368 180.642 186.953 184.466 187.608
188.093 194.894 191.637 187.453 185.171 188.313
188.093 194.024 182.212 186.628 184.665 187.807
188.093 194.853 183.783 187.414 185.608 188.75
188.093 195.581 188.496 188.104 185.956 189.098
188.093 195.439 183.783 187.969 185.616 188.758
188.093 195.439 183.783 187.969 185.616 188.758
188.093 195.196 182.212 187.739 185.318 188.46
188.093 196.024 183.783 188.524 185.442 188.584
188.093 193.924 185.354 186.533 184.252 187.394
188.093 196.309 193.208 188.794 185.667 188.809
188.093 196.066 191.637 188.564 185.096 188.238
188.093 194.894 191.637 187.453 185.444 188.586
188.093 196.894 193.208 189.349 185.493 188.635
188.093 196.853 185.354 189.31 185.93 189.072
188.093 195.966 194.779 188.468 185.32 188.462
188.093 196.066 191.637 188.564 185.915 189.057
188.093 195.095 185.354 187.644 184.905 188.047
188.093 195.439 183.783 187.969 184.797 187.939
188.093 194.409 188.496 186.993 184.666 187.808
188.093 194.995 188.496 187.548 184.856 187.998
188.093 194.066 190.066 186.668 184.41 187.552
188.093 196.024 183.783 188.524 185.078 188.22
188.093 193.681 183.783 186.303 184.591 187.733
188.093 194.894 191.637 187.453 184.352 187.494
188.093 194.995 188.496 187.548 184.947 188.089
188.093 195.338 186.925 187.874 185.294 188.436
188.093 197.095 186.925 189.54 186.137 189.279
188.093 195.924 186.925 188.429 185.12 188.262
188.093 194.066 190.066 186.668 184.865 188.007
188.093 195.439 183.783 187.969 184.615 187.757
188.093 196.024 183.783 188.524 185.351 188.493
188.093 193.723 191.637 186.342 184.154 187.296
188.093 195.238 190.066 187.778 185.336 188.478
188.093 196.51 186.925 188.984 185.492 188.634
188.093 196.024 183.783 188.524 185.442 188.584
188.093 194.894 191.637 187.453 185.535 188.677
188.093 195.196 182.212 187.739 185.136 188.278
188.093 196.066 191.637 188.564 185.642 188.784
188.093 195.137 193.208 187.683 184.65 187.792
188.093 194.551 193.208 187.128 184.915 188.057
188.093 196.066 191.637 188.564 185.915 189.057
188.093 193.723 191.637 186.342 184.882 188.024
188.093 194.752 186.925 187.318 184.649 187.791
188.093 195.782 182.212 188.294 184.871 188.013
188.093 195.723 193.208 188.238 184.931 188.073
188.093 194.752 186.925 187.318 185.468 188.61
188.093 195.48 191.637 188.008 185.725 188.867
188.093 194.995 188.496 187.548 185.038 188.18
188.093 195.782 182.212 188.294 184.598 187.74
188.093 197.48 193.208 189.905 185.956 189.098
188.093 196.024 183.783 188.524 185.715 188.857
188.093 196.024 183.783 188.524 185.442 188.584
188.093 196.409 190.066 188.889 185.352 188.494
188.093 195.823 190.066 188.334 184.798 187.94
188.093 194.51 185.354 187.088 184.442 187.584
188.093 195.966 194.779 188.468 185.866 189.008
188.093 196.309 193.208 188.794 185.485 188.627
188.093 195.196 182.212 187.739 185.227 188.369
188.093 195.095 185.354 187.644 185.542 188.684
188.093 196.309 193.208 188.794 184.848 187.99
188.093 193.439 182.212 186.073 184.657 187.799
188.093 195.238 190.066 187.778 185.336 188.478
188.093 195.48 191.637 188.008 184.997 188.139
188.093 195.581 188.496 188.104 185.046 188.188
188.093 196.551 194.779 189.024 185.51 188.652
188.093 196.267 185.354 188.754 185.558 188.7
188.093 196.267 185.354 188.754 185.285 188.427
188.093 195.196 182.212 187.739 184.954 188.096
188.093 195.439 183.783 187.969 184.888 188.03
188.093 194.61 182.212 187.184 185.037 188.179
188.093 196.51 186.925 188.984 185.765 188.907
188.093 195.238 190.066 187.778 185.518 188.66
188.093 195.196 182.212 187.739 184.59 187.732
188.093 195.196 182.212 187.739 185.227 188.369
188.093 194.752 186.925 187.318 184.558 187.7
188.093 195.238 190.066 187.778 185.518 188.66
188.093 195.439 183.783 187.969 185.161 188.303
188.093 195.48 191.637 188.008 185.452 188.594
188.093 195.196 182.212 187.739 185.136 188.278
188.093 195.966 194.779 188.468 185.138 188.28
188.093 195.581 188.496 188.104 185.592 188.734
188.093 194.167 186.925 186.763 185.096 188.238
188.093 194.652 190.066 187.223 184.782 187.924
188.093 195.581 188.496 188.104 185.046 188.188
188.093 195.823 190.066 188.334 185.526 188.668
188.093 196.066 191.637 188.564 184.914 188.056
188.093 195.439 183.783 187.969 185.707 188.849
188.093 195.338 186.925 187.874 185.476 188.618
188.093 194.51 185.354 187.088 184.988 188.13
188.093 194.309 191.637 186.898 184.89 188.032
188.093 195.137 193.208 187.683 184.923 188.065
188.093 195.966 194.779 188.468 185.138 188.28
188.093 196.61 183.783 189.08 185.268 188.41
188.093 195.196 182.212 187.739 184.863 188.005
188.093 194.752 186.925 187.318 184.376 187.518
188.093 196.024 183.783 188.524 184.805 187.947
188.093 195.196 182.212 187.739 184.772 187.914
188.093 195.48 191.637 188.008 184.724 187.866
188.093 196.652 191.637 189.119 185.286 188.428
