BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
1.92918 -4.90112 -1.40913 -2.87195 -0.580408
2.53345 -3.75535 -0.836245 -2.58237 -0.290829
4.27295 1.97349 0.812907 -2.01488 0.27666
3.74199 -1.46381 0.309524 -1.93683 0.354708
4.02265 3.11926 0.57561 -1.86972 0.421814
2.17947 -6.04689 -1.17183 -2.35333 -0.0617909
4.77354 -0.318045 1.2875 -1.17678 1.11476
4.44994 3.11926 0.980701 -1.79751 0.494027
1.32491 -6.04689 -1.98201 -2.56413 -0.272593
3.49169 -0.318045 0.0722276 -2.52183 -0.230287
3.41838 1.97349 0.00272506 -2.55757 -0.266028
4.52325 0.827725 1.0502 -1.76177 0.529768
1.92918 -4.90112 -1.40913 -2.54006 -0.248522
1.70925 1.97349 -1.61764 -2.97917 -0.687633
3.74199 -1.46381 0.309524 -2.06959 0.221953
2.31352 3.11926 -1.04475 -2.88872 -0.597185
4.52325 0.827725 1.0502 -2.22641 0.0651281
3.91898 -0.318045 0.477318 -2.11773 0.173812
4.52325 0.827725 1.0502 -1.76177 0.529768
3.66868 0.827725 0.240022 -2.30446 -0.0129198
3.16808 3.11926 -0.234572 -2.67792 -0.386383
3.13772 -2.60958 -0.263361 -2.75743 -0.465889
3.74199 -1.46381 0.309524 -2.26872 0.0228218
4.34626 -0.318045 0.882409 -1.58087 0.710664
3.66868 0.827725 0.240022 -2.63634 -0.344806
3.38802 -3.75535 -0.0260638 -1.30953 0.982009
3.74199 -1.46381 0.309524 -2.40147 -0.109933
2.35646 -4.90112 -1.00404 -2.73336 -0.441818
4.44994 3.11926 0.980701 -1.79751 0.494027
2.17947 -6.04689 -1.17183 -2.68522 -0.393677
4.19964 4.26503 0.743404 -1.5196 0.771936
3.49169 -0.318045 0.0722276 -2.65458 -0.363041
1.75219 -6.04689 -1.57692 -2.69105 -0.399512
3.41838 1.97349 0.00272506 -2.49119 -0.199651
4.16927 -1.46381 0.714615 -1.46636 0.825183
2.7408 3.11926 -0.639662 -2.08636 0.205177
2.78374 -4.90112 -0.598949 -2.39564 -0.104097
2.13653 1.97349 -1.21255 -2.5087 -0.217157
4.09596 0.827725 0.645112 -2.16587 0.12567
3.38802 -3.75535 -0.0260638 -2.10606 0.185482
0.720635 -7.19266 -2.5549 -3.38473 -1.09319
2.9911 1.97349 -0.402366 -2.23152 0.0600222
1.75219 -6.04689 -1.57692 -3.35482 -1.06328
2.91779 4.26503 -0.471868 -2.00175 0.289789
3.16808 3.11926 -0.234572 -2.01415 0.277389
3.21103 -4.90112 -0.193858 -1.65965 0.631887
4.16927 -1.46381 0.714615 -1.931 0.360543
2.35646 -4.90112 -1.00404 -2.46785 -0.17631
2.53345 -3.75535 -0.836245 -2.31686 -0.0253199
2.35646 -4.90112 -1.00404 -2.33509 -0.0435554
3.06441 -0.318045 -0.332863 -2.9923 -0.700762
3.41838 1.97349 0.00272506 -2.49119 -0.199651
3.77236 4.26503 0.338313 -1.45906 0.832478
3.91898 -0.318045 0.477318 -2.25048 0.0410573
3.565 -2.60958 0.14173 -1.95507 0.336472
2.96073 -3.75535 -0.431155 -1.91276 0.378779
3.06441 -0.318045 -0.332863 -2.92592 -0.634385
2.31352 3.11926 -1.04475 -2.35771 -0.0661674
1.92918 -4.90112 -1.40913 -3.07108 -0.77954
2.78374 -4.90112 -0.598949 -2.26288 0.0286571
2.7408 3.11926 -0.639662 -2.21912 0.0724223
3.34507 4.26503 -0.0667775 -1.4649 0.826642
2.78374 -4.90112 -0.598949 -1.931 0.360543
4.52325 0.827725 1.0502 -1.89453 0.397014
2.13653 1.97349 -1.21255 -3.17247 -0.880929
2.56381 1.97349 -0.807456 -2.70199 -0.410453
2.78374 -4.90112 -0.598949 -2.13013 0.161412
3.565 -2.60958 0.14173 -1.82231 0.469227
2.91779 4.26503 -0.471868 -1.93537 0.356167
3.99229 -2.60958 0.546821 -1.68372 0.607816
4.02265 3.11926 0.57561 -1.53784 0.7537
3.34507 4.26503 -0.0667775 -1.86316 0.428379
