 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
326,2347,263.421,81.271,17,26,145.528,55.408
327,2338,262.593,81.216,18,75,37.999,55.752
328,2342,260.593,81.216,24,81,52.001,55.115
329,2341,260.350,81.154,13,66,22.457,55.046
330,2343,260.593,81.271,17,27,145.528,54.917
331,2347,259.765,81.216,17,74,37.999,54.862
332,2339,259.765,81.394,20,22,137.490,54.605
333,2340,262.007,80.994,35,12,110.225,55.082
334,2343,261.179,81.302,29,85,58.069,55.027
335,2343,259.765,81.154,12,35,157.543,54.605
336,2344,259.179,81.049,10,57,9.230,54.000
337,2351,261.765,81.302,15,30,148.069,55.056
338,2354,261.765,81.123,31,14,120.358,55.056
339,2338,261.421,81.216,19,76,37.999,55.062
340,2342,262.007,81.302,29,15,121.931,55.576
341,2340,261.765,81.302,27,84,58.069,55.388
342,2337,260.593,81.043,37,88,74.249,54.813
343,2340,259.179,81.154,35,88,67.543,54.782
344,2341,260.350,81.154,13,65,22.457,54.223
345,2346,259.765,81.302,28,84,58.069,54.446
346,2340,261.179,81.216,18,25,142.001,55.137
347,2347,259.765,81.302,28,16,121.931,54.415
348,2348,260.593,81.302,16,72,31.931,54.813
349,2344,259.179,81.154,13,66,22.457,54.498
350,2346,259.765,81.216,18,75,37.999,55.235
351,2346,261.179,81.216,25,18,127.999,54.862
352,2336,261.765,80.994,12,36,159.775,55.150
353,2346,262.593,81.216,19,76,37.999,55.649
354,2341,260.350,81.043,11,40,164.249,54.196
355,2344,258.350,81.271,28,16,124.472,54.708
356,2342,264.350,81.154,35,12,112.457,55.406
357,2348,261.765,81.154,34,87,67.543,55.213
358,2345,261.765,81.216,18,75,37.999,55.502
359,2351,261.179,81.123,15,30,149.642,55.082
360,2338,260.593,81.123,15,70,30.358,54.856
361,2340,259.179,81.154,12,36,157.543,54.470
362,2347,262.593,81.049,43,10,99.230,55.088
363,2338,258.350,81.302,16,72,31.931,54.486
364,2351,262.007,81.271,26,83,55.528,55.065
365,2342,260.593,81.216,18,25,142.001,54.842
366,2346,260.350,81.216,26,17,127.999,55.024
367,2344,263.179,81.049,43,90,80.770,55.142
368,2335,260.007,81.154,13,66,22.457,54.571
369,2342,259.765,81.154,13,66,22.457,54.590
370,2349,261.179,81.394,23,80,47.490,55.065
371,2344,263.179,81.154,36,88,67.543,55.309
372,2348,264.593,81.394,20,23,137.490,55.899
373,2343,260.350,81.154,35,88,67.543,54.407
374,2338,264.007,81.345,20,77,43.506,55.591
375,2341,260.593,81.123,15,70,30.358,55.055
376,2344,260.593,81.154,34,87,67.543,55.001
377,2346,261.765,81.302,16,72,31.931,55.541
378,2340,260.593,81.302,28,84,58.069,55.334
379,2335,259.179,81.123,15,71,30.358,54.764
380,2347,262.593,81.216,18,75,37.999,55.408
381,2333,258.936,81.216,25,18,127.999,54.578
382,2346,261.179,81.154,36,88,67.543,54.713
383,2335,260.007,81.216,24,19,127.999,54.980
384,2343,259.765,81.154,35,88,67.543,54.966
385,2343,263.179,81.271,17,74,34.472,55.301
386,2340,261.179,81.123,15,29,149.642,54.815
387,2340,260.007,81.043,11,38,164.249,54.658
388,2342,259.179,81.154,12,35,157.543,54.829
389,2344,260.350,81.216,18,75,37.999,55.186
390,2335,259.765,81.154,13,33,157.543,54.688
391,2343,260.350,81.394,20,77,42.510,54.708
392,2339,260.593,81.271,27,83,55.528,54.692
393,2343,260.593,81.216,25,18,127.999,54.930
394,2344,264.836,81.302,16,72,31.931,56.117
395,2343,261.179,81.154,12,65,22.457,54.823
396,2346,259.421,81.302,16,72,31.931,54.671
397,2344,261.765,81.043,11,60,15.751,55.067
398,2338,260.593,81.043,11,60,15.751,54.826
399,2342,261.179,81.043,10,59,15.751,55.011
400,2342,261.765,81.123,14,31,149.642,55.100
401,2334,258.936,81.123,30,85,59.642,54.440
402,2343,258.350,81.216,18,75,37.999,54.547
403,2350,259.765,81.271,28,84,55.528,54.928
404,2344,260.593,81.302,15,29,148.069,55.009
405,2343,262.350,81.271,16,72,34.472,55.541
406,2345,261.179,81.216,25,18,127.999,55.065
407,2342,262.593,81.302,30,85,58.069,55.752
408,2341,261.765,81.123,32,14,120.358,55.388
409,2344,261.179,81.216,18,75,37.999,54.862
410,2343,261.421,81.302,29,15,121.931,55.092
411,2340,260.593,81.271,27,83,55.528,55.238
412,2345,261.179,81.216,19,76,37.999,55.065
413,2345,263.765,81.025,35,12,114.034,55.488
414,2340,261.765,81.154,12,35,157.543,54.925
415,2339,260.593,81.271,16,73,34.472,54.722
416,2348,262.350,81.123,14,68,30.358,55.200
417,2337,260.350,81.154,13,33,157.543,54.000
418,2336,261.179,81.302,29,15,121.931,55.322
419,2353,260.593,81.049,44,10,99.230,54.563
420,2346,260.350,81.271,27,84,55.528,54.560
421,2340,260.593,81.154,13,66,22.457,55.114
422,2342,261.179,81.154,33,13,112.457,55.056
423,2339,258.350,81.271,16,72,34.472,54.815
424,2344,260.593,81.302,15,29,148.069,54.825
425,2348,261.765,81.154,13,34,157.543,55.009
426,2338,259.179,81.271,27,16,124.472,54.771
427,2342,259.179,81.154,12,65,22.457,54.547
428,2340,262.007,81.154,13,66,22.457,55.510
429,2338,260.007,81.271,17,74,34.472,54.874
430,2341,259.765,81.216,26,18,127.999,54.829
431,2341,261.179,81.154,33,13,112.457,54.988
432,2340,258.350,81.056,26,18,128.991,54.739
433,2337,263.179,81.154,34,13,112.457,55.339
434,2334,258.593,81.043,11,63,15.751,54.387
435,2342,258.350,81.271,27,17,124.472,54.174
436,2343,260.593,81.271,27,83,55.528,55.317
437,2346,260.593,81.154,12,35,157.543,54.826
438,2345,262.007,81.216,18,25,142.001,55.380
439,2342,264.007,81.271,27,83,55.528,55.717
440,2337,259.179,81.123,15,29,149.642,54.457
441,2341,260.350,81.123,30,85,59.642,54.928
442,2350,262.007,81.302,16,28,148.069,55.630
443,2335,260.593,81.154,13,66,22.457,54.937
444,2340,261.765,81.154,12,35,157.543,55.200
445,2342,259.765,81.271,16,27,145.528,55.025
446,2343,261.179,81.216,26,83,52.001,54.890
447,2343,261.179,81.216,25,18,127.999,54.856
448,2344,259.179,81.271,17,73,34.472,54.298
449,2338,259.765,81.345,22,80,46.494,54.874
450,2344,258.350,81.123,14,68,30.358,54.389
451,2340,262.007,81.216,24,18,127.999,55.601
452,2342,259.765,81.271,28,16,124.472,54.803
453,2348,261.765,81.154,34,87,67.543,54.967
454,2341,264.007,81.345,22,20,133.506,55.697
455,2346,260.350,81.302,29,15,121.931,55.322
456,2343,262.350,81.302,27,84,58.069,55.298
457,2347,265.179,81.123,16,28,149.642,55.818
458,2340,257.765,81.154,13,34,157.543,54.214
459,2342,261.179,81.154,35,12,112.457,54.555
460,2348,262.007,81.271,16,28,145.528,55.624
461,2344,263.421,81.394,22,20,132.510,55.389
462,2340,261.765,81.154,12,35,157.543,55.200
463,2339,258.350,81.154,35,13,112.457,53.837
464,2342,261.765,81.394,23,20,132.510,55.137
465,2342,262.007,81.216,25,82,52.001,55.018
466,2335,260.593,81.123,29,85,59.642,55.132
467,2345,261.179,81.216,18,75,37.999,55.267
468,2339,259.765,81.043,41,11,105.751,54.616
469,2336,259.179,81.216,19,23,142.001,54.771
470,2346,258.350,81.216,18,75,37.999,54.656
471,2334,260.350,81.123,15,70,30.358,54.921
472,2350,261.765,81.154,35,12,112.457,55.027
473,2343,260.350,81.271,17,73,34.472,54.991
474,2348,260.593,81.043,40,11,105.751,54.658
475,2342,262.007,81.123,30,14,120.358,55.699
476,2343,262.593,81.216,25,18,127.999,55.752
477,2346,259.765,81.394,22,20,132.510,54.636
478,2347,261.765,81.154,34,13,112.457,55.467
479,2345,260.593,81.154,12,65,22.457,55.299
480,2335,261.179,81.056,26,18,128.991,55.219
481,2346,261.179,81.216,18,75,37.999,54.917
482,2344,261.179,81.056,23,19,128.991,55.334
483,2340,259.765,81.154,33,13,112.457,54.741
484,2346,259.765,81.123,30,85,59.642,54.447
485,2345,260.593,81.302,16,72,31.931,55.393
486,2341,261.179,81.216,25,18,127.999,55.426
487,2343,260.593,81.216,25,82,52.001,54.722
488,2343,261.765,81.123,30,86,59.642,55.317
489,2340,263.765,81.123,14,68,30.358,55.497
490,2343,262.007,81.302,16,27,148.069,55.534
491,2345,262.007,81.216,25,18,127.999,55.691
492,2346,258.350,81.216,19,24,142.001,54.782
493,2340,259.765,81.154,12,65,22.457,54.823
494,2339,260.350,81.043,40,11,105.751,54.000
495,2342,261.179,81.302,29,85,58.069,55.536
496,2342,259.765,81.043,12,37,164.249,54.196
497,2347,259.179,81.049,10,42,170.770,54.353
498,2336,259.765,81.271,27,17,124.472,54.605
499,2340,259.765,81.154,33,87,67.543,54.505
500,2343,262.007,81.216,24,19,127.999,55.334
501,2342,261.179,81.271,16,73,34.472,55.624
502,2341,259.179,81.154,35,88,67.543,54.405
503,2344,261.765,81.154,12,35,157.543,55.217
504,2345,258.350,81.302,15,71,31.931,54.782
505,2345,264.836,81.271,28,84,55.528,56.117
506,2342,260.593,81.271,17,26,145.528,55.277
507,2343,259.522,81.056,19,23,141.009,54.869
508,2339,258.350,81.154,33,87,67.543,54.741
509,2339,261.765,81.123,15,70,30.358,55.429
510,2342,258.936,81.216,26,17,127.999,54.862
511,2344,259.765,81.345,20,78,43.506,54.715
512,2338,262.007,81.216,19,24,142.001,55.136
513,2342,260.593,81.302,29,85,58.069,54.690
514,2350,261.179,81.216,18,25,142.001,55.082
515,2339,261.179,81.271,17,73,34.472,54.972
516,2335,261.179,81.216,24,18,127.999,55.216
517,2340,260.350,81.216,24,81,52.001,55.277
518,2349,258.350,81.123,14,30,149.642,54.460
519,2333,260.350,81.123,30,86,59.642,54.720
520,2344,261.765,81.302,16,72,31.931,55.298
521,2342,261.179,81.154,34,13,112.457,54.822
522,2342,262.007,81.302,15,29,148.069,55.510
523,2345,262.007,81.123,28,84,59.642,55.380
524,2340,259.179,81.216,18,75,37.999,54.764
525,2344,259.765,81.154,33,13,112.457,54.597
526,2345,260.350,81.394,23,20,132.510,54.966
527,2347,259.765,81.216,18,25,142.001,54.626
528,2338,261.179,81.302,29,85,58.069,54.957
529,2335,262.593,81.271,17,27,145.528,55.245
530,2339,261.765,81.123,30,86,59.642,55.200
531,2348,261.179,81.302,15,71,31.931,55.349
532,2337,259.765,81.216,24,82,52.001,54.555
533,2349,260.593,81.302,16,72,31.931,54.928
534,2341,261.421,81.302,28,16,121.931,55.065
535,2345,260.350,81.154,12,65,22.457,54.719
536,2345,262.350,81.043,37,12,105.751,54.983
537,2340,262.007,81.216,24,19,127.999,55.266
538,2346,260.593,81.271,16,28,145.528,55.093
539,2345,259.765,81.154,34,87,67.543,54.447
540,2337,261.179,81.345,22,21,133.506,54.856
541,2337,261.421,81.271,27,84,55.528,55.136
542,2341,261.179,81.271,27,83,55.528,54.706
543,2350,261.179,81.302,16,28,148.069,55.426
544,2346,260.350,81.154,12,34,157.543,54.981
545,2345,263.179,81.154,12,36,157.543,55.309
546,2349,261.179,81.154,33,87,67.543,55.131
547,2348,262.350,81.154,12,35,157.543,55.200
548,2337,260.593,81.154,35,88,67.543,54.823
549,2337,260.593,81.043,11,60,15.751,54.729
550,2340,259.522,81.216,24,81,52.001,54.708
551,2343,259.765,81.302,16,28,148.069,54.771
552,2347,263.179,81.049,10,57,9.230,55.373
553,2343,261.765,81.216,18,25,142.001,55.433
554,2350,262.350,81.154,13,34,157.543,55.309
555,2339,257.765,81.123,30,15,120.358,54.701
556,2344,259.765,81.154,13,67,22.457,54.406
557,2345,262.007,81.123,14,70,30.358,55.171
558,2345,257.765,81.123,29,85,59.642,54.337
559,2345,263.765,81.154,35,88,67.543,55.196
560,2339,259.522,81.216,17,74,37.999,54.560
561,2335,261.765,81.271,17,73,34.472,55.024
562,2345,263.179,81.154,13,34,157.543,55.373
563,2344,264.007,81.216,18,26,142.001,55.794
564,2342,263.421,81.302,16,72,31.931,55.334
565,2342,260.593,81.216,19,76,37.999,54.860
566,2343,261.179,81.345,20,77,43.506,55.063
567,2351,261.179,81.154,13,34,157.543,55.213
568,2349,261.179,81.394,22,20,132.510,55.299
569,2344,257.765,81.302,16,72,31.931,54.701
570,2349,260.593,81.154,12,35,157.543,54.823
571,2340,258.350,81.043,11,37,164.249,53.837
572,2345,261.179,81.216,25,82,52.001,55.065
573,2350,259.765,81.345,21,21,133.506,54.762
574,2347,261.765,81.154,13,34,157.543,55.081
575,2344,261.179,81.345,20,77,43.506,55.133
576,2342,257.179,81.123,14,69,30.358,54.125
577,2346,261.179,81.302,15,71,31.931,55.052
578,2340,260.593,81.216,17,74,37.999,55.235
579,2340,257.179,81.154,13,32,157.543,53.462
580,2334,261.522,81.043,10,41,164.249,55.146
581,2347,261.179,81.345,22,20,133.506,55.266
582,2346,257.179,81.049,10,44,170.770,53.956
583,2337,261.179,81.345,22,20,133.506,55.350
584,2341,261.179,81.154,13,34,157.543,54.890
585,2351,259.179,81.216,18,75,37.999,54.889
586,2341,261.179,81.345,22,21,133.506,55.025
587,2342,259.179,81.216,24,18,127.999,54.652
588,2349,259.765,81.154,36,88,67.543,54.416
589,2345,260.593,81.216,24,19,127.999,55.036
590,2340,258.350,81.216,26,17,127.999,54.741
591,2335,259.765,81.043,10,59,15.751,54.585
592,2347,263.179,81.154,36,88,67.543,55.434
593,2346,263.179,81.049,43,10,99.230,55.196
594,2343,261.179,81.216,18,25,142.001,55.389
595,2337,262.007,81.271,27,83,55.528,55.510
596,2345,260.836,81.216,25,18,127.999,55.009
597,2343,261.179,81.216,18,25,142.001,55.030
598,2351,261.765,81.302,28,16,121.931,55.218
599,2343,261.765,81.154,33,87,67.543,55.105
600,2337,259.179,81.271,16,73,34.472,54.904
601,2337,260.593,81.216,17,26,142.001,54.775
602,2341,261.179,81.216,26,83,52.001,54.885
603,2345,261.179,81.216,25,18,127.999,55.495
604,2343,262.593,81.154,12,65,22.457,55.348
605,2344,261.765,81.154,13,34,157.543,55.389
606,2340,260.350,81.216,25,18,127.999,55.182
607,2347,262.593,81.216,18,75,37.999,55.568
608,2337,260.593,81.043,40,11,105.751,54.713
609,2341,263.179,81.271,17,27,145.528,55.563
610,2337,259.765,81.123,15,29,149.642,54.759
611,2342,261.421,81.216,18,75,37.999,55.220
612,2343,261.765,81.154,34,13,112.457,55.105
613,2340,259.765,81.302,16,72,31.931,55.052
614,2340,258.593,81.154,33,87,67.543,54.337
615,2345,259.765,81.271,27,16,124.472,55.055
616,2345,262.007,81.216,19,76,37.999,55.136
617,2342,260.350,81.123,30,14,120.358,54.928
618,2334,259.765,81.216,24,82,52.001,54.298
619,2342,259.179,81.216,25,18,127.999,54.818
620,2339,261.765,81.271,28,16,124.472,55.171
621,2340,262.593,81.216,24,18,127.999,55.197
622,2344,261.179,81.302,28,84,58.069,54.781
623,2344,260.593,81.025,18,26,144.545,55.056
624,2340,262.350,81.154,12,64,22.457,55.429
625,2351,263.179,81.154,13,34,157.543,55.000
626,2340,258.350,81.216,18,74,37.999,54.652
627,2335,258.350,81.216,18,75,37.999,54.715
628,2342,260.350,81.043,38,11,105.751,54.250
629,2342,261.765,81.154,12,65,22.457,55.475
630,2340,262.007,81.216,26,83,52.001,55.212
631,2339,261.179,81.216,18,75,37.999,55.460
632,2337,262.593,81.271,17,27,145.528,55.245
633,2347,261.765,81.123,29,85,59.642,55.158
634,2342,262.593,81.056,24,81,51.009,55.018
635,2342,259.765,81.216,18,25,142.001,54.590
636,2335,261.179,81.271,17,27,145.528,54.813
637,2339,258.936,81.302,16,28,148.069,54.829
638,2342,260.593,81.271,26,17,124.472,54.928
639,2335,260.350,81.394,22,80,47.490,54.811
640,2350,261.765,81.049,43,90,80.770,55.122
641,2347,260.593,81.302,29,85,58.069,55.065
642,2341,261.179,81.154,12,66,22.457,54.826
643,2336,259.765,81.056,26,18,128.991,54.555
644,2343,260.350,81.216,19,24,142.001,55.322
645,2344,261.179,81.216,26,18,127.999,55.219
646,2339,260.593,81.302,15,29,148.069,54.690
647,2347,263.179,81.049,10,44,170.770,55.142
648,2340,260.350,81.216,18,25,142.001,55.199
649,2349,262.593,81.216,18,75,37.999,55.556
650,2337,259.765,81.216,18,26,142.001,54.605
651,2339,263.765,81.025,12,65,24.034,55.352
652,2340,262.593,81.345,22,20,133.506,55.338
653,2338,261.179,81.271,17,73,34.472,55.024
654,2345,260.350,81.123,16,28,149.642,54.845
655,2341,262.007,81.271,26,17,124.472,55.219
656,2345,261.179,81.154,13,66,22.457,54.779
657,2341,261.179,81.345,21,21,133.506,55.025
658,2346,263.179,81.154,36,12,112.457,55.196
659,2341,260.007,81.216,24,19,127.999,54.980
660,2336,261.179,81.049,10,56,9.230,54.632
661,2348,260.593,81.345,20,77,43.506,54.957
662,2349,259.765,81.216,25,18,127.999,54.970
663,2347,259.765,81.049,43,10,99.230,54.762
664,2348,262.350,81.302,28,84,58.069,55.349
665,2342,261.179,81.271,16,28,145.528,54.860
666,2338,260.350,81.302,15,71,31.931,54.860
667,2337,260.593,81.123,15,30,149.642,54.823
668,2342,262.593,81.345,20,77,43.506,55.375
669,2339,260.007,81.123,29,84,59.642,54.675
670,2341,259.179,81.154,12,65,22.457,54.308
671,2348,258.350,81.302,15,29,148.069,54.626
672,2347,260.593,81.154,35,88,67.543,54.813
673,2350,259.765,81.154,12,65,22.457,54.558
674,2341,259.765,81.271,16,72,34.472,55.052
675,2349,259.765,81.302,29,85,58.069,54.930
676,2336,259.765,81.025,41,11,102.836,54.826
677,2344,260.593,81.302,29,15,121.931,55.092
678,2349,259.179,81.216,25,18,127.999,54.917
679,2338,260.007,81.271,16,73,34.472,54.997
680,2341,259.765,81.302,15,71,31.931,54.980
681,2343,262.593,81.271,16,27,145.528,55.637
682,2342,259.765,81.154,12,35,157.543,54.823
683,2338,259.765,81.154,32,87,67.543,54.383
684,2343,259.179,81.154,12,35,157.543,54.829
685,2350,262.007,81.216,18,75,37.999,55.691
686,2337,262.350,81.043,12,37,164.249,54.603
687,2344,258.350,81.216,18,76,37.999,54.597
688,2342,262.593,81.154,35,12,112.457,55.061
689,2344,262.350,81.043,11,38,164.249,54.603
690,2339,259.765,81.216,25,18,127.999,54.954
691,2340,261.765,81.154,34,87,67.543,54.987
692,2344,263.179,81.123,15,30,149.642,55.100
693,2343,261.765,81.216,18,75,37.999,54.917
694,2347,259.765,81.302,15,29,148.069,54.626
695,2344,262.593,81.345,21,78,43.506,55.510
696,2338,259.522,81.216,17,74,37.999,54.560
697,2343,260.593,81.302,28,16,121.931,54.930
698,2341,260.007,81.302,29,85,58.069,54.571
699,2335,261.179,81.271,27,16,124.472,55.093
700,2341,259.765,81.302,28,84,58.069,55.103
701,2340,259.179,81.271,27,16,124.472,54.771
702,2349,261.421,81.216,18,75,37.999,55.222
703,2340,259.765,81.302,28,84,58.069,55.032
704,2345,259.179,81.123,15,30,149.642,54.542
705,2343,259.179,81.216,17,74,37.999,54.980
706,2347,261.179,81.271,27,17,124.472,55.333
707,2343,261.179,81.154,35,88,67.543,55.100
708,2338,261.421,81.271,28,84,55.528,55.092
709,2346,262.593,81.271,28,16,124.472,55.610
710,2338,260.593,81.302,15,71,31.931,54.856
711,2339,261.765,81.302,15,71,31.931,55.137
712,2341,259.765,81.271,17,26,145.528,55.052
713,2344,260.593,81.154,13,33,157.543,54.711
714,2339,259.179,81.302,16,72,31.931,54.558
715,2341,260.593,81.154,12,36,157.543,54.612
716,2339,262.593,81.123,14,70,30.358,55.174
717,2341,259.765,81.216,25,18,127.999,55.277
718,2334,263.421,81.123,14,30,149.642,55.758
719,2346,263.179,81.271,17,27,145.528,55.563
720,2349,261.765,81.216,24,19,127.999,55.218
721,2347,261.179,81.216,18,26,142.001,55.334
722,2338,258.350,81.302,16,72,31.931,54.849
723,2345,262.007,81.302,27,16,121.931,55.308
724,2342,260.350,81.271,27,84,55.528,54.560
725,2343,259.179,81.216,25,82,52.001,54.980
726,2341,261.765,81.216,25,18,127.999,55.226
727,2347,260.350,81.345,22,20,133.506,55.235
728,2343,259.179,81.216,26,18,127.999,54.997
729,2341,260.350,81.056,26,18,128.991,54.831
730,2339,260.593,81.123,15,71,30.358,54.856
731,2347,259.765,81.271,16,28,145.528,54.908
732,2343,261.179,81.216,25,18,127.999,54.917
733,2340,262.836,81.216,26,83,52.001,55.007
734,2344,258.350,81.271,27,17,124.472,54.652
735,2341,261.179,81.216,25,82,52.001,54.957
736,2344,257.765,81.302,16,72,31.931,54.701
737,2347,258.936,81.345,20,78,43.506,54.762
738,2341,260.593,81.302,28,84,58.069,55.238
739,2334,262.007,81.216,18,76,37.999,55.334
740,2345,262.007,81.302,16,72,31.931,55.373
741,2334,260.593,81.025,18,26,144.545,54.813
742,2345,258.350,81.123,30,15,120.358,54.782
743,2343,260.350,81.216,24,82,52.001,54.953
744,2340,259.179,81.271,16,73,34.472,54.997
745,2344,260.007,81.302,29,85,58.069,55.093
746,2342,261.179,81.154,13,34,157.543,54.739
747,2340,259.179,81.216,18,74,37.999,54.782
748,2348,261.179,81.216,18,75,37.999,55.082
749,2337,261.179,81.216,18,74,37.999,55.219
750,2339,261.179,81.271,27,83,55.528,55.212
751,2344,260.593,81.302,28,16,121.931,54.946
752,2336,259.765,81.216,18,24,142.001,54.600
753,2342,262.007,81.302,16,29,148.069,55.305
754,2345,260.593,81.271,17,73,34.472,55.266
755,2345,262.007,81.216,18,75,37.999,55.510
756,2335,259.765,81.154,12,37,157.543,54.605
757,2343,261.179,81.154,34,87,67.543,55.065
758,2342,260.593,81.345,20,78,43.506,54.771
759,2347,259.765,81.154,13,34,157.543,54.957
760,2336,259.179,81.271,17,73,34.472,54.775
761,2348,263.179,81.154,12,36,157.543,55.238
762,2339,261.421,81.216,25,18,127.999,55.126
763,2334,261.765,81.043,41,10,105.751,54.915
764,2344,262.593,81.025,12,65,24.034,55.312
765,2343,261.765,81.302,15,71,31.931,55.433
766,2345,259.179,81.154,33,13,112.457,54.000
767,2337,262.593,81.216,18,25,142.001,55.494
768,2345,258.593,81.123,15,71,30.358,54.312
769,2343,261.765,81.302,29,15,121.931,55.226
770,2336,263.421,81.154,13,32,157.543,55.657
771,2341,263.179,81.216,19,24,142.001,55.509
772,2339,261.179,81.271,27,16,124.472,55.266
773,2341,261.179,81.302,16,72,31.931,54.856
774,2341,261.179,81.345,22,20,133.506,55.025
775,2352,262.593,81.049,10,43,170.770,55.305
776,2342,260.593,81.123,30,14,120.358,54.863
777,2344,260.007,81.154,13,67,22.457,54.578
778,2339,262.007,81.271,17,73,34.472,55.408
779,2340,260.593,81.216,24,18,127.999,54.842
780,2341,261.765,81.302,15,71,31.931,55.030
781,2345,262.593,81.216,25,82,52.001,55.378
782,2350,260.593,81.216,25,18,127.999,55.277
783,2347,259.765,81.216,26,17,127.999,54.722
784,2348,262.007,81.216,19,76,37.999,55.334
785,2350,259.765,81.154,12,66,22.457,54.692
