Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
161.852 168.61 161.792 162.534 158.556 161.698
161.852 166.167 164.934 160.217 158.566 161.708
161.852 166.167 164.934 160.217 158.839 161.981
161.852 167.924 164.934 161.883 158.408 161.55
161.852 166.995 166.504 161.003 159.418 162.56
161.852 164.752 163.363 158.877 157.888 161.03
161.852 169.196 161.792 163.089 158.655 161.797
161.852 165.581 164.934 159.662 158.74 161.882
161.852 167.882 157.08 161.844 159.482 162.624
161.852 169.924 166.504 163.779 159.64 162.782
161.852 166.995 166.504 161.003 159.236 162.378
161.852 167.296 157.08 161.289 159.11 162.252
161.852 169.338 166.504 163.224 159.177 162.319
161.852 169.581 168.075 163.454 159.93 163.072
161.852 169.196 161.792 163.089 159.474 162.616
161.852 167.539 158.65 161.519 159.59 162.732
161.852 167.924 164.934 161.883 158.954 162.096
161.852 169.539 160.221 163.415 159.184 162.326
161.852 167.782 160.221 161.749 158.25 161.392
161.852 170.267 164.934 164.105 159.35 162.492
161.852 169.681 164.934 163.549 159.524 162.666
161.852 169.338 166.504 163.224 158.904 162.046
161.852 167.581 166.504 161.558 159.062 162.204
161.852 166.995 166.504 161.003 158.872 162.014
161.852 169.196 161.792 163.089 158.746 161.888
161.852 168.167 166.504 162.113 158.524 161.666
161.852 168.167 166.504 162.113 158.706 161.848
161.852 168.61 161.792 162.534 158.556 161.698
161.852 169.338 166.504 163.224 158.995 162.137
161.852 169.196 161.792 163.089 158.928 162.07
161.852 165.054 153.938 159.162 158.308 161.45
161.852 165.882 155.509 159.948 158.796 161.938
161.852 166.711 157.08 160.733 158.738 161.88
161.852 168.61 161.792 162.534 158.556 161.698
161.852 167.539 158.65 161.519 159.226 162.368
161.852 165.581 164.934 159.662 158.74 161.882
161.852 169.196 161.792 163.089 159.292 162.434
161.852 165.882 155.509 159.948 158.614 161.756
161.852 166.167 164.934 160.217 158.384 161.526
161.852 169.196 161.792 163.089 159.474 162.616
