BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
4.17533 -0.0372439 0.421176 -2.03661 -0.0955866
2.66553 1.90378 -1.01021 -2.03043 -0.0894082
2.66553 1.90378 -1.01021 -1.86176 0.0792641
3.75131 1.90378 0.0191767 -2.12805 -0.187028
3.17737 2.87429 -0.524951 -1.50403 0.436998
1.79176 0.933268 -1.83859 -2.44933 -0.508309
4.53726 -0.0372439 0.764304 -1.97544 -0.0344198
2.3036 1.90378 -1.35333 -1.92293 0.0180973
3.72559 -2.94878 -0.00520869 -1.46448 0.47654
4.987 2.87429 1.19069 -1.36686 0.57416
3.17737 2.87429 -0.524951 -1.61647 0.32455
3.36366 -2.94878 -0.348337 -1.69432 0.246701
4.62508 2.87429 0.847561 -1.65293 0.288097
4.77499 3.8448 0.989689 -1.18769 0.753335
4.53726 -0.0372439 0.764304 -1.46943 0.471597
3.51358 -1.97827 -0.206208 -1.39776 0.543267
3.75131 1.90378 0.0191767 -1.79071 0.150317
4.74927 -1.00776 0.965304 -1.6486 0.292421
3.66349 -1.00776 -0.0640801 -2.22567 -0.284648
5.19902 1.90378 1.39169 -1.54604 0.394984
4.83709 1.90378 1.04856 -1.43853 0.50249
4.62508 2.87429 0.847561 -1.8216 0.119424
3.5393 2.87429 -0.181823 -1.72398 0.217044
3.17737 2.87429 -0.524951 -1.84137 0.0996531
4.53726 -0.0372439 0.764304 -1.91922 0.0218043
3.90122 2.87429 0.161305 -2.05638 -0.115358
3.90122 2.87429 0.161305 -1.94393 -0.00290954
4.17533 -0.0372439 0.421176 -2.03661 -0.0955866
4.62508 2.87429 0.847561 -1.76538 0.175648
4.53726 -0.0372439 0.764304 -1.80677 0.134253
1.97805 -4.8898 -1.66198 -2.18984 -0.248813
2.48989 -3.91929 -1.17672 -1.88833 0.0526967
3.00173 -2.94878 -0.691464 -1.92416 0.0168616
4.17533 -0.0372439 0.421176 -2.03661 -0.0955866
3.51358 -1.97827 -0.206208 -1.62265 0.318371
2.3036 1.90378 -1.35333 -1.92293 0.0180973
4.53726 -0.0372439 0.764304 -1.58188 0.359149
2.48989 -3.91929 -1.17672 -2.00078 -0.0597515
2.66553 1.90378 -1.01021 -2.14288 -0.201856
4.53726 -0.0372439 0.764304 -1.46943 0.471597
5.41103 0.933268 1.59269 -1.33165 0.609377
3.90122 2.87429 0.161305 -1.26924 0.67178
4.26315 2.87429 0.504433 -1.82654 0.114481
5.0491 0.933268 1.24956 -1.33659 0.604434
3.36366 -2.94878 -0.348337 -1.80677 0.134253
2.33998 -4.8898 -1.31885 -2.18489 -0.24387
4.17533 -0.0372439 0.421176 -1.92416 0.0168616
4.83709 1.90378 1.04856 -1.60721 0.333817
2.7019 -4.8898 -0.975721 -2.17995 -0.238927
5.0491 0.933268 1.24956 -1.50526 0.435762
4.77499 3.8448 0.989689 -1.52503 0.415991
4.26315 2.87429 0.504433 -1.82654 0.114481
3.30156 -1.00776 -0.407208 -1.78082 0.160202
4.62508 2.87429 0.847561 -1.25936 0.681665
4.53726 -0.0372439 0.764304 -1.18831 0.752718
4.23743 -1.97827 0.480047 -1.72522 0.215808
5.0491 0.933268 1.24956 -1.67393 0.26709
3.17737 2.87429 -0.524951 -1.72892 0.212101
3.21375 -3.91929 -0.490465 -1.65355 0.287479
3.17737 2.87429 -0.524951 -1.61647 0.32455
3.02746 1.90378 -0.667079 -1.91304 0.0279828
3.45148 -0.0372439 -0.26508 -2.0465 -0.105472
3.51358 -1.97827 -0.206208 -1.51021 0.430819
2.66553 1.90378 -1.01021 -1.80554 0.135488
3.66349 -1.00776 -0.0640801 -2.11322 -0.1722
3.8755 -1.97827 0.13692 -2.23618 -0.295151
2.12797 -3.91929 -1.51985 -2.23062 -0.289591
4.26315 2.87429 0.504433 -1.37675 0.564274
3.00173 -2.94878 -0.691464 -1.92416 0.0168616
4.11324 1.90378 0.362305 -1.67332 0.267708
4.89919 -0.0372439 1.10743 -1.80183 0.139195
4.62508 2.87429 0.847561 -1.54048 0.400545
2.81544 2.87429 -0.868079 -1.56519 0.375831
1.97805 -4.8898 -1.66198 -2.18984 -0.248813
2.66553 1.90378 -1.01021 -1.86176 0.0792641
4.83709 1.90378 1.04856 -1.38231 0.558714
4.68717 0.933268 0.906432 -1.7351 0.205923
4.74927 -1.00776 0.965304 -1.53615 0.40487
3.36366 -2.94878 -0.348337 -1.58188 0.359149
3.38938 1.90378 -0.323951 -1.96432 -0.0232985
4.38734 -1.00776 0.622176 -1.76599 0.17503
4.26315 2.87429 0.504433 -1.82654 0.114481
4.89919 -0.0372439 1.10743 -1.40826 0.532764
4.17533 -0.0372439 0.421176 -1.92416 0.0168616
4.32525 0.933268 0.563304 -1.79627 0.144756
3.51358 -1.97827 -0.206208 -1.7351 0.205923
4.38734 -1.00776 0.622176 -1.48487 0.456151
3.60139 0.933268 -0.122952 -1.86238 0.0786463
4.32525 0.933268 0.563304 -1.74004 0.20098
2.66553 1.90378 -1.01021 -2.03043 -0.0894082
3.21375 -3.91929 -0.490465 -1.65355 0.287479
2.81544 2.87429 -0.868079 -1.67764 0.263383
3.17737 2.87429 -0.524951 -1.72892 0.212101
3.90122 2.87429 0.161305 -1.83149 0.109539
4.26315 2.87429 0.504433 -1.71409 0.22693
4.11324 1.90378 0.362305 -2.01066 -0.069637
4.02542 -1.00776 0.279048 -2.16451 -0.223481
4.11324 1.90378 0.362305 -1.44842 0.492604
2.3036 1.90378 -1.35333 -2.03538 -0.0943509
2.33998 -4.8898 -1.31885 -2.18489 -0.24387
4.89919 -0.0372439 1.10743 -1.46448 0.47654
2.45352 2.87429 -1.21121 -1.96371 -0.0226807
4.17533 -0.0372439 0.421176 -1.47437 0.466654
2.85182 -3.91929 -0.833593 -1.88338 0.0576395
4.89919 -0.0372439 1.10743 -0.902243 1.03878
4.23743 -1.97827 0.480047 -1.55654 0.384481
1.94168 1.90378 -1.69646 -2.15277 -0.211742
