Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
151.144 156.368 150.796 150.927 147.954 151.096
151.144 153.782 149.226 147.92 146.714 149.856
151.144 156.61 152.367 150.602 147.979 151.121
151.144 155.439 152.367 149.491 148.6 151.742
151.144 155.439 152.367 149.491 148.054 151.196
151.144 150.468 142.942 145.334 143.852 146.994
151.144 152.024 149.226 146.81 145.052 148.194
151.144 154.61 150.796 149.261 145.291 148.433
151.144 154.853 152.367 149.491 147.5 150.642
151.144 155.782 150.796 149.817 146.763 149.905
151.144 155.882 147.655 150.467 148.359 151.501
151.144 152.711 146.084 147.46 145.291 148.433
151.144 155.196 150.796 149.261 147.938 151.08
151.144 152.953 147.655 147.69 145.134 148.276
151.144 154.853 152.367 148.936 147.773 150.915
151.144 156.853 153.938 150.832 149.551 152.693
151.144 154.267 152.367 148.38 147.128 150.27
151.144 152.61 149.226 147.365 145.333 148.475
151.144 155.539 149.226 150.142 146.829 149.971
151.144 153.539 147.655 148.246 146.052 149.194
151.144 155.196 150.796 149.261 147.301 150.443
151.144 153.439 150.796 147.595 146.731 149.873
151.144 156.368 150.796 150.927 148.591 151.733
151.144 156.853 153.938 151.387 147.822 150.964
151.144 158.853 155.509 152.173 149.236 152.378
151.144 156.368 150.796 150.927 147.317 150.459
151.144 153.882 146.084 148.571 147.127 150.269
151.144 156.953 150.796 151.483 148.508 151.65
151.144 155.539 149.226 150.142 146.192 149.334
151.144 158.024 153.938 151.943 149.931 153.073
151.144 151.539 146.084 146.35 143.273 146.415
151.144 158.125 150.796 152.593 149.252 152.394
151.144 151.539 146.084 146.35 144.183 147.325
151.144 152.368 147.655 147.135 144.398 147.54
151.144 153.782 149.226 148.476 146.35 149.492
151.144 155.782 150.796 150.372 147.309 150.451
151.144 155.439 152.367 149.491 148.327 151.469
151.144 155.196 150.796 149.261 147.756 150.898
151.144 155.296 147.655 149.912 147.077 150.219
151.144 155.539 149.226 150.142 146.92 150.062
151.144 156.368 150.796 150.927 147.59 150.732
151.144 153.539 147.655 147.69 146.598 149.74
151.144 155.782 150.796 149.817 146.945 150.087
151.144 155.539 149.226 150.142 145.828 148.97
151.144 155.782 150.796 149.261 148.492 151.634
151.144 154.024 150.796 148.706 145.738 148.88
151.144 154.368 149.226 149.031 146.358 149.5
151.144 155.196 150.796 149.817 146.664 149.806
151.144 150.61 147.655 145.469 143.737 146.879
151.144 156.024 152.367 150.602 146.424 149.566
151.144 153.539 147.655 148.246 144.596 147.738
151.144 155.539 149.226 150.142 148.376 151.518
151.144 153.782 149.226 148.476 146.623 149.765
151.144 157.539 150.796 152.038 148.971 152.113
151.144 154.953 149.226 149.586 147.003 150.145
151.144 152.711 146.084 147.46 144.836 147.978
151.144 156.853 153.938 150.832 147.458 150.6
151.144 153.782 149.226 148.476 146.441 149.583
151.144 157.439 153.938 151.387 147.466 150.608
151.144 153.539 147.655 148.246 144.687 147.829
151.144 155.782 150.796 149.817 147.946 151.088
151.144 156.61 152.367 150.602 148.07 151.212
151.144 153.782 149.226 148.476 146.714 149.856
151.144 153.439 150.796 148.15 145.912 149.054
151.144 158.125 150.796 152.593 148.797 151.939
151.144 155.539 149.226 150.142 146.647 149.789
151.144 157.439 153.938 150.832 147.921 151.063
151.144 156.125 149.226 150.697 148.748 151.89
151.144 152.711 146.084 147.46 144.745 147.887
151.144 153.539 147.655 147.69 146.507 149.649
151.144 152.024 149.226 146.81 144.597 147.739
151.144 154.711 147.655 149.356 146.705 149.847
151.144 152.711 146.084 147.46 144.108 147.25
151.144 155.782 150.796 149.817 148.492 151.634
151.144 156.853 153.938 151.387 147.276 150.418
151.144 156.711 149.226 151.253 149.12 152.262
151.144 156.468 147.655 151.023 148.913 152.055
151.144 151.296 144.513 146.12 144.249 147.391
151.144 156.953 150.796 151.483 147.78 150.922
151.144 153.196 149.226 147.92 145.341 148.483
151.144 156.853 153.938 150.832 147.094 150.236
151.144 152.711 146.084 147.46 145.291 148.433
151.144 154.853 152.367 148.936 147.136 150.278
151.144 153.539 147.655 148.246 145.051 148.193
151.144 155.782 150.796 150.372 148.31 151.452
151.144 156.61 152.367 151.157 146.887 150.029
151.144 155.439 152.367 150.047 148.145 151.287
151.144 155.196 150.796 149.261 146.027 149.169
151.144 152.953 147.655 147.69 145.498 148.64
151.144 154.711 147.655 148.801 147.979 151.121
151.144 155.439 152.367 150.047 145.506 148.648
151.144 154.368 149.226 149.031 146.176 149.318
151.144 153.539 147.655 148.246 146.416 149.558
151.144 159.196 153.938 153.053 151.403 154.545
151.144 156.953 150.796 151.483 148.326 151.468
151.144 152.368 147.655 147.135 144.944 148.086
151.144 155.439 152.367 149.491 146.234 149.376
151.144 154.125 147.655 148.801 145.878 149.02
151.144 152.953 147.655 147.69 144.406 147.548
151.144 150.711 144.513 145.564 143.695 146.837
151.144 155.782 150.796 149.817 148.219 151.361
151.144 155.196 150.796 149.261 146.937 150.079
151.144 152.125 146.084 146.905 143.918 147.06
151.144 152.368 147.655 147.135 144.58 147.722
151.144 156.61 152.367 150.602 147.433 150.575
151.144 157.439 153.938 150.832 148.285 151.427
151.144 153.296 146.084 148.016 146.027 149.169
151.144 158.853 155.509 152.728 149.236 152.378
151.144 153.296 146.084 148.016 145.026 148.168
151.144 154.024 150.796 148.15 146.921 150.063
151.144 155.196 150.796 149.817 146.391 149.533
151.144 155.196 150.796 149.817 146.027 149.169
151.144 155.539 149.226 150.142 147.193 150.335
151.144 154.953 149.226 149.586 146.639 149.781
151.144 157.539 150.796 152.038 148.698 151.84
151.144 154.953 149.226 149.586 146.275 149.417
151.144 154.368 149.226 149.031 146.631 149.773
151.144 153.882 146.084 148.571 145.762 148.904
151.144 154.953 149.226 149.031 147.64 150.782
151.144 155.196 150.796 149.817 147.574 150.716
151.144 156.61 152.367 150.602 148.798 151.94
151.144 156.125 149.226 150.697 147.565 150.707
151.144 156.711 149.226 151.253 148.119 151.261
151.144 154.368 149.226 149.031 145.994 149.136
151.144 156.953 150.796 150.927 149.6 152.742
151.144 156.61 152.367 151.157 148.434 151.576
151.144 157.196 152.367 151.157 149.716 152.858
151.144 152.853 150.796 147.595 145.449 148.591
151.144 153.782 149.226 147.92 146.168 149.31
151.144 154.953 149.226 149.031 147.549 150.691
151.144 156.853 153.938 150.832 148.004 151.146
151.144 156.125 149.226 150.697 147.656 150.798
151.144 152.953 147.655 147.69 145.134 148.276
151.144 156.368 150.796 150.927 147.681 150.823
151.144 156.024 152.367 150.602 146.606 149.748
151.144 156.61 152.367 150.602 148.98 152.122
151.144 156.61 152.367 151.157 148.434 151.576
151.144 151.882 144.513 146.675 143.529 146.671
151.144 155.539 149.226 149.586 147.557 150.699
151.144 152.953 147.655 147.69 144.224 147.366
151.144 153.539 147.655 148.246 144.869 148.011
151.144 154.853 152.367 148.38 147.5 150.642
151.144 151.882 144.513 146.675 143.984 147.126
151.144 155.539 149.226 150.142 146.92 150.062
151.144 152.468 144.513 147.23 145.175 148.317
151.144 154.125 147.655 148.801 147.061 150.203
151.144 158.368 152.367 152.823 149.732 152.874
151.144 154.711 147.655 149.356 146.705 149.847
151.144 153.539 147.655 147.69 146.325 149.467
151.144 154.125 147.655 148.801 145.969 149.111
151.144 153.782 149.226 148.476 146.259 149.401
151.144 154.125 147.655 148.801 145.969 149.111
151.144 156.61 152.367 150.602 147.615 150.757
151.144 156.125 149.226 150.697 147.474 150.616
151.144 155.196 150.796 149.817 146.027 149.169
151.144 154.368 149.226 149.031 145.539 148.681
151.144 155.196 150.796 149.261 147.301 150.443
151.144 155.539 149.226 150.142 147.193 150.335
151.144 152.61 149.226 147.365 144.878 148.02
151.144 155.196 150.796 149.261 146.027 149.169
151.144 155.296 147.655 149.912 147.623 150.765
151.144 154.368 149.226 149.031 147.177 150.319
151.144 157.439 153.938 150.832 148.649 151.791
151.144 154.61 150.796 148.706 145.837 148.979
151.144 154.953 149.226 149.586 146.821 149.963
151.144 156.125 149.226 150.697 148.02 151.162
151.144 151.196 147.655 146.024 144.655 147.797
151.144 154.368 149.226 149.031 145.63 148.772
151.144 153.439 150.796 148.15 145.912 149.054
151.144 154.125 147.655 148.801 146.606 149.748
151.144 156.853 153.938 150.832 147.276 150.418
151.144 154.853 152.367 149.491 146.408 149.55
151.144 156.368 150.796 150.927 147.772 150.914
151.144 155.439 152.367 149.491 146.234 149.376
151.144 154.61 150.796 148.706 146.656 149.798
151.144 154.711 147.655 149.356 146.614 149.756
