 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
554,2988,240.108,73.824,20,24,118.301,67.305
555,2987,240.936,73.783,12,58,32.829,67.610
556,2988,240.108,73.682,11,52,161.811,67.704
557,2981,241.279,73.878,13,37,140.492,67.681
558,2982,239.522,73.553,15,68,7.028,67.540
559,2985,240.451,73.661,32,16,138.302,67.558
560,2980,240.108,73.817,27,18,144.372,67.630
561,2986,238.936,73.824,23,21,151.699,67.578
562,2980,239.037,73.817,18,72,54.372,67.159
563,2983,239.622,73.878,31,84,39.508,67.641
564,2988,240.693,73.783,19,25,122.829,67.000
565,2982,239.037,73.824,11,53,24.829,67.543
566,2973,239.037,73.817,40,11,125.628,67.030
567,2984,239.522,73.824,11,48,155.171,67.363
568,2985,240.693,73.573,19,25,121.097,67.000
569,2982,238.936,73.553,33,14,97.028,67.578
570,2984,239.279,73.600,28,84,36.714,67.335
571,2988,240.693,73.878,36,13,129.508,67.650
572,2978,239.279,73.783,12,58,32.829,66.726
573,2982,239.037,73.783,12,60,32.829,66.496
574,2984,239.279,73.736,24,79,69.353,67.458
575,2983,240.108,73.824,22,77,24.829,67.578
576,2979,238.451,73.573,12,42,148.903,66.672
577,2991,239.865,73.824,12,45,151.699,67.590
578,2981,240.350,73.682,52,89,71.811,67.391
579,2993,241.522,74.027,16,30,128.418,67.703
580,2983,239.865,73.682,11,48,18.189,67.604
581,2988,240.693,73.756,37,13,130.601,67.567
582,2991,241.279,73.824,45,89,61.699,67.366
583,2985,240.108,73.756,36,12,130.601,67.421
584,2985,239.522,73.600,17,71,53.286,67.555
585,2978,240.693,73.600,12,60,36.714,67.089
586,2984,239.865,73.600,17,28,126.714,66.722
587,2983,238.693,73.600,17,29,126.714,67.647
588,2977,239.279,73.824,44,88,61.699,67.294
589,2988,239.279,73.763,18,72,15.732,67.403
590,2986,239.279,73.878,13,36,140.492,67.638
591,2983,240.451,73.756,15,69,49.399,67.539
592,2974,239.279,73.783,12,59,32.829,66.531
593,2989,240.108,73.763,11,53,164.268,67.618
594,2988,240.693,73.756,17,69,49.399,67.679
595,2978,239.279,73.573,25,19,148.903,66.719
596,2990,240.108,73.600,29,82,36.714,67.732
597,2982,240.693,73.817,39,13,125.628,67.335
598,2986,240.108,73.783,27,18,147.171,67.249
599,2985,241.522,73.878,30,15,140.492,67.631
600,2979,239.865,73.783,26,18,147.171,67.294
601,2983,239.865,73.817,13,40,144.372,67.026
602,2988,240.693,73.878,36,13,129.508,67.662
603,2988,237.865,73.824,44,11,118.301,66.719
604,2980,239.037,73.682,25,81,71.811,67.514
605,2985,242.108,73.682,25,81,71.811,67.494
606,2980,240.108,73.546,17,70,11.768,67.582
607,2981,239.865,73.736,50,10,110.647,67.570
608,2980,239.865,73.756,35,14,130.601,67.539
609,2990,239.279,73.736,21,76,20.647,67.599
610,2984,240.936,73.736,11,49,159.353,67.423
611,2985,240.108,73.763,28,18,105.732,67.175
612,2979,239.279,73.824,24,21,151.699,66.736
613,2984,240.108,73.546,54,11,101.768,67.373
614,2983,239.865,73.756,17,30,130.601,67.729
615,2987,239.279,73.410,12,62,37.807,67.745
616,2986,238.693,73.553,12,58,172.972,67.030
617,2984,239.279,73.600,12,61,36.714,67.495
618,2980,240.108,73.824,44,12,118.301,67.323
619,2976,239.037,73.682,26,81,71.811,67.595
620,2984,239.865,73.756,31,16,139.399,67.464
621,2985,239.865,73.783,19,74,57.171,67.311
622,2984,239.865,73.878,12,63,39.508,67.544
623,2985,239.865,73.817,40,11,125.628,67.383
624,2982,238.693,73.824,47,12,114.829,67.404
625,2976,239.037,73.756,32,15,139.399,67.530
626,2984,239.279,73.573,19,25,121.097,66.719
627,2973,240.108,73.600,27,18,143.286,67.355
628,2986,241.279,73.756,36,13,130.601,67.673
629,2993,240.350,73.783,26,18,147.171,67.629
630,2984,237.865,73.783,12,59,32.829,66.719
631,2984,239.279,73.824,22,78,65.171,67.620
632,2983,240.451,73.756,30,17,139.399,67.788
633,2990,239.865,73.817,12,40,144.372,67.139
634,2982,238.451,73.573,26,19,148.903,66.710
635,2981,238.451,73.682,19,74,18.189,67.595
636,2985,239.865,73.824,11,54,24.829,67.430
637,2989,240.693,73.817,12,60,35.628,67.528
638,2981,239.522,73.817,13,39,144.372,67.253
639,2974,239.037,73.878,16,70,50.492,67.239
640,2989,240.693,73.763,11,47,15.732,67.618
641,2983,239.865,73.736,21,23,159.353,67.699
642,2986,240.693,73.661,36,13,131.698,67.373
643,2980,239.279,73.824,23,21,151.699,67.186
644,2985,241.522,73.878,37,88,50.492,67.600
645,2985,239.279,73.783,26,19,147.171,66.736
646,2983,239.865,73.573,43,11,121.097,66.736
647,2988,241.279,73.756,31,15,139.399,67.722
648,2988,240.936,73.817,28,18,144.372,67.668
649,2985,240.693,73.878,17,30,129.508,67.600
650,2987,240.108,73.682,51,89,71.811,67.696
651,2979,240.693,73.756,31,84,40.601,67.634
652,2982,240.693,73.682,11,52,161.811,67.608
653,2986,238.693,73.783,27,81,32.829,67.551
654,2987,240.693,73.661,14,34,138.302,67.609
655,2987,240.451,73.756,36,87,49.399,67.758
656,2988,238.693,73.824,11,53,24.829,67.685
657,2986,240.108,73.824,23,79,28.301,67.528
658,2985,239.279,73.817,40,87,54.372,67.383
659,2983,239.279,73.682,11,52,161.811,67.373
660,2993,240.350,73.824,45,11,118.301,67.614
661,2989,239.279,73.600,17,29,126.714,67.550
662,2982,239.865,73.498,18,72,14.982,67.670
663,2981,238.451,73.756,16,31,130.601,67.378
664,2982,240.350,73.783,42,12,122.829,67.610
665,2989,240.451,73.661,36,12,131.698,67.716
666,2979,241.279,73.756,31,17,139.399,67.634
667,2985,240.108,73.763,10,53,164.268,67.403
668,2985,239.279,73.682,51,12,108.189,67.175
669,2988,240.693,73.878,16,30,129.508,67.644
670,2980,240.108,73.824,44,88,61.699,67.276
671,2977,239.279,73.763,53,10,105.732,67.373
672,2980,239.865,73.682,11,49,18.189,67.633
673,2989,240.693,73.817,28,17,144.372,67.361
674,2979,240.693,73.756,36,87,49.399,67.641
675,2993,240.693,73.682,12,48,18.189,67.627
676,2979,239.279,73.817,12,60,35.628,67.094
677,2986,240.936,73.817,17,72,54.372,67.703
678,2983,240.693,73.817,12,60,35.628,67.429
679,2988,241.279,73.878,38,12,129.508,67.732
680,2988,239.865,73.763,52,11,105.732,67.175
681,2986,238.693,73.783,42,89,57.171,67.162
682,2985,239.279,73.736,20,77,20.647,67.619
683,2986,240.108,73.817,38,88,54.372,67.628
684,2988,239.865,73.824,43,88,61.699,67.352
685,2983,238.693,73.824,44,12,118.301,67.335
686,2985,240.108,73.763,11,47,15.732,67.618
687,2983,240.451,73.756,31,16,139.399,67.660
688,2980,239.279,73.824,47,89,65.171,67.475
689,2985,239.522,73.926,47,11,113.097,67.663
690,2986,239.279,73.573,12,42,148.903,66.695
691,2981,240.108,73.817,18,72,54.372,67.452
692,2984,239.522,73.817,19,73,54.372,67.334
693,2987,240.108,73.783,11,58,32.829,67.257
694,2982,241.522,73.756,30,83,77.471,67.582
695,2984,240.108,73.817,40,89,54.372,67.524
696,2983,239.279,73.824,24,20,151.699,67.258
697,2985,240.108,73.736,25,80,69.353,67.839
698,2990,241.522,73.824,23,22,114.829,67.756
699,2982,239.865,73.756,36,88,49.399,67.633
700,2986,240.693,73.600,12,38,143.286,67.660
701,2980,239.865,73.824,21,76,61.699,66.736
702,2987,240.108,73.824,12,44,151.699,67.335
703,2985,239.279,73.736,11,51,159.353,67.619
704,2984,240.693,73.600,16,70,53.286,67.499
705,2984,239.865,73.824,24,20,151.699,67.340
706,2984,240.693,73.878,29,83,39.508,67.559
707,2978,239.037,73.817,40,12,125.628,66.967
708,2982,240.693,73.763,11,47,15.732,67.609
709,2987,240.108,73.817,28,82,35.628,66.999
710,2981,238.693,73.682,50,89,71.811,67.421
711,2985,239.279,73.756,16,29,167.471,67.641
712,2984,241.279,73.756,15,69,49.399,67.440
713,2986,240.693,73.600,16,72,53.286,67.399
714,2991,239.279,73.736,25,21,110.647,67.524
715,2991,239.279,73.824,45,88,61.699,67.592
716,2977,240.936,73.600,14,38,143.286,67.834
717,2989,240.108,73.573,11,44,148.903,67.000
718,2982,240.693,73.824,20,76,61.699,67.610
719,2990,240.451,73.824,21,77,65.171,67.162
720,2979,239.279,73.763,27,82,74.268,67.175
721,2978,238.108,73.783,12,41,147.171,67.366
722,2984,240.108,73.783,12,59,32.829,67.752
723,2979,239.279,73.824,24,79,28.301,66.719
724,2976,239.037,73.756,31,16,139.399,67.435
725,2985,239.865,73.878,16,70,50.492,67.722
726,2990,238.451,73.783,27,81,32.829,67.186
727,2991,239.865,73.817,12,60,35.628,67.630
728,2981,239.865,73.817,12,60,35.628,67.159
729,2986,240.693,73.878,16,71,50.492,67.452
730,2979,239.279,73.926,25,20,149.967,66.680
731,2981,238.936,73.824,24,80,28.301,67.000
732,2985,240.693,73.878,17,29,129.508,67.655
733,2982,239.522,73.736,24,21,110.647,67.616
734,2984,240.108,73.878,37,13,129.508,67.449
735,2984,241.279,73.756,31,16,139.399,67.673
736,2990,240.451,73.817,19,73,54.372,67.136
737,2982,240.108,73.682,26,82,71.811,67.618
738,2983,240.350,73.817,12,60,35.628,67.799
739,2983,239.279,73.573,42,12,121.097,66.687
740,2982,240.693,73.878,37,13,129.508,67.573
741,2988,239.865,73.756,36,13,130.601,67.634
742,2982,240.108,73.600,18,27,126.714,66.999
743,2987,239.865,73.817,12,61,35.628,67.499
744,2987,239.865,74.027,29,17,141.582,67.347
745,2988,239.865,73.783,26,19,147.171,66.652
746,2985,239.522,73.783,19,74,57.171,67.366
747,2986,239.865,73.878,37,13,129.508,67.452
748,2985,238.451,73.783,12,59,32.829,66.687
749,2989,241.279,73.756,32,15,139.399,67.660
750,2984,240.693,73.736,25,80,69.353,67.568
751,2987,240.693,73.783,26,18,147.171,67.000
752,2985,239.279,73.682,27,19,108.189,67.421
753,2989,240.108,73.824,11,45,151.699,67.383
754,2986,240.108,73.546,29,17,101.768,67.696
755,2981,239.622,73.878,31,84,39.508,67.641
756,2988,239.865,73.824,22,78,24.829,67.499
757,2982,239.865,73.756,36,13,130.601,67.464
758,2989,240.108,73.783,26,81,32.829,67.323
759,2985,240.693,73.756,32,16,139.399,67.633
760,2977,240.108,73.756,28,83,77.471,67.598
761,2982,240.693,73.817,18,27,125.628,67.630
762,2984,240.108,73.736,11,48,159.353,67.573
763,2996,241.279,73.824,46,89,61.699,67.383
764,2984,240.693,73.736,10,51,159.353,67.650
765,2984,241.522,73.783,26,18,147.171,67.593
766,2986,239.865,73.600,28,17,143.286,67.383
767,2983,239.279,73.817,39,12,125.628,67.606
768,2980,239.279,73.817,12,61,35.628,67.731
769,2983,239.865,73.763,18,72,15.732,67.719
770,2983,239.865,73.783,12,41,147.171,67.294
771,2985,239.279,73.783,19,26,122.829,66.703
772,2989,240.693,73.600,39,13,126.714,67.317
773,2989,240.693,73.763,11,47,15.732,67.618
774,2985,239.279,73.736,20,75,20.647,67.596
775,2989,239.865,73.824,21,76,61.699,66.736
776,2985,239.037,73.783,26,19,147.171,66.000
777,2985,240.693,73.756,13,64,40.601,67.580
778,2982,240.350,73.783,26,19,147.171,67.716
779,2987,239.279,73.878,15,30,129.508,67.745
780,2987,239.279,73.763,54,89,74.268,67.175
781,2981,239.865,73.661,31,17,138.302,67.175
782,2989,239.522,73.573,25,20,148.903,67.000
783,2978,240.693,73.682,19,26,161.811,67.533
784,2980,240.451,73.661,15,68,48.302,67.581
785,2995,241.279,73.878,30,17,140.492,67.662
786,2981,239.865,73.756,31,16,139.399,67.696
787,2979,239.865,73.783,27,17,147.171,67.267
788,2991,240.693,73.600,16,28,126.714,67.369
789,2980,239.865,73.878,37,13,129.508,67.371
790,2992,242.350,73.736,20,76,20.647,67.660
791,2986,239.865,73.824,22,77,24.829,67.162
792,2988,240.108,73.546,55,12,101.768,67.700
793,2982,240.108,73.682,51,90,71.811,67.748
794,2994,240.350,73.824,47,11,114.829,67.783
795,2990,240.108,73.824,12,44,151.699,67.305
796,2984,239.037,73.878,31,84,39.508,67.673
797,2983,239.865,73.878,13,38,140.492,67.800
798,2987,239.865,73.824,23,78,65.171,67.162
799,2978,239.865,73.824,21,76,61.699,67.284
800,2987,240.108,73.600,27,82,36.714,66.967
801,2980,240.693,73.756,12,36,139.399,67.580
802,2983,240.108,73.600,29,82,36.714,67.537
803,2985,240.108,73.573,11,57,31.097,67.284
804,2991,240.693,73.817,39,13,125.628,67.590
805,2987,241.522,73.783,41,87,57.171,67.596
806,2988,239.279,73.817,29,17,144.372,67.524
807,2981,239.279,73.783,41,12,122.829,66.719
808,2991,238.451,73.817,18,28,125.628,67.599
809,2989,240.693,73.878,36,14,129.508,67.559
810,2989,241.279,73.878,17,70,50.492,67.758
811,2985,240.108,73.573,12,44,148.903,67.352
812,2987,241.279,73.878,12,38,140.492,67.745
813,2985,240.936,73.926,23,21,113.097,67.692
814,2991,241.522,73.878,36,86,50.492,67.731
815,2991,239.865,73.878,16,31,129.508,67.641
816,2982,239.279,73.600,16,71,53.286,67.186
817,2984,240.693,73.878,12,63,39.508,67.638
818,2986,240.108,73.824,12,56,28.301,67.305
819,2978,239.037,73.878,16,30,129.508,67.619
820,2985,239.037,73.756,13,36,139.399,67.608
821,2978,239.037,73.817,29,83,35.628,67.371
822,2986,240.693,73.682,12,59,172.200,67.620
823,2977,238.693,73.824,47,89,65.171,67.136
824,2984,237.865,73.824,11,47,155.171,67.383
825,2985,239.279,73.824,23,22,114.829,67.430
826,2989,239.279,73.736,25,79,69.353,67.497
827,2991,240.693,73.878,12,63,39.508,67.574
828,2982,239.279,73.824,21,77,61.699,67.335
829,2983,239.865,73.817,17,28,125.628,66.531
830,2976,239.037,73.878,13,38,140.492,67.286
831,2988,241.522,73.756,35,13,130.601,67.767
832,2979,239.279,73.926,20,25,120.033,66.719
833,2994,240.693,73.817,13,61,35.628,67.366
834,2983,240.693,73.878,36,13,129.508,67.435
835,2982,239.522,73.824,48,11,114.829,67.299
836,2979,239.279,73.756,11,45,12.529,67.600
837,2981,239.522,73.546,31,84,78.232,67.551
838,2979,239.279,73.573,19,25,121.097,67.284
839,2990,239.279,73.783,26,20,147.171,67.094
840,2987,239.865,73.600,29,18,143.286,67.655
841,2990,239.522,73.824,11,47,155.171,67.620
842,2985,240.693,73.736,11,49,159.353,67.655
843,2981,240.693,73.573,26,19,148.903,67.604
844,2992,240.108,73.926,44,11,120.033,67.000
845,2984,239.865,73.498,27,82,75.018,67.634
846,2984,240.108,73.824,23,78,65.171,67.528
847,2984,239.865,73.573,25,20,148.903,66.719
848,2985,240.693,73.878,31,85,39.508,67.589
849,2987,240.451,73.661,32,15,138.302,67.609
850,2988,239.037,73.756,30,17,139.399,67.608
851,2989,238.451,73.783,41,11,122.829,67.162
852,2985,238.451,73.736,11,49,159.353,67.458
853,2986,240.108,73.682,19,75,18.189,67.633
854,2985,240.108,73.682,31,85,82.200,67.524
855,2988,240.693,73.756,12,36,139.399,67.679
856,2988,241.522,74.027,12,62,38.418,67.650
857,2984,239.279,73.682,11,48,18.189,67.683
858,2988,240.108,73.817,17,28,125.628,67.528
859,2982,239.865,73.817,12,60,35.628,67.094
860,2982,239.279,73.817,27,82,35.628,67.094
861,2990,239.865,73.783,41,88,57.171,66.672
862,2984,239.279,73.817,28,82,35.628,67.658
863,2985,239.865,73.763,52,11,105.732,67.580
864,2988,240.936,73.824,22,78,65.171,67.646
865,2977,238.451,73.824,21,77,61.699,67.162
866,2984,239.279,73.573,20,25,121.097,67.000
867,2976,239.522,73.824,22,21,155.171,67.633
868,2978,238.451,73.783,12,60,32.829,66.496
869,2977,238.693,73.600,28,18,143.286,67.404
870,2985,239.037,73.756,30,17,139.399,67.582
871,2982,240.693,73.682,12,51,161.811,67.604
872,2991,242.108,73.756,36,13,130.601,67.673
873,2989,239.865,73.824,44,11,118.301,66.736
874,2985,239.865,73.878,16,70,50.492,67.641
875,2986,239.279,73.817,12,39,144.372,67.797
876,2990,239.279,73.600,28,17,143.286,67.094
877,2985,240.693,73.824,22,22,155.171,67.620
878,2979,238.451,73.926,43,11,120.033,66.000
879,2977,239.279,73.600,14,63,36.714,67.663
880,2990,239.865,73.824,22,78,24.829,67.430
881,2985,239.865,73.600,39,11,126.714,67.644
882,2986,238.936,73.824,11,53,24.829,67.578
883,2975,239.279,73.539,49,88,67.620,67.480
884,2982,239.037,73.817,12,39,144.372,67.430
885,2980,239.279,73.498,17,72,14.982,67.673
886,2982,239.279,73.824,44,12,118.301,67.335
887,2990,240.693,73.817,17,28,125.628,67.528
888,2982,239.279,73.783,26,19,147.171,66.729
889,2993,240.936,73.824,23,78,65.171,67.551
890,2990,240.108,73.824,12,44,151.699,67.383
891,2987,240.108,73.817,29,17,144.372,67.742
892,2987,240.693,73.600,12,62,36.714,67.616
893,2987,240.693,73.878,36,13,129.508,67.573
894,2977,238.451,73.926,20,75,59.967,66.672
895,2985,238.451,73.783,12,41,147.171,66.672
896,2980,240.693,73.593,14,33,132.797,67.618
897,2992,240.693,73.824,22,22,114.829,67.619
898,2984,239.522,73.817,17,28,125.628,67.430
899,2990,239.279,73.824,24,79,28.301,66.729
900,2986,239.279,73.682,26,81,71.811,67.600
901,2985,239.865,73.878,37,14,129.508,67.423
902,2984,240.108,73.817,40,12,125.628,67.630
903,2981,239.279,73.824,23,79,28.301,67.366
904,2979,239.279,73.824,20,24,118.301,67.051
905,2985,240.693,73.824,24,21,151.699,67.000
906,2983,237.865,73.790,11,46,153.435,67.162
907,2981,239.865,73.756,17,69,49.399,67.673
908,2989,240.108,73.878,16,30,129.508,67.585
909,2984,239.279,73.682,19,74,18.189,67.696
910,2987,239.865,73.817,17,27,125.628,67.335
911,2981,240.936,73.736,20,75,20.647,67.839
912,2984,239.865,74.027,38,13,128.418,67.495
913,2987,240.108,73.817,12,60,35.628,67.452
914,2987,240.693,73.878,15,69,50.492,67.659
915,2981,239.522,73.736,20,25,159.353,67.371
916,2982,238.693,73.783,41,12,122.829,67.347
917,2981,240.451,73.756,14,36,139.399,67.519
918,2984,240.108,73.783,12,41,147.171,67.311
919,2984,238.693,73.498,19,27,123.906,67.646
920,2977,239.037,73.410,30,18,142.193,67.747
921,2982,239.522,73.817,27,81,35.628,67.253
922,2990,239.279,73.817,12,61,35.628,67.731
923,2981,239.865,73.783,19,25,122.829,67.000
924,2988,239.865,73.878,13,63,39.508,67.539
925,2988,240.108,73.736,26,20,110.647,67.814
926,2974,237.037,73.926,20,75,59.967,66.000
927,2986,240.693,73.600,29,17,143.286,67.740
928,2988,239.279,73.817,40,12,125.628,67.475
929,2978,239.279,73.817,12,60,35.628,67.351
930,2990,239.279,73.926,11,44,149.967,66.703
931,2987,240.108,73.756,17,30,167.471,67.403
932,2991,240.693,73.661,32,85,41.698,67.373
933,2984,240.451,73.600,12,60,36.714,67.051
934,2986,239.037,73.756,16,69,49.399,67.614
935,2986,240.108,73.600,39,87,53.286,67.070
936,2984,240.108,73.573,43,12,121.097,67.000
937,2984,240.108,73.498,54,11,104.982,67.604
938,2987,240.693,73.783,42,12,122.829,67.000
939,2981,239.279,73.926,20,25,120.033,67.000
940,2991,240.108,73.817,12,39,144.372,67.089
941,2979,239.279,73.600,29,83,36.714,67.299
942,2988,239.279,73.783,19,74,57.171,67.323
943,2988,241.279,73.756,16,31,130.601,67.825
944,2985,240.108,73.824,24,20,151.699,67.583
945,2975,239.279,73.498,53,88,75.018,67.673
946,2985,239.865,73.817,29,18,144.372,67.317
947,2986,239.279,73.600,12,38,143.286,67.600
948,2983,239.622,73.878,13,63,39.508,67.347
949,2989,240.108,73.817,40,11,125.628,67.779
950,2980,237.865,73.600,12,40,143.286,67.162
951,2989,238.451,73.783,19,73,57.171,67.162
952,2988,240.350,73.573,19,25,121.097,67.619
953,2981,239.522,73.817,28,17,144.372,67.620
954,2982,238.693,73.736,10,51,159.353,67.644
955,2975,240.108,73.546,12,45,11.768,67.582
956,2986,240.936,73.682,25,81,71.811,67.640
957,2984,242.350,73.756,11,56,167.471,67.697
958,2982,241.522,73.682,52,89,71.811,67.558
959,2982,239.522,73.573,20,25,121.097,67.000
960,2984,238.693,73.783,19,74,57.171,67.347
961,2976,239.037,73.878,16,71,50.492,67.286
962,2977,239.279,73.756,55,11,102.529,67.641
963,2978,238.451,73.817,40,12,125.628,67.115
964,2982,239.279,73.817,29,16,144.372,67.136
965,2991,239.865,73.824,20,76,61.699,67.352
966,2983,240.108,73.736,11,50,159.353,67.559
967,2981,240.108,73.600,40,11,126.714,67.524
968,2983,241.279,73.661,17,31,131.698,67.797
969,2989,240.108,73.817,13,61,35.628,67.578
970,2989,240.936,73.817,11,59,35.628,67.449
971,2987,240.451,73.878,30,16,140.492,67.660
972,2987,239.037,73.783,26,18,147.171,66.672
973,2983,240.693,73.661,15,33,131.698,67.633
974,2987,240.108,73.817,28,18,144.372,67.669
975,2977,239.522,73.600,13,38,143.286,67.334
976,2985,240.108,73.783,12,59,32.829,67.323
977,2980,239.865,73.661,32,84,41.698,67.533
978,2980,239.865,73.878,38,87,50.492,67.371
979,2986,240.108,73.600,38,12,126.714,67.732
980,2987,240.693,73.878,30,16,140.492,67.585
981,2989,238.693,73.600,12,61,36.714,67.499
982,2985,240.108,73.756,17,72,12.529,67.567
983,2982,239.865,73.824,11,53,24.829,67.483
984,2975,238.451,73.824,22,77,24.829,66.935
985,2987,240.108,73.763,11,53,164.268,67.618
986,2991,239.865,73.824,47,11,114.829,67.630
987,2984,240.936,73.824,47,11,114.829,67.592
988,2977,238.451,73.817,13,61,35.628,67.070
989,2991,239.865,73.878,31,16,140.492,67.641
990,2982,238.451,73.783,19,26,122.829,66.672
991,2987,240.108,73.600,38,12,126.714,67.699
992,2981,237.865,73.817,28,17,144.372,67.162
993,2985,240.693,73.824,22,77,24.829,67.499
994,2978,239.279,73.736,51,11,110.647,67.417
995,2979,240.108,73.878,37,87,50.492,67.548
996,2983,240.936,73.573,19,25,121.097,67.596
997,2983,240.108,73.824,44,12,118.301,67.323
998,2987,239.279,73.682,11,49,18.189,67.638
999,2981,240.693,73.783,40,13,122.829,67.614
1000,2986,238.451,73.817,18,72,54.372,67.570
