Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
164.734 171.539 161.792 165.311 161.69 164.832
164.734 170.711 160.221 164.525 161.657 164.799
164.734 171.095 166.504 164.89 161.84 164.982
164.734 169.338 166.504 163.224 161.27 164.412
164.734 170.853 164.934 164.66 161.269 164.411
164.734 171.782 163.363 165.541 162.261 165.403
164.734 171.539 161.792 165.311 162.691 165.833
164.734 170.267 164.934 164.105 161.443 164.585
164.734 170.51 166.504 164.335 161.104 164.246
164.734 170.711 160.221 164.525 161.657 164.799
164.734 171.439 164.934 165.216 162.005 165.147
164.734 172.167 169.646 165.906 162.626 165.768
164.734 169.681 164.934 163.549 160.98 164.122
164.734 169.924 166.504 163.779 161.369 164.511
164.734 169.539 160.221 163.415 161.732 164.874
164.734 172.368 163.363 166.096 162.269 165.411
164.734 170.51 166.504 164.335 162.014 165.156
164.734 170.853 164.934 164.66 161.633 164.775
164.734 172.125 161.792 165.866 162.517 165.659
164.734 170.953 161.792 164.755 161.682 164.824
164.734 170.61 163.363 164.43 161.517 164.659
164.734 172.024 164.934 165.771 162.286 165.428
164.734 170.752 168.075 164.565 161.766 164.908
164.734 170.267 164.934 164.105 161.534 164.676
164.734 171.095 166.504 164.89 161.476 164.618
164.734 171.581 169.646 165.35 161.981 165.123
164.734 169.882 158.65 163.74 160.987 164.129
164.734 172.024 164.934 165.771 162.559 165.701
164.734 170.995 169.646 164.795 161.882 165.024
164.734 170.51 166.504 164.335 161.923 165.065
164.734 170.267 164.934 164.105 161.352 164.494
164.734 171.681 166.504 165.446 161.393 164.535
164.734 171.581 169.646 165.35 161.981 165.123
164.734 170.024 163.363 163.875 161.327 164.469
164.734 170.853 164.934 164.66 161.451 164.593
164.734 169.539 160.221 163.415 161.277 164.419
164.734 172.024 164.934 165.771 162.559 165.701
164.734 172.61 164.934 166.326 162.203 165.345
164.734 172.024 164.934 165.771 162.741 165.883
164.734 171.782 163.363 165.541 162.443 165.585
164.734 170.125 160.221 163.97 161.194 164.336
164.734 171.439 164.934 165.216 161.459 164.601
164.734 170.853 164.934 164.66 162.452 165.594
164.734 171.338 168.075 165.12 161.683 164.825
164.734 170.61 163.363 164.43 161.881 165.023
164.734 171.539 161.792 165.311 161.963 165.105
164.734 170.995 169.646 164.795 162.337 165.479
164.734 170.995 169.646 164.795 162.246 165.388
164.734 171.296 160.221 165.081 161.665 164.807
164.734 170.711 160.221 164.525 161.293 164.435
164.734 170.711 160.221 164.525 161.748 164.89
164.734 170.61 163.363 164.43 161.881 165.023
164.734 170.61 163.363 164.43 161.972 165.114
164.734 172.167 169.646 165.906 162.353 165.495
164.734 171.581 169.646 165.35 162.709 165.851
164.734 169.296 158.65 163.185 161.07 164.212
164.734 170.711 160.221 164.525 161.839 164.981
164.734 171.924 168.075 165.676 162.146 165.288
164.734 170.752 168.075 164.565 161.402 164.544
164.734 169.882 158.65 163.74 160.987 164.129
164.734 170.953 161.792 164.755 162.137 165.279
164.734 170.51 166.504 164.335 162.105 165.247
164.734 171.439 164.934 165.216 161.641 164.783
164.734 170.51 166.504 164.335 161.923 165.065
164.734 170.752 168.075 164.565 161.584 164.726
164.734 170.61 163.363 164.43 161.79 164.932
164.734 171.095 166.504 164.89 161.294 164.436
164.734 169.539 160.221 163.415 161.55 164.692
164.734 170.995 169.646 164.795 162.155 165.297
164.734 170.368 161.792 164.2 161.583 164.725
164.734 170.853 164.934 164.66 161.269 164.411
164.734 170.51 166.504 164.335 161.923 165.065
164.734 171.095 166.504 164.89 161.294 164.436
164.734 171.539 161.792 165.311 161.872 165.014
164.734 171.196 163.363 164.985 161.616 164.758
164.734 170.61 163.363 164.43 161.881 165.023
164.734 169.439 163.363 163.319 161.046 164.188
164.734 170.125 160.221 163.97 161.74 164.882
164.734 172.167 169.646 165.906 162.444 165.586
164.734 170.853 164.934 164.66 161.906 165.048
164.734 170.953 161.792 164.755 161.5 164.642
164.734 171.095 166.504 164.89 162.022 165.164
164.734 171.539 161.792 165.311 161.963 165.105
164.734 169.539 160.221 163.415 161.641 164.783
164.734 170.711 160.221 164.525 161.93 165.072
164.734 173.196 164.934 166.882 163.212 166.354
164.734 170.61 163.363 164.43 162.245 165.387
164.734 170.752 168.075 164.565 161.675 164.817
164.734 169.196 161.792 163.089 161.567 164.709
