Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
166.707 172.167 169.646 165.906 163.718 166.86
166.707 173.095 168.075 166.786 163.618 166.76
166.707 172.024 164.934 165.771 163.742 166.884
166.707 172.752 169.646 166.461 164.09 167.232
166.707 172.368 163.363 166.096 163.725 166.867
166.707 174.125 163.363 167.762 164.113 167.255
166.707 174.409 172.788 168.032 164.247 167.389
166.707 173.296 161.792 166.977 163.352 166.494
166.707 172.752 169.646 166.461 164.636 167.778
166.707 172.024 164.934 165.771 163.742 166.884
166.707 171.338 168.075 165.12 163.685 166.827
166.707 171.196 163.363 164.985 163.436 166.578
166.707 172.711 161.792 166.422 163.799 166.941
166.707 171.681 166.504 165.446 163.759 166.901
166.707 173.823 172.788 167.476 163.42 166.562
166.707 173.296 161.792 166.977 163.625 166.767
166.707 173.782 164.934 167.437 164.13 167.272
166.707 172.468 160.221 166.191 163.319 166.461
166.707 172.752 169.646 166.461 164.454 167.596
166.707 172.711 161.792 166.422 163.435 166.577
166.707 172.024 164.934 165.771 164.47 167.612
166.707 173.196 164.934 166.882 163.849 166.991
166.707 172.995 171.217 166.691 162.75 165.892
166.707 172.61 164.934 166.326 164.114 167.256
166.707 172.125 161.792 165.866 163.609 166.751
166.707 172.409 171.217 166.136 164.653 167.795
166.707 172.995 171.217 166.691 162.75 165.892
166.707 174.167 171.217 167.802 164.222 167.364
166.707 174.167 171.217 167.802 163.585 166.727
166.707 174.953 164.934 168.548 164.783 167.925
166.707 171.924 168.075 165.676 163.784 166.926
166.707 173.439 166.504 167.112 164.056 167.198
166.707 173.539 163.363 167.207 163.286 166.428
166.707 174.368 164.934 167.992 163.956 167.098
166.707 173.439 166.504 167.112 164.42 167.562
166.707 171.924 168.075 165.676 164.148 167.29
166.707 172.51 168.075 166.231 164.156 167.298
166.707 172.752 169.646 166.461 163.999 167.141
166.707 174.125 163.363 167.762 164.295 167.437
166.707 172.125 161.792 165.866 163.518 166.66
166.707 172.953 163.363 166.652 164.188 167.33
