BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.27496 1.76301 -0.480681 -1.79293 0.0915668
3.83218 0.820759 0.0476007 -1.85292 0.0315813
3.18969 -1.06374 -0.561514 -1.77854 0.105963
3.62634 1.76301 -0.147546 -1.56979 0.314713
3.39553 -2.00599 -0.366367 -1.78873 0.0957658
4.44969 -2.00599 0.63304 -1.55599 0.32851
4.62021 3.64751 0.794704 -1.47561 0.40889
3.95276 -2.94824 0.161915 -2.01248 -0.12798
3.62634 1.76301 -0.147546 -1.24227 0.642234
3.18969 -1.06374 -0.561514 -1.77854 0.105963
2.77802 0.820759 -0.951806 -1.81273 0.0717716
2.69276 -2.00599 -1.03264 -1.96209 -0.0775923
3.60137 -2.94824 -0.171221 -1.74435 0.140155
2.98386 -0.121491 -0.75666 -1.76834 0.116161
4.26883 3.64751 0.461569 -1.97169 -0.08719
3.95276 -2.94824 0.161915 -1.84872 0.0357803
4.24386 -1.06374 0.437893 -1.54579 0.338707
3.45582 -3.89049 -0.30921 -2.03228 -0.147775
3.62634 1.76301 -0.147546 -1.35144 0.53306
3.60137 -2.94824 -0.171221 -1.96269 -0.0781922
3.18969 -1.06374 -0.561514 -1.34184 0.542658
3.89247 -1.06374 0.104758 -1.71435 0.170148
3.77189 2.70526 -0.00955632 -2.37359 -0.489093
3.54108 -1.06374 -0.228378 -1.55539 0.329109
3.24998 -2.94824 -0.504357 -1.85832 0.0261826
3.4205 2.70526 -0.342692 -1.23207 0.652431
3.77189 2.70526 -0.00955632 -2.37359 -0.489093
4.47467 2.70526 0.656715 -1.49061 0.393894
4.47467 2.70526 0.656715 -1.87271 0.0117861
4.94663 -1.06374 1.10416 -1.15409 0.730412
3.12941 0.820759 -0.618671 -1.75334 0.131157
4.03802 -0.121491 0.242747 -1.59018 0.294318
4.09831 -2.00599 0.299904 -2.05207 -0.167571
4.59524 -1.06374 0.771029 -1.65017 0.234332
4.03802 -0.121491 0.242747 -1.37184 0.512665
3.12941 0.820759 -0.618671 -1.535 0.349504
3.48079 0.820759 -0.285535 -1.5302 0.354303
3.62634 1.76301 -0.147546 -1.62437 0.260126
4.44969 -2.00599 0.63304 -1.44682 0.437683
3.24998 -2.94824 -0.504357 -1.9129 -0.0284042
3.74692 -2.00599 -0.0332315 -1.511 0.373499
4.47467 2.70526 0.656715 -1.49061 0.393894
3.27496 1.76301 -0.480681 -1.79293 0.0915668
4.32912 1.76301 0.518726 -1.5056 0.378897
4.24386 -1.06374 0.437893 -1.49121 0.393294
4.59524 -1.06374 0.771029 -1.54099 0.343506
3.60137 -2.94824 -0.171221 -1.74435 0.140155
3.60137 -2.94824 -0.171221 -1.96269 -0.0781922
3.54108 -1.06374 -0.228378 -1.60998 0.274523
3.91744 3.64751 0.128433 -1.75814 0.126358
4.94663 -1.06374 1.10416 -1.15409 0.730412
3.83218 0.820759 0.0476007 -1.79833 0.0861681
3.27496 1.76301 -0.480681 -1.90211 -0.0176068
3.74692 -2.00599 -0.0332315 -1.9477 -0.0631958
3.24998 -2.94824 -0.504357 -1.80373 0.0807694
4.09831 -2.00599 0.299904 -1.83372 0.0507766
3.77189 2.70526 -0.00955632 -1.55479 0.329709
3.95276 -2.94824 0.161915 -1.63037 0.254127
3.89247 -1.06374 0.104758 -1.71435 0.170148
4.12328 2.70526 0.323579 -1.82293 0.061574
4.44969 -2.00599 0.63304 -1.61058 0.273923
4.62021 3.64751 0.794704 -1.96689 -0.0823912
4.47467 2.70526 0.656715 -1.9273 -0.0428008
3.95276 -2.94824 0.161915 -2.01248 -0.12798
3.24998 -2.94824 -0.504357 -1.80373 0.0807694
2.98386 -0.121491 -0.75666 -1.82293 0.061574
3.45582 -3.89049 -0.30921 -2.03228 -0.147775
2.48692 -1.06374 -1.22779 -1.89731 -0.012808
3.12941 0.820759 -0.618671 -1.86252 0.0219836
2.13553 -1.06374 -1.56092 -2.55715 -0.672649
4.94663 -1.06374 1.10416 -1.15409 0.730412
2.98386 -0.121491 -0.75666 -1.9321 -0.0475996
2.83831 -1.06374 -0.894649 -1.83792 0.0465776
4.12328 2.70526 0.323579 -1.71375 0.170748
3.18969 -1.06374 -0.561514 -1.99688 -0.112384
3.62634 1.76301 -0.147546 -1.67896 0.205539
3.89247 -1.06374 0.104758 -1.76894 0.115561
4.44969 -2.00599 0.63304 -1.44682 0.437683
3.24998 -2.94824 -0.504357 -1.85832 0.0261826
3.04415 -2.00599 -0.699503 -1.57519 0.309314
4.12328 2.70526 0.323579 -1.49541 0.389095
3.97773 1.76301 0.18559 -1.78334 0.101164
3.74692 -2.00599 -0.0332315 -1.40183 0.482672
4.47467 2.70526 0.656715 -1.65437 0.230133
3.54108 -1.06374 -0.228378 -1.71915 0.165349
2.8986 -2.94824 -0.837492 -2.08146 -0.196963
3.27496 1.76301 -0.480681 -1.57459 0.309914
3.4205 2.70526 -0.342692 -1.72335 0.16115
2.69276 -2.00599 -1.03264 -2.18044 -0.29594
4.24386 -1.06374 0.437893 -1.70955 0.174947
3.18969 -1.06374 -0.561514 -1.5056 0.378897
2.98386 -0.121491 -0.75666 -1.71375 0.170748
3.77189 2.70526 -0.00955632 -1.5002 0.384296
3.95276 -2.94824 0.161915 -2.06707 -0.182567
4.3894 -0.121491 0.575883 -1.47621 0.40829
