BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.7923 -0.0689553 -0.061859 -1.73127 0.0692853
3.87376 2.63188 0.0153728 -1.74503 0.05553
3.8499 -1.86951 -0.00724792 -1.75535 0.0452135
3.87376 2.63188 0.0153728 -1.84934 -0.0487807
4.54523 2.63188 0.651967 -1.26646 0.534098
3.57177 -3.67007 -0.270934 -1.57538 0.225178
4.01283 3.53216 0.147216 -1.78286 0.017703
3.59563 0.831324 -0.248313 -1.77369 0.0268732
3.81616 4.43244 -0.0392384 -1.61665 0.183912
3.23603 -3.67007 -0.589231 -1.68428 0.116282
4.54523 2.63188 0.651967 -1.37077 0.429788
4.40616 1.7316 0.520124 -1.43726 0.363304
3.9075 -3.67007 0.0473632 -1.72726 0.0732972
4.20949 2.63188 0.33367 -1.58398 0.216581
4.01283 3.53216 0.147216 -1.67855 0.122014
4.15189 4.43244 0.279059 -1.55991 0.240653
3.57177 -3.67007 -0.270934 -1.88831 -0.087754
3.34136 3.53216 -0.489378 -1.68772 0.112844
4.15189 4.43244 0.279059 -1.61206 0.188498
3.20229 2.63188 -0.621221 -2.06713 -0.266572
4.20949 2.63188 0.33367 -1.53182 0.268737
4.24324 -3.67007 0.36566 -1.4619 0.338659
2.62216 -5.47063 -1.17121 -2.13476 -0.334202
3.9075 -3.67007 0.0473632 -1.72726 0.0732972
3.57177 -3.67007 -0.270934 -1.57538 0.225178
3.53802 2.63188 -0.302924 -2.01039 -0.209832
2.9579 -5.47063 -0.852916 -2.13018 -0.329617
2.62216 -5.47063 -1.17121 -2.23907 -0.438513
3.00562 3.53216 -0.807675 -1.79661 0.00394777
3.9075 -3.67007 0.0473632 -1.46649 0.334074
3.98897 -0.969235 0.124595 -1.79317 0.00738658
4.66044 -0.969235 0.761189 -1.15814 0.642421
3.4327 -4.57035 -0.402777 -1.74618 0.0543837
3.65323 -0.969235 -0.193702 -1.69345 0.107112
3.4327 -4.57035 -0.402777 -1.74618 0.0543837
3.87376 2.63188 0.0153728 -1.74503 0.05553
5.2167 2.63188 1.28856 -0.840048 0.960511
2.86655 2.63188 -0.939518 -2.17603 -0.375468
3.34136 3.53216 -0.489378 -1.89634 -0.0957779
4.04657 -2.76979 0.179206 -1.60862 0.191936
3.39896 1.7316 -0.434767 -1.71179 0.0887719
3.9075 -3.67007 0.0473632 -1.5708 0.229763
4.20949 2.63188 0.33367 -1.58398 0.216581
3.23603 -3.67007 -0.589231 -1.8929 -0.0923391
3.06322 1.7316 -0.753064 -1.82068 -0.0201239
3.09697 -4.57035 -0.721074 -1.85507 -0.0545121
4.3247 -0.969235 0.442892 -1.47566 0.324904
4.18563 -1.86951 0.311049 -1.59429 0.206265
3.34136 3.53216 -0.489378 -1.58341 0.217154
4.54523 2.63188 0.651967 -1.37077 0.429788
4.3823 -2.76979 0.497503 -1.1868 0.613764
3.7923 -0.0689553 -0.061859 -1.78343 0.0171299
4.07043 1.7316 0.201827 -1.59831 0.202253
3.34136 3.53216 -0.489378 -1.79203 0.00853285
4.2671 0.831324 0.388281 -1.50374 0.29682
4.01283 3.53216 0.147216 -1.67855 0.122014
4.3823 -2.76979 0.497503 -1.39542 0.405143
4.99617 -0.969235 1.07949 -1.15355 0.647006
3.9075 -3.67007 0.0473632 -1.67511 0.125453
4.7419 1.7316 0.838421 -1.17189 0.628666
4.12803 -0.0689553 0.256438 -1.46591 0.334647
3.65323 -0.969235 -0.193702 -2.00638 -0.20582
3.71083 -2.76979 -0.139091 -1.5089 0.291662
3.87376 2.63188 0.0153728 -1.64072 0.159841
4.04657 -2.76979 0.179206 -1.60862 0.191936
3.65323 -0.969235 -0.193702 -1.79776 0.00280149
3.09697 -4.57035 -0.721074 -2.06369 -0.263134
3.67709 3.53216 -0.171081 -1.68313 0.117429
2.9579 -5.47063 -0.852916 -2.07802 -0.277462
4.6843 3.53216 0.78381 -1.35644 0.444116
4.3823 -2.76979 0.497503 -0.821708 0.978852
3.34136 3.53216 -0.489378 -1.89634 -0.0957779
3.65323 -0.969235 -0.193702 -1.69345 0.107112
4.20949 2.63188 0.33367 -1.63613 0.164426
3.9075 -3.67007 0.0473632 -1.67511 0.125453
3.09697 -4.57035 -0.721074 -1.85507 -0.0545121
3.57177 -3.67007 -0.270934 -1.67969 0.120867
3.67709 3.53216 -0.171081 -1.89175 -0.0911928
3.71083 -2.76979 -0.139091 -2.03045 -0.229892
3.9075 -3.67007 0.0473632 -1.72726 0.0732972
4.20949 2.63188 0.33367 -1.42751 0.373047
3.53802 2.63188 -0.302924 -1.74961 0.0509449
3.65323 -0.969235 -0.193702 -1.84991 -0.0493539
3.98897 -0.969235 0.124595 -1.74102 0.0595419
4.12803 -0.0689553 0.256438 -1.51807 0.282492
3.67709 3.53216 -0.171081 -1.63098 0.169584
4.01283 3.53216 0.147216 -1.67855 0.122014
3.98897 -0.969235 0.124595 -1.48024 0.320319
3.53802 2.63188 -0.302924 -1.59315 0.207411
4.07043 1.7316 0.201827 -1.38969 0.410874
3.00562 3.53216 -0.807675 -1.84877 -0.0482076
4.52137 -1.86951 0.629346 -1.38109 0.419471
3.09697 -4.57035 -0.721074 -1.95938 -0.158823
4.34856 3.53216 0.465513 -1.36103 0.439531
3.53802 2.63188 -0.302924 -1.69746 0.1031
3.4327 -4.57035 -0.402777 -1.79833 0.00222836
4.04657 -2.76979 0.179206 -1.60862 0.191936
4.62669 5.33272 0.729198 -1.22806 0.572499
3.73469 1.7316 -0.11647 -1.7072 0.093357
4.20949 2.63188 0.33367 -1.21889 0.581669
3.73469 1.7316 -0.11647 -1.60289 0.197668
3.34136 3.53216 -0.489378 -1.58341 0.217154
4.15189 4.43244 0.279059 -1.29913 0.50143
3.9075 -3.67007 0.0473632 -1.62295 0.177608
3.98897 -0.969235 0.124595 -1.42809 0.372474
4.3823 -2.76979 0.497503 -1.1868 0.613764
4.18563 -1.86951 0.311049 -1.54214 0.25842
3.45656 -0.0689553 -0.380156 -1.84017 -0.0396106
3.3751 -2.76979 -0.457388 -1.82641 -0.0258553
2.9579 -5.47063 -0.852916 -1.97371 -0.173151
4.24324 -3.67007 0.36566 -1.4619 0.338659
4.3247 -0.969235 0.442892 -1.57997 0.220593
3.8499 -1.86951 -0.00724792 -1.44241 0.358146
3.53802 2.63188 -0.302924 -1.54099 0.259566
4.40616 1.7316 0.520124 -1.28079 0.51977
3.57177 -3.67007 -0.270934 -1.88831 -0.087754
3.98897 -0.969235 0.124595 -1.79317 0.00738658
