BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
1.60051 -2.12105 -1.56161 -2.90895 -0.430998
3.64007 -0.882076 0.372005 -2.5051 -0.0271551
3.17802 -0.882076 -0.0660386 -1.43476 1.04319
3.44868 -2.12105 0.190561 -2.66838 -0.190427
3.56079 1.59587 0.296848 -1.82598 0.651963
2.06256 -2.12105 -1.12357 -2.68731 -0.209358
4.67626 2.83485 1.35438 -1.36299 1.11496
3.09875 1.59587 -0.141195 -2.19118 0.28677
4.02283 1.59587 0.734892 -2.10678 0.371166
3.09875 1.59587 -0.141195 -2.26296 0.214993
3.17802 -0.882076 -0.0660386 -2.22431 0.253642
4.75553 0.356898 1.42954 -1.755 0.722951
2.33321 -3.36002 -0.866969 -2.70071 -0.222766
2.63671 1.59587 -0.579238 -3.05881 -0.580861
4.10211 -0.882076 0.810048 -2.28346 0.194485
2.44532 0.356898 -0.760682 -2.28898 0.188964
2.90737 0.356898 -0.322639 -2.06734 0.410604
2.17467 1.59587 -1.01728 -2.70624 -0.228288
3.17802 -0.882076 -0.0660386 -2.51141 -0.0334651
3.44868 -2.12105 0.190561 -2.16594 0.31201
4.21422 2.83485 0.916336 -2.01529 0.462662
4.86764 4.07382 1.53582 -1.5586 0.919351
2.06256 -2.12105 -1.12357 -2.75908 -0.281134
2.71598 -0.882076 -0.504082 -2.44595 0.0320016
2.25394 -0.882076 -0.942126 -2.81114 -0.333192
2.90737 0.356898 -0.322639 -3.144 -0.666047
2.63671 1.59587 -0.579238 -2.7717 -0.293754
4.67626 2.83485 1.35438 -2.15253 0.325419
3.17802 -0.882076 -0.0660386 -2.51141 -0.0334651
2.90737 0.356898 -0.322639 -1.99557 0.482381
2.98664 -2.12105 -0.247482 -2.53113 -0.053184
3.36941 0.356898 0.115405 -1.91748 0.560468
2.36605 2.83485 -0.835838 -2.18408 0.293868
2.25394 -0.882076 -0.942126 -2.88292 -0.404969
2.82809 2.83485 -0.397795 -1.81889 0.659062
3.36941 0.356898 0.115405 -2.85058 -0.37263
2.25394 -0.882076 -0.942126 -3.2418 -0.763853
2.44532 0.356898 -0.760682 -2.28898 0.188964
3.36941 0.356898 0.115405 -2.06103 0.416914
3.17802 -0.882076 -0.0660386 -2.58319 -0.105242
1.32986 -0.882076 -1.81821 -3.11087 -0.632919
2.90737 0.356898 -0.322639 -2.2109 0.267051
2.25394 -0.882076 -0.942126 -2.88292 -0.404969
1.87117 -3.36002 -1.30501 -3.06591 -0.58796
4.10211 -0.882076 0.810048 -1.99636 0.481592
4.10211 -0.882076 0.810048 -2.06813 0.409815
4.4056 4.07382 1.09778 -1.56491 0.913041
3.17802 -0.882076 -0.0660386 -2.8703 -0.392349
3.64007 -0.882076 0.372005 -2.36155 0.116398
1.21774 -4.599 -1.9245 -3.45082 -0.972873
2.71598 -0.882076 -0.504082 -2.30239 0.175555
2.90737 0.356898 -0.322639 -2.56978 -0.091833
1.7919 -0.882076 -1.38017 -2.81745 -0.339502
1.7919 -0.882076 -1.38017 -2.53034 -0.0523952
2.33321 -3.36002 -0.866969 -3.27493 -0.79698
3.75218 2.83485 0.478292 -2.0216 0.456352
2.90737 0.356898 -0.322639 -2.92866 -0.450717
2.25394 -0.882076 -0.942126 -3.09825 -0.620299
4.48488 1.59587 1.17294 -1.31093 1.16702
4.02283 1.59587 0.734892 -2.53744 -0.059494
3.36941 0.356898 0.115405 -2.20459 0.273361
3.17802 -0.882076 -0.0660386 -1.9372 0.540749
4.21422 2.83485 0.916336 -2.15884 0.319109
4.21422 2.83485 0.916336 -1.94351 0.534439
3.56079 1.59587 0.296848 -2.25665 0.221303
