Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
178.955 186.811 169.646 179.79 176.749 179.891
178.955 186.451 190.066 179.448 176.844 179.986
178.955 185.74 166.504 178.774 176.691 179.833
178.955 186.811 169.646 179.79 176.84 179.982
178.955 185.865 190.066 178.893 176.472 179.614
178.955 185.48 183.783 178.528 175.197 178.339
178.955 186.108 191.637 179.123 176.224 179.366
178.955 185.522 191.637 178.567 175.943 179.085
178.955 186.51 179.071 179.504 175.965 179.107
178.955 186.752 180.642 179.734 176.263 179.405
178.955 186.693 191.637 179.678 176.505 179.647
178.955 186.225 169.646 179.234 176.286 179.428
178.955 187.037 190.066 180.003 176.761 179.903
178.955 186.995 182.212 179.964 176.561 179.703
178.955 185.279 190.066 178.337 176.464 179.606
178.955 185.74 166.504 178.774 175.872 179.014
178.955 185.497 164.934 178.544 176.029 179.171
178.955 185.74 166.504 178.774 176.236 179.378
178.955 185.279 190.066 178.337 175.736 178.878
178.955 185.865 190.066 178.893 175.926 179.068
178.955 186.066 183.783 179.083 175.66 178.802
178.955 186.569 168.075 179.56 176.724 179.866
178.955 184.912 164.934 177.989 175.93 179.072
178.955 184.693 190.066 177.782 175.455 178.597
178.955 186.409 182.212 179.408 176.371 179.513
178.955 185.622 188.496 178.663 175.628 178.77
178.955 186.551 186.925 179.543 176.256 179.398
178.955 186.451 190.066 179.448 176.025 179.167
178.955 186.35 193.208 179.353 176.613 179.755
178.955 186.51 179.071 179.504 176.056 179.198
178.955 184.912 164.934 177.989 175.839 178.981
178.955 185.497 164.934 178.544 176.211 179.353
178.955 186.225 169.646 179.234 176.65 179.792
178.955 185.154 166.504 178.219 175.955 179.097
178.955 185.137 185.354 178.202 175.214 178.356
178.955 185.037 188.496 178.107 175.893 179.035
178.955 185.765 193.208 178.797 176.514 179.656
178.955 186.711 172.788 179.694 176.336 179.478
178.955 187.439 177.5 180.384 176.866 180.008
178.955 186.811 169.646 179.79 176.931 180.073
178.955 184.894 183.783 177.972 174.916 178.058
178.955 184.108 190.066 177.227 174.81 177.952
178.955 186.711 172.788 179.694 176.063 179.205
178.955 186.551 186.925 179.543 176.438 179.58
178.955 185.74 166.504 178.774 176.6 179.742
178.955 185.74 166.504 178.774 176.054 179.196
178.955 185.622 188.496 178.663 176.174 179.316
178.955 185.522 191.637 178.567 175.852 178.994
178.955 185.882 171.217 178.909 176.121 179.263
178.955 186.108 191.637 179.123 175.951 179.093
178.955 185.279 190.066 178.337 176.009 179.151
178.955 187.64 171.217 180.575 177.328 180.47
178.955 185.581 180.642 178.623 175.337 178.479
