BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
4.3903 -5.20162 0.466645 -1.23246 0.523066
4.18891 6.20929 0.275719 -1.17937 0.576152
3.79179 -6.95715 -0.100782 -1.26487 0.490656
4.3903 -5.20162 0.466645 -1.18161 0.573917
3.86158 6.20929 -0.0346169 -1.38725 0.368278
3.64656 2.69824 -0.238462 -2.09972 -0.344193
3.99716 7.08706 0.0939285 -1.52583 0.229696
3.66983 7.08706 -0.216407 -1.68285 0.0726726
4.22181 0.0649548 0.306909 -1.67056 0.0849663
4.3574 0.942718 0.435455 -1.50404 0.251489
4.3245 7.08706 0.404265 -1.36881 0.386719
4.06296 -5.20162 0.156309 -1.49118 0.264341
4.51625 6.20929 0.586055 -1.22575 0.529772
4.49299 1.82048 0.564 -1.33751 0.418012
3.53424 6.20929 -0.344953 -1.39172 0.363808
3.79179 -6.95715 -0.100782 -1.72253 0.0329978
3.6562 -7.83491 -0.229327 -1.6348 0.12073
3.79179 -6.95715 -0.100782 -1.51912 0.236401
3.53424 6.20929 -0.344953 -1.79852 -0.0429992
3.86158 6.20929 -0.0346169 -1.69235 0.063173
3.9739 2.69824 0.0718736 -1.84099 -0.0854681
4.25471 -6.07938 0.3381 -1.24643 0.509096
3.32886 -7.83491 -0.539663 -1.69012 0.0654082
3.2069 6.20929 -0.655289 -1.95555 -0.200022
4.16565 1.82048 0.253664 -1.44369 0.31184
3.72599 5.33153 -0.163162 -1.85888 -0.10335
4.24508 4.45377 0.328964 -1.50795 0.247577
4.18891 6.20929 0.275719 -1.63703 0.118494
4.13275 7.96482 0.222474 -1.30846 0.447069
4.22181 0.0649548 0.306909 -1.61971 0.135817
3.32886 -7.83491 -0.539663 -1.74097 0.0145573
3.6562 -7.83491 -0.229327 -1.53309 0.222431
4.06296 -5.20162 0.156309 -1.28778 0.467745
3.46445 -6.95715 -0.411118 -1.67615 0.0793782
3.45481 3.57601 -0.420253 -2.09022 -0.334693
3.39865 5.33153 -0.473498 -1.71079 0.0447326
3.80541 7.96482 -0.0878621 -1.36378 0.391748
4.33414 -3.4461 0.4134 -1.46324 0.292281
4.7409 -0.812808 0.799036 -1.16708 0.588446
4.3903 -5.20162 0.466645 -1.13076 0.624768
3.31922 2.69824 -0.548798 -2.25674 -0.501216
2.87956 6.20929 -0.965625 -2.31597 -0.560449
4.33414 -3.4461 0.4134 -1.6158 0.139729
4.24508 4.45377 0.328964 -1.40625 0.349279
3.79179 -6.95715 -0.100782 -1.31572 0.439805
3.79179 -6.95715 -0.100782 -1.62083 0.1347
3.72599 5.33153 -0.163162 -1.55377 0.201756
3.66983 7.08706 -0.216407 -1.7337 0.0218217
3.87121 -4.32386 -0.0254814 -1.58339 0.172139
3.99716 7.08706 0.0939285 -1.67838 0.077143
3.53424 6.20929 -0.344953 -1.64597 0.109554
4.85323 -4.32386 0.905527 -0.908913 0.846612
3.70272 0.942718 -0.185217 -2.02149 -0.265961
3.54387 -4.32386 -0.335817 -1.94381 -0.188287
4.06296 -5.20162 0.156309 -1.54204 0.213491
3.32886 -7.83491 -0.539663 -1.74097 0.0145573
3.72599 5.33153 -0.163162 -1.55377 0.201756
4.03006 0.942718 0.125119 -1.86446 -0.108938
3.01515 7.08706 -0.837079 -1.8952 -0.139672
4.44646 -6.95715 0.51989 -0.899973 0.855553
3.6562 -7.83491 -0.229327 -1.6348 0.12073
