BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.84621 1.50823 -0.0537812 -1.79662 -0.0464793
3.44069 -1.11698 -0.438235 -1.78771 -0.0375659
3.84621 1.50823 -0.0537812 -1.69523 0.0549106
3.84621 1.50823 -0.0537812 -1.74593 0.00421565
4.17254 1.50823 0.255603 -1.28521 0.464927
3.44069 -1.11698 -0.438235 -1.8891 -0.138956
4.22853 -0.241912 0.308685 -1.35931 0.390834
4.30771 2.3833 0.383754 -1.62615 0.123989
3.51987 1.50823 -0.363166 -1.90247 -0.152326
3.84621 1.50823 -0.0537812 -1.69523 0.0549106
4.17254 1.50823 0.255603 -1.48799 0.262147
3.11436 -1.11698 -0.747619 -1.94425 -0.194107
4.09336 -1.11698 0.180534 -1.77879 -0.0286525
3.76703 -1.11698 -0.12885 -1.58047 0.169671
3.44069 -1.11698 -0.438235 -1.78771 -0.0375659
3.44069 -1.11698 -0.438235 -1.58493 0.165214
4.09336 -1.11698 0.180534 -1.42393 0.326212
3.71104 0.633159 -0.181932 -1.55707 0.193068
4.30771 2.3833 0.383754 -1.72754 0.0225995
4.4197 -1.11698 0.489918 -1.41947 0.330669
3.71104 0.633159 -0.181932 -1.45568 0.294458
3.76703 -1.11698 -0.12885 -1.78325 -0.0331092
3.84621 1.50823 -0.0537812 -1.9994 -0.249259
3.11436 -1.11698 -0.747619 -1.58938 0.160757
3.3847 0.633159 -0.491317 -1.96709 -0.216948
3.30552 -1.99205 -0.566386 -1.95372 -0.203578
3.3847 0.633159 -0.491317 -1.66292 0.0872217
3.76703 -1.11698 -0.12885 -1.68186 0.0682807
3.30552 -1.99205 -0.566386 -1.90302 -0.152883
3.76703 -1.11698 -0.12885 -1.52978 0.220366
3.84621 1.50823 -0.0537812 -1.44176 0.308385
3.71104 0.633159 -0.181932 -1.65846 0.0916784
4.03737 0.633159 0.127452 -1.34984 0.400305
4.8812 -0.241912 0.927454 -1.19831 0.551833
3.95819 -1.99205 0.0523827 -1.79272 -0.0425797
3.30552 -1.99205 -0.566386 -1.85233 -0.102188
3.95819 -1.99205 0.0523827 -1.84342 -0.0932747
3.71104 0.633159 -0.181932 -1.45568 0.294458
4.17254 1.50823 0.255603 -1.58938 0.160757
4.55487 -0.241912 0.618069 -1.30416 0.445986
4.09336 -1.11698 0.180534 -1.52532 0.224822
4.63405 2.3833 0.693139 -1.31753 0.432616
3.76703 -1.11698 -0.12885 -1.78325 -0.0331092
3.84621 1.50823 -0.0537812 -1.54315 0.206995
3.49668 -2.86712 -0.385153 -1.96319 -0.213048
4.30771 2.3833 0.383754 -1.32198 0.428159
3.71104 0.633159 -0.181932 -1.55707 0.193068
3.30552 -1.99205 -0.566386 -1.85233 -0.102188
3.3847 0.633159 -0.491317 -1.46014 0.290002
4.17254 1.50823 0.255603 -1.84286 -0.0927176
3.71104 0.633159 -0.181932 -1.55707 0.193068
3.63185 -1.99205 -0.257002 -1.84787 -0.0977314
4.4197 -1.11698 0.489918 -1.41947 0.330669
3.71104 0.633159 -0.181932 -1.45568 0.294458
4.30771 2.3833 0.383754 -1.32198 0.428159
3.95819 -1.99205 0.0523827 -1.79272 -0.0425797
4.4197 -1.11698 0.489918 -1.41947 0.330669
3.11436 -1.11698 -0.747619 -1.84286 -0.0927176
3.9022 -0.241912 -0.000699274 -1.26237 0.487768
4.30771 2.3833 0.383754 -1.52476 0.225379
3.9022 -0.241912 -0.000699274 -1.41446 0.335683
4.30771 2.3833 0.383754 -1.42337 0.326769
4.03737 0.633159 0.127452 -1.34984 0.400305
4.09336 -1.11698 0.180534 -1.42393 0.326212
3.44069 -1.11698 -0.438235 -1.78771 -0.0375659
4.4197 -1.11698 0.489918 -1.47017 0.279974
3.30552 -1.99205 -0.566386 -1.95372 -0.203578
3.84621 1.50823 -0.0537812 -2.10079 -0.350649
4.30771 2.3833 0.383754 -1.52476 0.225379
3.24953 -0.241912 -0.619468 -1.67685 0.0732945
4.17254 1.50823 0.255603 -1.48799 0.262147
4.22853 -0.241912 0.308685 -1.20722 0.542919
4.09336 -1.11698 0.180534 -1.77879 -0.0286525
4.30771 2.3833 0.383754 -1.22059 0.529549
3.24953 -0.241912 -0.619468 -1.67685 0.0732945
3.84621 1.50823 -0.0537812 -1.59384 0.156301
3.63185 -1.99205 -0.257002 -1.84787 -0.0977314
3.76703 -1.11698 -0.12885 -1.58047 0.169671
3.57586 -0.241912 -0.310084 -1.67239 0.0777512
3.24953 -0.241912 -0.619468 -1.77824 -0.0280954
4.30771 2.3833 0.383754 -1.27129 0.478854
4.63405 2.3833 0.693139 -1.31753 0.432616
4.17254 1.50823 0.255603 -1.58938 0.160757
3.71104 0.633159 -0.181932 -1.65846 0.0916784
3.3847 0.633159 -0.491317 -1.66292 0.0872217
4.09336 -1.11698 0.180534 -1.52532 0.224822
4.09336 -1.11698 0.180534 -1.57601 0.174127
