Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
179.505 186.409 182.212 179.408 176.28 179.422
179.505 185.681 177.5 178.718 176.296 179.438
179.505 186.409 182.212 179.408 176.462 179.604
179.505 186.409 182.212 179.408 176.371 179.513
179.505 186.995 182.212 179.964 177.198 180.34
179.505 185.681 177.5 178.718 176.114 179.256
179.505 187.095 179.071 180.059 177.065 180.207
179.505 187.238 183.783 180.194 176.586 179.728
179.505 185.823 182.212 178.853 176.09 179.232
179.505 186.409 182.212 179.408 176.462 179.604
179.505 186.995 182.212 179.964 176.834 179.976
179.505 185.095 177.5 178.163 176.015 179.157
179.505 186.853 177.5 179.829 176.312 179.454
179.505 186.267 177.5 179.274 176.668 179.81
179.505 185.681 177.5 178.718 176.296 179.438
179.505 185.681 177.5 178.718 176.66 179.802
179.505 186.853 177.5 179.829 176.949 180.091
179.505 186.167 180.642 179.178 176.71 179.852
179.505 187.238 183.783 180.194 176.404 179.546
179.505 187.439 177.5 180.384 176.957 180.099
179.505 186.167 180.642 179.178 176.892 180.034
179.505 186.267 177.5 179.274 176.304 179.446
179.505 186.409 182.212 179.408 175.916 179.058
179.505 185.095 177.5 178.163 176.652 179.794
179.505 185.581 180.642 178.623 175.974 179.116
179.505 185.439 175.929 178.488 175.998 179.14
179.505 185.581 180.642 178.623 176.52 179.662
179.505 186.267 177.5 179.274 176.486 179.628
179.505 185.439 175.929 178.488 176.089 179.231
179.505 186.267 177.5 179.274 176.759 179.901
179.505 186.409 182.212 179.408 176.917 180.059
179.505 186.167 180.642 179.178 176.528 179.67
179.505 186.752 180.642 179.734 177.082 180.224
179.505 188.267 179.071 181.17 177.354 180.496
179.505 186.61 175.929 179.599 176.287 179.429
179.505 185.439 175.929 178.488 176.18 179.322
179.505 186.61 175.929 179.599 176.196 179.338
179.505 186.167 180.642 179.178 176.892 180.034
179.505 186.995 182.212 179.964 176.652 179.794
179.505 187.681 179.071 180.614 177.164 180.306
179.505 186.853 177.5 179.829 176.767 179.909
179.505 187.823 183.783 180.749 177.14 180.282
179.505 186.267 177.5 179.274 176.304 179.446
179.505 186.409 182.212 179.408 176.735 179.877
179.505 185.782 174.358 178.814 175.981 179.123
179.505 187.238 183.783 180.194 177.132 180.274
179.505 186.167 180.642 179.178 176.71 179.852
179.505 185.439 175.929 178.488 176.18 179.322
179.505 185.581 180.642 178.623 176.884 180.026
179.505 186.995 182.212 179.964 176.197 179.339
179.505 186.167 180.642 179.178 176.71 179.852
179.505 186.024 175.929 179.044 176.188 179.33
179.505 187.439 177.5 180.384 176.957 180.099
179.505 186.167 180.642 179.178 176.892 180.034
179.505 187.238 183.783 180.194 177.132 180.274
179.505 186.61 175.929 179.599 176.287 179.429
179.505 187.439 177.5 180.384 176.957 180.099
179.505 185.095 177.5 178.163 176.197 179.339
179.505 186.51 179.071 179.504 177.239 180.381
179.505 187.238 183.783 180.194 176.768 179.91
179.505 186.51 179.071 179.504 176.966 180.108
179.505 187.238 183.783 180.194 176.95 180.092
179.505 186.752 180.642 179.734 177.082 180.224
179.505 186.853 177.5 179.829 176.949 180.091
179.505 185.681 177.5 178.718 176.296 179.438
179.505 187.439 177.5 180.384 176.866 180.008
179.505 185.439 175.929 178.488 175.998 179.14
179.505 186.409 182.212 179.408 175.734 178.876
179.505 187.238 183.783 180.194 176.768 179.91
179.505 185.338 179.071 178.393 176.495 179.637
