BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
1.8851 -4.30323 -1.169 -3.0006 -0.378768
3.47033 -0.370482 0.333898 -1.48171 1.14012
2.57647 -2.99231 -0.513538 -2.44145 0.180384
2.66035 -5.61414 -0.434018 -2.93216 -0.310334
3.06534 -2.99231 -0.0500601 -2.20694 0.414893
2.20622 0.940432 -0.864558 -2.39221 0.229622
2.49259 -0.370482 -0.593059 -2.48234 0.13949
2.61121 3.56226 -0.4806 -2.27454 0.347294
3.58895 3.56226 0.446357 -2.48902 0.132814
2.29009 -1.6814 -0.785038 -2.5032 0.118626
2.86284 -4.30323 -0.242039 -2.15186 0.469974
1.31235 -1.6814 -1.71199 -3.35194 -0.730115
2.29009 -1.6814 -0.785038 -2.35131 0.270515
2.86284 -4.30323 -0.242039 -2.68347 -0.0616372
3.79145 4.87318 0.638336 -2.69598 -0.0741555
2.40871 2.25135 -0.672579 -3.20673 -0.584903
2.77897 -1.6814 -0.321559 -2.26869 0.353136
2.29009 -1.6814 -0.785038 -2.5032 0.118626
1.71735 0.940432 -1.32804 -3.08238 -0.460554
1.8851 -4.30323 -1.169 -3.07654 -0.454712
1.80122 -1.6814 -1.24852 -3.19338 -0.57155
3.58895 3.56226 0.446357 -2.33713 0.284703
1.59873 -2.99231 -1.4405 -3.1383 -0.516469
2.40871 2.25135 -0.672579 -2.90295 -0.281125
3.06534 -2.99231 -0.0500601 -2.43477 0.18706
2.57647 -2.99231 -0.513538 -2.82117 -0.199339
3.79145 4.87318 0.638336 -2.16437 0.457456
1.80122 -1.6814 -1.24852 -2.81366 -0.191828
2.98146 -0.370482 -0.12958 -2.24783 0.374
1.31235 -1.6814 -1.71199 -3.276 -0.654171
2.49259 -0.370482 -0.593059 -2.78612 -0.164287
2.20622 0.940432 -0.864558 -2.5441 0.0777333
1.71735 0.940432 -1.32804 -3.00644 -0.38461
2.12234 3.56226 -0.944078 -2.81282 -0.190993
4.04308 -2.99231 0.876897 -1.96575 0.656079
3.79145 4.87318 0.638336 -2.62004 0.00178891
2.86284 -4.30323 -0.242039 -2.30374 0.318085
2.81371 4.87318 -0.288621 -2.10178 0.520047
1.02598 -0.370482 -1.98349 -3.4137 -0.791872
1.8851 -4.30323 -1.169 -3.45626 -0.834434
3.10008 3.56226 -0.0171217 -2.79947 -0.17764
3.10008 3.56226 -0.0171217 -2.64758 -0.0257514
2.86284 -4.30323 -0.242039 -2.37969 0.242141
2.0876 -2.99231 -0.977017 -2.97973 -0.357904
3.79145 4.87318 0.638336 -2.69598 -0.0741555
2.66035 -5.61414 -0.434018 -3.08405 -0.462223
4.48282 6.18409 1.29379 -2.06089 0.56094
2.86284 -4.30323 -0.242039 -2.60752 0.0143072
2.86284 -4.30323 -0.242039 -2.37969 0.242141
2.69509 0.940432 -0.40108 -2.00581 0.616021
3.79145 4.87318 0.638336 -2.39221 0.229622
4.04308 -2.99231 0.876897 -1.88981 0.732024
2.20622 0.940432 -0.864558 -2.92382 -0.301989
1.80122 -1.6814 -1.24852 -3.34527 -0.723439
2.61121 3.56226 -0.4806 -3.03398 -0.41215
4.24558 -1.6814 1.06888 -1.793 0.828832
2.77897 -1.6814 -0.321559 -2.04086 0.58097
2.49259 -0.370482 -0.593059 -2.48234 0.13949
2.37397 -4.30323 -0.705517 -2.91798 -0.296147
3.84058 -4.30323 0.684918 -2.21445 0.407382
2.98146 -0.370482 -0.12958 -1.86811 0.753722
2.00372 -0.370482 -1.05654 -2.86874 -0.246908
