Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
208.808 216.208 212.058 207.66 205.946 209.088
208.808 216.309 208.916 207.755 205.358 208.5
208.808 217.179 218.341 208.58 205.864 209.006
208.808 217.539 197.92 208.922 206.406 209.548
208.808 217.782 199.491 209.152 205.976 209.118
208.808 217.539 197.92 208.922 206.315 209.457
208.808 218.953 199.491 210.262 206.902 210.044
208.808 216.953 197.92 208.366 205.67 208.812
208.808 215.765 216.77 207.239 205.004 208.146
208.808 217.179 218.341 208.58 206.046 209.188
208.808 217.865 215.199 209.23 206.012 209.154
208.808 217.522 216.77 208.905 206.302 209.444
208.808 217.421 219.911 208.81 205.434 208.576
208.808 217.865 215.199 209.23 205.921 209.063
208.808 217.782 199.491 209.152 206.067 209.209
208.808 218.066 208.916 209.421 206.11 209.252
208.808 218.267 202.633 209.612 206.39 209.532
208.808 217.522 216.77 208.905 205.847 208.989
208.808 217.823 207.345 209.191 205.994 209.136
208.808 216.894 208.916 208.31 205.457 208.599
208.808 217.924 204.204 209.286 206.498 209.64
208.808 216.894 208.916 208.31 205.73 208.872
208.808 217.782 199.491 209.152 205.976 209.118
208.808 217.48 208.916 208.866 205.92 209.062
208.808 216.711 196.35 208.136 205.736 208.878
208.808 216.953 197.92 208.366 206.216 209.358
208.808 217.723 210.487 209.096 206.309 209.451
208.808 217.782 199.491 209.152 206.249 209.391
208.808 216.593 218.341 208.024 205.583 208.725
208.808 218.267 202.633 209.612 206.572 209.714
208.808 217.723 210.487 209.096 205.581 208.723
208.808 216.409 205.774 207.85 205.498 208.64
208.808 216.309 208.916 207.755 205.358 208.5
208.808 217.581 205.774 208.961 205.696 208.838
208.808 218.024 201.062 209.382 206.092 209.234
208.808 216.711 196.35 208.136 205.736 208.878
208.808 216.853 201.062 208.271 205.712 208.854
208.808 216.752 204.204 208.176 205.572 208.714
208.808 216.024 199.491 207.485 205.315 208.457
208.808 217.338 204.204 208.731 206.126 209.268
208.808 217.196 199.491 208.596 205.968 209.11
208.808 217.38 212.058 208.77 206.144 209.286
208.808 217.421 219.911 208.81 205.98 209.122
208.808 216.752 204.204 208.176 205.299 208.441
208.808 216.953 197.92 208.366 205.852 208.994
208.808 218.066 208.916 209.421 206.292 209.434
208.808 217.765 218.341 209.135 206.145 209.287
208.808 217.48 208.916 208.866 205.738 208.88
208.808 217.539 197.92 208.922 205.951 209.093
208.808 217.421 219.911 208.81 205.798 208.94
208.808 217.439 201.062 208.826 205.811 208.953
208.808 218.125 197.92 209.477 206.596 209.738
208.808 217.539 197.92 208.922 206.224 209.366
208.808 217.179 218.341 208.58 205.773 208.915
208.808 218.007 219.911 209.365 206.261 209.403
208.808 217.279 215.199 208.675 205.64 208.782
208.808 217.782 199.491 209.152 206.431 209.573
208.808 217.48 208.916 208.866 205.92 209.062
208.808 218.267 202.633 209.612 206.572 209.714
208.808 217.765 218.341 209.135 206.054 209.196
208.808 217.296 196.35 208.691 205.926 209.068
208.808 217.179 218.341 208.58 206.319 209.461
208.808 217.38 212.058 208.77 205.871 209.013
208.808 218.61 201.062 209.937 206.646 209.788
208.808 216.593 218.341 208.024 205.492 208.634
208.808 218.007 219.911 209.365 206.17 209.312
208.808 217.196 199.491 208.596 206.15 209.292
208.808 217.421 219.911 208.81 205.616 208.758
208.808 218.451 215.199 209.786 206.566 209.708
208.808 217.539 197.92 208.922 206.497 209.639
208.808 217.539 197.92 208.922 206.224 209.366
208.808 217.196 199.491 208.596 205.695 208.837
208.808 217.522 216.77 208.905 206.211 209.353
208.808 217.179 218.341 208.58 205.682 208.824
208.808 218.007 219.911 209.365 205.624 208.766
208.808 217.439 201.062 208.826 206.084 209.226
208.808 217.48 208.916 208.866 205.92 209.062
208.808 216.61 199.491 208.041 205.778 208.92
208.808 217.421 219.911 208.81 205.616 208.758
208.808 217.966 212.058 209.326 206.334 209.476
208.808 217.421 219.911 208.81 205.98 209.122
208.808 217.681 202.633 209.056 206.018 209.16
208.808 218.108 216.77 209.461 206.856 209.998
208.808 218.25 221.482 209.595 206.286 209.428
208.808 218.024 201.062 209.382 206.365 209.507
208.808 216.794 212.058 208.215 205.59 208.732
208.808 218.108 216.77 209.461 206.583 209.725
208.808 217.137 210.487 208.54 205.846 208.988
208.808 217.279 215.199 208.675 205.822 208.964
208.808 217.037 213.628 208.445 205.706 208.848
208.808 216.794 212.058 208.215 205.681 208.823
208.808 216.836 219.911 208.255 205.972 209.114
208.808 217.137 210.487 208.54 206.028 209.17
208.808 218.007 219.911 209.365 206.534 209.676
208.808 217.539 197.92 208.922 206.406 209.548
208.808 217.421 219.911 208.81 205.798 208.94
208.808 217.196 199.491 208.596 205.604 208.746
208.808 218.451 215.199 209.786 206.566 209.708
208.808 216.894 208.916 208.31 205.548 208.69
208.808 218.836 221.482 210.151 206.294 209.436
208.808 218.409 207.345 209.746 206.366 209.508
208.808 217.522 216.77 208.905 206.12 209.262
208.808 217.865 215.199 209.23 206.285 209.427
208.808 217.539 197.92 208.922 205.769 208.911
208.808 217.179 218.341 208.58 206.228 209.37
208.808 218.167 205.774 209.516 206.341 209.483
208.808 217.622 213.628 209 206.26 209.402
208.808 216.451 213.628 207.89 205.607 208.749
208.808 217.681 202.633 209.056 206.2 209.342
208.808 217.782 199.491 209.152 206.34 209.482
208.808 218.267 202.633 209.612 206.572 209.714
208.808 217.421 219.911 208.81 205.98 209.122
208.808 217.037 213.628 208.445 205.615 208.757
208.808 218.267 202.633 209.612 206.39 209.532
208.808 215.765 216.77 207.239 205.186 208.328
208.808 216.652 207.345 208.08 204.886 208.028
208.808 217.421 219.911 208.81 205.616 208.758
208.808 217.38 212.058 208.77 205.962 209.104
208.808 217.48 208.916 208.866 206.011 209.153
208.808 218.368 199.491 209.707 206.894 210.036
208.808 217.279 215.199 208.675 206.004 209.146
208.808 218.007 219.911 209.365 205.806 208.948
208.808 217.037 213.628 208.445 205.706 208.848
208.808 217.664 221.482 209.04 206.46 209.602
208.808 217.539 197.92 208.922 206.224 209.366
208.808 216.125 196.35 207.581 205.364 208.506
208.808 217.782 199.491 209.152 205.794 208.936
208.808 218.368 199.491 209.707 207.076 210.218
208.808 216.794 212.058 208.215 205.772 208.914
208.808 217.782 199.491 209.152 206.067 209.209
208.808 218.024 201.062 209.382 206.001 209.143
208.808 217.622 213.628 209 206.442 209.584
208.808 217.296 196.35 208.691 206.017 209.159
208.808 217.539 197.92 208.922 206.224 209.366
208.808 217.421 219.911 208.81 205.98 209.122
208.808 217.581 205.774 208.961 205.878 209.02
208.808 217.296 196.35 208.691 206.017 209.159
208.808 216.995 205.774 208.406 205.688 208.83
208.808 217.279 215.199 208.675 206.004 209.146
208.808 216.853 201.062 208.271 205.712 208.854
208.808 216.409 205.774 207.85 205.316 208.458
208.808 216.752 204.204 208.176 205.572 208.714
208.808 218.368 199.491 209.707 206.712 209.854
208.808 217.539 197.92 208.922 206.315 209.457
208.808 217.439 201.062 208.826 205.811 208.953
208.808 217.48 208.916 208.866 205.92 209.062
208.808 217.723 210.487 209.096 206.4 209.542
208.808 217.539 197.92 208.922 206.042 209.184
208.808 218.007 219.911 209.365 205.988 209.13
208.808 217.279 215.199 208.675 206.004 209.146
208.808 216.836 219.911 208.255 205.608 208.75
208.808 218.208 213.628 209.556 206.45 209.592
208.808 218.108 216.77 209.461 206.492 209.634
208.808 217.522 216.77 208.905 206.029 209.171
208.808 217.539 197.92 208.922 206.406 209.548
208.808 218.007 219.911 209.365 206.716 209.858
208.808 216.894 208.916 208.31 205.912 209.054
208.808 216.953 197.92 208.366 206.034 209.176
208.808 217.279 215.199 208.675 205.731 208.873
208.808 217.179 218.341 208.58 205.773 208.915
208.808 217.38 212.058 208.77 205.962 209.104
208.808 217.581 205.774 208.961 205.878 209.02
208.808 216.953 197.92 208.366 205.943 209.085
208.808 218.25 221.482 209.595 206.286 209.428
208.808 218.593 219.911 209.921 206.36 209.502
208.808 217.765 218.341 209.135 206.236 209.378
208.808 216.368 197.92 207.811 205.662 208.804
208.808 216.953 197.92 208.366 205.852 208.994
208.808 217.196 199.491 208.596 205.786 208.928
208.808 217.681 202.633 209.056 205.836 208.978
