BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.24586 -1.49086 -0.641646 -2.08926 -0.361033
4.07913 -2.35498 0.14834 -1.43903 0.289201
4.36899 3.69383 0.423145 -1.40162 0.326608
3.72449 3.69383 -0.187877 -1.86097 -0.132736
4.36899 3.69383 0.423145 -1.40162 0.326608
4.04674 3.69383 0.117634 -2.15693 -0.428697
4.2679 -3.21909 0.327304 -1.2982 0.43003
4.50247 4.55795 0.549692 -1.08751 0.640723
4.69124 3.69383 0.728656 -1.09686 0.631371
4.72363 -2.35498 0.759361 -1.17993 0.548304
3.45753 1.9656 -0.44097 -1.78835 -0.0601209
3.51282 0.23737 -0.388553 -1.51109 0.217136
2.94652 2.82972 -0.925445 -2.43418 -0.705953
4.36899 3.69383 0.423145 -1.3015 0.426729
3.32405 1.10149 -0.567517 -1.50174 0.226488
3.24586 -1.49086 -0.641646 -1.58866 0.13957
4.36899 3.69383 0.423145 -1.65192 0.0763071
4.72363 -2.35498 0.759361 -0.979686 0.748545
3.72449 3.69383 -0.187877 -2.16133 -0.433097
3.94565 -3.21909 0.0217929 -1.5529 0.175327
4.07913 -2.35498 0.14834 -1.53915 0.18908
4.2679 -3.21909 0.327304 -1.19808 0.53015
3.43463 -2.35498 -0.462682 -1.99849 -0.270264
4.36899 3.69383 0.423145 -1.3015 0.426729
4.55776 2.82972 0.602109 -1.31085 0.417377
3.94565 -3.21909 0.0217929 -1.60296 0.125267
4.36899 3.69383 0.423145 -1.75204 -0.0238135
2.86833 0.23737 -0.999574 -1.67008 0.0581534
4.2679 -3.21909 0.327304 -1.39832 0.329909
3.32405 1.10149 -0.567517 -1.8021 -0.0738737
3.6234 -3.21909 -0.283718 -1.95779 -0.229556
3.89036 -1.49086 -0.0306244 -1.73004 -0.00180895
3.81217 -4.08321 -0.104754 -1.66678 0.061454
3.70159 -0.626745 -0.209589 -1.57051 0.157724
3.43463 -2.35498 -0.462682 -1.84831 -0.120083
3.6463 1.10149 -0.262006 -1.49734 0.230889
3.89036 -1.49086 -0.0306244 -1.57986 0.148372
4.04674 3.69383 0.117634 -1.3059 0.422328
3.43463 -2.35498 -0.462682 -1.84831 -0.120083
3.59101 2.82972 -0.314423 -1.42418 0.304054
3.16767 -4.08321 -0.715776 -2.07606 -0.34783
3.05709 -0.626745 -0.82061 -1.82961 -0.101379
3.96855 1.10149 0.0435049 -1.2927 0.435531
3.26877 2.82972 -0.619934 -1.779 -0.050769
4.50247 4.55795 0.549692 -1.58811 0.14012
4.50247 4.55795 0.549692 -1.48799 0.240241
4.36899 3.69383 0.423145 -1.3015 0.426729
3.6463 1.10149 -0.262006 -1.39722 0.331009
3.96855 1.10149 0.0435049 -1.44288 0.28535
3.45753 1.9656 -0.44097 -1.78835 -0.0601209
4.23551 2.82972 0.296598 -1.46544 0.262795
3.26877 2.82972 -0.619934 -1.82906 -0.100829
3.16767 -4.08321 -0.715776 -2.22624 -0.498011
3.83507 0.23737 -0.0830418 -1.25639 0.471838
4.72363 -2.35498 0.759361 -1.07981 0.648424
4.36899 3.69383 0.423145 -1.90222 -0.173994
3.94565 -3.21909 0.0217929 -1.8032 -0.074974
4.82472 4.55795 0.855203 -1.18323 0.545003
3.43463 -2.35498 -0.462682 -1.74819 -0.0199627
3.83507 0.23737 -0.0830418 -1.45663 0.271597
3.83507 0.23737 -0.0830418 -1.40657 0.321657
3.32405 1.10149 -0.567517 -1.85216 -0.123934
3.83507 0.23737 -0.0830418 -1.45663 0.271597
3.30115 -3.21909 -0.589229 -2.21249 -0.484258
4.2679 -3.21909 0.327304 -1.5485 0.179728
3.48992 -4.08321 -0.410265 -2.07166 -0.343429
4.23551 2.82972 0.296598 -1.91598 -0.187747
2.86833 0.23737 -0.999574 -1.97044 -0.242208
3.59101 2.82972 -0.314423 -1.274 0.454235
3.43463 -2.35498 -0.462682 -1.64807 0.0801579
3.19057 0.23737 -0.694064 -1.86592 -0.137687
3.75688 -2.35498 -0.157171 -1.44343 0.2848
4.59015 -3.21909 0.632815 -1.09356 0.634672
4.23551 2.82972 0.296598 -1.31525 0.412976
3.59101 2.82972 -0.314423 -2.0249 -0.296669
3.70159 -0.626745 -0.209589 -1.52045 0.207784
4.04674 3.69383 0.117634 -1.80651 -0.0782746
3.81217 -4.08321 -0.104754 -2.0172 -0.288968
3.30115 -3.21909 -0.589229 -1.91213 -0.183896
3.72449 3.69383 -0.187877 -1.81091 -0.0826755
3.91326 2.82972 -0.00891246 -1.36972 0.358515
3.94565 -3.21909 0.0217929 -1.50284 0.225388
3.11238 -2.35498 -0.768193 -1.75259 -0.0243636
3.48992 -4.08321 -0.410265 -1.97154 -0.243308
3.89036 -1.49086 -0.0306244 -1.5298 0.198432
5.14697 4.55795 1.16071 -1.12877 0.599464
4.36899 3.69383 0.423145 -1.3015 0.426729
3.19057 0.23737 -0.694064 -1.71574 0.012494
3.35644 -4.94732 -0.536811 -1.93523 -0.207001
3.77978 1.9656 -0.135459 -1.33341 0.394822
3.59101 2.82972 -0.314423 -1.57436 0.153873
3.6234 -3.21909 -0.283718 -1.80761 -0.0793749
4.40138 -2.35498 0.453851 -1.38457 0.343662
3.6234 -3.21909 -0.283718 -1.90773 -0.179495
4.50247 4.55795 0.549692 -1.33781 0.390422
4.53486 -1.49086 0.580397 -1.42088 0.307354
4.69124 3.69383 0.728656 -1.0468 0.681431
3.6234 -3.21909 -0.283718 -1.85767 -0.129435
3.43463 -2.35498 -0.462682 -1.79825 -0.0700229
3.37934 -0.626745 -0.515099 -1.57491 0.153323
2.92362 -1.49086 -0.947157 -1.99354 -0.265313
4.82472 4.55795 0.855203 -0.982986 0.745244
3.6234 -3.21909 -0.283718 -1.90773 -0.179495
3.94565 -3.21909 0.0217929 -1.8032 -0.074974
3.11238 -2.35498 -0.768193 -1.95284 -0.224605
4.15732 0.23737 0.222469 -1.30205 0.426179
3.48992 -4.08321 -0.410265 -1.97154 -0.243308
3.91326 2.82972 -0.00891246 -1.41978 0.308455
3.81217 -4.08321 -0.104754 -1.86702 -0.138787
3.6234 -3.21909 -0.283718 -1.90773 -0.179495
3.11238 -2.35498 -0.768193 -1.85271 -0.124484
3.72449 3.69383 -0.187877 -2.26145 -0.533218
3.37934 -0.626745 -0.515099 -1.82521 -0.0969785
3.6463 1.10149 -0.262006 -1.49734 0.230889
2.84542 -4.08321 -1.02129 -2.33076 -0.602532
3.59101 2.82972 -0.314423 -1.57436 0.153873
3.70159 -0.626745 -0.209589 -1.52045 0.207784
4.69124 3.69383 0.728656 -1.44728 0.280949
3.77978 1.9656 -0.135459 -1.38347 0.344762
3.72449 3.69383 -0.187877 -1.91103 -0.182796
4.72363 -2.35498 0.759361 -0.979686 0.748545
2.81304 1.9656 -1.05199 -2.09751 -0.369284
3.6463 1.10149 -0.262006 -1.14692 0.581311
3.75688 -2.35498 -0.157171 -1.94403 -0.215803
3.91326 2.82972 -0.00891246 -1.41978 0.308455
4.82472 4.55795 0.855203 -1.28335 0.444883
4.69124 3.69383 0.728656 -1.2971 0.43113
3.45753 1.9656 -0.44097 -1.43793 0.290301
3.48992 -4.08321 -0.410265 -2.07166 -0.343429
2.9789 -3.21909 -0.89474 -2.41713 -0.6889
3.45753 1.9656 -0.44097 -1.53805 0.19018
4.59015 -3.21909 0.632815 -1.19368 0.534551
3.05709 -0.626745 -0.82061 -1.82961 -0.101379
3.94565 -3.21909 0.0217929 -1.75314 -0.0249137
3.48992 -4.08321 -0.410265 -1.97154 -0.243308
4.2679 -3.21909 0.327304 -1.39832 0.329909
3.81217 -4.08321 -0.104754 -1.81696 -0.0887268
3.94565 -3.21909 0.0217929 -1.70308 0.0251466
4.59015 -3.21909 0.632815 -1.19368 0.534551
3.75688 -2.35498 -0.157171 -1.39337 0.33486
3.43463 -2.35498 -0.462682 -1.74819 -0.0199627
3.56811 -1.49086 -0.336135 -1.38402 0.344212
4.50247 4.55795 0.549692 -1.63817 0.0900599
2.9789 -3.21909 -0.89474 -2.21689 -0.488659
4.04674 3.69383 0.117634 -1.80651 -0.0782746
3.51282 0.23737 -0.388553 -1.41097 0.317257
3.56811 -1.49086 -0.336135 -1.5342 0.194031
3.26877 2.82972 -0.619934 -2.5299 -0.801673
3.83507 0.23737 -0.0830418 -1.30645 0.421778
3.13529 1.9656 -0.746481 -1.59251 0.135719
3.94565 -3.21909 0.0217929 -1.8032 -0.074974
3.70159 -0.626745 -0.209589 -1.47039 0.257844
4.21261 -1.49086 0.274886 -1.42528 0.302954
4.2679 -3.21909 0.327304 -1.2982 0.43003
4.50247 4.55795 0.549692 -1.43793 0.290301
3.26877 2.82972 -0.619934 -1.92918 -0.20095
3.51282 0.23737 -0.388553 -1.61122 0.117015
3.32405 1.10149 -0.567517 -1.70198 0.0262468
3.59101 2.82972 -0.314423 -2.0249 -0.296669
2.9789 -3.21909 -0.89474 -2.21689 -0.488659
4.36899 3.69383 0.423145 -1.5518 0.176428
4.55776 2.82972 0.602109 -0.960432 0.767799
4.2679 -3.21909 0.327304 -1.49844 0.229789
2.71194 -4.94732 -1.14783 -2.39458 -0.666345
3.94565 -3.21909 0.0217929 -1.60296 0.125267
3.6234 -3.21909 -0.283718 -1.60736 0.120866
3.72449 3.69383 -0.187877 -1.86097 -0.132736
2.9789 -3.21909 -0.89474 -2.31701 -0.588779
3.19057 0.23737 -0.694064 -1.7658 -0.0375663
4.47957 0.23737 0.52798 -1.09741 0.630821
3.51282 0.23737 -0.388553 -1.41097 0.317257
3.72449 3.69383 -0.187877 -2.01115 -0.282917
4.72363 -2.35498 0.759361 -1.12987 0.598364
3.91326 2.82972 -0.00891246 -1.5199 0.208334
3.13529 1.9656 -0.746481 -1.89287 -0.164642
3.45753 1.9656 -0.44097 -1.78835 -0.0601209
4.40138 -2.35498 0.453851 -1.33451 0.393722
3.75688 -2.35498 -0.157171 -1.69373 0.0344985
3.89036 -1.49086 -0.0306244 -1.62992 0.0983116
3.81217 -4.08321 -0.104754 -1.86702 -0.138787
3.75688 -2.35498 -0.157171 -1.74379 -0.0155618
4.36899 3.69383 0.423145 -1.25144 0.476789
3.56811 -1.49086 -0.336135 -1.5342 0.194031
3.56811 -1.49086 -0.336135 -1.73444 -0.00620985
3.6234 -3.21909 -0.283718 -1.90773 -0.179495
3.56811 -1.49086 -0.336135 -1.63432 0.0939107
3.45753 1.9656 -0.44097 -1.53805 0.19018
3.77978 1.9656 -0.135459 -1.33341 0.394822
3.91326 2.82972 -0.00891246 -1.36972 0.358515
3.72449 3.69383 -0.187877 -2.01115 -0.282917
4.69124 3.69383 0.728656 -1.39722 0.331009
2.84542 -4.08321 -1.02129 -2.43088 -0.702653
3.32405 1.10149 -0.567517 -1.60186 0.126367
3.6234 -3.21909 -0.283718 -1.75755 -0.0293146
4.2679 -3.21909 0.327304 -1.49844 0.229789
3.30115 -3.21909 -0.589229 -2.11237 -0.384137
4.02384 -0.626745 0.0959223 -1.56611 0.162125
3.89036 -1.49086 -0.0306244 -1.67998 0.0482513
4.2679 -3.21909 0.327304 -1.64862 0.0796078
3.32405 1.10149 -0.567517 -1.75204 -0.0238135
3.59101 2.82972 -0.314423 -2.12502 -0.39679
3.59101 2.82972 -0.314423 -2.32526 -0.597031
4.36899 3.69383 0.423145 -1.3015 0.426729
3.19057 0.23737 -0.694064 -1.56556 0.162675
4.23551 2.82972 0.296598 -1.06495 0.663277
3.91326 2.82972 -0.00891246 -1.62002 0.108214
4.59015 -3.21909 0.632815 -1.24374 0.484491
2.73485 -0.626745 -1.12612 -2.08431 -0.356082
3.19057 0.23737 -0.694064 -1.81586 -0.0876266
4.40138 -2.35498 0.453851 -1.23439 0.493843
4.2679 -3.21909 0.327304 -1.39832 0.329909
4.53486 -1.49086 0.580397 -1.37082 0.357415
3.26877 2.82972 -0.619934 -2.73014 -1.00191
4.40138 -2.35498 0.453851 -1.43463 0.293602
4.07913 -2.35498 0.14834 -1.68933 0.0388994
3.48992 -4.08321 -0.410265 -1.92148 -0.193248
4.36899 3.69383 0.423145 -1.70198 0.0262468
4.04674 3.69383 0.117634 -1.70638 0.0218459
3.94565 -3.21909 0.0217929 -1.70308 0.0251466
3.89036 -1.49086 -0.0306244 -1.32956 0.398673
3.56811 -1.49086 -0.336135 -1.83456 -0.10633
3.24586 -1.49086 -0.641646 -1.58866 0.13957
3.75688 -2.35498 -0.157171 -1.59361 0.134619
4.59015 -3.21909 0.632815 -1.2938 0.434431
3.6234 -3.21909 -0.283718 -1.85767 -0.129435
3.03419 -4.94732 -0.842322 -2.34011 -0.611884
3.75688 -2.35498 -0.157171 -1.64367 0.0845588
3.43463 -2.35498 -0.462682 -1.64807 0.0801579
4.10203 1.9656 0.170052 -1.32901 0.399223
3.6463 1.10149 -0.262006 -1.34716 0.38107
4.04674 3.69383 0.117634 -1.75644 -0.0282144
3.75688 -2.35498 -0.157171 -1.84391 -0.115682
5.14697 4.55795 1.16071 -1.12877 0.599464
3.77978 1.9656 -0.135459 -1.33341 0.394822
3.91326 2.82972 -0.00891246 -1.41978 0.308455
4.18022 4.55795 0.244181 -1.49239 0.23584
3.70159 -0.626745 -0.209589 -1.32021 0.408025
3.48992 -4.08321 -0.410265 -1.97154 -0.243308
3.77978 1.9656 -0.135459 -1.48359 0.244642
2.84542 -4.08321 -1.02129 -2.48094 -0.752713
3.43463 -2.35498 -0.462682 -1.89837 -0.170143
4.82472 4.55795 0.855203 -1.38347 0.344762
3.51282 0.23737 -0.388553 -1.46103 0.267196
3.94565 -3.21909 0.0217929 -1.60296 0.125267
3.89036 -1.49086 -0.0306244 -1.57986 0.148372
4.13442 -4.08321 0.200757 -1.51219 0.216036
3.75688 -2.35498 -0.157171 -1.69373 0.0344985
4.2679 -3.21909 0.327304 -1.2982 0.43003
4.07913 -2.35498 0.14834 -1.73939 -0.0111609
3.48992 -4.08321 -0.410265 -1.97154 -0.243308
3.70159 -0.626745 -0.209589 -1.62057 0.107664
4.10203 1.9656 0.170052 -1.17883 0.549404
3.43463 -2.35498 -0.462682 -1.64807 0.0801579
3.77978 1.9656 -0.135459 -1.48359 0.244642
4.04674 3.69383 0.117634 -2.00675 -0.278516
4.2679 -3.21909 0.327304 -1.34826 0.379969
3.59101 2.82972 -0.314423 -1.62442 0.103813
4.18022 4.55795 0.244181 -1.59251 0.135719
3.05709 -0.626745 -0.82061 -1.72949 -0.00125884
4.40138 -2.35498 0.453851 -1.28445 0.443782
3.6234 -3.21909 -0.283718 -2.00785 -0.279616
3.30115 -3.21909 -0.589229 -1.91213 -0.183896
4.82472 4.55795 0.855203 -1.48359 0.244642
4.21261 -1.49086 0.274886 -1.42528 0.302954
4.59015 -3.21909 0.632815 -1.09356 0.634672
4.18022 4.55795 0.244181 -1.59251 0.135719
3.45753 1.9656 -0.44097 -1.68823 0.0399996
3.30115 -3.21909 -0.589229 -1.81201 -0.0837758
4.85711 -1.49086 0.885908 -1.11611 0.612117
4.15732 0.23737 0.222469 -1.15187 0.57636
3.70159 -0.626745 -0.209589 -1.57051 0.157724
3.37934 -0.626745 -0.515099 -1.57491 0.153323
3.77978 1.9656 -0.135459 -1.33341 0.394822
3.6463 1.10149 -0.262006 -1.44728 0.280949
3.91326 2.82972 -0.00891246 -1.46984 0.258394
3.59101 2.82972 -0.314423 -1.57436 0.153873
3.37934 -0.626745 -0.515099 -1.62497 0.103263
