Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
181.781 187.681 179.071 180.614 177.983 181.125
181.781 189.196 177.5 182.051 179.165 182.307
181.781 189.723 188.496 182.55 179.233 182.375
181.781 188.551 188.496 181.439 178.398 181.54
181.781 189.723 188.496 182.55 179.233 182.375
181.781 189.137 188.496 181.995 177.86 181.002
181.781 189.539 175.929 182.376 179.421 182.563
181.781 189.966 190.066 182.78 179.804 182.946
181.781 190.309 188.496 183.105 179.787 182.929
181.781 190.368 177.5 183.161 179.636 182.778
181.781 188.066 185.354 180.979 178.53 181.672
181.781 188.167 182.212 181.075 179.034 182.176
181.781 187.137 186.925 180.099 177.356 180.498
181.781 189.723 188.496 182.55 179.415 182.557
181.781 187.823 183.783 180.749 179.051 182.193
181.781 187.681 179.071 180.614 178.893 182.035
181.781 189.723 188.496 182.55 178.778 181.92
181.781 190.368 177.5 183.161 180 183.142
181.781 188.551 188.496 181.439 177.852 180.994
181.781 188.953 175.929 181.82 178.958 182.1
181.781 189.196 177.5 182.051 178.983 182.125
181.781 189.539 175.929 182.376 179.603 182.745
181.781 188.024 177.5 180.94 178.148 181.29
181.781 189.723 188.496 182.55 179.415 182.557
181.781 190.066 186.925 182.875 179.398 182.54
181.781 188.953 175.929 181.82 178.867 182.009
181.781 189.723 188.496 182.55 178.596 181.738
181.781 186.995 182.212 179.964 178.745 181.887
181.781 189.539 175.929 182.376 179.239 182.381
181.781 187.823 183.783 180.749 178.505 181.647
181.781 188.368 175.929 181.265 178.222 181.364
181.781 188.853 179.071 181.725 178.636 181.778
181.781 188.711 174.358 181.59 178.751 181.893
181.781 188.51 180.642 181.4 178.926 182.068
181.781 188.024 177.5 180.94 178.421 181.563
181.781 188.409 183.783 181.305 179.059 182.201
181.781 188.853 179.071 181.725 178.909 182.051
181.781 189.137 188.496 181.995 179.407 182.549
181.781 188.024 177.5 180.94 178.421 181.563
181.781 188.309 186.925 181.209 179.192 182.334
181.781 187.539 174.358 180.48 178.007 181.149
181.781 187.338 180.642 180.289 178.455 181.597
181.781 188.995 183.783 181.86 179.431 182.573
181.781 187.723 186.925 180.654 178.547 181.689
181.781 189.966 190.066 182.78 178.894 182.036
181.781 189.966 190.066 182.78 179.076 182.218
181.781 189.723 188.496 182.55 179.415 182.557
181.781 188.409 183.783 181.305 179.241 182.383
181.781 188.995 183.783 181.86 179.158 182.3
181.781 188.066 185.354 180.979 178.53 181.672
181.781 189.48 186.925 182.32 179.117 182.259
181.781 187.723 186.925 180.654 178.456 181.598
181.781 187.539 174.358 180.48 177.734 180.876
181.781 188.752 182.212 181.63 179.497 182.639
181.781 190.368 177.5 183.161 179.818 182.96
181.781 189.723 188.496 182.55 178.323 181.465
181.781 188.953 175.929 181.82 178.503 181.645
181.781 190.551 190.066 183.335 179.63 182.772
181.781 188.024 177.5 180.94 178.603 181.745
181.781 188.752 182.212 181.63 179.133 182.275
181.781 188.752 182.212 181.63 179.224 182.366
181.781 187.823 183.783 180.749 178.414 181.556
181.781 188.752 182.212 181.63 179.133 182.275
181.781 187.782 175.929 180.71 177.759 180.901
181.781 189.539 175.929 182.376 178.966 182.108
181.781 188.125 174.358 181.035 178.015 181.157
181.781 189.48 186.925 182.32 178.298 181.44
181.781 186.995 182.212 179.964 178.199 181.341
181.781 188.309 186.925 181.209 179.465 182.607
181.781 188.024 177.5 180.94 178.785 181.927
181.781 187.581 182.212 180.519 178.389 181.531
181.781 188.61 177.5 181.495 179.157 182.299
181.781 190.125 175.929 182.931 179.793 182.935
181.781 189.48 186.925 182.32 179.39 182.532
181.781 188.309 186.925 181.209 178.1 181.242
181.781 188.51 180.642 181.4 179.017 182.159
181.781 189.137 188.496 181.995 178.497 181.639
181.781 188.711 174.358 181.59 178.114 181.256
181.781 187.782 175.929 180.71 178.305 181.447
181.781 188.551 188.496 181.439 178.489 181.631
181.781 188.894 186.925 181.765 179.291 182.433
181.781 188.953 175.929 181.82 179.049 182.191
181.781 187.439 177.5 180.384 178.595 181.737
181.781 188.125 174.358 181.035 178.197 181.339
181.781 188.853 179.071 181.725 179 182.142
181.781 191.137 190.066 183.891 179.729 182.871
181.781 189.723 188.496 182.55 179.415 182.557
181.781 187.581 182.212 180.519 178.662 181.804
181.781 187.882 172.788 180.805 178.263 181.405
181.781 188.652 185.354 181.535 179.357 182.499
181.781 188.309 186.925 181.209 178.919 182.061
181.781 188.368 175.929 181.265 178.495 181.637
181.781 189.782 177.5 182.606 179.264 182.406
181.781 188.368 175.929 181.265 178.313 181.455
181.781 189.966 190.066 182.78 179.349 182.491
181.781 190.024 179.071 182.836 179.198 182.34
181.781 190.309 188.496 183.105 179.878 183.02
181.781 188.368 175.929 181.265 178.404 181.546
181.781 188.024 177.5 180.94 178.512 181.654
181.781 187.924 180.642 180.845 178.918 182.06
181.781 187.095 179.071 180.059 178.157 181.299
181.781 190.551 190.066 183.335 179.994 183.136
181.781 188.368 175.929 181.265 178.313 181.455
181.781 188.953 175.929 181.82 178.503 181.645
181.781 187.439 177.5 180.384 178.231 181.373
181.781 189.338 182.212 182.185 179.414 182.556
181.781 188.125 174.358 181.035 178.197 181.339
181.781 188.894 186.925 181.765 179.2 182.342
181.781 188.711 174.358 181.59 178.387 181.529
181.781 188.368 175.929 181.265 178.313 181.455
181.781 187.439 177.5 180.384 178.413 181.555
181.781 188.551 188.496 181.439 177.67 180.812
181.781 187.924 180.642 180.845 178.463 181.605
181.781 188.409 183.783 181.305 179.059 182.201
181.781 186.953 174.358 179.924 177.544 180.686
181.781 188.309 186.925 181.209 178.919 182.061
181.781 188.51 180.642 181.4 179.017 182.159
181.781 190.309 188.496 183.105 179.15 182.292
181.781 188.652 185.354 181.535 179.266 182.408
181.781 188.551 188.496 181.439 178.307 181.449
181.781 190.368 177.5 183.161 180 183.142
