Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
170.199 176.125 164.934 169.658 166.801 169.943
170.199 176.125 164.934 169.658 167.074 170.216
170.199 176.409 174.358 169.928 167.208 170.35
170.199 176.995 174.358 170.483 167.398 170.54
170.199 176.953 166.504 170.444 167.38 170.522
170.199 176.953 166.504 170.444 167.744 170.886
170.199 175.539 164.934 169.103 166.52 169.662
170.199 175.924 171.217 169.468 166.794 169.936
170.199 176.953 166.504 170.444 167.38 170.522
170.199 177.095 171.217 170.579 166.992 170.134
170.199 176.853 169.646 170.348 167.422 170.564
170.199 175.882 163.363 169.428 166.958 170.1
170.199 176.167 172.788 169.698 167.365 170.507
170.199 176.995 174.358 170.483 167.489 170.631
170.199 176.711 164.934 170.214 167.355 170.497
170.199 178.024 169.646 171.459 167.893 171.035
170.199 175.581 172.788 169.142 166.538 169.68
170.199 175.782 166.504 169.333 167 170.142
170.199 178.167 174.358 171.594 168.051 171.193
170.199 178.024 169.646 171.459 167.802 170.944
170.199 176.125 164.934 169.658 167.529 170.671
170.199 176.51 171.217 170.023 167.166 170.308
170.199 177.095 171.217 170.579 167.174 170.316
170.199 177.196 168.075 170.674 167.769 170.911
170.199 174.995 172.788 168.587 166.712 169.854
170.199 176.125 164.934 169.658 167.165 170.307
170.199 176.125 164.934 169.658 166.71 169.852
170.199 176.752 172.788 170.253 166.918 170.06
170.199 177.439 169.646 170.904 167.521 170.663
170.199 176.61 168.075 170.118 167.488 170.63
170.199 176.368 166.504 169.888 167.19 170.332
170.199 177.581 174.358 171.039 167.042 170.184
170.199 178.167 174.358 171.594 167.778 170.92
170.199 176.368 166.504 169.888 167.372 170.514
170.199 177.338 172.788 170.809 167.29 170.432
170.199 176.953 166.504 170.444 167.653 170.795
170.199 176.995 174.358 170.483 167.034 170.176
170.199 176.125 164.934 169.658 167.256 170.398
170.199 178.024 169.646 171.459 167.529 170.671
170.199 176.953 166.504 170.444 167.562 170.704
170.199 176.368 166.504 169.888 167.645 170.787
170.199 177.539 166.504 170.999 167.843 170.985
170.199 178.024 169.646 171.459 167.984 171.126
170.199 176.61 168.075 170.118 167.488 170.63
170.199 175.823 174.358 169.373 166.836 169.978
170.199 176.995 174.358 170.483 167.034 170.176
170.199 175.581 172.788 169.142 167.266 170.408
170.199 176.853 169.646 170.348 167.422 170.564
170.199 177.196 168.075 170.674 167.678 170.82
170.199 175.782 166.504 169.333 167.182 170.324
170.199 176.752 172.788 170.253 167.1 170.242
170.199 176.853 169.646 170.348 167.058 170.2
170.199 176.995 174.358 170.483 167.398 170.54
170.199 176.368 166.504 169.888 167.008 170.15
170.199 176.652 175.929 170.158 167.506 170.648
170.199 176.711 164.934 170.214 167.446 170.588
170.199 176.024 168.075 169.563 167.298 170.44
170.199 176.953 166.504 170.444 167.38 170.522
170.199 175.924 171.217 169.468 166.794 169.936
170.199 177.782 168.075 171.229 167.868 171.01
170.199 177.539 166.504 170.999 167.752 170.894
170.199 176.995 174.358 170.483 167.398 170.54
170.199 177.095 171.217 170.579 167.72 170.862
170.199 177.238 175.929 170.713 167.878 171.02
170.199 176.61 168.075 170.118 168.034 171.176
170.199 177.581 174.358 171.039 167.406 170.548
170.199 175.782 166.504 169.333 167.455 170.597
170.199 176.953 166.504 170.444 167.926 171.068
170.199 176.368 166.504 169.888 167.19 170.332
170.199 176.368 166.504 169.888 167.008 170.15
170.199 176.61 168.075 170.118 167.488 170.63
170.199 177.238 175.929 170.713 168.151 171.293
170.199 176.267 169.646 169.793 167.05 170.192
170.199 176.51 171.217 170.023 167.166 170.308
170.199 177.238 175.929 170.713 167.787 170.929
170.199 176.024 168.075 169.563 166.843 169.985
170.199 176.368 166.504 169.888 167.372 170.514
170.199 176.167 172.788 169.698 167.456 170.598
170.199 176.51 171.217 170.023 167.348 170.49
170.199 176.995 174.358 170.483 167.216 170.358
170.199 176.267 169.646 169.793 167.141 170.283
170.199 175.681 169.646 169.238 166.86 170.002
170.199 177.338 172.788 170.809 167.199 170.341
170.199 176.61 168.075 170.118 167.124 170.266
170.199 177.196 168.075 170.674 167.678 170.82
170.199 177.439 169.646 170.904 167.612 170.754
170.199 177.196 168.075 170.674 167.405 170.547
170.199 176.024 168.075 169.563 167.116 170.258
170.199 176.024 168.075 169.563 166.752 169.894
