BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.48167 -3.09373 -0.317706 -1.99655 -0.15072
3.48167 -3.09373 -0.317706 -1.83615 0.00968
3.64869 2.44377 -0.159358 -1.75742 0.0884113
3.99287 2.44377 0.166942 -1.64579 0.200045
3.96841 -2.17081 0.143753 -1.65636 0.189469
3.96841 -2.17081 0.143753 -1.4425 0.403337
3.13749 -3.09373 -0.644006 -2.16165 -0.315821
3.36357 0.597936 -0.429674 -2.00067 -0.154833
3.96841 -2.17081 0.143753 -1.65636 0.189469
4.05192 0.597936 0.222926 -1.88433 -0.0384989
3.90936 -0.324981 0.0877683 -1.63169 0.214146
3.33911 -4.01665 -0.452864 -1.90431 -0.0584755
3.50613 1.52085 -0.294516 -1.66518 0.180656
3.99287 2.44377 0.166942 -1.59232 0.253512
3.82585 -3.09373 0.00859452 -1.67105 0.174781
4.59771 -0.324981 0.740369 -1.35495 0.490881
3.16195 1.52085 -0.620817 -2.15108 -0.305245
3.28006 -2.17081 -0.508848 -1.87963 -0.0337985
4.68123 2.44377 0.819543 -1.26212 0.583714
4.59771 -0.324981 0.740369 -1.40842 0.437414
3.48167 -3.09373 -0.317706 -1.56882 0.277014
3.70775 0.597936 -0.103374 -1.7821 0.0637343
4.05192 0.597936 0.222926 -1.7774 0.0684347
4.11097 -1.2479 0.278911 -1.42781 0.418025
2.81778 1.52085 -0.947117 -2.04885 -0.203012
3.48167 -3.09373 -0.317706 -1.78269 0.0631468
3.48167 -3.09373 -0.317706 -2.05002 -0.204187
3.85031 1.52085 0.031784 -1.92781 -0.0819774
4.25354 -0.324981 0.414069 -1.57352 0.272314
3.7668 -1.2479 -0.0473898 -1.59291 0.252925
3.62423 -2.17081 -0.182548 -1.768 0.0778355
4.33705 2.44377 0.493242 -1.85496 -0.00912151
4.68123 2.44377 0.819543 -1.42252 0.423313
3.62423 -2.17081 -0.182548 -1.66106 0.184769
4.19449 1.52085 0.358084 -1.70924 0.13659
3.96841 -2.17081 0.143753 -1.49596 0.34987
3.99287 2.44377 0.166942 -1.85966 -0.0138219
3.48167 -3.09373 -0.317706 -1.72922 0.116614
4.59771 -0.324981 0.740369 -1.56882 0.277014
3.96841 -2.17081 0.143753 -1.54943 0.296403
3.62423 -2.17081 -0.182548 -1.50066 0.345169
4.31259 -2.17081 0.470053 -1.38433 0.461504
4.59771 -0.324981 0.740369 -1.30149 0.544348
3.7668 -1.2479 -0.0473898 -1.59291 0.252925
3.30452 2.44377 -0.485659 -1.97599 -0.130156
3.99287 2.44377 0.166942 -1.85966 -0.0138219
3.16195 1.52085 -0.620817 -1.72334 0.122489
3.90936 -0.324981 0.0877683 -1.63169 0.214146
4.11097 -1.2479 0.278911 -1.48128 0.364558
3.28006 -2.17081 -0.508848 -1.7727 0.0731351
3.85031 1.52085 0.031784 -1.82088 0.0249562
3.90936 -0.324981 0.0877683 -1.84555 0.000279244
3.99287 2.44377 0.166942 -1.64579 0.200045
3.62423 -2.17081 -0.182548 -1.87493 -0.0290981
3.79126 3.36669 -0.0242003 -1.58233 0.2635
3.82585 -3.09373 0.00859452 -1.61759 0.228248
3.42262 -1.2479 -0.37369 -1.70454 0.141291
