Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
165.865 170.953 161.792 164.755 162.046 165.188
165.865 172.368 163.363 166.096 162.815 165.957
165.865 172.167 169.646 165.906 162.808 165.95
165.865 173.439 166.504 167.112 163.328 166.47
165.865 172.368 163.363 166.096 162.724 165.866
165.865 171.338 168.075 165.12 162.866 166.008
165.865 171.539 161.792 165.311 163.055 166.197
165.865 171.924 168.075 165.676 162.146 165.288
165.865 171.196 163.363 164.985 163.072 166.214
165.865 171.924 168.075 165.676 162.874 166.016
165.865 171.338 168.075 165.12 162.593 165.735
165.865 171.539 161.792 165.311 162.6 165.742
165.865 172.953 163.363 166.652 163.278 166.42
165.865 171.439 164.934 165.216 162.733 165.875
165.865 172.368 163.363 166.096 163.361 166.503
165.865 171.924 168.075 165.676 163.056 166.198
165.865 171.782 163.363 165.541 162.352 165.494
165.865 171.439 164.934 165.216 162.733 165.875
165.865 172.61 164.934 166.326 162.931 166.073
165.865 172.167 169.646 165.906 162.808 165.95
165.865 172.125 161.792 165.866 162.79 165.932
165.865 172.167 169.646 165.906 163.172 166.314
165.865 172.125 161.792 165.866 163.336 166.478
165.865 171.924 168.075 165.676 162.601 165.743
165.865 172.167 169.646 165.906 163.354 166.496
165.865 171.681 166.504 165.446 162.576 165.718
165.865 171.681 166.504 165.446 162.758 165.9
165.865 171.095 166.504 164.89 162.386 165.528
165.865 172.125 161.792 165.866 162.972 166.114
165.865 171.439 164.934 165.216 162.824 165.966
165.865 170.711 160.221 164.525 162.567 165.709
165.865 171.338 168.075 165.12 163.412 166.554
165.865 171.924 168.075 165.676 163.147 166.289
165.865 172.125 161.792 165.866 162.972 166.114
165.865 171.782 163.363 165.541 163.08 166.222
165.865 171.924 168.075 165.676 163.42 166.562
165.865 170.853 164.934 164.66 162.452 165.594
165.865 171.539 161.792 165.311 162.418 165.56
165.865 172.125 161.792 165.866 162.972 166.114
165.865 171.581 169.646 165.35 162.982 166.124
165.865 171.095 166.504 164.89 163.023 166.165
165.865 172.51 168.075 166.231 162.791 165.933
165.865 172.51 168.075 166.231 162.882 166.024
165.865 170.953 161.792 164.755 162.41 165.552
165.865 172.125 161.792 165.866 162.881 166.023
165.865 172.853 166.504 166.556 164.048 167.19
165.865 173.196 164.934 166.882 163.94 167.082
165.865 172.953 163.363 166.652 163.096 166.238
165.865 172.368 163.363 166.096 163.088 166.23
165.865 172.368 163.363 166.096 162.906 166.048
165.865 171.539 161.792 165.311 162.782 165.924
165.865 172.368 163.363 166.096 163.088 166.23
165.865 171.539 161.792 165.311 162.6 165.742
165.865 172.953 163.363 166.652 163.096 166.238
165.865 171.681 166.504 165.446 162.94 166.082
165.865 172.752 169.646 166.461 162.998 166.14
165.865 172.125 161.792 165.866 162.79 165.932
165.865 172.61 164.934 166.326 163.113 166.255
165.865 171.924 168.075 165.676 163.056 166.198
165.865 172.167 169.646 165.906 163.354 166.496
165.865 171.196 163.363 164.985 162.89 166.032
165.865 172.267 166.504 166.001 163.403 166.545
165.865 172.368 163.363 166.096 163.088 166.23
165.865 171.782 163.363 165.541 162.898 166.04
165.865 173.196 164.934 166.882 163.576 166.718
165.865 171.539 161.792 165.311 162.6 165.742
165.865 173.196 164.934 166.882 163.394 166.536
165.865 171.338 168.075 165.12 162.866 166.008
165.865 171.439 164.934 165.216 162.642 165.784
165.865 171.338 168.075 165.12 162.502 165.644
165.865 172.752 169.646 166.461 162.998 166.14
165.865 172.51 168.075 166.231 163.246 166.388
165.865 172.267 166.504 166.001 163.13 166.272
165.865 170.853 164.934 164.66 162.634 165.776
165.865 173.095 168.075 166.786 163.254 166.396
165.865 172.125 161.792 165.866 163.518 166.66
165.865 172.368 163.363 166.096 163.088 166.23
165.865 172.61 164.934 166.326 163.204 166.346
165.865 171.095 166.504 164.89 162.841 165.983
165.865 171.338 168.075 165.12 162.866 166.008
165.865 172.752 169.646 166.461 163.089 166.231
165.865 171.681 166.504 165.446 162.94 166.082
165.865 172.51 168.075 166.231 162.7 165.842
165.865 172.752 169.646 166.461 162.998 166.14
165.865 172.368 163.363 166.096 162.724 165.866
165.865 171.681 166.504 165.446 163.304 166.446
165.865 172.61 164.934 166.326 163.022 166.164
165.865 171.439 164.934 165.216 162.551 165.693
165.865 171.338 168.075 165.12 162.866 166.008
165.865 172.752 169.646 166.461 162.998 166.14
165.865 170.468 158.65 164.295 162.178 165.32
165.865 171.782 163.363 165.541 163.08 166.222
165.865 172.51 168.075 166.231 163.428 166.57
165.865 172.752 169.646 166.461 163.271 166.413
165.865 171.924 168.075 165.676 162.237 165.379
165.865 170.61 163.363 164.43 162.336 165.478
165.865 172.368 163.363 166.096 163.27 166.412
165.865 172.024 164.934 165.771 162.832 165.974
165.865 171.439 164.934 165.216 163.006 166.148
165.865 171.924 168.075 165.676 163.056 166.198
165.865 172.853 166.504 166.556 163.229 166.371
165.865 173.681 168.075 167.342 163.899 167.041
165.865 172.167 169.646 165.906 163.536 166.678
165.865 171.782 163.363 165.541 162.534 165.676
165.865 171.681 166.504 165.446 162.94 166.082
165.865 171.439 164.934 165.216 162.642 165.784
165.865 173.338 169.646 167.016 163.37 166.512
165.865 172.024 164.934 165.771 162.923 166.065
165.865 171.196 163.363 164.985 162.526 165.668
165.865 172.368 163.363 166.096 162.906 166.048
165.865 172.752 169.646 166.461 163.726 166.868
165.865 171.439 164.934 165.216 162.46 165.602
165.865 172.024 164.934 165.771 163.014 166.156
165.865 171.782 163.363 165.541 162.989 166.131
165.865 172.61 164.934 166.326 163.113 166.255
165.865 172.267 166.504 166.001 162.584 165.726
165.865 172.752 169.646 166.461 163.089 166.231
165.865 171.439 164.934 165.216 162.824 165.966
165.865 172.752 169.646 166.461 163.18 166.322
165.865 172.409 171.217 166.136 163.288 166.43
165.865 171.782 163.363 165.541 162.898 166.04
165.865 170.61 163.363 164.43 162.154 165.296
165.865 172.51 168.075 166.231 163.246 166.388
165.865 172.752 169.646 166.461 162.816 165.958
165.865 171.539 161.792 165.311 162.782 165.924
165.865 171.439 164.934 165.216 162.824 165.966
165.865 172.752 169.646 166.461 163.362 166.504
165.865 172.368 163.363 166.096 163.27 166.412
165.865 171.095 166.504 164.89 162.75 165.892
165.865 173.338 169.646 167.016 163.37 166.512
165.865 172.953 163.363 166.652 163.187 166.329
165.865 171.439 164.934 165.216 162.824 165.966
165.865 172.368 163.363 166.096 163.27 166.412
165.865 173.924 169.646 167.572 163.378 166.52
165.865 171.924 168.075 165.676 163.147 166.289
165.865 172.853 166.504 166.556 163.593 166.735
165.865 172.61 164.934 166.326 163.386 166.528
165.865 172.167 169.646 165.906 163.354 166.496
165.865 171.681 166.504 165.446 162.94 166.082
165.865 170.853 164.934 164.66 162.27 165.412
165.865 171.681 166.504 165.446 162.94 166.082
165.865 172.752 169.646 166.461 162.634 165.776
165.865 172.51 168.075 166.231 163.519 166.661
165.865 173.782 164.934 167.437 163.584 166.726
165.865 169.924 166.504 163.779 162.188 165.33
165.865 172.368 163.363 166.096 163.361 166.503
165.865 171.924 168.075 165.676 162.874 166.016
165.865 170.125 160.221 163.97 162.286 165.428
165.865 172.51 168.075 166.231 163.428 166.57
165.865 172.752 169.646 166.461 163.362 166.504
165.865 172.024 164.934 165.771 162.923 166.065
165.865 173.782 164.934 167.437 163.584 166.726
165.865 171.095 166.504 164.89 162.75 165.892
165.865 171.439 164.934 165.216 162.824 165.966
165.865 172.953 163.363 166.652 163.278 166.42
165.865 172.267 166.504 166.001 163.312 166.454
165.865 171.338 168.075 165.12 163.048 166.19
165.865 172.167 169.646 165.906 162.808 165.95
165.865 172.368 163.363 166.096 163.27 166.412
165.865 172.167 169.646 165.906 163.354 166.496
165.865 172.61 164.934 166.326 163.022 166.164
165.865 172.267 166.504 166.001 163.312 166.454
165.865 171.782 163.363 165.541 162.261 165.403
165.865 172.125 161.792 165.866 162.79 165.932
165.865 171.681 166.504 165.446 162.303 165.445
165.865 171.924 168.075 165.676 163.056 166.198
165.865 171.338 168.075 165.12 163.048 166.19
165.865 172.752 169.646 166.461 162.725 165.867
165.865 172.61 164.934 166.326 163.295 166.437
165.865 172.752 169.646 166.461 163.18 166.322
165.865 172.752 169.646 166.461 163.18 166.322
165.865 171.924 168.075 165.676 162.692 165.834
165.865 172.368 163.363 166.096 163.088 166.23
165.865 172.267 166.504 166.001 162.766 165.908
165.865 172.752 169.646 166.461 163.453 166.595
165.865 171.924 168.075 165.676 163.056 166.198
165.865 171.539 161.792 165.311 162.782 165.924
165.865 172.51 168.075 166.231 163.246 166.388
165.865 172.953 163.363 166.652 163.369 166.511
165.865 171.782 163.363 165.541 162.534 165.676
165.865 173.095 168.075 166.786 163.8 166.942
165.865 172.51 168.075 166.231 162.7 165.842
165.865 172.61 164.934 166.326 163.204 166.346
165.865 173.681 168.075 167.342 163.717 166.859
165.865 172.167 169.646 165.906 162.808 165.95
165.865 171.338 168.075 165.12 162.593 165.735
165.865 171.924 168.075 165.676 163.511 166.653
165.865 170.711 160.221 164.525 162.112 165.254
165.865 172.61 164.934 166.326 163.022 166.164
165.865 172.61 164.934 166.326 163.204 166.346
165.865 171.924 168.075 165.676 162.51 165.652
165.865 172.61 164.934 166.326 163.841 166.983
165.865 172.267 166.504 166.001 163.494 166.636
165.865 170.125 160.221 163.97 161.74 164.882
165.865 171.681 166.504 165.446 162.94 166.082
165.865 172.853 166.504 166.556 163.229 166.371
165.865 172.953 163.363 166.652 163.369 166.511
165.865 172.167 169.646 165.906 162.99 166.132
165.865 172.752 169.646 166.461 162.998 166.14
165.865 172.995 171.217 166.691 163.751 166.893
165.865 171.539 161.792 165.311 162.6 165.742
165.865 172.024 164.934 165.771 163.378 166.52
165.865 171.539 161.792 165.311 162.964 166.106
165.865 171.539 161.792 165.311 162.964 166.106
165.865 173.338 169.646 167.016 163.552 166.694
165.865 171.924 168.075 165.676 163.238 166.38
165.865 173.196 164.934 166.882 163.485 166.627
165.865 171.681 166.504 165.446 162.758 165.9
165.865 172.267 166.504 166.001 163.039 166.181
165.865 173.196 164.934 166.882 163.394 166.536
165.865 170.711 160.221 164.525 161.93 165.072
165.865 171.539 161.792 165.311 162.691 165.833
165.865 172.51 168.075 166.231 162.791 165.933
165.865 172.024 164.934 165.771 163.196 166.338
165.865 172.125 161.792 165.866 162.972 166.114
165.865 171.924 168.075 165.676 162.51 165.652
165.865 172.024 164.934 165.771 163.742 166.884
165.865 172.368 163.363 166.096 163.27 166.412
165.865 171.782 163.363 165.541 163.262 166.404
165.865 171.338 168.075 165.12 163.048 166.19
165.865 171.681 166.504 165.446 162.94 166.082
165.865 172.368 163.363 166.096 162.906 166.048
165.865 171.924 168.075 165.676 162.601 165.743
165.865 172.752 169.646 166.461 163.362 166.504
165.865 172.752 169.646 166.461 163.271 166.413
165.865 171.924 168.075 165.676 162.874 166.016
165.865 170.953 161.792 164.755 162.592 165.734
165.865 170.61 163.363 164.43 161.972 165.114
165.865 171.924 168.075 165.676 163.238 166.38
165.865 171.338 168.075 165.12 162.684 165.826
165.865 173.196 164.934 166.882 163.212 166.354
165.865 172.953 163.363 166.652 163.187 166.329
165.865 173.338 169.646 167.016 163.006 166.148
165.865 172.752 169.646 166.461 162.998 166.14
165.865 172.953 163.363 166.652 163.278 166.42
165.865 171.924 168.075 165.676 163.147 166.289
165.865 172.51 168.075 166.231 163.155 166.297
165.865 172.267 166.504 166.001 163.221 166.363
165.865 173.196 164.934 166.882 163.576 166.718
165.865 171.338 168.075 165.12 162.775 165.917
165.865 172.368 163.363 166.096 163.088 166.23
165.865 173.095 168.075 166.786 163.8 166.942
165.865 172.024 164.934 165.771 162.923 166.065
165.865 172.267 166.504 166.001 163.039 166.181
165.865 171.095 166.504 164.89 162.568 165.71
165.865 172.953 163.363 166.652 163.278 166.42
165.865 172.267 166.504 166.001 162.675 165.817
165.865 172.267 166.504 166.001 163.13 166.272
165.865 171.581 169.646 165.35 162.982 166.124
