BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.06786 -2.45549 -0.668849 -2.30236 -0.408296
3.92049 -1.50845 0.139495 -1.83873 0.0553349
3.79931 2.27968 0.0246006 -1.84295 0.0511145
4.56624 0.385615 0.751702 -1.52945 0.364623
3.92049 -1.50845 0.139495 -1.8936 0.000470896
3.29985 1.33265 -0.448916 -1.80799 0.0860828
3.42104 -2.45549 -0.334022 -1.69404 0.200031
3.65302 1.33265 -0.114089 -2.24207 -0.348006
3.21415 -1.50845 -0.530159 -1.68379 0.21028
3.65302 1.33265 -0.114089 -1.80316 0.090906
3.29985 1.33265 -0.448916 -1.97258 -0.0785091
3.42104 -2.45549 -0.334022 -1.96836 -0.0742888
4.27367 -1.50845 0.474322 -1.55959 0.334478
3.36044 -0.561419 -0.391469 -1.88817 0.005897
3.92049 -1.50845 0.139495 -1.50955 0.384519
3.65302 1.33265 -0.114089 -1.69343 0.200634
3.56732 -1.50845 -0.195332 -2.11788 -0.223808
3.36044 -0.561419 -0.391469 -1.88817 0.005897
4.06678 -0.561419 0.278185 -1.7688 0.125271
3.79931 2.27968 0.0246006 -1.84295 0.0511145
3.77421 -2.45549 0.000805125 -1.85381 0.0402623
3.79931 2.27968 0.0246006 -1.6235 0.27057
3.77421 -2.45549 0.000805125 -1.52462 0.369446
3.65302 1.33265 -0.114089 -1.96775 -0.0736859
3.79931 2.27968 0.0246006 -1.51377 0.380298
3.50673 0.385615 -0.252779 -1.98283 -0.0887584
3.50673 0.385615 -0.252779 -1.8731 0.0209695
3.15356 0.385615 -0.587606 -2.09738 -0.20331
3.77421 -2.45549 0.000805125 -1.74408 0.14999
3.36044 -0.561419 -0.391469 -1.83331 0.060761
2.92158 -3.40252 -0.807539 -1.98825 -0.0941845
3.29985 1.33265 -0.448916 -1.4788 0.415267
3.65302 1.33265 -0.114089 -1.63857 0.255498
3.77421 -2.45549 0.000805125 -1.74408 0.14999
3.56732 -1.50845 -0.195332 -1.67896 0.215104
3.65302 1.33265 -0.114089 -1.47398 0.42009
3.00727 -0.561419 -0.726296 -2.05759 -0.163518
