Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
164.399 170.752 168.075 164.565 161.493 164.635
164.399 170.409 169.646 164.24 161.055 164.197
164.399 170.711 160.221 164.525 162.203 165.345
164.399 170.853 164.934 164.66 161.724 164.866
164.399 170.752 168.075 164.565 161.311 164.453
164.399 170.61 163.363 164.43 161.608 164.75
164.399 170.468 158.65 164.295 161.268 164.41
164.399 171.581 169.646 165.35 162.345 165.487
164.399 170.409 169.646 164.24 160.782 163.924
164.399 171.581 169.646 165.35 161.526 164.668
164.399 169.681 164.934 163.549 161.617 164.759
164.399 170.953 161.792 164.755 162.41 165.552
164.399 169.296 158.65 163.185 160.16 163.302
164.399 170.711 160.221 164.525 161.384 164.526
164.399 169.681 164.934 163.549 161.617 164.759
164.399 168.125 158.65 162.074 160.326 163.468
164.399 170.167 168.075 164.009 161.03 164.172
164.399 171.296 160.221 165.081 161.392 164.534
164.399 170.752 168.075 164.565 160.856 163.998
164.399 169.681 164.934 163.549 161.253 164.395
164.399 171.882 160.221 165.636 162.401 165.543
164.399 170.167 168.075 164.009 161.667 164.809
164.399 168.853 163.363 162.764 160.31 163.452
164.399 172.125 161.792 165.866 162.335 165.477
164.399 170.51 166.504 164.335 162.469 165.611
164.399 170.024 163.363 163.875 161.964 165.106
164.399 170.995 169.646 164.795 161.427 164.569
164.399 170.167 168.075 164.009 161.303 164.445
164.399 170.61 163.363 164.43 161.79 164.932
164.399 170.024 163.363 163.875 161.418 164.56
164.399 172.125 161.792 165.866 162.153 165.295
164.399 170.995 169.646 164.795 161.882 165.024
164.399 170.995 169.646 164.795 161.973 165.115
164.399 171.054 158.65 164.851 161.458 164.6
164.399 170.024 163.363 163.875 161.054 164.196
164.399 170.125 160.221 163.97 161.558 164.7
164.399 171.296 160.221 165.081 161.756 164.898
164.399 171.054 158.65 164.851 161.549 164.691
164.399 170.995 169.646 164.795 161.609 164.751
164.399 169.782 161.792 163.645 162.03 165.172
164.399 171.581 169.646 165.35 161.708 164.85
164.399 168.953 160.221 162.859 160.996 164.138
164.399 171.296 160.221 165.081 161.938 165.08
164.399 171.054 158.65 164.851 161.549 164.691
164.399 169.823 169.646 163.684 160.41 163.552
164.399 170.409 169.646 164.24 160.782 163.924
164.399 171.681 166.504 165.446 162.121 165.263
164.399 171.581 169.646 165.35 161.89 165.032
164.399 169.924 166.504 163.779 160.914 164.056
164.399 169.296 158.65 163.185 161.07 164.212
164.399 169.539 160.221 163.415 161.459 164.601
164.399 168.51 164.934 162.439 160.6 163.742
164.399 169.581 168.075 163.454 160.294 163.436
164.399 169.539 160.221 163.415 160.276 163.418
164.399 170.995 169.646 164.795 161.7 164.842
164.399 172.125 161.792 165.866 162.062 165.204
164.399 168.51 164.934 162.439 160.691 163.833
164.399 170.468 158.65 164.295 160.995 164.137
164.399 171.054 158.65 164.851 161.549 164.691
164.399 170.711 160.221 164.525 161.839 164.981
164.399 170.853 164.934 164.66 162.361 165.503
164.399 170.167 168.075 164.009 161.485 164.627
164.399 169.095 164.934 162.994 161.245 164.387
164.399 169.095 164.934 162.994 160.881 164.023
164.399 172.125 161.792 165.866 163.245 166.387
164.399 172.409 171.217 166.136 162.196 165.338
164.399 171.882 160.221 165.636 162.128 165.27
164.399 172.409 171.217 166.136 162.378 165.52
164.399 170.995 169.646 164.795 161.609 164.751
164.399 170.024 163.363 163.875 161.782 164.924
164.399 170.267 164.934 164.105 160.442 163.584
164.399 168.711 158.65 162.629 160.971 164.113
164.399 170.51 166.504 164.335 161.65 164.792
164.399 171.823 171.217 165.58 161.642 164.784
164.399 171.238 171.217 165.025 161.634 164.776
164.399 171.296 160.221 165.081 161.847 164.989
164.399 170.652 171.217 164.47 161.444 164.586
164.399 169.054 157.08 162.955 160.408 163.55
164.399 170.167 168.075 164.009 161.03 164.172
164.399 170.995 169.646 164.795 162.155 165.297
164.399 170.368 161.792 164.2 161.856 164.998
164.399 169.882 158.65 163.74 161.169 164.311
164.399 170.368 161.792 164.2 161.947 165.089
164.399 168.368 160.221 162.304 160.351 163.493
164.399 170.409 169.646 164.24 161.055 164.197
164.399 169.581 168.075 163.454 161.204 164.346
164.399 169.439 163.363 163.319 161.046 164.188
164.399 170.995 169.646 164.795 161.7 164.842
164.399 170.711 160.221 164.525 161.657 164.799
164.399 170.409 169.646 164.24 161.328 164.47
164.399 169.924 166.504 163.779 161.551 164.693
164.399 169.539 160.221 163.415 160.367 163.509
164.399 170.125 160.221 163.97 161.558 164.7
164.399 170.409 169.646 164.24 160.782 163.924
164.399 170.995 169.646 164.795 161.609 164.751
164.399 171.924 168.075 165.676 162.692 165.834
