BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.8646 2.23618 0.100915 -1.76762 0.143333
3.65587 3.19166 -0.0969713 -2.03405 -0.123092
3.83927 -2.54121 0.0769072 -1.33575 0.57521
3.92573 0.325221 0.158874 -1.62711 0.283845
3.8646 2.23618 0.100915 -1.87833 0.0326272
3.77814 -0.630257 0.0189477 -1.69767 0.213285
3.69168 -3.49669 -0.0630194 -1.90449 0.0064713
4.36851 3.19166 0.578654 -1.24937 0.661585
3.65587 3.19166 -0.0969713 -2.20011 -0.289151
4.36851 3.19166 0.578654 -1.74755 0.163407
3.21309 0.325221 -0.516751 -1.6922 0.21876
3.98687 -1.58574 0.216834 -1.20983 0.701123
2.97904 -3.49669 -0.738645 -2.57846 -0.667499
3.83927 -2.54121 0.0769072 -1.83393 0.0770314
3.21309 0.325221 -0.516751 -1.6922 0.21876
2.2664 -3.49669 -1.41427 -2.47748 -0.566525
3.50828 2.23618 -0.236898 -2.04926 -0.138298
4.19559 -2.54121 0.41472 -1.82906 0.0818976
3.8646 2.23618 0.100915 -2.1551 -0.244139
3.21309 0.325221 -0.516751 -1.91361 -0.00265285
4.55191 -2.54121 0.752532 -1.21531 0.695648
3.50828 2.23618 -0.236898 -1.66178 0.249174
2.70918 -0.630257 -0.99449 -2.48721 -0.576257
4.69951 -1.58574 0.892459 -1.25545 0.655502
3.717 1.2807 -0.0390118 -1.17395 0.737011
3.42182 -0.630257 -0.318865 -1.48112 0.429832
4.01219 3.19166 0.240841 -1.80777 0.103187
3.50828 2.23618 -0.236898 -1.8832 0.027761
3.77814 -0.630257 0.0189477 -1.58697 0.323992
3.42182 -0.630257 -0.318865 -1.81324 0.0977128
4.69951 -1.58574 0.892459 -1.36616 0.544796
4.01219 3.19166 0.240841 -1.531 0.379953
4.01219 3.19166 0.240841 -1.47565 0.435306
4.048 -3.49669 0.274793 -1.78891 0.122044
3.42182 -0.630257 -0.318865 -2.03466 -0.1237
3.48295 -2.54121 -0.260905 -1.72809 0.182871
4.19559 -2.54121 0.41472 -1.60765 0.30331
4.048 -3.49669 0.274793 -1.73356 0.177397
4.01219 3.19166 0.240841 -1.69706 0.213894
3.27423 -1.58574 -0.458791 -1.44098 0.469978
4.36851 3.19166 0.578654 -1.63684 0.274113
2.77031 -2.54121 -0.936531 -2.06994 -0.15898
4.19559 -2.54121 0.41472 -1.49694 0.414016
4.048 -3.49669 0.274793 -1.73356 0.177397
3.29955 3.19166 -0.434784 -2.42639 -0.51543
3.65587 3.19166 -0.0969713 -2.20011 -0.289151
4.42964 1.2807 0.636613 -1.38563 0.525331
4.36851 3.19166 0.578654 -1.52614 0.384819
3.36068 1.2807 -0.376824 -2.11982 -0.208859
2.97904 -3.49669 -0.738645 -2.02492 -0.113967
3.12663 -2.54121 -0.598718 -1.7883 0.122652
2.50045 0.325221 -1.19238 -2.31081 -0.399857
3.15196 2.23618 -0.57471 -2.49695 -0.58599
3.12663 -2.54121 -0.598718 -2.5079 -0.596939
4.01219 3.19166 0.240841 -1.64171 0.269247
4.69951 -1.58574 0.892459 -1.42151 0.489443
2.50045 0.325221 -1.19238 -2.25546 -0.344504
3.69168 -3.49669 -0.0630194 -2.07054 -0.159588
4.048 -3.49669 0.274793 -1.73356 0.177397
3.83927 -2.54121 0.0769072 -1.55716 0.353797
3.92573 0.325221 0.158874 -1.23964 0.671317
3.50828 2.23618 -0.236898 -1.77249 0.138467
2.85677 0.325221 -0.854564 -1.91848 -0.00751906
2.85677 0.325221 -0.854564 -2.13989 -0.228932
4.69951 -1.58574 0.892459 -0.701923 1.20903
4.87242 4.14713 1.05639 -1.34 0.570952
4.55191 -2.54121 0.752532 -1.38137 0.529589
4.87242 4.14713 1.05639 -1.2293 0.681658
4.01219 3.19166 0.240841 -1.69706 0.213894
3.42182 -0.630257 -0.318865 -1.59183 0.319125
3.56941 0.325221 -0.178938 -2.40692 -0.495965
2.62272 -3.49669 -1.07646 -2.08514 -0.174187
3.717 1.2807 -0.0390118 -1.67212 0.238833
4.5161 4.14713 0.71858 -1.67699 0.233967
4.15978 4.14713 0.380768 -1.68186 0.2291
4.19559 -2.54121 0.41472 -1.55229 0.358663
3.80346 4.14713 0.0429553 -1.79743 0.113528
2.83145 -4.45217 -0.878571 -2.4276 -0.516646
3.50828 2.23618 -0.236898 -2.04926 -0.138298
4.01219 3.19166 0.240841 -1.36494 0.546012
3.63055 -1.58574 -0.120979 -1.54682 0.364138
3.33536 -3.49669 -0.400832 -1.9647 -0.0537481
3.63055 -1.58574 -0.120979 -1.49147 0.419491
2.41399 -2.54121 -1.27434 -2.46227 -0.551318
3.65587 3.19166 -0.0969713 -2.03405 -0.123092
3.15196 2.23618 -0.57471 -1.94341 -0.0324584
3.0655 -0.630257 -0.656677 -2.03952 -0.128566
4.01219 3.19166 0.240841 -1.64171 0.269247
3.83927 -2.54121 0.0769072 -1.66787 0.243091
3.65587 3.19166 -0.0969713 -1.86799 0.0429679
