Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
176.391 182.61 172.788 175.807 173.186 176.328
176.391 183.581 179.071 176.727 173.195 176.337
176.391 183.439 174.358 176.592 173.674 176.816
176.391 182.51 175.929 175.712 173.41 176.552
176.391 182.995 179.071 176.172 173.46 176.602
176.391 183.439 174.358 176.592 174.038 177.18
176.391 182.995 179.071 176.172 173.278 176.42
176.391 182.267 174.358 175.481 172.93 176.072
176.391 183.196 172.788 176.362 173.012 176.154
176.391 183.823 180.642 176.957 173.766 176.908
176.391 182.752 177.5 175.942 173.708 176.85
176.391 183.196 172.788 176.362 173.467 176.609
176.391 183.439 174.358 176.592 173.31 176.452
176.391 184.024 174.358 177.148 173.682 176.824
176.391 183.338 177.5 176.497 173.898 177.04
176.391 183.823 180.642 176.957 173.948 177.09
176.391 182.752 177.5 175.942 173.526 176.668
176.391 183.095 175.929 176.267 173.873 177.015
176.391 182.752 177.5 175.942 173.344 176.486
176.391 183.439 174.358 176.592 173.128 176.27
176.391 182.853 174.358 176.037 173.484 176.626
176.391 183.095 175.929 176.267 173.418 176.56
176.391 183.095 175.929 176.267 173.6 176.742
176.391 184.167 179.071 177.282 173.112 176.254
176.391 182.752 177.5 175.942 173.526 176.668
176.391 182.61 172.788 175.807 173.004 176.146
176.391 182.752 177.5 175.942 173.89 177.032
176.391 184.024 174.358 177.148 174.137 177.279
176.391 183.095 175.929 176.267 173.327 176.469
176.391 183.823 180.642 176.957 173.402 176.544
176.391 182.51 175.929 175.712 173.592 176.734
176.391 182.267 174.358 175.481 173.385 176.527
176.391 183.439 174.358 176.592 173.765 176.907
176.391 182.995 179.071 176.172 173.278 176.42
176.391 184.167 179.071 177.282 173.84 176.982
176.391 183.338 177.5 176.497 173.716 176.858
176.391 182.995 179.071 176.172 173.824 176.966
176.391 183.581 179.071 176.727 172.922 176.064
176.391 184.024 174.358 177.148 173.682 176.824
176.391 182.024 172.788 175.251 172.814 175.956
176.391 184.409 180.642 177.512 173.592 176.734
176.391 183.681 175.929 176.822 174.245 177.387
176.391 182.995 179.071 176.172 173.096 176.238
176.391 183.338 177.5 176.497 173.716 176.858
176.391 183.439 174.358 176.592 173.31 176.452
176.391 182.267 174.358 175.481 173.294 176.436
176.391 182.409 179.071 175.616 173.27 176.412
176.391 183.439 174.358 176.592 173.674 176.816
176.391 184.409 180.642 177.512 173.592 176.734
176.391 182.167 177.5 175.386 172.608 175.75
176.391 182.267 174.358 175.481 172.93 176.072
176.391 182.995 179.071 176.172 173.096 176.238
176.391 183.823 180.642 176.957 173.402 176.544
176.391 184.024 174.358 177.148 173.682 176.824
176.391 182.61 172.788 175.807 173.186 176.328
176.391 184.267 175.929 177.378 174.344 177.486
176.391 182.267 174.358 175.481 173.658 176.8
176.391 182.267 174.358 175.481 173.294 176.436
176.391 182.995 179.071 176.172 173.096 176.238
176.391 183.782 172.788 176.918 173.475 176.617
176.391 182.267 174.358 175.481 173.112 176.254
176.391 182.752 177.5 175.942 173.526 176.668
176.391 182.995 179.071 176.172 173.46 176.602
176.391 182.953 171.217 176.132 172.896 176.038
176.391 182.752 177.5 175.942 173.708 176.85
176.391 184.024 174.358 177.148 174.228 177.37
176.391 183.823 180.642 176.957 173.22 176.362
176.391 182.853 174.358 176.037 173.302 176.444
176.391 182.61 172.788 175.807 173.186 176.328
176.391 182.51 175.929 175.712 173.592 176.734
176.391 184.409 180.642 177.512 173.956 177.098
176.391 183.581 179.071 176.727 173.65 176.792
176.391 183.095 175.929 176.267 173.6 176.742
176.391 183.823 180.642 176.957 174.13 177.272
176.391 182.995 179.071 176.172 173.642 176.784
176.391 183.581 179.071 176.727 173.65 176.792
176.391 181.681 174.358 174.926 172.922 176.064
176.391 183.196 172.788 176.362 173.376 176.518
176.391 182.995 179.071 176.172 173.278 176.42
176.391 182.51 175.929 175.712 173.228 176.37
176.391 183.439 174.358 176.592 173.856 176.998
176.391 183.581 179.071 176.727 173.741 176.883
176.391 182.995 179.071 176.172 173.733 176.875
176.391 183.196 172.788 176.362 173.194 176.336
176.391 182.51 175.929 175.712 173.41 176.552
176.391 183.196 172.788 176.362 173.467 176.609
176.391 183.924 177.5 177.052 174.361 177.503
176.391 182.752 177.5 175.942 172.434 175.576
176.391 184.167 179.071 177.282 173.84 176.982
176.391 181.924 175.929 175.156 172.856 175.998
176.391 184.024 174.358 177.148 173.864 177.006
176.391 183.581 179.071 176.727 174.378 177.52
176.391 183.581 179.071 176.727 173.468 176.61
176.391 182.61 172.788 175.807 173.186 176.328
176.391 183.823 180.642 176.957 173.584 176.726
176.391 183.581 179.071 176.727 173.286 176.428
176.391 183.581 179.071 176.727 173.286 176.428
176.391 183.439 174.358 176.592 173.31 176.452
176.391 183.095 175.929 176.267 173.873 177.015
176.391 182.995 179.071 176.172 173.824 176.966
176.391 182.995 179.071 176.172 173.278 176.42
176.391 183.095 175.929 176.267 173.691 176.833
176.391 181.924 175.929 175.156 173.22 176.362
176.391 183.924 177.5 177.052 174.452 177.594
176.391 183.823 180.642 176.957 173.948 177.09
176.391 183.439 174.358 176.592 173.674 176.816
176.391 182.752 177.5 175.942 173.708 176.85
176.391 182.995 179.071 176.172 173.824 176.966
176.391 184.267 175.929 177.378 174.162 177.304
176.391 183.439 174.358 176.592 173.856 176.998
176.391 182.51 175.929 175.712 173.41 176.552
176.391 183.823 180.642 176.957 173.402 176.544
176.391 182.61 172.788 175.807 173.186 176.328
176.391 182.167 177.5 175.386 173.518 176.66
176.391 183.581 179.071 176.727 173.286 176.428
176.391 183.196 172.788 176.362 173.74 176.882
176.391 183.439 174.358 176.592 173.674 176.816
176.391 183.338 177.5 176.497 174.08 177.222
176.391 182.853 174.358 176.037 173.757 176.899
176.391 182.752 177.5 175.942 174.072 177.214
176.391 182.995 179.071 176.172 173.278 176.42
176.391 182.024 172.788 175.251 172.996 176.138
176.391 184.61 174.358 177.703 174.145 177.287
176.391 183.581 179.071 176.727 173.65 176.792
176.391 184.409 180.642 177.512 174.047 177.189
176.391 183.196 172.788 176.362 173.649 176.791
176.391 182.752 177.5 175.942 173.526 176.668
176.391 183.439 174.358 176.592 173.492 176.634
176.391 182.752 177.5 175.942 173.435 176.577
176.391 183.581 179.071 176.727 173.65 176.792
176.391 182.61 172.788 175.807 173.186 176.328
176.391 184.024 174.358 177.148 173.864 177.006
176.391 183.439 174.358 176.592 173.492 176.634
176.391 183.439 174.358 176.592 173.492 176.634
176.391 182.61 172.788 175.807 173.186 176.328
176.391 183.439 174.358 176.592 173.492 176.634
176.391 184.267 175.929 177.378 174.071 177.213
176.391 183.196 172.788 176.362 173.376 176.518
176.391 182.167 177.5 175.386 173.518 176.66
176.391 182.51 175.929 175.712 173.774 176.916
176.391 182.752 177.5 175.942 173.526 176.668
176.391 182.167 177.5 175.386 173.336 176.478
176.391 184.024 174.358 177.148 173.864 177.006
176.391 182.61 172.788 175.807 173.186 176.328
176.391 184.024 174.358 177.148 173.682 176.824
176.391 183.581 179.071 176.727 173.468 176.61
176.391 183.581 179.071 176.727 173.65 176.792
176.391 182.995 179.071 176.172 173.096 176.238
176.391 183.439 174.358 176.592 173.674 176.816
176.391 182.752 177.5 175.942 173.708 176.85
176.391 182.51 175.929 175.712 173.592 176.734
176.391 183.581 179.071 176.727 173.832 176.974
