BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.52563 -2.043 -0.331335 -1.81713 -0.0360961
4.07587 1.51908 0.190318 -1.81203 -0.0309938
3.99529 -1.15248 0.113924 -1.54047 0.240562
3.46866 -0.26196 -0.385354 -1.69014 0.0908943
3.74377 1.51908 -0.124527 -1.6618 0.11924
3.99529 -1.15248 0.113924 -1.33412 0.446921
3.74377 1.51908 -0.124527 -1.76498 0.0160606
3.3311 -1.15248 -0.515767 -1.96226 -0.181228
3.85773 -2.043 -0.0164893 -1.91578 -0.13474
4.21342 2.40959 0.320732 -1.48832 0.292718
3.60621 0.628558 -0.254941 -1.5212 0.259837
3.85773 -2.043 -0.0164893 -1.65783 0.123209
3.99529 -1.15248 0.113924 -1.74683 0.0342021
4.32738 -1.15248 0.42877 -1.53594 0.245097
3.93831 0.628558 0.0599051 -1.41348 0.367552
4.21342 2.40959 0.320732 -1.38514 0.395898
3.60621 0.628558 -0.254941 -1.62438 0.156657
3.80075 -0.26196 -0.0705082 -1.42766 0.353379
3.60621 0.628558 -0.254941 -1.72756 0.0534775
3.99529 -1.15248 0.113924 -1.85001 -0.0689776
3.66319 -1.15248 -0.200922 -1.64819 0.132846
3.80075 -0.26196 -0.0705082 -1.68561 0.0954297
3.80075 -0.26196 -0.0705082 -1.58243 0.198609
4.40796 1.51908 0.505164 -1.85908 -0.0780483
3.60621 0.628558 -0.254941 -1.62438 0.156657
3.52563 -2.043 -0.331335 -1.92031 -0.139276
3.60621 0.628558 -0.254941 -1.41802 0.363017
4.32738 -1.15248 0.42877 -1.27799 0.503046
3.80075 -0.26196 -0.0705082 -1.7372 0.0438398
4.21342 2.40959 0.320732 -1.69468 0.0863589
3.46866 -0.26196 -0.385354 -1.58696 0.194074
3.3311 -1.15248 -0.515767 -1.70432 0.0767212
3.99529 -1.15248 0.113924 -1.48889 0.292151
3.74377 1.51908 -0.124527 -1.76498 0.0160606
4.40796 1.51908 0.505164 -1.44637 0.334671
3.93831 0.628558 0.0599051 -1.51666 0.264372
3.74377 1.51908 -0.124527 -1.45544 0.3256
4.07587 1.51908 0.190318 -1.9668 -0.185763
4.32738 -1.15248 0.42877 -1.53594 0.245097
3.19354 -2.043 -0.646181 -2.02803 -0.246991
4.54552 2.40959 0.635578 -1.58696 0.194074
4.13285 -0.26196 0.244337 -1.21676 0.564274
3.74377 1.51908 -0.124527 -1.86816 -0.0871191
3.93831 0.628558 0.0599051 -1.51666 0.264372
3.99529 -1.15248 0.113924 -1.74683 0.0342021
3.3311 -1.15248 -0.515767 -1.75591 0.0251314
3.41168 1.51908 -0.439373 -1.76951 0.0115253
3.99529 -1.15248 0.113924 -1.54047 0.240562
4.54552 2.40959 0.635578 -1.58696 0.194074
3.27412 0.628558 -0.569786 -2.14481 -0.363777
3.3311 -1.15248 -0.515767 -1.96226 -0.181228
3.74377 1.51908 -0.124527 -1.86816 -0.0871191
4.21342 2.40959 0.320732 -1.69468 0.0863589
4.32738 -1.15248 0.42877 -1.53594 0.245097
