Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
152.182 158.167 158.65 152.633 149.816 152.958
152.182 157.095 155.509 151.617 149.394 152.536
152.182 157.054 147.655 151.578 148.648 151.79
152.182 156.61 152.367 151.157 149.162 152.304
152.182 156.368 150.796 150.927 149.228 152.37
152.182 158.225 147.655 152.689 149.21 152.352
152.182 158.752 158.65 153.188 149.005 152.147
152.182 157.196 152.367 151.713 149.534 152.676
152.182 157.924 157.08 152.403 149.7 152.842
152.182 157.924 157.08 152.403 149.7 152.842
152.182 158.468 149.226 152.919 149.508 152.65
152.182 157.338 157.08 151.847 148.964 152.106
152.182 158.225 147.655 152.689 149.392 152.534
152.182 157.681 155.509 152.173 149.584 152.726
152.182 158.752 158.65 153.188 148.732 151.874
152.182 156.51 155.509 151.062 148.84 151.982
152.182 157.296 149.226 151.808 149.492 152.634
152.182 156.125 149.226 150.697 148.93 152.072
152.182 155.439 152.367 150.047 148.782 151.924
152.182 157.924 157.08 152.403 149.154 152.296
152.182 156.225 146.084 150.792 148.342 151.484
152.182 159.054 149.226 153.474 150.062 153.204
152.182 156.368 150.796 150.927 149.228 152.37
152.182 158.225 147.655 152.689 149.665 152.807
152.182 157.296 149.226 151.808 149.492 152.634
152.182 158.225 147.655 152.689 149.392 152.534
152.182 158.225 147.655 152.689 149.301 152.443
152.182 157.296 149.226 151.808 149.31 152.452
152.182 155.439 152.367 150.047 148.964 152.106
152.182 156.711 149.226 151.253 148.938 152.08
152.182 157.924 157.08 152.403 149.336 152.478
152.182 156.853 153.938 151.387 149.824 152.966
152.182 157.397 146.084 151.903 149.086 152.228
152.182 158.225 147.655 152.689 149.21 152.352
152.182 157.338 157.08 151.847 148.236 151.378
152.182 156.711 149.226 151.253 148.938 152.08
152.182 158.225 147.655 152.689 149.21 152.352
152.182 155.882 147.655 150.467 148.723 151.865
152.182 159.581 160.221 153.974 149.402 152.544
152.182 156.225 146.084 150.792 148.524 151.666
152.182 158.752 158.65 153.188 149.551 152.693
152.182 157.924 157.08 152.403 149.791 152.933
152.182 156.853 153.938 151.387 149.46 152.602
152.182 156.752 157.08 151.292 149.138 152.28
152.182 159.338 158.65 153.744 148.922 152.064
152.182 157.054 147.655 151.578 148.83 151.972
152.182 158.225 147.655 152.689 149.301 152.443
152.182 156.711 149.226 151.253 148.847 151.989
152.182 156.368 150.796 150.927 149.319 152.461
152.182 158.752 158.65 153.188 149.096 152.238
152.182 156.711 149.226 151.253 149.029 152.171
152.182 157.681 155.509 152.173 149.675 152.817
