Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
209.945 218.066 208.916 209.421 207.202 210.344
209.945 219.581 207.345 210.857 207.292 210.434
209.945 217.179 218.341 208.58 206.228 209.37
209.945 218.267 202.633 209.612 206.936 210.078
209.945 219.522 218.341 210.801 206.988 210.13
209.945 218.853 202.633 210.167 207.49 210.632
209.945 217.765 218.341 209.135 206.782 209.924
209.945 218.024 201.062 209.382 205.91 209.052
209.945 217.865 215.199 209.23 205.83 208.972
209.945 219.179 219.911 210.476 207.005 210.147
209.945 215.539 196.35 207.025 204.719 207.861
209.945 217.196 199.491 208.596 206.059 209.201
209.945 219.338 205.774 210.627 207.267 210.409
209.945 219.681 204.204 210.952 207.796 210.938
209.945 217.179 218.341 208.58 206.046 209.188
209.945 218.693 216.77 210.016 207.501 210.643
209.945 217.865 215.199 209.23 205.648 208.79
209.945 219.095 204.204 210.397 207.515 210.657
209.945 217.865 215.199 209.23 206.922 210.064
209.945 218.167 205.774 209.516 206.887 210.029
209.945 216.35 216.77 207.794 205.74 208.882
209.945 218.451 215.199 209.786 206.293 209.435
209.945 219.137 212.058 210.437 206.623 209.765
209.945 216.593 218.341 208.024 206.402 209.544
209.945 217.681 202.633 209.056 206.928 210.07
209.945 219.338 205.774 210.627 207.449 210.591
209.945 216.953 197.92 208.366 205.943 209.085
209.945 217.765 218.341 209.135 206.6 209.742
209.945 217.865 215.199 209.23 205.466 208.608
209.945 216.593 218.341 208.024 206.22 209.362
209.945 217.522 216.77 208.905 207.03 210.172
209.945 218.267 202.633 209.612 206.754 209.896
209.945 217.782 199.491 209.152 206.34 209.482
209.945 217.681 202.633 209.056 206.564 209.706
209.945 218.936 218.341 210.246 206.525 209.667
209.945 218.593 219.911 209.921 207.725 210.867
209.945 216.108 215.199 207.564 205.26 208.402
209.945 217.196 199.491 208.596 206.059 209.201
209.945 217.539 197.92 208.922 206.679 209.821
209.945 218.894 210.487 210.206 207.326 210.468
209.945 217.48 208.916 208.866 206.739 209.881
209.945 219.38 213.628 210.667 207.103 210.245
209.945 218.995 207.345 210.302 206.283 209.425
209.945 217.179 218.341 208.58 206.41 209.552
209.945 220.853 204.204 212.063 208.995 212.137
209.945 217.137 210.487 208.54 205.755 208.897
209.945 218.024 201.062 209.382 206.729 209.871
209.945 217.782 199.491 209.152 206.704 209.846
209.945 219.622 215.199 210.897 206.582 209.724
209.945 217.622 213.628 209 205.805 208.947
209.945 217.179 218.341 208.58 206.774 209.916
209.945 218.007 219.911 209.365 207.262 210.404
209.945 217.179 218.341 208.58 206.41 209.552
209.945 217.439 201.062 208.826 205.811 208.953
209.945 217.823 207.345 209.191 206.722 209.864
209.945 216.267 201.062 207.716 205.249 208.391
209.945 218.853 202.633 210.167 207.035 210.177
209.945 217.421 219.911 208.81 206.799 209.941
209.945 219.095 204.204 209.842 207.697 210.839
209.945 218.936 218.341 210.246 207.344 210.486
209.945 218.368 199.491 209.707 206.985 210.127
209.945 217.966 212.058 209.326 205.879 209.021
209.945 219.622 215.199 210.897 207.583 210.725
209.945 217.522 216.77 208.905 206.757 209.899
209.945 217.439 201.062 208.826 206.539 209.681
209.945 218.593 219.911 209.921 207.27 210.412
209.945 216.693 215.199 208.12 205.814 208.956
209.945 218.853 202.633 210.167 207.854 210.996
209.945 217.581 205.774 208.961 206.788 209.93
209.945 218.167 205.774 209.516 206.614 209.756
209.945 217.782 199.491 209.152 206.613 209.755
209.945 218.267 202.633 209.612 206.845 209.987
209.945 217.38 212.058 208.77 205.234 208.376
209.945 217.765 218.341 209.135 205.872 209.014
209.945 218.007 219.911 209.365 207.353 210.495
209.945 217.823 207.345 209.191 207.177 210.319
209.945 217.522 216.77 208.905 206.666 209.808
209.945 216.836 219.911 208.255 206.518 209.66
209.945 217.782 199.491 209.152 206.158 209.3
209.945 217.765 218.341 209.135 207.328 210.47
209.945 218.007 219.911 209.365 207.626 210.768
209.945 218.35 218.341 209.691 206.699 209.841
209.945 218.936 218.341 210.246 206.798 209.94
209.945 218.936 218.341 210.246 208.254 211.396
209.945 217.037 213.628 208.445 205.524 208.666
209.945 217.765 218.341 209.135 206.6 209.742
209.945 218.368 199.491 209.707 206.348 209.49
