BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.93855 -2.14388 0.0448877 -1.69735 0.0658197
3.22462 -0.380704 -0.631965 -1.88705 -0.123878
4.42686 3.14564 0.507832 -1.41337 0.349805
3.93855 -2.14388 0.0448877 -1.69735 0.0658197
3.93855 -2.14388 0.0448877 -1.59521 0.167965
3.14484 -3.02546 -0.707594 -1.82251 -0.0593359
4.09809 3.14564 0.196144 -1.62215 0.141025
3.60979 -2.14388 -0.2668 -1.54863 0.214547
4.61944 2.26406 0.690415 -1.67827 0.0849017
3.08844 -1.26229 -0.761071 -1.64572 0.117453
3.93855 -2.14388 0.0448877 -1.69735 0.0658197
3.96192 2.26406 0.0670386 -1.68725 0.0759219
3.96192 2.26406 0.0670386 -1.48296 0.280212
4.34709 0.500883 0.432204 -1.29775 0.465419
3.74597 -1.26229 -0.137695 -1.73889 0.0242882
3.60979 -2.14388 -0.2668 -1.80399 -0.0408151
4.40349 -1.26229 0.485681 -1.32133 0.441847
3.4172 -1.26229 -0.449383 -2.04981 -0.286636
4.29068 2.26406 0.378727 -1.88705 -0.123878
3.4172 -1.26229 -0.449383 -1.94766 -0.184491
3.96192 2.26406 0.0670386 -1.58511 0.178067
4.26731 -2.14388 0.356576 -1.33536 0.427817
4.75562 3.14564 0.81952 -1.5621 0.201077
4.26731 -2.14388 0.356576 -1.38643 0.376744
3.14484 -3.02546 -0.707594 -1.97573 -0.212553
3.4172 -1.26229 -0.449383 -1.74338 0.0197983
4.61944 2.26406 0.690415 -1.32076 0.442409
3.82574 1.38247 -0.0620667 -1.39485 0.368326
3.93855 -2.14388 0.0448877 -1.69735 0.0658197
4.07473 -1.26229 0.173993 -1.7344 0.0287781
3.88214 -0.380704 -0.00858954 -1.57164 0.191536
3.93855 -2.14388 0.0448877 -1.69735 0.0658197
3.68956 0.500883 -0.191172 -1.71531 0.0478601
4.29068 2.26406 0.378727 -1.73383 0.0293394
3.55338 -0.380704 -0.320278 -1.42291 0.340264
4.21091 -0.380704 0.303098 -1.26071 0.502461
3.82574 1.38247 -0.0620667 -1.65021 0.112963
2.89585 -0.380704 -0.943653 -1.7894 -0.026223
4.40349 -1.26229 0.485681 -1.32133 0.441847
4.07473 -1.26229 0.173993 -1.22367 0.539502
3.60979 -2.14388 -0.2668 -1.54863 0.214547
4.21091 -0.380704 0.303098 -1.51607 0.247099
3.14484 -3.02546 -0.707594 -2.07787 -0.314698
3.93855 -2.14388 0.0448877 -1.33985 0.423327
3.80237 -3.02546 -0.0842177 -1.76246 0.000716339
4.09809 3.14564 0.196144 -1.41786 0.345315
3.82574 1.38247 -0.0620667 -1.75235 0.0108186
3.22462 -0.380704 -0.631965 -1.58062 0.182557
3.60979 -2.14388 -0.2668 -1.70184 0.0613298
3.68956 0.500883 -0.191172 -1.61317 0.150005
3.82574 1.38247 -0.0620667 -1.54807 0.215108
4.26731 -2.14388 0.356576 -1.38643 0.376744
3.08844 -1.26229 -0.761071 -1.95215 -0.188981
3.47361 -3.02546 -0.395906 -1.81802 -0.054846
3.14484 -3.02546 -0.707594 -1.97573 -0.212553
4.75562 3.14564 0.81952 -1.10244 0.660729
4.61944 2.26406 0.690415 -1.6272 0.135974
3.93855 -2.14388 0.0448877 -1.69735 0.0658197
3.93855 -2.14388 0.0448877 -1.49306 0.270109
3.82574 1.38247 -0.0620667 -1.44592 0.317253
3.14484 -3.02546 -0.707594 -1.66929 0.0938814
4.42686 3.14564 0.507832 -1.31122 0.45195
3.80237 -3.02546 -0.0842177 -1.60924 0.153934
4.09809 3.14564 0.196144 -1.67322 0.0899528
3.80237 -3.02546 -0.0842177 -1.76246 0.000716339
3.55338 -0.380704 -0.320278 -1.67827 0.0849017
2.95226 -2.14388 -0.890176 -1.91511 -0.15194
4.40349 -1.26229 0.485681 -1.32133 0.441847
4.29068 2.26406 0.378727 -1.01882 0.744353
3.4172 -1.26229 -0.449383 -2.04981 -0.286636
4.42686 3.14564 0.507832 -1.15801 0.605167
4.07473 -1.26229 0.173993 -1.53011 0.233068
3.28102 -2.14388 -0.578488 -1.80848 -0.045305
4.01832 0.500883 0.120516 -1.65975 0.103422
4.29068 2.26406 0.378727 -1.73383 0.0293394
3.28102 -2.14388 -0.578488 -1.70633 0.0568399
3.47361 -3.02546 -0.395906 -1.86909 -0.105918
2.89585 -0.380704 -0.943653 -1.99369 -0.230513
3.96192 2.26406 0.0670386 -1.63618 0.126994
3.68956 0.500883 -0.191172 -1.51102 0.25215
3.08844 -1.26229 -0.761071 -2.10537 -0.342199
3.96192 2.26406 0.0670386 -1.38082 0.382356
4.26731 -2.14388 0.356576 -1.53965 0.223527
4.21091 -0.380704 0.303098 -1.05642 0.706751
3.96192 2.26406 0.0670386 -1.63618 0.126994
3.16821 1.38247 -0.685443 -1.81241 -0.0492336
3.93855 -2.14388 0.0448877 -1.69735 0.0658197
3.82574 1.38247 -0.0620667 -1.54807 0.215108
