BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.47768 0.539498 -0.490188 -2.11995 -0.471766
3.65771 -0.284596 -0.319513 -1.84242 -0.194234
3.96503 -0.284596 -0.0281516 -1.31307 0.335122
3.22309 -1.10869 -0.73156 -1.85974 -0.211547
3.78501 0.539498 -0.198827 -1.73382 -0.0856349
3.71044 -1.93278 -0.269523 -2.05542 -0.407236
3.83773 -1.10869 -0.148837 -1.46941 0.178781
3.27582 -2.75688 -0.68157 -1.97725 -0.329065
3.71044 -1.93278 -0.269523 -2.10317 -0.454978
3.71044 -1.93278 -0.269523 -1.9122 -0.264011
3.40311 -1.93278 -0.560885 -1.53446 0.113726
3.71044 -1.93278 -0.269523 -1.76897 -0.120785
3.71044 -1.93278 -0.269523 -1.43478 0.213407
3.22309 -1.10869 -0.73156 -2.14619 -0.497998
3.40311 -1.93278 -0.560885 -2.01188 -0.363691
4.09233 0.539498 0.0925342 -1.44318 0.205013
2.35384 -2.75688 -1.55565 -2.37178 -0.723591
4.0396 2.18769 0.0425445 -1.70759 -0.0594032
4.65425 2.18769 0.333906 -0.792104 0.856084
3.9123 1.36359 -0.0781413 -1.81619 -0.168003
3.9123 1.36359 -0.369503 -1.33877 0.309415
3.40311 -1.93278 -0.560885 -2.39381 -0.745625
3.17036 0.539498 -0.78155 -2.12415 -0.475963
3.73228 2.18769 -0.248817 -1.71179 -0.0636003
4.21963 1.36359 0.21322 -1.19135 0.456837
3.22309 -1.10869 -0.73156 -2.3849 -0.736707
4.34693 2.18769 0.0425445 -0.939526 0.708662
3.29766 1.36359 -0.660864 -2.15878 -0.510589
4.21963 1.36359 0.21322 -1.4778 0.170387
4.83428 1.36359 0.795943 -0.801023 0.847166
4.39965 0.539498 0.383896 -1.3435 0.304693
4.14506 -1.10869 0.142524 -1.27424 0.373945
4.39965 0.539498 0.383896 -1.15253 0.49566
4.14506 -1.10869 0.142524 -1.08328 0.564912
4.09233 0.539498 0.0925342 -1.49092 0.157271
4.78155 3.01178 0.454592 -0.969955 0.678233
2.66117 -2.75688 -1.26429 -2.17662 -0.528427
4.52695 1.36359 0.504581 -1.42586 0.222326
3.71044 -1.93278 -0.269523 -1.9122 -0.264011
4.14506 -1.10869 0.142524 -1.08328 0.564912
2.35384 -2.75688 -1.55565 -3.13565 -1.48746
3.83773 -1.10869 -0.148837 -1.37392 0.274264
3.17036 0.539498 -1.07291 -1.8377 -0.189513
3.17036 0.539498 -0.78155 -2.21964 -0.571447
4.0396 2.18769 0.0425445 -1.51662 0.131564
3.65771 -0.284596 -0.319513 -1.89016 -0.241976
3.40311 -1.93278 -0.560885 -1.53446 0.113726
4.21963 1.36359 0.21322 -1.62103 0.0271615
3.9123 1.36359 -0.0781413 -1.62522 0.0229645
4.27236 -0.284596 0.26321 -1.49984 0.148352
3.17036 0.539498 -0.78155 -2.21964 -0.571447
3.9123 1.36359 -0.369503 -1.67297 -0.0247773
3.83773 -1.10869 -0.148837 -1.89908 -0.250895
3.71044 -1.93278 -0.269523 -1.9122 -0.264011
3.17036 0.539498 -0.78155 -2.02867 -0.38048
3.47768 0.539498 -0.490188 -1.8335 -0.185316
3.65771 -0.284596 -0.319513 -1.93791 -0.289718
3.47768 0.539498 -0.490188 -2.11995 -0.471766
4.0396 2.18769 0.0425445 -1.75533 -0.107145
4.27236 -0.284596 0.26321 -1.49984 0.148352
4.01776 -1.93278 0.0218381 -1.71704 -0.0688466
