Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
190.609 197.238 191.637 189.674 186.568 189.71
190.609 197.581 190.066 190 187.097 190.239
190.609 198.167 190.066 190.555 188.106 191.248
190.609 196.752 188.496 189.214 187.064 190.206
190.609 197.823 191.637 190.23 187.304 190.446
190.609 197.681 186.925 190.095 186.691 189.833
190.609 197.924 188.496 190.325 187.808 190.95
190.609 196.853 185.354 189.31 186.84 189.982
190.609 197.681 186.925 190.095 186.6 189.742
190.609 197.681 186.925 190.095 186.964 190.106
190.609 197.095 186.925 189.54 187.684 190.826
190.609 197.681 186.925 190.095 187.237 190.379
190.609 197.681 186.925 190.095 187.874 191.016
190.609 196.752 188.496 189.214 186.518 189.66
190.609 197.095 186.925 189.54 186.774 189.916
190.609 198.409 191.637 190.785 187.858 191
190.609 195.095 185.354 187.644 186.088 189.23
190.609 198.309 194.779 190.69 187.354 190.496
190.609 199.48 194.779 191.245 189.099 192.241
190.609 198.066 193.208 190.46 187.147 190.289
190.609 198.066 193.208 189.905 188.057 191.199
190.609 197.095 186.925 189.54 186.046 189.188
190.609 196.652 191.637 189.119 186.56 189.702
190.609 197.723 194.779 190.135 187.346 190.488
190.609 198.652 193.208 191.015 188.338 191.48
190.609 196.752 188.496 189.214 186.063 189.205
190.609 198.894 194.779 190.69 188.818 191.96
190.609 196.894 193.208 189.349 186.494 189.636
190.609 198.652 193.208 191.015 187.792 190.934
190.609 199.823 193.208 192.126 189.082 192.224
190.609 198.995 191.637 191.341 188.048 191.19
190.609 198.51 188.496 190.88 188.18 191.322
190.609 198.995 191.637 191.341 188.412 191.554
190.609 198.51 188.496 190.88 188.544 191.686
190.609 198.409 191.637 190.785 187.767 190.909
190.609 199.723 196.35 191.475 188.76 191.902
190.609 195.681 185.354 188.199 186.46 189.602
190.609 199.238 193.208 191.571 187.891 191.033
190.609 197.681 186.925 190.095 186.964 190.106
190.609 198.51 188.496 190.88 188.544 191.686
190.609 195.095 185.354 187.644 184.632 187.774
190.609 197.924 188.496 190.325 187.99 191.132
190.609 196.652 191.637 188.564 187.106 190.248
190.609 196.652 191.637 189.119 186.378 189.52
190.609 198.309 194.779 190.69 187.718 190.86
