Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
186.423 193.196 180.642 185.843 183.176 186.318
186.423 192.61 180.642 185.287 183.35 186.492
186.423 194.024 182.212 186.628 183.118 186.26
186.423 193.196 180.642 185.843 183.358 186.5
186.423 194.167 186.925 186.763 183.458 186.6
186.423 194.652 190.066 187.223 183.872 187.014
186.423 193.48 190.066 186.112 183.31 186.452
186.423 194.167 186.925 186.763 183.458 186.6
186.423 194.267 183.783 186.858 183.598 186.74
186.423 194.752 186.925 187.318 183.648 186.79
186.423 192.995 186.925 185.652 182.896 186.038
186.423 193.196 180.642 185.843 183.449 186.591
186.423 193.823 188.496 186.438 184.112 187.254
186.423 192.066 188.496 184.772 182.996 186.138
186.423 194.024 182.212 186.628 183.664 186.806
186.423 194.409 188.496 186.993 184.12 187.262
186.423 194.853 183.783 187.414 184.698 187.84
186.423 194.409 188.496 186.993 183.301 186.443
186.423 193.48 190.066 186.112 183.401 186.543
186.423 194.853 183.783 187.414 183.424 186.566
186.423 193.439 182.212 186.073 183.656 186.798
186.423 195.48 191.637 188.008 184.36 187.502
186.423 194.066 190.066 186.668 183.409 186.551
186.423 194.51 185.354 187.088 183.532 186.674
186.423 195.48 191.637 188.008 184.178 187.32
186.423 193.681 183.783 186.303 183.044 186.186
186.423 192.894 190.066 185.557 183.484 186.626
186.423 194.853 183.783 187.414 183.97 187.112
186.423 193.48 190.066 186.112 183.856 186.998
186.423 194.995 188.496 187.548 183.764 186.906
186.423 192.752 185.354 185.422 182.962 186.104
186.423 193.439 182.212 186.073 183.838 186.98
186.423 194.409 188.496 186.993 183.756 186.898
186.423 194.853 183.783 187.414 183.606 186.748
186.423 194.853 183.783 187.414 184.789 187.931
186.423 193.723 191.637 186.342 183.608 186.75
186.423 194.51 185.354 187.088 183.35 186.492
186.423 192.61 180.642 185.287 183.168 186.31
186.423 194.024 182.212 186.628 183.482 186.624
186.423 194.066 190.066 186.668 183.682 186.824
186.423 192.652 188.496 185.327 183.368 186.51
186.423 194.167 186.925 186.763 183.276 186.418
186.423 194.167 186.925 186.763 184.004 187.146
186.423 194.267 183.783 186.858 183.416 186.558
186.423 194.167 186.925 186.763 183.549 186.691
186.423 194.51 185.354 187.088 183.714 186.856
186.423 194.024 182.212 186.628 183.573 186.715
186.423 194.853 183.783 187.414 183.788 186.93
186.423 193.48 190.066 186.112 183.219 186.361
186.423 194.267 183.783 186.858 184.326 187.468
186.423 193.681 183.783 186.303 184.136 187.278
