BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.63303 -3.10132 -0.311327 -1.74182 -0.0566265
3.3188 -3.10132 -0.60923 -1.64848 0.0367095
4.07741 -2.25872 0.109972 -1.77293 -0.0877385
3.63303 -3.10132 -0.311327 -1.64419 0.0410008
4.15365 0.269068 0.182255 -1.59055 0.0946422
4.41396 1.95426 0.429046 -1.36848 0.316718
3.78551 1.95426 -0.16676 -1.66994 0.015253
4.15365 0.269068 0.182255 -1.59055 0.0946422
4.20756 -1.41613 0.233367 -1.51545 0.16974
4.46787 0.269068 0.480158 -1.48863 0.196561
3.5252 0.269068 -0.413551 -1.89202 -0.206822
3.63303 -3.10132 -0.311327 -1.59538 0.0898145
3.96958 1.11167 0.00774742 -1.23974 0.445457
3.02691 1.11167 -0.885962 -1.83838 -0.153181
4.07741 -2.25872 0.109972 -1.48005 0.205144
4.28381 1.11167 0.305651 -1.23545 0.449748
4.52179 -1.41613 0.53127 -0.925399 0.759796
4.28381 1.11167 0.305651 -1.67477 0.0104252
3.78551 1.95426 -0.16676 -1.62113 0.0640666
4.52179 -1.41613 0.53127 -1.60879 0.0764042
3.76318 -2.25872 -0.187931 -1.48434 0.200852
4.85834 2.79686 0.850345 -1.10671 0.578488
4.09974 1.95426 0.131143 -1.61684 0.068358
4.33772 -0.573529 0.356763 -1.55086 0.134337
4.85834 2.79686 0.850345 -1.20433 0.48086
3.89334 -1.41613 -0.064536 -1.81263 -0.127433
3.47129 1.95426 -0.464663 -1.57661 0.108589
4.52179 -1.41613 0.53127 -1.31591 0.369286
3.78551 1.95426 -0.16676 -1.37706 0.308135
4.59803 1.11167 0.603554 -1.42641 0.258785
3.39505 -0.573529 -0.536947 -1.85661 -0.171419
3.76318 -2.25872 -0.187931 -1.38671 0.29848
4.28381 1.11167 0.305651 -1.4307 0.254494
4.52179 -1.41613 0.53127 -1.51116 0.174032
4.52179 -1.41613 0.53127 -0.876585 0.808609
3.91567 2.79686 -0.0433647 -1.51009 0.175104
4.33772 -0.573529 0.356763 -1.64848 0.0367095
3.3188 -3.10132 -0.60923 -1.74611 -0.0609178
4.07741 -2.25872 0.109972 -1.57768 0.107516
4.09974 1.95426 0.131143 -1.4704 0.214799
3.34113 1.11167 -0.588059 -1.63883 0.046365
4.15365 0.269068 0.182255 -1.68818 -0.00298511
4.15365 0.269068 0.182255 -1.29767 0.387524
4.20756 -1.41613 0.233367 -1.61308 0.0721129
4.15365 0.269068 0.182255 -1.54174 0.143456
4.33772 -0.573529 0.356763 -1.45323 0.231964
4.07741 -2.25872 0.109972 -1.52886 0.15633
4.52179 -1.41613 0.53127 -1.41354 0.271659
3.78551 1.95426 -0.16676 -1.71876 -0.0335607
4.20756 -1.41613 0.233367 -1.12494 0.56025
3.89334 -1.41613 -0.064536 -1.22686 0.458331
3.5252 0.269068 -0.413551 -1.50151 0.183687
3.96958 1.11167 0.00774742 -1.67906 0.00613393
4.07741 -2.25872 0.109972 -1.57768 0.107516
2.69035 -3.10132 -1.20504 -2.1452 -0.46001
3.76318 -2.25872 -0.187931 -1.6796 0.00559752
4.72819 1.95426 0.726949 -1.0713 0.613891
4.07741 -2.25872 0.109972 -1.62649 0.0587025
3.00458 -3.10132 -0.907133 -1.84803 -0.162836
3.76318 -2.25872 -0.187931 -1.38671 0.29848
3.76318 -2.25872 -0.187931 -1.6796 0.00559752
3.57911 -1.41613 -0.362439 -1.47522 0.209971
3.78551 1.95426 -0.16676 -1.66994 0.015253
3.91567 2.79686 -0.0433647 -1.51009 0.175104
4.28381 1.11167 0.305651 -1.62596 0.0592389
3.3188 -3.10132 -0.60923 -1.64848 0.0367095
4.46787 0.269068 0.480158 -1.19575 0.489443
3.34113 1.11167 -0.588059 -1.73646 -0.0512624
3.76318 -2.25872 -0.187931 -1.77722 -0.0920298
4.41396 1.95426 0.429046 -1.36848 0.316718
3.02691 1.11167 -0.885962 -1.74075 -0.0555537
3.44896 -2.25872 -0.485835 -1.43982 0.245375
4.52179 -1.41613 0.53127 -1.46235 0.222845
3.78551 1.95426 -0.16676 -1.47469 0.210508
3.78551 1.95426 -0.16676 -1.47469 0.210508
4.65194 -0.573529 0.654666 -1.25368 0.43151
4.41396 1.95426 0.429046 -1.4661 0.21909
3.91567 2.79686 -0.0433647 -1.5589 0.126291
4.02349 -0.573529 0.0588595 -1.7504 -0.0652091
3.78551 1.95426 -0.16676 -1.47469 0.210508
4.07741 -2.25872 0.109972 -1.48005 0.205144
3.91567 2.79686 -0.0433647 -1.46128 0.223918
4.02349 -0.573529 0.0588595 -1.55515 0.130046
4.20756 -1.41613 0.233367 -1.46664 0.218554
4.85834 2.79686 0.850345 -1.30196 0.383233
3.57911 -1.41613 -0.362439 -1.52404 0.161158
3.00458 -3.10132 -0.907133 -1.94566 -0.260464
3.5252 0.269068 -0.413551 -1.79439 -0.109195
3.3188 -3.10132 -0.60923 -1.64848 0.0367095
3.63303 -3.10132 -0.311327 -1.44894 0.236256
3.57911 -1.41613 -0.362439 -1.81692 -0.131724
5.09632 0.269068 1.07596 -1.08954 0.595653
4.09974 1.95426 0.131143 -1.76328 -0.0780831
3.47129 1.95426 -0.464663 -1.77186 -0.0866657
3.44896 -2.25872 -0.485835 -1.78152 -0.0963212
5.09632 0.269068 1.07596 -1.2848 0.400398
4.15365 0.269068 0.182255 -1.59055 0.0946422
4.52179 -1.41613 0.53127 -1.41354 0.271659
3.89334 -1.41613 -0.064536 -1.42212 0.263076
3.65536 1.11167 -0.290156 -1.58572 0.09947
4.33772 -0.573529 0.356763 -1.30679 0.378405
3.89334 -1.41613 -0.064536 -1.42212 0.263076
4.09974 1.95426 0.131143 -1.56802 0.117172
3.34113 1.11167 -0.588059 -1.63883 0.046365
3.3188 -3.10132 -0.60923 -1.74611 -0.0609178
3.78551 1.95426 -0.16676 -1.27943 0.405762
3.21098 0.269068 -0.711454 -1.89631 -0.211114
4.07741 -2.25872 0.109972 -1.62649 0.0587025
4.09974 1.95426 0.131143 -1.66565 0.0195443
3.78551 1.95426 -0.16676 -1.66994 0.015253
4.28381 1.11167 0.305651 -1.47951 0.20568
4.07741 -2.25872 0.109972 -1.72412 -0.0389248
3.44896 -2.25872 -0.485835 -1.53745 0.147747
3.63303 -3.10132 -0.311327 -1.59538 0.0898145
3.76318 -2.25872 -0.187931 -1.38671 0.29848
3.34113 1.11167 -0.588059 -1.63883 0.046365
3.57911 -1.41613 -0.362439 -1.42641 0.258785
4.09974 1.95426 0.131143 -1.8609 -0.17571
3.76318 -2.25872 -0.187931 -1.48434 0.200852
3.96958 1.11167 0.00774742 -1.63025 0.0549476
3.15707 1.95426 -0.762566 -1.67852 0.00667035
4.46787 0.269068 0.480158 -1.29338 0.391816
3.63303 -3.10132 -0.311327 -1.64419 0.0410008
3.02691 1.11167 -0.885962 -1.74075 -0.0555537
5.04241 1.95426 1.02485 -1.16464 0.520555
3.44896 -2.25872 -0.485835 -1.58626 0.0989336
4.22989 2.79686 0.254538 -1.60343 0.0817683
3.65536 1.11167 -0.290156 -1.53691 0.148284
4.09974 1.95426 0.131143 -1.42158 0.263613
3.76318 -2.25872 -0.187931 -1.53316 0.152039
4.07741 -2.25872 0.109972 -1.23598 0.449212
4.52179 -1.41613 0.53127 -1.55998 0.125218
3.78551 1.95426 -0.16676 -1.42587 0.259321
3.34113 1.11167 -0.588059 -1.5412 0.143992
4.20756 -1.41613 0.233367 -1.3202 0.364995
3.78551 1.95426 -0.16676 -1.62113 0.0640666
4.33772 -0.573529 0.356763 -1.45323 0.231964
3.34113 1.11167 -0.588059 -1.73646 -0.0512624
3.02691 1.11167 -0.885962 -1.69193 -0.00674001
4.65194 -0.573529 0.654666 -1.05843 0.626765
4.85834 2.79686 0.850345 -1.20433 0.48086
3.70927 -0.573529 -0.239044 -1.55944 0.125754
3.91567 2.79686 -0.0433647 -1.31484 0.370359
3.76318 -2.25872 -0.187931 -1.58197 0.103225
2.87442 -3.94392 -1.03053 -2.10551 -0.420315
4.52179 -1.41613 0.53127 -1.21828 0.466914
