Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
209.615 220.208 215.199 211.452 207.227 210.369
209.615 220.208 215.199 211.452 207.227 210.369
209.615 219.622 215.199 210.897 206.764 209.906
209.615 217.38 212.058 208.77 206.963 210.105
209.615 218.066 208.916 209.421 206.929 210.071
209.615 218.794 213.628 210.111 206.64 209.782
209.615 216.066 207.345 207.525 206.334 209.476
209.615 216.167 204.204 207.62 206.292 209.434
209.615 219.338 205.774 210.627 206.994 210.136
209.615 219.622 215.199 210.897 206.855 209.997
209.615 219.037 215.199 210.341 206.392 209.534
209.615 219.338 205.774 210.627 206.448 209.59
209.615 219.279 216.77 210.571 206.872 210.014
209.615 219.823 208.916 211.087 207.226 210.368
209.615 217.238 207.345 208.636 206.35 209.492
209.615 217.48 208.916 208.866 206.83 209.972
209.615 217.723 210.487 209.096 206.764 209.906
209.615 218.451 215.199 209.786 206.566 209.708
209.615 218.752 205.774 210.072 206.258 209.4
209.615 218.451 215.199 209.786 206.293 209.435
209.615 220.409 208.916 211.643 207.689 210.831
209.615 218.451 215.199 209.786 207.294 210.436
209.615 219.137 212.058 210.437 207.26 210.402
209.615 217.38 212.058 208.77 206.872 210.014
209.615 218.652 208.916 209.976 206.846 209.988
209.615 218.167 205.774 209.516 206.978 210.12
209.615 215.48 207.345 206.97 206.144 209.286
209.615 219.865 216.77 211.127 207.244 210.386
209.615 217.48 208.916 208.866 207.194 210.336
209.615 217.38 212.058 208.77 206.69 209.832
209.615 216.752 204.204 208.176 206.482 209.624
209.615 216.409 205.774 207.85 206.044 209.186
209.615 217.823 207.345 209.191 206.722 209.864
209.615 219.037 215.199 210.341 206.574 209.716
209.615 217.48 208.916 208.866 206.739 209.881
209.615 218.752 205.774 210.072 207.35 210.492
209.615 219.622 215.199 210.897 206.764 209.906
209.615 218.208 213.628 209.556 206.996 210.138
209.615 218.752 205.774 210.072 206.804 209.946
209.615 218.167 205.774 209.516 206.341 209.483
209.615 217.338 204.204 208.731 206.49 209.632
209.615 217.924 204.204 209.286 206.68 209.822
209.615 216.995 205.774 208.406 206.78 209.922
209.615 216.409 205.774 207.85 206.226 209.368
209.615 217.622 213.628 209 206.806 209.948
209.615 217.581 205.774 208.961 206.97 210.112
209.615 216.752 204.204 208.176 206.482 209.624
209.615 219.865 216.77 211.127 206.971 210.113
209.615 219.338 205.774 210.627 206.266 209.408
209.615 219.622 215.199 210.897 206.764 209.906
209.615 216.752 204.204 208.176 206.482 209.624
209.615 218.309 210.487 209.651 206.681 209.823
209.615 219.037 215.199 210.341 206.574 209.716
209.615 219.137 212.058 210.437 206.623 209.765
209.615 219.037 215.199 210.341 206.938 210.08
209.615 219.037 215.199 210.341 207.484 210.626
209.615 218.51 204.204 209.842 206.506 209.648
209.615 216.794 212.058 208.215 206.5 209.642
209.615 219.338 205.774 210.627 206.448 209.59
209.615 216.51 202.633 207.946 206.002 209.144
209.615 219.338 205.774 210.627 206.63 209.772
209.615 216.752 204.204 208.176 206.482 209.624
209.615 220.208 215.199 211.452 207.318 210.46
209.615 219.037 215.199 210.341 206.574 209.716
209.615 219.865 216.77 211.127 206.88 210.022
209.615 219.037 215.199 210.341 206.574 209.716
209.615 218.652 208.916 209.976 207.028 210.17
209.615 217.338 204.204 208.731 206.672 209.814
209.615 216.167 204.204 207.62 206.474 209.616
209.615 218.409 207.345 209.746 206.548 209.69
209.615 219.037 215.199 210.341 206.756 209.898
209.615 217.238 207.345 208.636 206.441 209.583
209.615 219.279 216.77 210.571 207.509 210.651
209.615 217.823 207.345 209.191 206.54 209.682
209.615 217.966 212.058 209.326 207.153 210.295
209.615 217.38 212.058 208.77 205.962 209.104
209.615 220.451 216.77 211.682 207.525 210.667
209.615 217.137 210.487 208.54 206.847 209.989
209.615 216.794 212.058 208.215 206.5 209.642
209.615 219.38 213.628 210.667 207.194 210.336
209.615 216.409 205.774 207.85 206.226 209.368
209.615 217.137 210.487 208.54 206.938 210.08
209.615 216.995 205.774 208.406 206.689 209.831
209.615 217.622 213.628 209 206.988 210.13
209.615 216.752 204.204 208.176 206.3 209.442
209.615 218.752 205.774 210.072 207.714 210.856
209.615 219.037 215.199 210.341 206.392 209.534
209.615 219.622 215.199 210.897 206.582 209.724
209.615 218.51 204.204 209.842 206.87 210.012
209.615 216.309 208.916 207.755 206.177 209.319
209.615 217.823 207.345 209.191 207.45 210.592
209.615 219.622 215.199 210.897 206.764 209.906
209.615 219.037 215.199 210.341 206.21 209.352
209.615 218.409 207.345 209.746 206.548 209.69
209.615 220.208 215.199 211.452 207.136 210.278
209.615 219.037 215.199 210.341 206.119 209.261
209.615 218.51 204.204 209.842 206.688 209.83
209.615 218.451 215.199 209.786 206.202 209.344
209.615 215.966 210.487 207.43 206.194 209.336
209.615 218.794 213.628 210.111 206.64 209.782
209.615 219.095 204.204 210.397 206.787 209.929
209.615 219.622 215.199 210.897 206.946 210.088
209.615 216.894 208.916 208.31 206.64 209.782
209.615 216.551 210.487 207.985 206.566 209.708
209.615 220.451 216.77 211.682 207.252 210.394
209.615 217.823 207.345 209.191 206.904 210.046
209.615 219.924 205.774 211.182 206.638 209.78
209.615 219.581 207.345 210.857 206.928 210.07
209.615 219.338 205.774 210.627 206.721 209.863
209.615 217.581 205.774 208.961 206.606 209.748
209.615 219.279 216.77 210.571 206.872 210.014
209.615 218.551 212.058 209.881 207.252 210.394
209.615 219.037 215.199 210.341 206.847 209.989
209.615 218.794 213.628 210.111 206.458 209.6
209.615 219.095 204.204 210.397 206.332 209.474
209.615 216.995 205.774 208.406 206.507 209.649
209.615 219.037 215.199 210.341 206.392 209.534
209.615 219.622 215.199 210.897 206.582 209.724
209.615 220.409 208.916 211.643 207.598 210.74
209.615 216.551 210.487 207.985 206.748 209.89
209.615 217.48 208.916 208.866 206.739 209.881
209.615 216.995 205.774 208.406 206.78 209.922
209.615 219.137 212.058 210.437 208.17 211.312
209.615 217.137 210.487 208.54 206.756 209.898
209.615 216.794 212.058 208.215 206.5 209.642
209.615 218.309 210.487 209.651 207.318 210.46
209.615 219.622 215.199 210.897 206.764 209.906
209.615 218.652 208.916 209.976 207.21 210.352
209.615 218.451 215.199 209.786 206.202 209.344
209.615 218.551 212.058 209.881 206.888 210.03
209.615 218.409 207.345 209.746 206.639 209.781
209.615 217.037 213.628 208.445 206.434 209.576
209.615 218.995 207.345 210.302 206.738 209.88
209.615 219.338 205.774 210.627 207.449 210.591
209.615 218.208 213.628 209.556 206.086 209.228
209.615 217.137 210.487 208.54 207.12 210.262
209.615 216.752 204.204 208.176 206.482 209.624
209.615 216.794 212.058 208.215 207.228 210.37
209.615 219.338 205.774 210.627 206.448 209.59
209.615 217.924 204.204 209.286 206.316 209.458
209.615 219.38 213.628 210.667 207.376 210.518
209.615 216.551 210.487 207.985 206.748 209.89
209.615 217.924 204.204 209.286 206.68 209.822
209.615 217.037 213.628 208.445 206.07 209.212
209.615 217.48 208.916 208.866 206.284 209.426
209.615 218.167 205.774 209.516 206.796 209.938
209.615 219.338 205.774 210.627 207.358 210.5
209.615 219.581 207.345 210.857 207.201 210.343
209.615 217.924 204.204 209.286 206.68 209.822
209.615 218.451 215.199 209.786 206.748 209.89
209.615 218.51 204.204 209.842 206.87 210.012
209.615 217.38 212.058 208.77 207.054 210.196
209.615 218.409 207.345 209.746 206.912 210.054
209.615 220.995 208.916 212.198 207.697 210.839
209.615 216.894 208.916 208.31 206.458 209.6
209.615 220.167 207.345 211.412 206.845 209.987
209.615 219.581 207.345 210.857 206.928 210.07
209.615 220.409 208.916 211.643 207.234 210.376
209.615 216.51 202.633 207.946 206.184 209.326
209.615 216.752 204.204 208.176 206.664 209.806
209.615 219.037 215.199 210.341 207.12 210.262
209.615 219.622 215.199 210.897 206.673 209.815
209.615 218.752 205.774 210.072 206.622 209.764
209.615 219.095 204.204 210.397 206.241 209.383
209.615 216.551 210.487 207.985 206.202 209.344
209.615 216.995 205.774 208.406 206.78 209.922
209.615 219.338 205.774 210.627 206.994 210.136
209.615 218.551 212.058 209.881 207.07 210.212
209.615 219.338 205.774 210.627 206.448 209.59
209.615 216.995 205.774 208.406 206.507 209.649
209.615 219.037 215.199 210.341 206.392 209.534
209.615 218.208 213.628 209.556 206.45 209.592
209.615 219.338 205.774 210.627 206.63 209.772
209.615 217.723 210.487 209.096 206.946 210.088
209.615 219.823 208.916 211.087 207.408 210.55
209.615 219.037 215.199 210.341 206.756 209.898
209.615 219.137 212.058 210.437 206.714 209.856
209.615 217.037 213.628 208.445 206.434 209.576
209.615 219.924 205.774 211.182 207.093 210.235
209.615 219.338 205.774 210.627 206.448 209.59
209.615 218.752 205.774 210.072 206.258 209.4
209.615 219.865 216.77 211.127 206.88 210.022
209.615 218.693 216.77 210.016 207.046 210.188
209.615 219.338 205.774 210.627 206.994 210.136
209.615 216.652 207.345 208.08 206.16 209.302
209.615 219.037 215.199 210.341 206.665 209.807
209.615 219.38 213.628 210.667 206.739 209.881
209.615 218.995 207.345 210.302 206.556 209.698
209.615 218.451 215.199 209.786 206.384 209.526
209.615 216.894 208.916 208.31 206.64 209.782
209.615 220.208 215.199 211.452 207.318 210.46
209.615 217.622 213.628 209 206.624 209.766
209.615 217.966 212.058 209.326 207.426 210.568
209.615 219.338 205.774 210.627 206.448 209.59
209.615 216.752 204.204 208.176 206.3 209.442
209.615 216.995 205.774 208.406 206.598 209.74
209.615 217.238 207.345 208.636 206.714 209.856
209.615 217.238 207.345 208.636 206.532 209.674
209.615 219.095 204.204 210.397 206.514 209.656
209.615 220.451 216.77 211.682 207.252 210.394
209.615 216.752 204.204 208.176 206.482 209.624
209.615 218.51 204.204 209.842 206.688 209.83
209.615 218.167 205.774 209.516 207.342 210.484
209.615 217.622 213.628 209 206.351 209.493
209.615 216.551 210.487 207.985 205.929 209.071
209.615 219.338 205.774 210.627 206.448 209.59
209.615 217.723 210.487 209.096 206.218 209.36
209.615 217.823 207.345 209.191 206.904 210.046
209.615 219.095 204.204 210.397 206.696 209.838
209.615 216.752 204.204 208.176 206.482 209.624
209.615 216.995 205.774 208.406 206.234 209.376
209.615 217.581 205.774 208.961 206.515 209.657
209.615 217.966 212.058 209.326 207.426 210.568
209.615 218.752 205.774 210.072 206.258 209.4
209.615 218.51 204.204 209.842 206.87 210.012
209.615 217.095 202.633 208.501 206.556 209.698
209.615 219.338 205.774 210.627 207.085 210.227
209.615 217.037 213.628 208.445 205.706 208.848
209.615 218.208 213.628 209.556 206.45 209.592
209.615 217.137 210.487 208.54 206.938 210.08
209.615 219.037 215.199 210.341 206.756 209.898
209.615 217.581 205.774 208.961 206.515 209.657
209.615 218.752 205.774 210.072 206.44 209.582
209.615 219.095 204.204 210.397 206.787 209.929
209.615 216.551 210.487 207.985 206.566 209.708
209.615 217.137 210.487 208.54 206.938 210.08
209.615 220.451 216.77 211.682 207.616 210.758
209.615 221.037 216.77 212.237 207.806 210.948
209.615 218.894 210.487 210.206 207.144 210.286
209.615 216.995 205.774 208.406 206.871 210.013
209.615 217.681 202.633 209.056 206.473 209.615
209.615 219.238 208.916 210.532 207.036 210.178
209.615 219.622 215.199 210.897 206.946 210.088
209.615 218.51 204.204 209.842 207.052 210.194
209.615 218.995 207.345 210.302 206.92 210.062
209.615 216.551 210.487 207.985 206.202 209.344
