BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.73926 0.287641 0.796728 -2.70281 0.16255
2.89201 1.72032 -0.0065188 -3.52459 -0.659228
2.98368 -1.14504 0.0803879 -3.5629 -0.697535
2.76237 -2.57772 -0.129423 -3.08771 -0.222345
4.27354 0.287641 1.30326 -1.45054 1.41483
0.846559 -1.14504 -1.94573 -3.59208 -0.726721
1.60214 0.287641 -1.22939 -3.39599 -0.530626
1.91512 -1.14504 -0.93267 -3.24549 -0.380134
1.15953 -2.57772 -1.64901 -3.69059 -0.825225
1.91512 -1.14504 -0.93267 -2.58151 0.283855
2.13642 0.287641 -0.722859 -3.80368 -0.938322
2.4494 -1.14504 -0.426141 -3.73619 -0.870829
2.4494 -1.14504 -0.426141 -3.48719 -0.621833
2.13642 0.287641 -0.722859 -3.30569 -0.44033
1.91512 -1.14504 -0.93267 -3.32849 -0.463132
1.69381 -2.57772 -1.14248 -3.68329 -0.817928
2.13642 0.287641 -0.722859 -2.8077 0.0576614
4.71616 3.153 1.72288 -2.23492 0.630443
4.27354 0.287641 1.30326 -2.03153 0.833835
1.91512 -1.14504 -0.93267 -3.82649 -0.961124
2.89201 1.72032 -0.0065188 -1.94762 0.917746
1.69381 -2.57772 -1.14248 -4.01528 -1.14992
1.15953 -2.57772 -1.64901 -2.7776 0.0877598
2.13642 0.287641 -0.722859 -3.96968 -1.10432
1.69381 -2.57772 -1.14248 -3.68329 -0.817928
0.846559 -1.14504 -1.94573 -3.34309 -0.477725
1.69381 -2.57772 -1.14248 -4.01528 -1.14992
2.6707 0.287641 -0.21633 -2.8834 -0.0180406
2.98368 -1.14504 0.0803879 -2.64991 0.21545
0.938227 -4.0104 -1.85882 -4.70937 -1.84401
1.38084 -1.14504 -1.4392 -3.08679 -0.221433
2.13642 0.287641 -0.722859 -3.22269 -0.357332
0.846559 -1.14504 -1.94573 -4.58807 -1.7227
2.4494 -1.14504 -0.426141 -3.90219 -1.03683
2.6707 0.287641 -0.21633 -3.0494 -0.184038
2.4494 -1.14504 -0.426141 -3.73619 -0.870829
3.42629 1.72032 0.50001 -2.8533 0.0120578
1.91512 -1.14504 -0.93267 -3.24549 -0.380134
3.73926 0.287641 0.796728 -2.37082 0.494544
1.91512 -1.14504 -0.93267 -3.57749 -0.712128
2.98368 -1.14504 0.0803879 -2.98191 -0.116544
2.98368 -1.14504 0.0803879 -2.64991 0.21545
2.4494 -1.14504 -0.426141 -3.57019 -0.704831
1.91512 -1.14504 -0.93267 -2.7475 0.117858
0.846559 -1.14504 -1.94573 -3.92408 -1.05872
1.69381 -2.57772 -1.14248 -3.76629 -0.900927
1.38084 -1.14504 -1.4392 -2.9208 -0.0554356
2.22809 -2.57772 -0.635952 -3.427 -0.561636
4.27354 0.287641 1.30326 -2.11452 0.750837
1.69381 -2.57772 -1.14248 -3.1853 -0.319937
0.625253 -2.57772 -2.15554 -4.02988 -1.16452
3.20498 0.287641 0.290199 -2.87611 -0.010744
1.69381 -2.57772 -1.14248 -4.26428 -1.39892
0.846559 -1.14504 -1.94573 -4.17307 -1.30771
0.625253 -2.57772 -2.15554 -3.53189 -0.666524
1.91512 -1.14504 -0.93267 -2.9965 -0.131138
