BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.69026 4.02735 -0.389687 -1.54162 -0.0118016
4.66417 4.79225 0.533637 -1.11894 0.410875
4.14261 3.26244 0.0391656 -1.59031 -0.0604971
3.62105 1.73263 -0.455306 -1.52993 -0.000114702
3.85736 3.26244 -0.23127 -1.50558 0.024233
4.00419 -1.327 -0.0920717 -1.47831 0.0515025
3.57211 3.26244 -0.501705 -1.5981 -0.0682884
4.50547 -3.62172 0.383181 -1.28158 0.248232
3.88603 -2.09191 -0.20409 -1.71205 -0.182236
4.10207 -4.38663 0.000727075 -1.25334 0.276476
4.54602 4.02735 0.421619 -1.4413 0.0885111
3.97552 4.02735 -0.119252 -1.44909 0.0807198
4.14261 3.26244 0.0391656 -1.67894 -0.149123
4.30971 2.49753 0.197583 -1.2884 0.241415
4.09367 4.79225 -0.0072338 -1.30398 0.225832
3.81682 -4.38663 -0.269708 -1.61174 -0.0819231
4.09367 4.79225 -0.0072338 -1.48123 0.0485808
3.71893 -1.327 -0.362507 -1.57083 -0.0410189
3.78815 0.967719 -0.296889 -1.53821 -0.00839294
3.97552 4.02735 -0.119252 -1.53772 -0.00790598
4.50547 -3.62172 0.383181 -1.23727 0.292545
4.37892 4.79225 0.263202 -1.38871 0.141102
4.26077 4.02735 0.151184 -1.35657 0.173241
3.53156 -4.38663 -0.540144 -1.70426 -0.174445
4.22022 -3.62172 0.112745 -1.46273 0.0670851
3.41341 -5.15154 -0.652162 -1.67212 -0.142306
3.71893 -1.327 -0.362507 -1.57083 -0.0410189
3.93497 -3.62172 -0.15769 -1.20075 0.329067
4.54602 4.02735 0.421619 -1.39699 0.132824
3.85736 3.26244 -0.23127 -1.41696 0.112859
4.33838 -2.85682 0.224763 -1.14036 0.389449
4.26077 4.02735 0.151184 -1.4452 0.0846154
4.17128 -2.09191 0.0663457 -1.30934 0.220476
3.48262 -2.85682 -0.586543 -1.59518 -0.0653667
3.64972 -3.62172 -0.428126 -1.47052 0.0592938
4.02446 2.49753 -0.0728524 -1.46955 0.0602677
4.26077 4.02735 0.151184 -1.4452 0.0846154
4.33838 -2.85682 0.224763 -1.14036 0.389449
3.5029 0.967719 -0.567324 -1.67504 -0.145227
4.26077 4.02735 0.151184 -1.53382 -0.00401034
3.78815 0.967719 -0.296889 -1.49389 0.03592
4.37892 4.79225 0.263202 -1.38871 0.141102
4.17128 -2.09191 0.0663457 -1.5309 -0.00108861
3.98391 -5.15154 -0.111291 -1.44276 0.0870502
4.37892 4.79225 0.263202 -1.47734 0.0524764
4.0734 0.967719 -0.0264531 -1.31275 0.217067
3.85736 3.26244 -0.23127 -1.77146 -0.241644
4.88021 2.49753 0.738454 -1.19198 0.337832
4.14261 3.26244 0.0391656 -1.50169 0.0281287
4.26077 4.02735 0.151184 -1.48951 0.0403026
4.10207 -4.38663 0.000727075 -1.51922 0.0105983
4.49708 5.55716 0.37522 -1.2436 0.286215
3.9063 1.73263 -0.18487 -1.43741 0.0924067
4.02446 2.49753 -0.0728524 -1.29229 0.237519
3.69026 4.02735 -0.389687 -1.54162 -0.0118016
3.36447 -3.62172 -0.698561 -1.82892 -0.299105
4.50547 -3.62172 0.383181 -1.28158 0.248232
4.35865 0.967719 0.243982 -1.1316 0.398214
4.05313 -2.85682 -0.0456723 -1.41014 0.119676
3.71893 -1.327 -0.362507 -1.57083 -0.0410189
4.26077 4.02735 0.151184 -1.0907 0.439119
3.9063 1.73263 -0.18487 -1.34878 0.181033
5.02704 -2.09191 0.877652 -1.07609 0.453727
3.88603 -2.09191 -0.20409 -1.44617 0.0836415
4.79073 -3.62172 0.653616 -1.10043 0.42938
3.97552 4.02735 -0.119252 -1.36047 0.169346
3.24631 -4.38663 -0.810579 -1.79678 -0.266966
3.85736 3.26244 -0.23127 -1.50558 0.024233
4.14261 3.26244 0.0391656 -1.32443 0.20538
4.00419 -1.327 -0.0920717 -1.30106 0.228754
4.14261 3.26244 0.0391656 -1.50169 0.0281287
3.05055 1.73263 -0.996177 -1.71497 -0.185158
3.83709 -0.562095 -0.250489 -1.51435 0.0154679
3.48262 -2.85682 -0.586543 -1.59518 -0.0653667
4.26077 4.02735 0.151184 -1.35657 0.173241
4.19155 1.73263 0.085565 -1.43351 0.0963024
4.09367 4.79225 -0.0072338 -1.30398 0.225832
4.05313 -2.85682 -0.0456723 -1.32151 0.208302
3.97552 4.02735 -0.119252 -1.62635 -0.0965318
4.6439 0.967719 0.514418 -0.950452 0.579362
3.48262 -2.85682 -0.586543 -1.68381 -0.153992
4.52575 0.202812 0.4024 -1.45007 0.0797459
4.22022 -3.62172 0.112745 -1.3741 0.155711
4.05313 -2.85682 -0.0456723 -1.58739 -0.0575754
4.09367 4.79225 -0.0072338 -1.21536 0.314458
3.95524 0.202812 -0.138471 -1.36923 0.16058
4.22022 -3.62172 0.112745 -1.63998 -0.110167
4.54602 4.02735 0.421619 -1.4413 0.0885111
4.10207 -4.38663 0.000727075 -1.43059 0.0992241
3.83709 -0.562095 -0.250489 -1.42572 0.104094
4.52575 0.202812 0.4024 -1.09556 0.434249
4.42786 3.26244 0.309601 -1.27623 0.253589
