Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
159.237 163.296 153.938 157.496 156.1 159.242
159.237 166.024 160.221 160.083 156.497 159.639
159.237 164.267 160.221 158.416 155.745 158.887
159.237 166.125 157.08 160.178 156.273 159.415
159.237 164.995 164.934 159.107 156.275 159.417
159.237 163.64 152.367 157.822 155.81 158.952
159.237 162.752 161.792 156.98 155.382 158.524
159.237 163.64 152.367 157.822 156.174 159.316
159.237 166.267 161.792 160.313 157.068 160.21
159.237 163.64 152.367 157.822 156.265 159.407
159.237 165.439 160.221 159.527 155.67 158.812
159.237 165.196 158.65 159.297 155.827 158.969
159.237 166.125 157.08 160.178 155.727 158.869
159.237 165.924 163.363 159.987 155.72 158.862
159.237 166.125 157.08 160.178 156.546 159.688
159.237 166.711 157.08 160.733 157.009 160.151
159.237 166.024 160.221 160.083 156.133 159.275
159.237 163.924 161.792 158.091 156.581 159.723
159.237 165.581 164.934 159.662 156.556 159.698
159.237 166.167 164.934 160.217 157.11 160.252
159.237 163.338 161.792 157.536 156.027 159.169
159.237 166.61 160.221 160.638 156.596 159.738
159.237 166.752 164.934 160.773 157.027 160.169
159.237 164.752 163.363 158.877 156.978 160.12
159.237 164.752 163.363 158.877 156.341 159.483
159.237 164.225 152.367 158.377 156.182 159.324
159.237 164.409 164.934 158.551 156.449 159.591
159.237 164.167 163.363 158.321 155.969 159.111
159.237 166.024 160.221 160.083 156.406 159.548
159.237 166.125 157.08 160.178 156.091 159.233
159.237 163.338 161.792 157.536 155.936 159.078
159.237 165.439 160.221 159.527 155.943 159.085
159.237 164.995 164.934 159.107 156.366 159.508
159.237 163.882 153.938 158.052 156.381 159.523
159.237 164.752 163.363 158.877 155.522 158.664
159.237 163.924 161.792 158.091 156.308 159.45
159.237 165.539 157.08 159.622 155.901 159.043
159.237 163.095 160.221 157.306 155.911 159.053
159.237 165.581 164.934 159.662 156.192 159.334
159.237 164.225 152.367 158.377 155.727 158.869
159.237 165.439 160.221 159.527 155.306 158.448
159.237 165.581 164.934 159.662 156.829 159.971
159.237 164.167 163.363 158.321 156.515 159.657
159.237 163.338 161.792 157.536 155.845 158.987
159.237 163.924 161.792 158.091 156.49 159.632
159.237 164.225 152.367 158.377 156.182 159.324
159.237 164.752 163.363 158.877 156.978 160.12
159.237 166.024 160.221 160.083 156.588 159.73
159.237 163.296 153.938 157.496 156.1 159.242
159.237 166.125 157.08 160.178 156.091 159.233
159.237 165.095 161.792 159.202 155.778 158.92
159.237 163.338 161.792 157.536 155.663 158.805
159.237 165.338 163.363 159.432 155.803 158.945
159.237 166.953 158.65 160.963 156.67 159.812
159.237 165.338 163.363 159.432 155.894 159.036
159.237 164.51 161.792 158.646 156.134 159.276
159.237 165.296 155.509 159.392 157.423 160.565
159.237 166.51 163.363 160.543 157.73 160.872
159.237 164.752 163.363 158.877 155.431 158.573
159.237 165.924 163.363 159.987 155.902 159.044
