BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
2.549 -3.32802 -1.09347 -1.97032 0.00257401
4.26212 0.617776 0.530661 -1.72101 0.251887
3.15851 0.617776 -0.515626 -2.19326 -0.220363
4.32524 -1.35512 0.590499 -1.86168 0.111217
3.61564 3.57712 -0.0822394 -1.86042 0.112473
2.7645 -4.31447 -0.889174 -2.15244 -0.179544
2.20728 1.60423 -1.41745 -2.42122 -0.448325
2.7645 -4.31447 -0.889174 -1.92385 0.0490455
4.4145 1.60423 0.675123 -1.36243 0.610471
2.7645 -4.31447 -0.889174 -1.8667 0.106193
3.89425 0.617776 0.181899 -2.24036 -0.267463
3.74187 -0.368673 0.0374369 -2.14177 -0.168868
4.32524 -1.35512 0.590499 -2.20456 -0.231667
4.199 2.59067 0.470823 -2.20896 -0.236063
4.32524 -1.35512 0.590499 -1.69024 0.282659
4.69311 -1.35512 0.939262 -1.39948 0.573419
4.26212 0.617776 0.530661 -1.9496 0.0232978
2.94302 1.60423 -0.719926 -1.66826 0.304639
3.98351 3.57712 0.266523 -1.68396 0.288939
4.35138 3.57712 0.615285 -1.33605 0.636847
2.57515 1.60423 -1.06869 -2.01617 -0.0432695
4.62999 0.617776 0.879424 -1.65884 0.314058
4.71925 3.57712 0.964048 -1.38817 0.584723
3.46326 2.59067 -0.226702 -1.41895 0.553952
3.46326 2.59067 -0.226702 -1.81898 0.15392
3.13237 -4.31447 -0.540411 -1.91883 0.0540694
3.24777 3.57712 -0.431002 -1.75115 0.221744
3.09539 2.59067 -0.575464 -2.05259 -0.079693
4.26212 0.617776 0.530661 -1.77816 0.19474
4.32524 -1.35512 0.590499 -1.97598 -0.00307792
2.57515 1.60423 -1.06869 -2.07331 -0.100417
3.89425 0.617776 0.181899 -2.06892 -0.0960209
3.61564 3.57712 -0.0822394 -1.80328 0.16962
2.91687 -3.32802 -0.744712 -1.79386 0.17904
3.46326 2.59067 -0.226702 -2.3333 -0.360406
2.94302 1.60423 -0.719926 -1.8397 0.133197
3.95737 -1.35512 0.241737 -2.09529 -0.122397
2.42277 0.617776 -1.21315 -2.08901 -0.116117
3.98351 3.57712 0.266523 -1.91255 0.0603494
3.13237 -4.31447 -0.540411 -2.20456 -0.231667
3.89425 0.617776 0.181899 -2.46895 -0.496052
3.98351 3.57712 0.266523 -1.51252 0.460381
3.09539 2.59067 -0.575464 -1.70971 0.263191
2.57515 1.60423 -1.06869 -2.13046 -0.157564
2.94302 1.60423 -0.719926 -1.72541 0.247491
3.13237 -4.31447 -0.540411 -1.91883 0.0540694
3.46326 2.59067 -0.226702 -1.41895 0.553952
4.26212 0.617776 0.530661 -1.66386 0.309035
2.549 -3.32802 -1.09347 -1.97032 0.00257401
4.32524 -1.35512 0.590499 -1.97598 -0.00307792
3.67876 1.60423 -0.0224013 -2.17254 -0.19964
2.57515 1.60423 -1.06869 -2.24476 -0.271859
3.83113 2.59067 0.122061 -2.15684 -0.18394
4.84548 -0.368673 1.08372 -1.61237 0.36053
3.83113 2.59067 0.122061 -2.09969 -0.126793
3.31089 1.60423 -0.371164 -1.94897 0.0239258
3.80499 -2.34157 0.097275 -1.13949 0.833408
4.56687 2.59067 0.819585 -0.946695 1.0262
3.46326 2.59067 -0.226702 -2.39045 -0.417553
4.199 2.59067 0.470823 -2.09467 -0.121769
2.549 -3.32802 -1.09347 -2.08462 -0.111721
4.69311 -1.35512 0.939262 -1.57092 0.401977
4.35138 3.57712 0.615285 -1.79323 0.179668
3.24777 3.57712 -0.431002 -1.9226 0.0503015
3.95737 -1.35512 0.241737 -1.981 -0.00810186
2.91687 -3.32802 -0.744712 -1.50812 0.464777
3.46326 2.59067 -0.226702 -2.16186 -0.188964
3.65261 -3.32802 -0.0471871 -1.78381 0.189088
3.52638 0.617776 -0.166863 -2.58827 -0.615371
3.98351 3.57712 0.266523 -1.68396 0.288939
3.76802 4.56357 0.0622226 -1.38755 0.585351
2.72752 2.59067 -0.924226 -1.77188 0.20102
3.80499 -2.34157 0.097275 -2.05385 -0.080949
4.4145 1.60423 0.675123 -1.41957 0.553324
4.17286 -2.34157 0.446037 -1.70594 0.266959
4.69311 -1.35512 0.939262 -1.11374 0.859156
3.74187 -0.368673 0.0374369 -1.51314 0.459753
3.65261 -3.32802 -0.0471871 -1.78381 0.189088
3.13237 -4.31447 -0.540411 -2.37601 -0.403109
3.5895 -1.35512 -0.107025 -1.75743 0.215464
4.32524 -1.35512 0.590499 -1.97598 -0.00307792
3.83113 2.59067 0.122061 -1.92825 0.0446495
3.74187 -0.368673 0.0374369 -1.97032 0.00257401
3.43712 -2.34157 -0.251487 -1.71599 0.256911
3.95737 -1.35512 0.241737 -2.09529 -0.122397
4.04663 1.60423 0.326361 -2.5104 -0.5375
2.35966 2.59067 -1.27299 -2.23408 -0.261183
3.46326 2.59067 -0.226702 -2.3333 -0.360406
3.5895 -1.35512 -0.107025 -2.04317 -0.0702732
3.89425 0.617776 0.181899 -2.24036 -0.267463
4.56687 2.59067 0.819585 -1.86105 0.111845
3.80499 -2.34157 0.097275 -1.65382 0.319082
4.93474 2.59067 1.16835 -1.68459 0.288311
3.09539 2.59067 -0.575464 -2.05259 -0.079693
2.7645 -4.31447 -0.889174 -2.15244 -0.179544
4.10974 -0.368673 0.386199 -1.79386 0.17904
3.67876 1.60423 -0.0224013 -1.54392 0.428981
2.39663 -4.31447 -1.23794 -2.15747 -0.184568
2.20728 1.60423 -1.41745 -2.13549 -0.162588
3.31089 1.60423 -0.371164 -1.89182 0.0810731
2.7645 -4.31447 -0.889174 -2.43818 -0.465281
2.61212 -5.30092 -1.03364 -2.28244 -0.309538
2.91687 -3.32802 -0.744712 -1.9653 0.00759796
3.65261 -3.32802 -0.0471871 -1.72666 0.246235
2.35966 2.59067 -1.27299 -2.23408 -0.261183
2.63826 -0.368673 -1.00885 -2.38543 -0.412529
3.95737 -1.35512 0.241737 -2.09529 -0.122397
3.15851 0.617776 -0.515626 -2.30756 -0.334658
3.24777 3.57712 -0.431002 -1.46542 0.50748
3.28474 -3.32802 -0.395949 -1.67454 0.298359
4.17286 -2.34157 0.446037 -2.04882 -0.0759251
3.74187 -0.368673 0.0374369 -2.02747 -0.0545733
2.20728 1.60423 -1.41745 -2.19263 -0.219735
3.67876 1.60423 -0.0224013 -1.65821 0.314686
3.46326 2.59067 -0.226702 -2.4476 -0.474701
2.24425 -5.30092 -1.3824 -2.40175 -0.428857
3.83113 2.59067 0.122061 -2.21398 -0.241087
4.4145 1.60423 0.675123 -1.53387 0.439029
2.61212 -5.30092 -1.03364 -2.16814 -0.195244
4.62999 0.617776 0.879424 -1.65884 0.314058
3.52638 0.617776 -0.166863 -1.84535 0.127545
2.91687 -3.32802 -0.744712 -2.02245 -0.0495494
3.80499 -2.34157 0.097275 -1.59667 0.37623
2.24425 -5.30092 -1.3824 -2.17317 -0.200268
3.65261 -3.32802 -0.0471871 -1.8981 0.0747932
4.56687 2.59067 0.819585 -1.97535 -0.00244993
3.28474 -3.32802 -0.395949 -1.96028 0.0126219
3.43712 -2.34157 -0.251487 -2.51605 -0.543152
4.32524 -1.35512 0.590499 -1.80453 0.168364
3.46326 2.59067 -0.226702 -2.21901 -0.246111
4.69311 -1.35512 0.939262 -1.34233 0.630567
3.31089 1.60423 -0.371164 -1.66324 0.309662
4.35138 3.57712 0.615285 -1.79323 0.179668
4.17286 -2.34157 0.446037 -2.04882 -0.0759251
2.70138 -2.34157 -0.949012 -2.24036 -0.267463
4.93474 2.59067 1.16835 -1.39885 0.574047
2.27039 -0.368673 -1.35761 -2.61904 -0.646143
4.04663 1.60423 0.326361 -1.82463 0.148268
4.47761 -0.368673 0.734961 -1.78883 0.184064
4.71925 3.57712 0.964048 -1.67391 0.298987
3.5895 -1.35512 -0.107025 -2.32891 -0.35601
2.7645 -4.31447 -0.889174 -1.981 -0.00810186
3.13237 -4.31447 -0.540411 -1.86168 0.111217
3.28474 -3.32802 -0.395949 -1.73169 0.241211
4.199 2.59067 0.470823 -1.98037 -0.00747387
4.199 2.59067 0.470823 -2.09467 -0.121769
3.5895 -1.35512 -0.107025 -2.4432 -0.470305
4.26212 0.617776 0.530661 -2.00675 -0.0338496
4.26212 0.617776 0.530661 -1.83531 0.137592
4.54073 -2.34157 0.7948 -1.24374 0.729162
3.43712 -2.34157 -0.251487 -2.00172 -0.0288256
3.09539 2.59067 -0.575464 -1.70971 0.263191
4.04663 1.60423 0.326361 -1.48175 0.491152
3.43712 -2.34157 -0.251487 -1.3731 0.599795
4.199 2.59067 0.470823 -1.2946 0.678294
4.47761 -0.368673 0.734961 -1.56024 0.412653
3.61564 3.57712 -0.0822394 -1.57469 0.398209
3.5895 -1.35512 -0.107025 -1.58599 0.386906
3.74187 -0.368673 0.0374369 -1.68459 0.288311
2.72752 2.59067 -0.924226 -1.60044 0.372462
4.84548 -0.368673 1.08372 -1.26948 0.703414
4.78237 1.60423 1.02389 -1.3574 0.615495
4.17286 -2.34157 0.446037 -1.87738 0.0955169
4.17286 -2.34157 0.446037 -1.19161 0.781285
3.61564 3.57712 -0.0822394 -1.57469 0.398209
3.09539 2.59067 -0.575464 -1.824 0.148896
4.17286 -2.34157 0.446037 -1.82023 0.152664
4.62999 0.617776 0.879424 -1.71599 0.256911
2.39663 -4.31447 -1.23794 -2.15747 -0.184568
2.7645 -4.31447 -0.889174 -2.03815 -0.0652492
3.65261 -3.32802 -0.0471871 -1.8981 0.0747932
4.10974 -0.368673 0.386199 -1.90815 0.0647453
3.09539 2.59067 -0.575464 -1.824 0.148896
4.13589 4.56357 0.410985 -1.09679 0.876112
3.89425 0.617776 0.181899 -1.95462 0.0182738
2.02876 -4.31447 -1.5867 -2.21964 -0.246739
2.94302 1.60423 -0.719926 -1.78255 0.190344
4.32524 -1.35512 0.590499 -1.57594 0.396953
