Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
166.654 171.882 160.221 165.636 163.22 166.362
166.654 173.296 161.792 166.977 164.262 167.404
166.654 173.581 171.217 167.246 164.396 167.538
166.654 171.823 171.217 165.58 163.098 166.24
166.654 172.125 161.792 165.866 163.336 166.478
166.654 172.61 164.934 166.326 163.75 166.892
166.654 172.752 169.646 166.461 163.453 166.595
166.654 171.581 169.646 165.35 163.164 166.306
166.654 173.581 171.217 167.246 164.396 167.538
166.654 173.238 172.788 166.921 164.049 167.191
166.654 172.652 172.788 166.366 163.586 166.728
166.654 172.024 164.934 165.771 163.378 166.52
166.654 172.468 160.221 166.191 163.228 166.37
166.654 173.823 172.788 167.476 163.966 167.108
166.654 172.409 171.217 166.136 163.652 166.794
166.654 173.296 161.792 166.977 163.989 167.131
166.654 173.439 166.504 167.112 164.056 167.198
166.654 171.924 168.075 165.676 163.056 166.198
166.654 172.711 161.792 166.422 163.89 167.032
166.654 172.267 166.504 166.001 163.494 166.636
166.654 173.681 168.075 167.342 163.99 167.132
166.654 173.338 169.646 167.016 164.098 167.24
166.654 172.953 163.363 166.652 164.006 167.148
166.654 171.782 163.363 165.541 163.08 166.222
166.654 172.468 160.221 166.191 163.41 166.552
166.654 172.125 161.792 165.866 163.7 166.842
166.654 172.409 171.217 166.136 163.288 166.43
166.654 173.539 163.363 167.207 164.196 167.338
166.654 172.409 171.217 166.136 163.288 166.43
166.654 173.338 169.646 167.016 163.916 167.058
166.654 172.853 166.504 166.556 163.411 166.553
166.654 171.296 160.221 165.081 163.03 166.172
166.654 173.581 171.217 167.246 164.032 167.174
166.654 172.167 169.646 165.906 163.445 166.587
166.654 171.924 168.075 165.676 163.329 166.471
166.654 173.439 166.504 167.112 164.056 167.198
166.654 172.024 164.934 165.771 163.196 166.338
166.654 173.539 163.363 167.207 164.105 167.247
166.654 172.409 171.217 166.136 163.288 166.43
166.654 172.125 161.792 165.866 163.7 166.842
166.654 173.238 172.788 166.921 163.776 166.918
166.654 172.167 169.646 165.906 163.536 166.678
166.654 172.468 160.221 166.191 163.683 166.825
166.654 171.882 160.221 165.636 163.038 166.18
166.654 173.296 161.792 166.977 163.898 167.04
166.654 172.409 171.217 166.136 163.561 166.703
166.654 173.238 172.788 166.921 164.14 167.282
166.654 173.539 163.363 167.207 164.014 167.156
166.654 172.995 171.217 166.691 164.024 167.166
166.654 172.61 164.934 166.326 163.386 166.528
166.654 171.924 168.075 165.676 163.238 166.38
166.654 173.338 169.646 167.016 163.643 166.785
166.654 172.652 172.788 166.366 163.768 166.91
166.654 172.51 168.075 166.231 163.428 166.57
166.654 172.752 169.646 166.461 163.908 167.05
166.654 173.338 169.646 167.016 163.916 167.058
166.654 172.51 168.075 166.231 163.428 166.57
166.654 172.652 172.788 166.366 163.313 166.455
166.654 174.125 163.363 167.762 164.477 167.619
166.654 172.167 169.646 165.906 163.172 166.314
166.654 172.953 163.363 166.652 163.824 166.966
166.654 174.125 163.363 167.762 164.477 167.619
166.654 173.581 171.217 167.246 164.032 167.174
166.654 173.924 169.646 167.572 163.924 167.066
166.654 172.752 169.646 166.461 163.544 166.686
166.654 173.095 168.075 166.786 163.709 166.851
166.654 172.995 171.217 166.691 163.66 166.802
166.654 171.439 164.934 165.216 163.006 166.148
