Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
138.056 141.882 136.659 137.194 135.094 138.236
138.056 142.853 142.942 138.114 135.194 138.336
138.056 144.267 144.513 139.455 134.962 138.104
138.056 141.983 133.518 137.29 134.506 137.648
138.056 143.439 142.942 138.67 135.566 138.708
138.056 143.74 133.518 138.956 135.076 138.218
138.056 141.983 133.518 137.29 135.234 138.376
138.056 142.569 133.518 137.845 135.242 138.384
138.056 141.296 136.659 136.639 134.904 138.046
138.056 140.953 138.23 136.314 135.194 138.336
138.056 141.196 139.801 136.544 135.128 138.27
138.056 144.083 131.947 139.281 135.605 138.747
138.056 142.024 141.372 137.329 135.07 138.212
138.056 140.225 133.518 135.624 134.3 137.442
138.056 143.439 142.942 138.67 135.748 138.89
138.056 139.882 135.088 135.298 134.226 137.368
138.056 139.882 135.088 135.298 133.953 137.095
138.056 142.326 131.947 137.615 134.307 137.449
138.056 143.439 142.942 138.67 134.747 137.889
138.056 142.61 141.372 137.884 135.26 138.402
138.056 143.74 133.518 138.956 134.985 138.127
138.056 142.024 141.372 137.329 135.343 138.485
138.056 142.811 135.088 138.075 135.54 138.682
138.056 140.368 138.23 135.758 134.731 137.873
138.056 141.054 135.088 136.409 134.606 137.748
138.056 142.569 133.518 137.845 134.696 137.838
138.056 144.569 135.088 139.741 135.746 138.888
138.056 143.681 144.513 138.9 134.772 137.914
138.056 143.681 144.513 138.9 135.045 138.187
138.056 144.51 146.084 139.685 136.17 139.312
138.056 142.267 142.942 137.559 134.64 137.782
138.056 140.468 135.088 135.854 134.598 137.74
138.056 143.439 142.942 138.67 136.112 139.254
138.056 144.267 144.513 139.455 135.326 138.468
138.056 143.196 141.372 138.44 135.45 138.592
138.056 141.196 139.801 136.544 135.037 138.179
138.056 143.64 136.659 138.86 135.391 138.533
138.056 143.74 133.518 138.956 135.076 138.218
138.056 141.296 136.659 136.639 134.995 138.137
138.056 143.74 133.518 138.956 135.44 138.582
138.056 142.853 142.942 138.114 135.376 138.518
138.056 143.74 133.518 138.956 135.167 138.309
138.056 140.468 135.088 135.854 134.689 137.831
138.056 141.539 138.23 136.869 134.929 138.071
138.056 142.853 142.942 138.114 135.558 138.7
138.056 141.64 135.088 136.964 135.069 138.211
138.056 144.326 133.518 139.511 135.994 139.136
138.056 144.569 135.088 139.741 135.837 138.979
138.056 144.811 136.659 139.971 136.226 139.368
138.056 143.681 144.513 138.9 134.954 138.096
138.056 141.983 133.518 137.29 135.143 138.285
138.056 144.267 144.513 139.455 134.871 138.013
138.056 141.296 136.659 136.639 134.995 138.137
138.056 143.983 135.088 139.186 135.192 138.334
138.056 144.267 144.513 139.455 134.962 138.104
138.056 142.853 142.942 138.114 135.103 138.245
138.056 140.811 133.518 136.179 134.672 137.814
138.056 144.569 135.088 139.741 135.837 138.979
138.056 142.024 141.372 137.329 135.252 138.394
138.056 145.154 135.088 140.296 135.936 139.078
138.056 142.569 133.518 137.845 134.423 137.565
138.056 139.64 133.518 135.068 133.837 136.979
138.056 144.326 133.518 139.511 135.63 138.772
138.056 141.054 135.088 136.409 134.606 137.748
138.056 142.024 141.372 137.329 135.525 138.667
138.056 143.439 142.942 138.67 135.566 138.708
138.056 141.539 138.23 136.869 134.929 138.071
138.056 142.61 141.372 137.884 135.26 138.402
138.056 139.539 136.659 134.973 134.061 137.203
138.056 141.296 136.659 136.639 134.631 137.773
138.056 143.439 142.942 138.67 135.748 138.89
138.056 142.853 142.942 138.114 135.376 138.518
138.056 141.296 136.659 136.639 134.995 138.137
138.056 143.154 133.518 138.4 135.068 138.21
138.056 141.74 131.947 137.06 134.117 137.259
138.056 143.439 142.942 138.67 135.748 138.89
138.056 141.054 135.088 136.409 134.879 138.021
138.056 142.468 136.659 137.75 135.193 138.335
138.056 143.154 133.518 138.4 135.068 138.21
138.056 144.267 144.513 139.455 135.326 138.468
138.056 141.882 136.659 137.194 135.185 138.327
138.056 141.882 136.659 137.194 135.185 138.327
138.056 143.983 135.088 139.186 135.556 138.698
138.056 142.61 141.372 137.884 135.897 139.039
138.056 143.681 144.513 138.9 135.318 138.46
138.056 141.397 133.518 136.734 134.589 137.731
138.056 142.853 142.942 138.114 134.375 137.517
138.056 140.125 136.659 135.528 133.978 137.12
138.056 140.368 138.23 135.758 134.64 137.782
138.056 143.681 144.513 138.9 135.227 138.369
138.056 142.853 142.942 138.114 135.285 138.427
138.056 142.853 142.942 138.114 135.285 138.427
138.056 143.681 144.513 138.9 135.864 139.006
138.056 143.154 133.518 138.4 134.613 137.755
138.056 143.196 141.372 138.44 135.996 139.138
138.056 142.853 142.942 138.114 135.558 138.7
138.056 142.468 136.659 137.75 135.375 138.517
138.056 143.983 135.088 139.186 135.556 138.698
138.056 141.539 138.23 136.869 135.293 138.435
138.056 142.368 139.801 137.654 135.417 138.559
138.056 144.51 146.084 139.685 135.533 138.675
138.056 141.983 133.518 137.29 135.143 138.285
138.056 143.439 142.942 138.67 134.929 138.071
138.056 142.326 131.947 137.615 134.762 137.904
138.056 141.983 133.518 137.29 135.325 138.467
138.056 144.225 136.659 139.416 135.49 138.632
138.056 143.681 144.513 138.9 134.772 137.914
138.056 143.74 133.518 138.956 135.531 138.673
138.056 143.439 142.942 138.67 134.838 137.98
138.056 143.439 142.942 138.67 134.656 137.798
138.056 141.782 139.801 137.099 135.591 138.733
138.056 142.61 141.372 137.884 134.987 138.129
138.056 143.054 136.659 138.305 135.656 138.798
138.056 142.61 141.372 137.884 135.351 138.493
138.056 145.154 135.088 140.296 136.027 139.169
138.056 141.397 133.518 136.734 134.68 137.822
138.056 141.054 135.088 136.409 134.606 137.748
138.056 141.64 135.088 136.964 135.342 138.484
138.056 143.983 135.088 139.186 135.374 138.516
138.056 140.61 139.801 135.988 134.574 137.716
138.056 141.74 131.947 137.06 134.299 137.441
138.056 141.196 139.801 136.544 135.128 138.27
138.056 143.439 142.942 138.67 134.474 137.616
138.056 141.983 133.518 137.29 134.688 137.83
138.056 144.267 144.513 139.455 134.78 137.922
138.056 141.882 136.659 137.194 135.185 138.327
138.056 142.267 142.942 137.559 135.914 139.056
138.056 143.154 133.518 138.4 135.25 138.392
138.056 144.267 144.513 139.455 134.78 137.922
138.056 143.397 135.088 138.63 135.457 138.599
138.056 141.054 135.088 136.409 134.515 137.657
138.056 141.782 139.801 137.099 134.772 137.914
138.056 142.024 141.372 137.329 135.07 138.212
138.056 141.983 133.518 137.29 134.961 138.103
138.056 142.024 141.372 137.329 135.252 138.394
138.056 143.74 133.518 138.956 135.44 138.582
138.056 144.024 142.942 139.225 135.756 138.898
138.056 143.154 133.518 138.4 135.068 138.21
138.056 142.61 141.372 137.884 135.897 139.039
138.056 143.154 133.518 138.4 135.432 138.574
138.056 141.196 139.801 136.544 135.128 138.27
138.056 143.095 144.513 138.345 134.4 137.542
138.056 141.983 133.518 137.29 134.87 138.012
138.056 143.74 133.518 138.956 134.985 138.127
138.056 141.983 133.518 137.29 135.143 138.285
138.056 141.296 136.659 136.639 135.177 138.319
138.056 143.439 142.942 138.67 135.475 138.617
138.056 140.368 138.23 135.758 134.64 137.782
138.056 140.811 133.518 136.179 134.763 137.905
138.056 143.439 142.942 138.67 135.293 138.435
138.056 140.61 139.801 135.988 134.028 137.17
138.056 142.912 131.947 138.17 134.224 137.366
138.056 142.024 141.372 137.329 134.888 138.03
138.056 143.924 146.084 139.13 134.888 138.03
138.056 144.267 144.513 139.455 135.235 138.377
138.056 140.811 133.518 136.179 134.308 137.45
138.056 141.882 136.659 137.194 135.276 138.418
138.056 142.61 141.372 137.884 135.169 138.311
138.056 143.154 133.518 138.4 135.341 138.483
138.056 142.853 142.942 138.114 134.648 137.79
138.056 143.74 133.518 138.956 134.894 138.036
138.056 143.681 144.513 138.9 134.863 138.005
138.056 142.853 142.942 138.114 134.648 137.79
138.056 142.853 142.942 138.114 134.648 137.79
138.056 140.225 133.518 135.624 134.391 137.533
138.056 144.024 142.942 139.225 135.756 138.898
