BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
2.7714 -1.01182 -0.624264 -2.14562 0.129971
3.47442 3.53936 0.0422415 -2.07319 0.202405
4.4988 4.67716 1.01341 -2.24123 0.0343575
2.8442 -3.28741 -0.555245 -2.57153 -0.295943
3.89873 3.53936 0.444513 -1.80373 0.471861
4.11713 -3.28741 0.651569 -2.15866 0.116933
2.8442 -3.28741 -0.555245 -2.04421 0.231379
3.26851 -3.28741 -0.152973 -2.03842 0.237174
2.34709 -1.01182 -1.02653 -2.28324 -0.00765436
2.09854 0.125975 -1.26218 -2.07319 0.202405
2.27429 1.26377 -1.09555 -2.12099 0.154598
4.36569 -4.42521 0.887214 -1.77548 0.50011
2.87436 2.40157 -0.526656 -2.163 0.112587
1.57127 -3.28741 -1.76206 -2.72075 -0.445157
3.89873 3.53936 0.444513 -1.6719 0.603691
1.32272 -2.14961 -1.9977 -2.77435 -0.498759
1.32272 -2.14961 -1.9977 -2.97209 -0.696504
3.09276 -4.42521 -0.3196 -2.71568 -0.440087
3.89873 3.53936 0.444513 -2.39697 -0.121376
3.29867 2.40157 -0.124385 -2.02538 0.250212
4.11713 -3.28741 0.651569 -2.22457 0.0510174
2.87436 2.40157 -0.526656 -1.96526 0.310332
3.44427 -2.14961 0.0136529 -1.82256 0.453028
1.67423 0.125975 -1.66445 -2.40856 -0.132966
2.17134 -2.14961 -1.19316 -2.4991 -0.223509
3.26851 -3.28741 -0.152973 -2.43391 -0.158318
4.7172 -2.14961 1.22047 -1.67335 0.602242
4.07449 4.67716 0.611139 -2.37886 -0.103268
4.07449 4.67716 0.611139 -2.18111 0.094478
4.67455 5.81495 1.18004 -1.36623 0.909364
3.05011 3.53936 -0.36003 -2.47447 -0.198881
1.74703 -2.14961 -1.59543 -2.50489 -0.229303
3.89873 3.53936 0.444513 -1.40824 0.867352
4.4988 4.67716 1.01341 -1.97757 0.298018
3.72298 2.40157 0.277887 -1.88775 0.387837
2.27429 1.26377 -1.09555 -2.18691 0.0886832
4.04433 -1.01182 0.582551 -1.93049 0.345101
4.11713 -3.28741 0.651569 -2.15866 0.116933
2.34709 -1.01182 -1.02653 -2.21733 0.0582608
4.11713 -3.28741 0.651569 -1.895 0.380593
3.47442 3.53936 0.0422415 -1.94135 0.334235
4.11713 -3.28741 0.651569 -2.09274 0.182848
1.74703 -2.14961 -1.59543 -2.43898 -0.163388
2.52285 0.125975 -0.859909 -2.26514 0.0104542
3.47442 3.53936 0.0422415 -1.80952 0.466066
2.59565 -2.14961 -0.79089 -2.16373 0.111862
4.54144 -3.28741 1.05384 -1.49371 0.781879
4.7172 -2.14961 1.22047 -1.60743 0.668158
4.89295 -1.01182 1.38709 -1.32566 0.949927
4.07449 4.67716 0.611139 -2.24703 0.0285628
2.8442 -3.28741 -0.555245 -2.11013 0.165464
4.4988 4.67716 1.01341 -2.30715 -0.0315577
2.34709 -1.01182 -1.02653 -2.21733 0.0582608
4.29289 -2.14961 0.818196 -2.07463 0.200956
4.4988 4.67716 1.01341 -2.24123 0.0343575
3.47442 3.53936 0.0422415 -2.1391 0.13649
1.99558 -3.28741 -1.35979 -2.45129 -0.175702
4.7172 -2.14961 1.22047 -1.60743 0.668158
2.87436 2.40157 -0.526656 -2.03117 0.244417
5.14151 -2.14961 1.62274 -1.53572 0.739868
3.26851 -3.28741 -0.152973 -2.63165 -0.356063
1.14696 -3.28741 -2.16433 -3.05612 -0.780528
4.54144 -3.28741 1.05384 -1.75737 0.518219
2.17134 -2.14961 -1.19316 -2.4991 -0.223509
2.87436 2.40157 -0.526656 -1.83343 0.442163
3.89873 3.53936 0.444513 -1.80373 0.471861
2.52285 0.125975 -0.859909 -2.26514 0.0104542
3.29867 2.40157 -0.124385 -2.02538 0.250212
1.07416 -1.01182 -2.23335 -2.89387 -0.618275
2.34709 -1.01182 -1.02653 -2.48099 -0.2054
3.89873 3.53936 0.444513 -1.6719 0.603691
3.47442 3.53936 0.0422415 -1.94135 0.334235
2.34709 -1.01182 -1.02653 -2.21733 0.0582608
3.69282 -3.28741 0.249298 -2.16445 0.111138
2.66845 -4.42521 -0.721871 -2.8533 -0.577712
3.89873 3.53936 0.444513 -1.6719 0.603691
2.17134 -2.14961 -1.19316 -2.30135 -0.0257629
3.19571 -1.01182 -0.221992 -2.07391 0.201681
3.69282 -3.28741 0.249298 -2.16445 0.111138
4.4988 4.67716 1.01341 -1.97757 0.298018
2.7714 -1.01182 -0.624264 -2.0797 0.195886
2.7714 -1.01182 -0.624264 -2.0797 0.195886
4.29289 -2.14961 0.818196 -1.81097 0.464617
3.29867 2.40157 -0.124385 -1.56397 0.711618
4.07449 4.67716 0.611139 -1.98337 0.292224
2.41989 -3.28741 -0.957516 -2.51141 -0.235822
3.47442 3.53936 0.0422415 -2.66642 -0.390832
1.49847 -1.01182 -1.83108 -2.95399 -0.678396
1.67423 0.125975 -1.66445 -2.47447 -0.198881
4.07449 4.67716 0.611139 -2.04928 0.226308
3.47442 3.53936 0.0422415 -2.00727 0.26832
3.47442 3.53936 0.0422415 -2.00727 0.26832
4.07449 4.67716 0.611139 -1.58788 0.687715
3.69282 -3.28741 0.249298 -2.49403 -0.218438
3.72298 2.40157 0.277887 -1.49226 0.783328
3.47442 3.53936 0.0422415 -1.80952 0.466066
3.19571 -1.01182 -0.221992 -1.94208 0.333511
4.29289 -2.14961 0.818196 -1.81097 0.464617
2.52285 0.125975 -0.859909 -2.00148 0.274115
3.12291 1.26377 -0.291011 -1.91166 0.363934
4.67455 5.81495 1.18004 -1.82763 0.447957
2.8442 -3.28741 -0.555245 -2.11013 0.165464
3.89873 3.53936 0.444513 -2.26514 0.0104542
3.09276 -4.42521 -0.3196 -2.3861 -0.110511
2.8442 -3.28741 -0.555245 -1.9783 0.297294
4.46864 -1.01182 0.984822 -1.85878 0.416811
4.07449 4.67716 0.611139 -2.37886 -0.103268
4.11713 -3.28741 0.651569 -1.82908 0.446509
3.89873 3.53936 0.444513 -2.33105 -0.055461
3.89873 3.53936 0.444513 -2.46288 -0.187291
2.6986 1.26377 -0.693282 -1.78562 0.489969
3.29867 2.40157 -0.124385 -2.22312 0.0524661
3.62002 -1.01182 0.180279 -1.73854 0.537052
3.29867 2.40157 -0.124385 -1.95946 0.316127
5.14151 -2.14961 1.62274 -1.46981 0.805783
2.41989 -3.28741 -0.957516 -2.4455 -0.169907
2.17134 -2.14961 -1.19316 -2.4991 -0.223509
2.59565 -2.14961 -0.79089 -1.96598 0.309608
4.29289 -2.14961 0.818196 -1.9428 0.332787
1.84998 1.26377 -1.49783 -2.52228 -0.246688
2.66845 -4.42521 -0.721871 -2.72147 -0.445882
2.27429 1.26377 -1.09555 -2.12099 0.154598
3.89873 3.53936 0.444513 -2.59471 -0.319122
2.8442 -3.28741 -0.555245 -2.4397 -0.164112
4.4988 4.67716 1.01341 -2.37306 -0.0974729
2.7714 -1.01182 -0.624264 -2.0797 0.195886
3.05011 3.53936 -0.36003 -1.55166 0.723932
3.69282 -3.28741 0.249298 -2.03262 0.242968
4.4988 4.67716 1.01341 -2.37306 -0.0974729
3.86858 -2.14961 0.415924 -1.88268 0.392907
2.17134 -2.14961 -1.19316 -2.56501 -0.289424
2.6986 1.26377 -0.693282 -2.37886 -0.103268
2.87436 2.40157 -0.526656 -2.163 0.112587
2.8442 -3.28741 -0.555245 -2.24196 0.0336332
2.87436 2.40157 -0.526656 -2.03117 0.244417
4.11713 -3.28741 0.651569 -1.895 0.380593
4.32304 3.53936 0.846784 -1.6661 0.609486
3.69282 -3.28741 0.249298 -2.16445 0.111138
3.29867 2.40157 -0.124385 -1.56397 0.711618
3.69282 -3.28741 0.249298 -1.90079 0.374799
2.27429 1.26377 -1.09555 -2.12099 0.154598
3.65018 4.67716 0.208868 -2.64831 -0.372723
2.8442 -3.28741 -0.555245 -2.30787 -0.032282
4.11713 -3.28741 0.651569 -2.22457 0.0510174
2.8442 -3.28741 -0.555245 -2.11013 0.165464
2.34709 -1.01182 -1.02653 -2.0855 0.190091
3.89873 3.53936 0.444513 -1.86964 0.405945
1.67423 0.125975 -1.66445 -2.47447 -0.198881
1.99558 -3.28741 -1.35979 -2.38538 -0.109787
3.89873 3.53936 0.444513 -2.00148 0.274115
1.84998 1.26377 -1.49783 -2.91777 -0.642179
3.51707 -4.42521 0.0826718 -2.7758 -0.500208
2.87436 2.40157 -0.526656 -2.29483 -0.0192439
4.25024 5.81495 0.777765 -2.29483 -0.0192439
4.4988 4.67716 1.01341 -2.04349 0.232103
1.99558 -3.28741 -1.35979 -2.71495 -0.439363
2.7714 -1.01182 -0.624264 -2.01379 0.261801
3.29867 2.40157 -0.124385 -2.09129 0.184297
3.69282 -3.28741 0.249298 -1.96671 0.308883
3.47442 3.53936 0.0422415 -2.46868 -0.193086
4.11713 -3.28741 0.651569 -2.29049 -0.0148978
4.07449 4.67716 0.611139 -2.31294 -0.0373524
3.47442 3.53936 0.0422415 -2.46868 -0.193086
3.47442 3.53936 0.0422415 -2.46868 -0.193086
1.57127 -3.28741 -1.76206 -2.65483 -0.379242
4.32304 3.53936 0.846784 -1.6661 0.609486
3.26851 -3.28741 -0.152973 -1.77476 0.500834
2.87436 2.40157 -0.526656 -2.42666 -0.151074
1.92278 -1.01182 -1.42881 -2.75045 -0.474856
4.46864 -1.01182 0.984822 -1.59512 0.680471
2.8442 -3.28741 -0.555245 -2.57153 -0.295943
3.29867 2.40157 -0.124385 -1.56397 0.711618
4.7172 -2.14961 1.22047 -1.67335 0.602242
2.8442 -3.28741 -0.555245 -2.4397 -0.164112
4.11713 -3.28741 0.651569 -2.22457 0.0510174
4.11713 -3.28741 0.651569 -2.22457 0.0510174
2.17134 -2.14961 -1.19316 -2.23544 0.0401523
4.11713 -3.28741 0.651569 -2.02683 0.248763
1.74703 -2.14961 -1.59543 -2.57081 -0.295218
3.47442 3.53936 0.0422415 -2.66642 -0.390832
3.69282 -3.28741 0.249298 -2.55994 -0.284353
4.54144 -3.28741 1.05384 -2.02103 0.254558
2.27429 1.26377 -1.09555 -2.31874 -0.0431472
4.4988 4.67716 1.01341 -1.71391 0.561679
1.57127 -3.28741 -1.76206 -2.65483 -0.379242
2.34709 -1.01182 -1.02653 -2.28324 -0.00765436
4.11713 -3.28741 0.651569 -2.15866 0.116933
4.11713 -3.28741 0.651569 -2.22457 0.0510174
2.6986 1.26377 -0.693282 -2.04928 0.226308
4.11713 -3.28741 0.651569 -2.3564 -0.080813
2.87436 2.40157 -0.526656 -2.42666 -0.151074
4.11713 -3.28741 0.651569 -1.96091 0.314678
2.17134 -2.14961 -1.19316 -2.43318 -0.157593
3.89873 3.53936 0.444513 -2.79246 -0.516867
2.8442 -3.28741 -0.555245 -2.04421 0.231379
4.11713 -3.28741 0.651569 -2.09274 0.182848
1.74703 -2.14961 -1.59543 -2.30715 -0.0315577
4.4988 4.67716 1.01341 -2.24123 0.0343575
3.01996 -2.14961 -0.388618 -2.22385 0.0517418
3.09276 -4.42521 -0.3196 -2.84751 -0.571917
2.52285 0.125975 -0.859909 -2.39697 -0.121376
2.87436 2.40157 -0.526656 -1.89934 0.376247
2.94716 0.125975 -0.457637 -1.6661 0.609486
2.7714 -1.01182 -0.624264 -2.01379 0.261801
2.8442 -3.28741 -0.555245 -2.63745 -0.361858
3.69282 -3.28741 0.249298 -2.09854 0.177053
4.07449 4.67716 0.611139 -2.04928 0.226308
1.39552 -4.42521 -1.92868 -2.80477 -0.529181
3.26851 -3.28741 -0.152973 -2.56574 -0.290148
2.8442 -3.28741 -0.555245 -2.24196 0.0336332
4.11713 -3.28741 0.651569 -2.29049 -0.0148978
3.12291 1.26377 -0.291011 -1.648 0.627594
3.19571 -1.01182 -0.221992 -1.74433 0.531257
1.67423 0.125975 -1.66445 -2.40856 -0.132966
2.59565 -2.14961 -0.79089 -2.42739 -0.151799
4.32304 3.53936 0.846784 -1.6661 0.609486
3.89873 3.53936 0.444513 -1.73781 0.537776
2.8442 -3.28741 -0.555245 -2.11013 0.165464
4.74735 3.53936 1.24906 -1.52848 0.747111
4.4988 4.67716 1.01341 -1.45025 0.82534
1.67423 0.125975 -1.66445 -2.40856 -0.132966
1.99558 -3.28741 -1.35979 -2.38538 -0.109787
3.47442 3.53936 0.0422415 -2.66642 -0.390832
4.92311 4.67716 1.41568 -1.70812 0.567474
