BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
4.02025 0.465164 -0.0931124 -1.59588 -0.0851255
4.35028 -1.04559 0.219775 -1.56847 -0.0577149
4.35028 -1.04559 0.219775 -1.26214 0.248611
4.58364 0.465164 0.44102 -1.41314 0.097612
3.83521 -2.55634 -0.268536 -1.37756 0.133198
4.30194 0.465164 0.173954 -1.50451 0.00624326
4.13693 1.22054 0.0175101 -1.36505 0.145701
3.6702 -1.80097 -0.42498 -1.32562 0.185134
4.18526 -0.290213 0.0633314 -1.73534 -0.224583
4.58364 0.465164 0.44102 -1.50066 0.0100904
5.03035 -0.290213 0.86453 -1.02362 0.487131
3.29184 1.22054 -0.783688 -1.55164 -0.0408838
4.58364 0.465164 0.44102 -1.50066 0.0100904
5.09871 1.97592 0.929331 -1.03516 0.47559
4.41863 1.22054 0.284576 -1.44873 0.0620263
4.02025 0.465164 -0.0931124 -1.59588 -0.0851255
3.97192 1.97592 -0.138934 -1.2256 0.285158
3.85523 1.22054 -0.249556 -1.23762 0.273136
4.02025 0.465164 -0.0931124 -1.59588 -0.0851255
4.13693 1.22054 0.0175101 -1.62762 -0.116864
3.15513 -3.31172 -0.913291 -1.79112 -0.280366
4.53531 1.97592 0.395199 -1.39295 0.117809
3.55352 -2.55634 -0.535602 -1.55645 -0.0456927
4.13693 1.22054 0.0175101 -1.19001 0.320744
4.25361 1.97592 0.128132 -1.22175 0.289005
3.85523 1.22054 -0.249556 -1.3689 0.141854
3.85523 1.22054 -0.249556 -1.32514 0.185614
3.90356 -0.290213 -0.203735 -1.73918 -0.22843
3.83521 -2.55634 -0.268536 -1.46508 0.0456761
4.58364 0.465164 0.44102 -1.06306 0.447698
4.35028 -1.04559 0.219775 -1.21838 0.292372
3.85523 1.22054 -0.249556 -1.28138 0.229375
4.18526 -0.290213 0.0633314 -1.64782 -0.137061
3.69022 1.97592 -0.406 -1.2732 0.23755
4.53531 1.97592 0.395199 -1.30542 0.205331
4.46696 -0.290213 0.330398 -1.64397 -0.133214
3.27182 -2.55634 -0.802668 -1.38525 0.125503
3.57353 1.22054 -0.516622 -1.41651 0.0942458
3.9519 -1.80097 -0.157913 -1.45306 0.0576983
4.41863 1.22054 0.284576 -1.44873 0.0620263
3.57353 1.22054 -0.516622 -1.46027 0.050485
3.85523 1.22054 -0.249556 -1.3689 0.141854
3.9519 -1.80097 -0.157913 -1.27801 0.232742
3.69022 1.97592 -0.406 -1.22944 0.281311
4.74866 -0.290213 0.597464 -1.29004 0.220719
3.85523 1.22054 -0.249556 -1.45642 0.0543321
3.9519 -1.80097 -0.157913 -1.32177 0.188981
3.57353 1.22054 -0.516622 -1.63531 -0.124558
4.13693 1.22054 0.0175101 -1.62762 -0.116864
4.70033 1.22054 0.551642 -1.44488 0.0658734
4.13693 1.22054 0.0175101 -1.58386 -0.0731033
4.06858 -1.04559 -0.047291 -1.44103 0.0697205
3.85523 1.22054 -0.249556 -1.32514 0.185614
4.46696 -0.290213 0.330398 -1.42516 0.0855898
4.46696 -0.290213 0.330398 -1.42516 0.0855898
3.90356 -0.290213 -0.203735 -1.3891 0.121656
4.46696 -0.290213 0.330398 -1.73149 -0.220736
3.9519 -1.80097 -0.157913 -1.32177 0.188981
4.46696 -0.290213 0.330398 -1.3814 0.129351
2.87344 -3.31172 -1.18036 -1.88249 -0.371735
3.85523 1.22054 -0.249556 -1.10634 0.404419
4.30194 0.465164 0.173954 -1.32947 0.181287
3.27182 -2.55634 -0.802668 -1.73534 -0.224583
3.27182 -2.55634 -0.802668 -1.64782 -0.137061
4.46696 -0.290213 0.330398 -1.46893 0.041829
3.85523 1.22054 -0.249556 -1.71899 -0.208233
3.15513 -3.31172 -0.913291 -1.65984 -0.149084
4.53531 1.97592 0.395199 -1.48047 0.0302877
3.27182 -2.55634 -0.802668 -1.56029 -0.0495398
4.18526 -0.290213 0.0633314 -1.64782 -0.137061
4.41863 1.22054 0.284576 -1.53625 -0.0254954
4.18526 -0.290213 0.0633314 -1.73534 -0.224583
4.06858 -1.04559 -0.047291 -1.83488 -0.324127
3.50518 -1.04559 -0.581423 -1.71129 -0.200539
4.06858 -1.04559 -0.047291 -1.48479 0.0259597
3.97192 1.97592 -0.138934 -1.09431 0.416441
4.13693 1.22054 0.0175101 -1.45258 0.0581792
4.06858 -1.04559 -0.047291 -1.17847 0.332285
3.85523 1.22054 -0.249556 -1.67523 -0.164472
3.55352 -2.55634 -0.535602 -1.60021 -0.0894535
5.14704 0.465164 0.975152 -1.0116 0.499154
4.46696 -0.290213 0.330398 -1.55645 -0.0456927
4.13693 1.22054 0.0175101 -1.62762 -0.116864
3.90356 -0.290213 -0.203735 -1.21405 0.2967
4.46696 -0.290213 0.330398 -1.29388 0.216872
4.58364 0.465164 0.44102 -1.32562 0.185134
4.86534 0.465164 0.708086 -1.27801 0.232742
3.85523 1.22054 -0.249556 -1.63147 -0.120711
3.9519 -1.80097 -0.157913 -1.36553 0.14522
3.85523 1.22054 -0.249556 -1.67523 -0.164472
3.57353 1.22054 -0.516622 -1.32899 0.181767
4.46696 -0.290213 0.330398 -1.03132 0.479437
4.30194 0.465164 0.173954 -1.59203 -0.0812784
3.27182 -2.55634 -0.802668 -1.64782 -0.137061
4.30194 0.465164 0.173954 -1.50451 0.00624326
3.9519 -1.80097 -0.157913 -1.4093 0.101459
3.85523 1.22054 -0.249556 -1.45642 0.0543321
3.55352 -2.55634 -0.535602 -1.55645 -0.0456927
3.69022 1.97592 -0.406 -1.31696 0.19379
4.46696 -0.290213 0.330398 -1.42516 0.0855898
4.41863 1.22054 0.284576 -1.18616 0.324591
4.53531 1.97592 0.395199 -1.30542 0.205331
3.9519 -1.80097 -0.157913 -1.10297 0.407785
3.57353 1.22054 -0.516622 -1.46027 0.050485
4.86534 0.465164 0.708086 -1.01545 0.495306
3.85523 1.22054 -0.249556 -1.63147 -0.120711
4.06858 -1.04559 -0.047291 -1.35351 0.157242
3.57353 1.22054 -0.516622 -1.37275 0.138007
3.55352 -2.55634 -0.535602 -1.55645 -0.0456927
4.25361 1.97592 0.128132 -1.39679 0.113962
4.35028 -1.04559 0.219775 -1.43719 0.0735676
3.29184 1.22054 -0.783688 -1.46412 0.0466379
3.85523 1.22054 -0.249556 -1.28138 0.229375
4.13693 1.22054 0.0175101 -1.36505 0.145701
4.18526 -0.290213 0.0633314 -1.29773 0.213025
4.74866 -0.290213 0.597464 -0.983709 0.527045
3.55352 -2.55634 -0.535602 -1.46893 0.041829
4.25361 1.97592 0.128132 -1.48431 0.0264406
3.6702 -1.80097 -0.42498 -1.54442 -0.0336705
3.27182 -2.55634 -0.802668 -1.73534 -0.224583
3.6702 -1.80097 -0.42498 -1.50066 0.0100904
4.86534 0.465164 0.708086 -1.19049 0.320263
3.57353 1.22054 -0.516622 -1.32899 0.181767
4.46696 -0.290213 0.330398 -1.46893 0.041829
3.6702 -1.80097 -0.42498 -1.4569 0.0538512
4.23359 -1.80097 0.109153 -1.36169 0.149067
4.18526 -0.290213 0.0633314 -1.47277 0.0379819
3.29184 1.22054 -0.783688 -1.33283 0.17792
3.6702 -1.80097 -0.42498 -1.32562 0.185134
4.58364 0.465164 0.44102 -1.28186 0.228894
4.98202 1.22054 0.818709 -1.17847 0.332285
4.18526 -0.290213 0.0633314 -1.69158 -0.180822
4.53531 1.97592 0.395199 -1.39295 0.117809
4.63197 -1.04559 0.486841 -1.08325 0.427501
3.6702 -1.80097 -0.42498 -1.50066 0.0100904
2.87344 -3.31172 -1.18036 -1.88249 -0.371735
3.85523 1.22054 -0.249556 -1.28138 0.229375
3.9519 -1.80097 -0.157913 -1.54058 -0.0298233
3.27182 -2.55634 -0.802668 -1.82286 -0.312105
3.9519 -1.80097 -0.157913 -1.58434 -0.0735842
4.18526 -0.290213 0.0633314 -1.38525 0.125503
3.57353 1.22054 -0.516622 -1.37275 0.138007
4.58364 0.465164 0.44102 -0.975534 0.53522
3.62187 -0.290213 -0.470801 -1.43671 0.0740485
3.85523 1.22054 -0.249556 -1.19386 0.316897
3.27182 -2.55634 -0.802668 -1.73534 -0.224583
4.53531 1.97592 0.395199 -1.48047 0.0302877
5.09871 1.97592 0.929331 -1.21021 0.300547
3.9519 -1.80097 -0.157913 -1.49682 0.0139375
3.15513 -3.31172 -0.913291 -1.61608 -0.105323
3.90356 -0.290213 -0.203735 -1.47662 0.0341348
5.14704 0.465164 0.975152 -0.96784 0.542914
4.46696 -0.290213 0.330398 -1.46893 0.041829
3.17515 0.465164 -0.894311 -1.56366 -0.052906
4.81701 1.97592 0.662265 -1.21405 0.2967
4.41863 1.22054 0.284576 -1.44873 0.0620263
4.23359 -1.80097 0.109153 -1.31793 0.192828
3.15513 -3.31172 -0.913291 -1.79112 -0.280366
4.41863 1.22054 0.284576 -1.44873 0.0620263
4.02025 0.465164 -0.0931124 -1.37708 0.133679
4.25361 1.97592 0.128132 -1.04671 0.464049
5.03035 -0.290213 0.86453 -0.979862 0.530892
