BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.0103 -1.74193 -0.133046 -2.2255 0.360243
3.60943 2.13668 0.434963 -2.46336 0.122377
3.60943 2.13668 0.434963 -2.16377 0.421973
2.52816 -1.74193 -0.590145 -2.68147 -0.0957355
2.52816 -1.74193 -0.590145 -3.05597 -0.470231
3.0103 -1.74193 -0.133046 -2.59999 -0.0142519
2.52816 -1.74193 -0.590145 -2.30698 0.27876
3.49244 -1.74193 0.324052 -2.36871 0.21703
3.40972 0.843812 0.245626 -2.78353 -0.197796
3.69215 -0.449058 0.513388 -2.49793 0.0878083
3.89186 0.843812 0.702725 -2.40245 0.183284
1.84631 -3.0348 -1.23658 -2.85843 -0.272695
3.21001 -0.449058 0.0562901 -2.50452 0.0812237
2.81059 -3.0348 -0.322383 -2.54567 0.0400704
4.57371 2.13668 1.34916 -1.7761 0.809637
3.0103 -1.74193 -0.133046 -2.45019 0.135546
3.60943 2.13668 0.434963 -2.08887 0.496872
2.92758 0.843812 -0.211472 -3.01482 -0.429077
2.92758 0.843812 -0.211472 -2.56542 0.0203168
2.81059 -3.0348 -0.322383 -2.24607 0.339667
2.64515 2.13668 -0.479234 -2.25183 0.333905
2.32845 -3.0348 -0.779481 -2.47735 0.108385
3.89186 0.843812 0.702725 -2.40245 0.183284
2.92758 0.843812 -0.211472 -2.56542 0.0203168
3.60943 2.13668 0.434963 -2.23866 0.347074
3.89186 0.843812 0.702725 -1.95306 0.632678
3.69215 -0.449058 0.513388 -2.79753 -0.211788
3.12729 2.13668 -0.0221356 -2.32015 0.265591
3.40972 0.843812 0.245626 -2.40904 0.176699
2.92758 0.843812 -0.211472 -2.34072 0.245014
3.69215 -0.449058 0.513388 -1.82384 0.7619
2.44544 0.843812 -0.66857 -2.7218 -0.136066
3.49244 -1.74193 0.324052 -1.76952 0.816222
2.44544 0.843812 -0.66857 -2.34731 0.238429
3.0103 -1.74193 -0.133046 -2.67489 -0.089151
3.12729 2.13668 -0.0221356 -2.09545 0.490288
1.28144 -0.449058 -1.7721 -3.20494 -0.619206
2.32845 -3.0348 -0.779481 -3.00165 -0.415908
2.44544 0.843812 -0.66857 -2.49711 0.0886313
2.52816 -1.74193 -0.590145 -2.23208 0.353659
3.60943 2.13668 0.434963 -2.46336 0.122377
1.96329 0.843812 -1.12567 -2.42879 0.156946
