Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
121.497 125.154 119.381 121.335 118.793 121.935
121.497 125.882 124.093 122.025 118.504 121.646
121.497 125.882 124.093 122.025 118.868 122.01
121.497 124.569 119.381 120.78 118.239 121.381
121.497 124.569 119.381 120.78 117.784 120.926
121.497 125.154 119.381 121.335 118.338 121.48
121.497 124.569 119.381 120.78 118.694 121.836
121.497 125.74 119.381 121.891 118.619 121.761
121.497 125.64 122.522 121.795 118.115 121.257
121.497 125.983 120.951 122.121 118.462 121.604
121.497 126.225 122.522 122.351 118.578 121.72
121.497 123.74 117.81 119.995 118.024 121.166
121.497 125.397 120.951 121.565 118.454 121.596
121.497 124.912 117.81 121.105 118.404 121.546
121.497 127.054 124.093 123.136 119.339 122.481
121.497 125.154 119.381 121.335 118.52 121.662
121.497 125.882 124.093 122.025 118.959 122.101
121.497 125.054 122.522 121.24 117.834 120.976
121.497 125.054 122.522 121.24 118.38 121.522
121.497 124.912 117.81 121.105 118.768 121.91
121.497 124.711 124.093 120.915 118.761 121.903
121.497 124.326 117.81 120.55 118.487 121.629
121.497 126.225 122.522 122.351 118.578 121.72
121.497 125.054 122.522 121.24 118.38 121.522
121.497 125.882 124.093 122.025 118.777 121.919
121.497 126.225 122.522 122.351 119.124 122.266
121.497 125.983 120.951 122.121 118.098 121.24
121.497 125.296 124.093 121.47 118.678 121.82
121.497 125.64 122.522 121.795 118.57 121.712
121.497 125.054 122.522 121.24 118.653 121.795
121.497 125.983 120.951 122.121 119.281 122.423
121.497 124.468 122.522 120.685 118.19 121.332
121.497 125.74 119.381 121.891 119.347 122.489
121.497 124.468 122.522 120.685 118.645 121.787
121.497 125.154 119.381 121.335 118.247 121.389
121.497 125.296 124.093 121.47 118.951 122.093
121.497 123.054 120.951 119.344 117.603 120.745
121.497 124.326 117.81 120.55 117.85 120.992
121.497 124.468 122.522 120.685 118.463 121.605
121.497 124.569 119.381 120.78 118.785 121.927
121.497 125.882 124.093 122.025 118.504 121.646
121.497 123.882 122.522 120.129 118.546 121.688
121.497 123.882 122.522 120.129 117.636 120.778
121.497 125.054 122.522 121.24 118.38 121.522
121.497 125.882 124.093 122.025 119.778 122.92
121.497 125.296 124.093 121.47 118.678 121.82
121.497 123.74 117.81 119.995 118.206 121.348
121.497 125.397 120.951 121.565 117.908 121.05
121.497 126.225 122.522 122.351 118.578 121.72
121.497 124.569 119.381 120.78 118.876 122.018
121.497 125.983 120.951 122.121 118.371 121.513
121.497 122.912 116.239 119.209 117.718 120.86
121.497 125.74 119.381 121.891 118.983 122.125
121.497 126.225 122.522 122.351 118.76 121.902
121.497 125.054 122.522 121.24 118.289 121.431
121.497 125.983 120.951 122.121 119.19 122.332
121.497 125.296 124.093 121.47 118.951 122.093
121.497 125.154 119.381 121.335 119.066 122.208
121.497 126.811 122.522 122.906 118.95 122.092
121.497 126.225 122.522 122.351 118.942 122.084
121.497 123.882 122.522 120.129 118.182 121.324
121.497 125.983 120.951 122.121 118.28 121.422
121.497 125.983 120.951 122.121 118.917 122.059
121.497 125.983 120.951 122.121 118.28 121.422
121.497 125.397 120.951 121.565 118.545 121.687
121.497 127.054 124.093 123.136 119.43 122.572
121.497 124.811 120.951 121.01 117.9 121.042
121.497 125.397 120.951 121.565 117.908 121.05
121.497 125.296 124.093 121.47 118.314 121.456
121.497 125.64 122.522 121.795 118.388 121.53
121.497 125.983 120.951 122.121 118.644 121.786
121.497 125.397 120.951 121.565 118.363 121.505
121.497 126.711 125.664 122.811 119.265 122.407
121.497 125.983 120.951 122.121 118.826 121.968
121.497 125.64 122.522 121.795 118.479 121.621
121.497 127.054 124.093 123.136 119.066 122.208
121.497 125.154 119.381 121.335 118.702 121.844
121.497 126.811 122.522 122.906 118.768 121.91
121.497 123.882 122.522 120.129 118.364 121.506
121.497 124.326 117.81 120.55 118.396 121.538
121.497 125.296 124.093 121.47 118.678 121.82
121.497 125.74 119.381 121.891 118.164 121.306
121.497 124.912 117.81 121.105 118.222 121.364
121.497 123.74 117.81 119.995 118.024 121.166
121.497 126.225 122.522 122.351 118.851 121.993
121.497 124.468 122.522 120.685 118.463 121.605
121.497 124.468 122.522 120.685 118.008 121.15
121.497 126.811 122.522 122.906 119.132 122.274
121.497 124.711 124.093 120.915 118.67 121.812
121.497 125.154 119.381 121.335 118.702 121.844
121.497 126.225 122.522 122.351 118.851 121.993
121.497 125.397 120.951 121.565 118.363 121.505
121.497 126.569 120.951 122.676 118.925 122.067
121.497 124.468 122.522 120.685 117.735 120.877
121.497 125.154 119.381 121.335 118.884 122.026
121.497 125.882 124.093 122.025 118.595 121.737
121.497 124.468 122.522 120.685 118.827 121.969
121.497 123.882 122.522 120.129 118 121.142
121.497 126.225 122.522 122.351 118.942 122.084
121.497 125.983 120.951 122.121 118.826 121.968
121.497 126.811 122.522 122.906 118.859 122.001
121.497 124.811 120.951 121.01 118.082 121.224
121.497 123.882 122.522 120.129 118.182 121.324
121.497 124.326 117.81 120.55 118.578 121.72
121.497 125.397 120.951 121.565 118.636 121.778
121.497 125.397 120.951 121.565 118.545 121.687
121.497 125.882 124.093 122.025 118.686 121.828
121.497 124.569 119.381 120.78 118.694 121.836
121.497 125.64 122.522 121.795 118.388 121.53
121.497 123.497 116.239 119.764 117.908 121.05
121.497 125.397 120.951 121.565 118.454 121.596
121.497 124.569 119.381 120.78 118.33 121.472
121.497 125.296 124.093 121.47 118.86 122.002
121.497 126.225 122.522 122.351 119.033 122.175
121.497 125.64 122.522 121.795 118.57 121.712
121.497 124.326 117.81 120.55 117.941 121.083
121.497 125.397 120.951 121.565 118.09 121.232
121.497 125.882 124.093 122.025 119.05 122.192
121.497 125.397 120.951 121.565 118.272 121.414
121.497 125.983 120.951 122.121 118.917 122.059
121.497 124.468 122.522 120.685 118.281 121.423
121.497 124.912 117.81 121.105 118.768 121.91
121.497 125.154 119.381 121.335 118.702 121.844
121.497 125.154 119.381 121.335 118.702 121.844
121.497 124.811 120.951 121.01 117.536 120.678
121.497 125.882 124.093 122.025 118.868 122.01
121.497 124.811 120.951 121.01 117.718 120.86
121.497 125.983 120.951 122.121 118.553 121.695
121.497 126.225 122.522 122.351 118.76 121.902
121.497 124.569 119.381 120.78 118.694 121.836
121.497 123.74 117.81 119.995 118.206 121.348
121.497 123.882 122.522 120.129 118 121.142
121.497 125.983 120.951 122.121 119.19 122.332
121.497 126.569 120.951 122.676 119.107 122.249
121.497 124.468 122.522 120.685 118.281 121.423
121.497 125.64 122.522 121.795 118.388 121.53
121.497 126.569 120.951 122.676 119.744 122.886
121.497 125.397 120.951 121.565 118.09 121.232
121.497 125.983 120.951 122.121 119.19 122.332
121.497 122.468 120.951 118.788 117.686 120.828
121.497 124.811 120.951 121.01 118.082 121.224
121.497 124.468 122.522 120.685 118.008 121.15
121.497 122.912 116.239 119.209 117.536 120.678
121.497 124.912 117.81 121.105 118.495 121.637
121.497 124.326 117.81 120.55 118.487 121.629
121.497 124.468 122.522 120.685 118.008 121.15
121.497 125.296 124.093 121.47 119.042 122.184
121.497 124.125 124.093 120.359 118.662 121.804
121.497 126.225 122.522 122.351 118.942 122.084
121.497 125.882 124.093 122.025 118.868 122.01
121.497 125.882 124.093 122.025 118.959 122.101
121.497 123.296 122.522 119.574 117.628 120.77
121.497 126.225 122.522 122.351 119.215 122.357
121.497 125.74 119.381 121.891 118.71 121.852
121.497 125.054 122.522 121.24 118.289 121.431
121.497 125.64 122.522 121.795 118.388 121.53
121.497 126.468 124.093 122.581 118.876 122.018
121.497 125.397 120.951 121.565 119 122.142
121.497 126.811 122.522 122.906 119.86 123.002
121.497 126.225 122.522 122.351 118.76 121.902
121.497 125.983 120.951 122.121 119.099 122.241
121.497 126.225 122.522 122.351 118.396 121.538
121.497 124.468 122.522 120.685 118.19 121.332
121.497 124.569 119.381 120.78 118.33 121.472
121.497 125.64 122.522 121.795 118.479 121.621
121.497 126.569 120.951 122.676 119.289 122.431
121.497 123.74 117.81 119.995 118.388 121.53
121.497 124.711 124.093 120.915 118.852 121.994
121.497 123.74 117.81 119.995 118.206 121.348
121.497 123.74 117.81 119.995 117.569 120.711
121.497 124.326 117.81 120.55 118.305 121.447
121.497 126.225 122.522 122.351 119.124 122.266
121.497 124.569 119.381 120.78 118.33 121.472
121.497 125.054 122.522 121.24 118.562 121.704
121.497 125.64 122.522 121.795 118.206 121.348
