Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
152.957 157.539 150.796 152.038 148.971 152.113
152.957 157.338 157.08 151.847 150.056 153.198
152.957 158.125 150.796 152.593 149.707 152.849
152.957 157.64 147.655 152.133 149.475 152.617
152.957 159.681 157.08 154.069 150.816 153.958
152.957 157.924 157.08 152.403 150.155 153.297
152.957 156.811 146.084 151.348 148.805 151.947
152.957 159.095 157.08 153.513 150.444 153.586
152.957 158.953 152.367 153.379 150.013 153.155
152.957 159.196 153.938 153.609 149.765 152.907
152.957 158.953 152.367 153.379 150.377 153.519
152.957 158.711 150.796 153.149 150.17 153.312
152.957 158.953 152.367 153.379 150.65 153.792
152.957 156.468 147.655 151.023 148.731 151.873
152.957 158.368 152.367 152.823 149.55 152.692
152.957 158.953 152.367 153.379 150.741 153.883
152.957 158.368 152.367 152.823 149.186 152.328
152.957 158.024 153.938 152.498 148.202 151.344
152.957 158.953 152.367 153.379 149.922 153.064
152.957 159.782 153.938 154.164 150.501 153.643
152.957 158.853 155.509 153.283 149.6 152.742
152.957 159.095 157.08 153.513 150.171 153.313
152.957 158.024 153.938 152.498 148.93 152.072
152.957 158.61 153.938 153.053 149.666 152.808
152.957 157.882 149.226 152.363 149.773 152.915
152.957 157.397 146.084 151.903 149.268 152.41
152.957 157.296 149.226 151.808 149.492 152.634
152.957 157.539 150.796 152.038 149.426 152.568
152.957 158.711 150.796 153.149 150.261 153.403
152.957 159.338 158.65 153.744 151.015 154.157
152.957 158.953 152.367 153.379 150.741 153.883
152.957 159.882 150.796 154.259 151.551 154.693
152.957 156.225 146.084 150.792 148.342 151.484
152.957 158.125 150.796 152.593 149.798 152.94
152.957 159.196 153.938 153.609 150.129 153.271
152.957 159.196 153.938 153.609 149.947 153.089
152.957 158.167 158.65 152.633 150.544 153.686
152.957 158.711 150.796 153.149 150.534 153.676
152.957 157.539 150.796 152.038 149.244 152.386
152.957 158.368 152.367 152.823 149.732 152.874
152.957 159.539 152.367 153.934 150.476 153.618
152.957 159.296 150.796 153.704 150.906 154.048
152.957 157.782 152.367 152.268 148.632 151.774
152.957 157.64 147.655 152.133 150.112 153.254
152.957 158.225 147.655 152.689 149.665 152.807
152.957 157.681 155.509 152.173 149.675 152.817
152.957 157.338 157.08 151.847 149.783 152.925
152.957 156.225 146.084 150.792 148.706 151.848
152.957 157.782 152.367 152.268 148.996 152.138
152.957 159.196 153.938 153.609 150.493 153.635
152.957 158.267 155.509 152.728 149.228 152.37
152.957 157.681 155.509 152.173 149.129 152.271
152.957 158.61 153.938 153.053 149.302 152.444
152.957 158.953 152.367 153.379 150.741 153.883
152.957 156.953 150.796 151.483 148.417 151.559
152.957 159.782 153.938 154.164 151.047 154.189
152.957 157.64 147.655 152.133 149.02 152.162
152.957 158.51 157.08 152.958 150.527 153.669
152.957 158.368 152.367 152.823 149.641 152.783
152.957 159.539 152.367 153.934 151.295 154.437
152.957 158.024 153.938 152.498 149.021 152.163
152.957 156.51 155.509 151.062 149.568 152.71
152.957 156.51 155.509 151.062 148.749 151.891
152.957 157.054 147.655 151.578 148.921 152.063
152.957 156.468 147.655 151.023 148.822 151.964
152.957 157.338 157.08 151.847 150.147 153.289
152.957 158.853 155.509 153.283 149.6 152.742
152.957 157.296 149.226 151.808 149.401 152.543
152.957 158.752 158.65 153.188 150.916 154.058
152.957 159.196 153.938 153.609 150.038 153.18
152.957 157.338 157.08 151.847 149.874 153.016
152.957 155.539 149.226 150.142 147.557 150.699
152.957 158.368 152.367 152.823 148.822 151.964
152.957 159.539 152.367 153.934 151.568 154.71
