Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
123.526 123.74 117.81 119.995 117.296 120.438
123.526 126.468 124.093 122.025 120.15 123.292
123.526 125.983 120.951 122.121 118.826 121.968
123.526 127.539 127.235 123.041 120.936 124.078
123.526 125.64 122.522 121.24 119.298 122.44
123.526 124.711 124.093 120.915 117.851 120.993
123.526 126.711 125.664 122.811 119.993 123.135
123.526 127.296 125.664 122.255 121.184 124.326
123.526 125.882 124.093 122.025 119.141 122.283
123.526 122.569 117.81 118.884 116.825 119.967
123.526 126.468 124.093 122.025 119.331 122.473
123.526 124.811 120.951 121.01 117.627 120.769
123.526 125.882 124.093 121.47 119.141 122.283
123.526 123.497 116.239 119.764 117.271 120.413
123.526 125.74 119.381 121.891 119.165 122.307
123.526 125.296 124.093 120.915 118.678 121.82
123.526 126.326 119.381 122.446 120.356 123.498
123.526 126.711 125.664 121.7 120.448 123.59
123.526 124.326 117.81 120.55 117.668 120.81
123.526 125.296 124.093 120.359 118.951 122.093
123.526 124.912 117.81 121.105 118.222 121.364
123.526 125.397 120.951 121.565 118.09 121.232
123.526 124.225 120.951 120.455 117.073 120.215
123.526 126.811 122.522 122.351 119.951 123.093
123.526 124.569 119.381 120.78 118.057 121.199
123.526 125.74 119.381 121.891 119.62 122.762
123.526 124.468 122.522 120.685 118.008 121.15
123.526 126.125 125.664 121.7 120.076 123.218
123.526 126.711 125.664 122.255 119.811 122.953
123.526 127.397 122.522 122.906 120.414 123.556
123.526 126.569 120.951 122.676 120.836 123.978
123.526 125.983 120.951 122.121 120.464 123.606
123.526 126.468 124.093 121.47 120.423 123.565
123.526 127.054 124.093 123.136 120.067 123.209
123.526 127.539 127.235 123.041 120.754 123.896
123.526 127.054 124.093 122.581 119.612 122.754
123.526 127.539 127.235 123.041 121.664 124.806
123.526 123.397 119.381 119.669 116.312 119.454
123.526 127.154 120.951 123.231 120.662 123.804
123.526 126.125 125.664 121.7 119.439 122.581
123.526 124.468 122.522 120.685 118.008 121.15
123.526 125.296 124.093 120.915 118.132 121.274
123.526 128.125 127.235 123.596 121.126 124.268
123.526 127.054 124.093 123.136 119.248 122.39
123.526 127.054 124.093 122.581 119.521 122.663
123.526 123.154 117.81 119.439 117.106 120.248
123.526 124.569 119.381 120.78 118.603 121.745
123.526 125.882 124.093 121.47 119.96 123.102
123.526 128.326 120.951 124.342 121.315 124.457
123.526 123.154 117.81 119.439 116.833 119.975
123.526 126.569 120.951 122.676 119.471 122.613
123.526 126.811 122.522 122.351 119.496 122.638
123.526 127.296 125.664 122.255 120.911 124.053
123.526 126.468 124.093 122.025 119.695 122.837
123.526 125.054 122.522 121.24 118.38 121.522
123.526 125.983 120.951 121.565 119.554 122.696
123.526 125.296 124.093 121.47 118.769 121.911
123.526 125.882 124.093 121.47 119.414 122.556
123.526 127.983 122.522 124.017 120.513 123.655
123.526 124.569 119.381 120.78 118.148 121.29
123.526 129.397 124.093 124.802 121.828 124.97
123.526 124.326 117.81 120.55 117.85 120.992
123.526 125.154 119.381 121.335 118.884 122.026
123.526 129.539 128.805 124.937 121.986 125.128
123.526 128.468 125.664 123.921 121.564 124.706
123.526 124.125 124.093 119.804 118.298 121.44
123.526 123.74 117.81 119.995 117.387 120.529
123.526 125.154 119.381 120.78 118.156 121.298
123.526 125.882 124.093 120.915 118.959 122.101
123.526 124.569 119.381 120.78 117.42 120.562
123.526 123.64 120.951 119.899 116.61 119.752
123.526 125.296 124.093 120.915 118.769 121.911
123.526 125.74 119.381 121.891 119.984 123.126
123.526 126.225 122.522 121.795 119.488 122.63
123.526 123.64 120.951 119.899 117.429 120.571
123.526 125.154 119.381 121.335 119.157 122.299
123.526 124.468 122.522 120.685 117.462 120.604
123.526 126.125 125.664 121.7 119.712 122.854
123.526 127.539 127.235 122.485 121.482 124.624
123.526 123.154 117.81 119.439 117.288 120.43
123.526 125.74 119.381 121.335 118.892 122.034
123.526 126.711 125.664 122.255 120.266 123.408
123.526 126.125 125.664 121.145 119.803 122.945
123.526 122.326 116.239 118.654 115.799 118.941
123.526 125.882 124.093 120.915 119.596 122.738
123.526 124.569 119.381 120.78 118.603 121.745
123.526 123.983 119.381 120.225 117.23 120.372
123.526 125.054 122.522 120.685 118.562 121.704
123.526 126.811 122.522 122.906 119.86 123.002
123.526 127.296 125.664 122.811 120.729 123.871
123.526 126.468 124.093 122.025 119.968 123.11
123.526 125.983 120.951 121.565 119.645 122.787
123.526 123.74 117.81 119.995 117.114 120.256
123.526 127.882 125.664 123.366 120.464 123.606
123.526 128.326 120.951 124.342 121.77 124.912
123.526 124.326 117.81 120.55 117.395 120.537
123.526 126.811 122.522 122.351 120.042 123.184
123.526 124.811 120.951 120.455 117.809 120.951
123.526 126.711 125.664 122.811 119.538 122.68
123.526 125.397 120.951 121.565 119.091 122.233
123.526 126.468 124.093 121.47 119.513 122.655
123.526 126.125 125.664 121.7 119.712 122.854
123.526 122.569 117.81 118.884 116.006 119.148
123.526 124.711 124.093 120.359 118.215 121.357
123.526 123.882 122.522 119.574 118 121.142
123.526 125.64 122.522 121.795 118.934 122.076
123.526 124.569 119.381 120.78 118.876 122.018
123.526 125.296 124.093 120.915 118.405 121.547
123.526 124.711 124.093 120.915 118.397 121.539
123.526 125.054 122.522 121.24 118.289 121.431
123.526 123.74 117.81 119.995 118.388 121.53
123.526 126.326 119.381 122.446 120.356 123.498
123.526 121.882 120.951 117.678 115.949 119.091
123.526 127.054 124.093 122.581 119.612 122.754
123.526 126.711 125.664 121.7 120.175 123.317
123.526 126.711 125.664 122.255 119.72 122.862
123.526 122.569 117.81 118.884 116.825 119.967
123.526 126.468 124.093 122.025 119.786 122.928
123.526 125.054 122.522 120.685 118.744 121.886
123.526 125.983 120.951 122.121 119.736 122.878
123.526 123.397 122.522 122.351 116.585 119.727
123.526 126.811 122.522 122.351 119.496 122.638
123.526 124.912 117.81 121.105 118.222 121.364
123.526 124.326 117.81 120.55 117.85 120.992
123.526 125.882 124.093 121.47 119.414 122.556
123.526 124.569 119.381 120.78 117.329 120.471
123.526 125.154 119.381 121.335 119.612 122.754
123.526 123.397 119.381 119.669 117.04 120.182
123.526 125.882 124.093 120.915 119.778 122.92
123.526 126.569 120.951 122.676 120.199 123.341
123.526 123.882 122.522 120.129 117.454 120.596
123.526 125.74 119.381 121.891 118.801 121.943
123.526 125.882 124.093 120.915 119.596 122.738
123.526 126.569 120.951 122.676 120.472 123.614
123.526 126.225 122.522 121.795 119.033 122.175
123.526 122.326 116.239 118.654 115.435 118.577
123.526 125.296 124.093 121.47 118.314 121.456
123.526 123.154 117.81 119.439 117.47 120.612
123.526 126.811 122.522 122.351 119.678 122.82
123.526 126.711 125.664 122.811 119.629 122.771
123.526 123.74 117.81 119.995 116.841 119.983
123.526 125.74 119.381 121.891 119.893 123.035
123.526 125.983 120.951 122.121 118.735 121.877
123.526 124.225 124.093 123.136 116.527 119.669
