Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
161.268 166.51 163.363 160.543 157.73 160.872
161.268 167.054 155.509 161.058 158.357 161.499
161.268 166.711 157.08 160.733 158.192 161.334
161.268 166.752 164.934 160.773 158.21 161.352
161.268 167.296 157.08 161.289 158.746 161.888
161.268 167.539 158.65 161.519 158.043 161.185
161.268 168.167 166.504 162.113 159.343 162.485
161.268 167.338 164.934 161.328 158.582 161.724
161.268 167.439 161.792 161.423 158.176 161.318
161.268 167.681 163.363 161.653 158.474 161.616
161.268 167.296 157.08 161.289 158.746 161.888
161.268 167.338 164.934 161.328 158.4 161.542
161.268 166.953 158.65 160.963 158.308 161.45
161.268 165.882 155.509 159.948 158.25 161.392
161.268 166.953 158.65 160.963 157.944 161.086
161.268 166.51 163.363 160.543 158.094 161.236
161.268 167.539 158.65 161.519 158.68 161.822
161.268 167.338 164.934 161.328 158.582 161.724
161.268 166.711 157.08 160.733 158.556 161.698
161.268 167.296 157.08 161.289 158.655 161.797
161.268 167.581 166.504 161.558 159.062 162.204
161.268 167.439 161.792 161.423 158.358 161.5
161.268 168.752 166.504 162.669 159.26 162.402
161.268 166.167 164.934 160.217 158.02 161.162
161.268 167.439 161.792 161.423 158.358 161.5
161.268 167.095 163.363 161.098 158.102 161.244
161.268 168.024 161.792 161.979 158.912 162.054
161.268 167.782 160.221 161.749 158.432 161.574
161.268 165.924 163.363 159.987 157.722 160.864
161.268 167.439 161.792 161.423 158.449 161.591
161.268 166.752 164.934 160.773 158.028 161.17
161.268 167.296 157.08 161.289 158.837 161.979
161.268 167.338 164.934 161.328 158.764 161.906
161.268 168.024 161.792 161.979 158.548 161.69
161.268 165.924 163.363 159.987 157.631 160.773
161.268 166.468 155.509 160.503 158.258 161.4
161.268 167.338 164.934 161.328 158.764 161.906
161.268 167.054 155.509 161.058 158.448 161.59
161.268 167.296 157.08 161.289 158.928 162.07
161.268 167.196 160.221 161.193 158.242 161.384
161.268 165.924 163.363 159.987 157.631 160.773
161.268 168.853 163.363 162.764 158.763 161.905
161.268 168.024 161.792 161.979 158.73 161.872
161.268 168.51 164.934 162.439 158.962 162.104
161.268 167.196 160.221 161.193 158.242 161.384
161.268 167.338 164.934 161.328 158.4 161.542
161.268 166.711 157.08 160.733 158.374 161.516
161.268 166.61 160.221 160.638 158.052 161.194
161.268 166.167 164.934 160.217 157.656 160.798
161.268 166.468 155.509 160.503 158.076 161.218
