BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.25053 1.29921 -0.44958 -2.19363 -0.245564
3.58796 -3.57094 -0.129682 -1.80483 0.143231
3.37518 -2.59691 -0.33141 -1.90715 0.0409163
3.40099 2.27324 -0.306936 -1.89598 0.0520778
3.73842 -2.59691 0.0129617 -1.56362 0.384445
3.88888 -1.62288 0.155605 -1.99954 -0.0514768
4.27793 3.24727 0.524451 -1.19343 0.754637
3.76423 2.27324 0.0374355 -1.66531 0.28275
3.82655 0.325182 0.0965204 -1.91707 0.0309949
3.97701 1.29921 0.239164 -1.73228 0.215781
3.73842 -2.59691 0.0129617 -1.56362 0.384445
3.76423 2.27324 0.0374355 -1.77817 0.169894
3.52564 -1.62288 -0.188767 -1.83522 0.112846
2.86148 -3.57094 -0.818426 -1.87118 0.0768813
3.52564 -1.62288 -0.188767 -2.06093 -0.112865
3.25053 1.29921 -0.44958 -1.96791 -0.0198523
3.88888 -1.62288 0.155605 -1.60454 0.343519
3.76423 2.27324 0.0374355 -1.66531 0.28275
3.37518 -2.59691 -0.33141 -1.68143 0.266628
3.73842 -2.59691 0.0129617 -1.62005 0.328017
3.91469 3.24727 0.180079 -1.36767 0.580392
3.82655 0.325182 0.0965204 -1.80421 0.143851
4.64117 3.24727 0.868823 -1.24489 0.70317
3.03775 2.27324 -0.651308 -2.0138 -0.0657388
3.82655 0.325182 0.0965204 -1.80421 0.143851
3.61377 1.29921 -0.105208 -1.96295 -0.0148916
4.18979 0.325182 0.440892 -1.46068 0.487379
4.03933 -0.648849 0.298249 -1.75832 0.189737
2.8873 1.29921 -0.793952 -2.19859 -0.250525
3.82655 0.325182 0.0965204 -1.74778 0.200279
3.40099 2.27324 -0.306936 -2.00884 -0.0607781
3.73842 -2.59691 0.0129617 -1.50719 0.440873
3.76423 2.27324 0.0374355 -1.55246 0.395606
4.18979 0.325182 0.440892 -1.68639 0.261667
2.8873 1.29921 -0.793952 -2.25501 -0.306953
3.22472 -3.57094 -0.474054 -1.86622 0.081842
3.76423 2.27324 0.0374355 -1.55246 0.395606
3.58796 -3.57094 -0.129682 -1.7484 0.199659
3.73842 -2.59691 0.0129617 -1.45076 0.497301
3.6761 -0.648849 -0.0461232 -1.87614 0.0719206
2.8873 1.29921 -0.793952 -2.25501 -0.306953
4.70349 1.29921 0.927908 -1.55308 0.394986
4.18979 0.325182 0.440892 -1.57354 0.374523
4.49071 2.27324 0.726179 -1.42968 0.518383
3.6761 -0.648849 -0.0461232 -1.87614 0.0719206
3.76423 2.27324 0.0374355 -1.77817 0.169894
3.37518 -2.59691 -0.33141 -1.79429 0.153772
3.31286 -0.648849 -0.390495 -1.99396 -0.045896
3.03775 2.27324 -0.651308 -2.23951 -0.291451
3.22472 -3.57094 -0.474054 -1.97908 -0.0310139
3.91469 3.24727 0.180079 -1.59338 0.35468
3.58796 -3.57094 -0.129682 -1.86126 0.0868027
3.25053 1.29921 -0.44958 -1.96791 -0.0198523
3.46332 0.325182 -0.247852 -2.2606 -0.312534
4.12747 2.27324 0.381807 -1.77321 0.174855
4.12747 2.27324 0.381807 -1.71678 0.231283
3.82655 0.325182 0.0965204 -1.80421 0.143851
3.03775 2.27324 -0.651308 -2.0138 -0.0657388
3.40099 2.27324 -0.306936 -1.89598 0.0520778
3.52564 -1.62288 -0.188767 -1.94807 -9.50958e-06
2.8873 1.29921 -0.793952 -2.08573 -0.137669
4.76581 -0.648849 0.986993 -1.24055 0.70751
3.03775 2.27324 -0.651308 -2.0138 -0.0657388
2.67452 2.27324 -0.99568 -2.24447 -0.296411
3.37518 -2.59691 -0.33141 -1.68143 0.266628
3.76423 2.27324 0.0374355 -1.77817 0.169894
4.18979 0.325182 0.440892 -1.68639 0.261667
3.55145 3.24727 -0.164293 -1.59834 0.34972
3.37518 -2.59691 -0.33141 -2.13286 -0.184796
3.25053 1.29921 -0.44958 -2.19363 -0.245564
3.88888 -1.62288 0.155605 -1.49169 0.456375
4.70349 1.29921 0.927908 -1.38379 0.56427
3.91469 3.24727 0.180079 -1.48053 0.467536
3.76423 2.27324 0.0374355 -1.77817 0.169894
4.12747 2.27324 0.381807 -1.49107 0.456995
3.61377 1.29921 -0.105208 -1.8501 0.0979643
3.40099 2.27324 -0.306936 -1.89598 0.0520778
4.34025 1.29921 0.583536 -1.50161 0.446453
2.8873 1.29921 -0.793952 -2.19859 -0.250525
4.25211 -1.62288 0.499977 -1.48673 0.461335
3.73842 -2.59691 0.0129617 -1.95861 -0.010551
3.22472 -3.57094 -0.474054 -1.86622 0.081842
3.91469 3.24727 0.180079 -1.48053 0.467536
3.73842 -2.59691 0.0129617 -2.01504 -0.0669789
4.12747 2.27324 0.381807 -1.54749 0.400567
4.49071 2.27324 0.726179 -1.42968 0.518383
5.06673 1.29921 1.27228 -0.983836 0.964226
3.55145 3.24727 -0.164293 -1.48549 0.462576
3.40099 2.27324 -0.306936 -1.95241 -0.00435012
3.76423 2.27324 0.0374355 -1.66531 0.28275
3.73842 -2.59691 0.0129617 -1.56362 0.384445
3.61377 1.29921 -0.105208 -1.8501 0.0979643
3.6761 -0.648849 -0.0461232 -1.76329 0.184777
4.34025 1.29921 0.583536 -1.21947 0.728593
3.31286 -0.648849 -0.390495 -1.8811 0.0669599
4.70349 1.29921 0.927908 -1.38379 0.56427
3.46332 0.325182 -0.247852 -2.03488 -0.0868217
3.6761 -0.648849 -0.0461232 -1.87614 0.0719206
3.52564 -1.62288 -0.188767 -1.89164 0.0564184
3.03775 2.27324 -0.651308 -1.90094 0.0471171
3.97701 1.29921 0.239164 -1.84514 0.102925
4.64117 3.24727 0.868823 -1.30132 0.646742
3.91469 3.24727 0.180079 -1.53695 0.411108
3.82655 0.325182 0.0965204 -2.14278 -0.194717
4.03933 -0.648849 0.298249 -1.58904 0.359021
3.6761 -0.648849 -0.0461232 -1.81971 0.128349
3.82655 0.325182 0.0965204 -1.5785 0.369563
3.76423 2.27324 0.0374355 -1.8346 0.113466
4.18979 0.325182 0.440892 -1.68639 0.261667
3.22472 -3.57094 -0.474054 -1.86622 0.081842
3.18821 3.24727 -0.508665 -1.94187 0.00619136
3.03775 2.27324 -0.651308 -1.90094 0.0471171
3.76423 2.27324 0.0374355 -1.89102 0.0570385
3.91469 3.24727 0.180079 -1.4241 0.523964
4.03933 -0.648849 0.298249 -1.53261 0.415449
3.46332 0.325182 -0.247852 -2.03488 -0.0868217
3.73842 -2.59691 0.0129617 -1.67647 0.271589
3.6761 -0.648849 -0.0461232 -1.989 -0.0409353
3.73842 -2.59691 0.0129617 -1.7329 0.215161
3.52564 -1.62288 -0.188767 -2.0045 -0.0564375
4.18979 0.325182 0.440892 -1.34783 0.600235
3.73842 -2.59691 0.0129617 -1.56362 0.384445
3.31286 -0.648849 -0.390495 -1.8811 0.0669599
4.25211 -1.62288 0.499977 -1.59958 0.34848
3.82655 0.325182 0.0965204 -1.5785 0.369563
3.61377 1.29921 -0.105208 -1.96295 -0.0148916
4.25211 -1.62288 0.499977 -1.26101 0.687047
3.25053 1.29921 -0.44958 -1.85506 0.0930036
3.37518 -2.59691 -0.33141 -2.02 -0.0719396
3.61377 1.29921 -0.105208 -1.8501 0.0979643
3.40099 2.27324 -0.306936 -1.89598 0.0520778
3.25053 1.29921 -0.44958 -2.08077 -0.132708
3.88888 -1.62288 0.155605 -1.60454 0.343519
2.86148 -3.57094 -0.818426 -1.98404 -0.0359746
4.49071 2.27324 0.726179 -1.42968 0.518383
3.82655 0.325182 0.0965204 -1.80421 0.143851
3.73842 -2.59691 0.0129617 -1.7329 0.215161
