Area	ImageJ	Crofton2	Crofton4
2649.000	216.693	212.058	207.660
2652.000	217.380	208.916	207.755
2652.000	217.664	218.341	208.580
2649.000	218.610	197.920	208.922
2653.000	218.853	199.491	209.152
2653.000	218.610	197.920	208.922
2654.000	220.024	199.491	210.262
2658.000	218.024	197.920	208.366
2652.000	216.836	216.770	207.239
2650.000	217.664	218.341	208.580
2650.000	218.350	215.199	209.230
2653.000	218.593	216.770	208.905
2648.000	217.907	219.911	208.810
2650.000	218.350	215.199	209.230
2647.000	218.853	199.491	209.152
2656.000	219.137	208.916	209.421
2658.000	219.338	202.633	209.612
2647.000	218.007	216.770	208.905
2654.000	218.894	207.345	209.191
2652.000	217.966	208.916	208.310
2657.000	218.995	204.204	209.286
2651.000	217.966	208.916	208.310
2657.000	218.853	199.491	209.152
2649.000	218.551	208.916	208.866
2651.000	218.368	196.350	208.136
2651.000	218.024	197.920	208.366
2650.000	218.794	210.487	209.096
2653.000	218.853	199.491	209.152
2648.000	217.664	218.341	208.024
2654.000	219.338	202.633	209.612
2646.000	218.208	210.487	209.096
2652.000	217.480	205.774	207.850
2647.000	217.380	208.916	207.755
2655.000	218.652	205.774	208.961
2651.000	219.095	201.062	209.382
2651.000	218.368	196.350	208.136
2645.000	217.924	201.062	208.271
2646.000	217.823	204.204	208.176
2644.000	217.095	199.491	207.485
2652.000	218.409	204.204	208.731
2650.000	218.267	199.491	208.596
2650.000	218.451	212.058	208.770
2648.000	217.907	219.911	208.810
2647.000	217.823	204.204	208.176
2656.000	218.024	197.920	208.366
2655.000	219.137	208.916	209.421
2657.000	218.250	218.341	209.135
2652.000	218.551	208.916	208.866
2652.000	218.610	197.920	208.922
2660.000	217.907	219.911	208.810
2654.000	218.510	201.062	208.826
2653.000	219.196	197.920	209.477
2650.000	218.610	197.920	208.922
2651.000	217.664	218.341	208.580
2656.000	219.078	219.911	209.365
2652.000	217.765	215.199	208.675
2648.000	218.853	199.491	209.152
2655.000	218.551	208.916	208.866
2656.000	219.338	202.633	209.612
2655.000	218.250	218.341	209.135
2651.000	218.368	196.350	208.691
2649.000	217.664	218.341	208.580
2651.000	217.865	212.058	208.770
2653.000	219.681	201.062	209.937
2651.000	217.078	218.341	208.024
2657.000	218.492	219.911	209.365
2644.000	218.267	199.491	208.596
2647.000	217.907	219.911	208.810
2658.000	218.936	215.199	209.786
2654.000	218.610	197.920	208.922
2652.000	218.610	197.920	208.922
2655.000	218.853	199.491	208.596
2652.000	218.007	216.770	208.905
2658.000	217.664	218.341	208.580
2656.000	218.492	219.911	209.365
2657.000	218.510	201.062	208.826
2653.000	218.551	208.916	208.866
2646.000	217.681	199.491	208.041
2649.000	217.907	219.911	208.810
2653.000	218.451	212.058	209.326
2654.000	217.907	219.911	208.810
2658.000	218.752	202.633	209.056
2652.000	219.179	216.770	209.461
2652.000	218.735	221.482	209.595
2649.000	219.095	201.062	209.382
2651.000	217.865	212.058	208.215
2649.000	218.593	216.770	209.461
2652.000	218.208	210.487	208.540
2653.000	217.765	215.199	208.675
2649.000	217.522	213.628	208.445
2646.000	217.279	212.058	208.215
2655.000	217.321	219.911	208.255
2648.000	218.208	210.487	208.540
2654.000	218.492	219.911	209.365
2650.000	218.610	197.920	208.922
2654.000	217.907	219.911	208.810
2654.000	218.853	199.491	208.596
2649.000	218.936	215.199	209.786
2647.000	217.966	208.916	208.310
2657.000	219.321	221.482	210.151
2653.000	219.480	207.345	209.746
2655.000	218.007	216.770	208.905
2652.000	218.350	215.199	209.230
2656.000	218.610	197.920	208.922
2653.000	217.664	218.341	208.580
2656.000	219.238	205.774	209.516
2654.000	218.108	213.628	209.000
2649.000	216.936	213.628	207.890
2662.000	218.752	202.633	209.056
2656.000	218.853	199.491	209.152
2655.000	219.338	202.633	209.612
2653.000	217.907	219.911	208.810
2645.000	217.522	213.628	208.445
2661.000	219.338	202.633	209.612
2651.000	216.250	216.770	207.239
2642.000	217.723	207.345	208.080
2656.000	217.907	219.911	208.810
2659.000	218.451	212.058	208.770
2656.000	218.551	208.916	208.866
2656.000	219.439	199.491	209.707
2652.000	218.350	215.199	208.675
2655.000	218.492	219.911	209.365
2653.000	217.522	213.628	208.445
2656.000	218.149	221.482	209.040
2655.000	218.610	197.920	208.922
2643.000	217.196	196.350	207.581
2646.000	218.853	199.491	209.152
2651.000	219.439	199.491	209.707
2652.000	217.279	212.058	208.215
2651.000	218.853	199.491	209.152
2654.000	219.095	201.062	209.382
2655.000	218.108	213.628	209.000
2652.000	218.368	196.350	208.691
2657.000	218.610	197.920	208.922
2659.000	217.907	219.911	208.810
2657.000	218.652	205.774	208.961
2653.000	218.368	196.350	208.691
2643.000	218.066	205.774	208.406
2652.000	217.765	215.199	208.675
2648.000	217.924	201.062	208.271
2647.000	218.066	205.774	207.850
2660.000	217.823	204.204	208.176
2653.000	219.439	199.491	209.707
2650.000	218.610	197.920	208.922
2650.000	219.095	201.062	208.826
2653.000	219.137	208.916	208.866
2650.000	218.794	210.487	209.096
2652.000	218.610	197.920	208.922
2654.000	218.492	219.911	209.365
2650.000	218.350	215.199	208.675
2653.000	217.321	219.911	208.255
2652.000	218.693	213.628	209.556
2652.000	218.593	216.770	209.461
2652.000	218.007	216.770	208.905
2651.000	218.610	197.920	208.922
2648.000	218.492	219.911	209.365
2650.000	217.966	208.916	208.310
2655.000	218.024	197.920	208.366
2652.000	217.765	215.199	208.675
2646.000	218.250	218.341	208.580
2656.000	218.451	212.058	208.770
2655.000	218.652	205.774	208.961
2659.000	218.610	197.920	208.366
2657.000	218.735	221.482	209.595
2656.000	219.078	219.911	209.921
2654.000	218.250	218.341	209.135
2659.000	217.439	197.920	207.811
