Area	ImageJ	Crofton2	Crofton4
404.000	114.225	109.956	110.514
402.000	113.296	111.527	109.633
395.000	112.811	108.385	109.729
400.000	113.740	106.814	109.498
404.000	114.811	109.956	111.069
398.000	111.054	108.385	107.507
399.000	112.468	109.956	108.292
394.000	112.811	108.385	108.618
400.000	111.983	106.814	107.832
398.000	112.811	108.385	108.618
405.000	112.468	109.956	108.848
400.000	113.397	108.385	109.173
404.000	113.397	108.385	109.173
400.000	113.054	109.956	108.848
399.000	112.811	108.385	108.618
399.000	113.154	106.814	108.388
400.000	113.054	109.956	108.848
397.000	115.882	113.097	111.529
402.000	115.397	109.956	111.069
398.000	112.811	108.385	108.618
401.000	114.468	111.527	109.633
402.000	112.569	106.814	108.388
406.000	112.569	106.814	107.832
398.000	113.054	109.956	108.848
401.000	111.983	106.814	108.388
399.000	112.811	108.385	107.507
397.000	111.983	106.814	108.388
397.000	113.054	109.956	109.403
401.000	114.569	108.385	109.729
398.000	111.154	105.243	107.602
401.000	111.640	108.385	108.062
398.000	112.468	109.956	108.848
398.000	111.054	108.385	107.507
399.000	113.397	108.385	109.173
395.000	113.640	109.956	109.403
399.000	113.397	108.385	109.173
398.000	114.468	111.527	110.189
397.000	112.811	108.385	108.618
399.000	115.397	109.956	110.514
401.000	113.397	108.385	108.618
399.000	113.983	108.385	109.729
400.000	114.569	108.385	109.729
402.000	113.397	108.385	109.173
395.000	112.811	108.385	108.618
400.000	111.640	108.385	107.507
401.000	112.569	106.814	108.388
397.000	112.225	108.385	108.062
397.000	112.569	106.814	108.943
403.000	115.397	109.956	111.069
400.000	112.569	106.814	108.388
399.000	111.397	106.814	107.277
401.000	114.225	109.956	109.959
397.000	111.983	106.814	108.388
403.000	111.640	108.385	107.507
392.000	111.397	106.814	107.277
404.000	112.811	108.385	108.618
397.000	111.882	109.956	107.737
399.000	112.468	109.956	108.848
398.000	115.882	113.097	110.974
398.000	113.640	109.956	109.403
397.000	112.569	106.814	108.388
399.000	115.054	111.527	109.633
397.000	114.468	111.527	110.189
406.000	112.225	108.385	108.062
399.000	111.640	108.385	107.507
397.000	111.054	108.385	107.507
399.000	112.225	108.385	108.062
401.000	113.640	109.956	109.403
399.000	113.296	111.527	109.633
398.000	112.569	106.814	108.388
396.000	114.811	109.956	109.959
403.000	113.397	108.385	109.173
402.000	114.225	109.956	109.403
398.000	115.397	109.956	111.069
396.000	113.882	111.527	110.189
398.000	113.296	111.527	109.633
395.000	110.225	106.814	106.722
399.000	112.225	108.385	108.062
401.000	113.640	109.956	109.959
401.000	115.983	109.956	111.069
399.000	112.468	109.956	108.848
396.000	112.225	108.385	108.062
400.000	112.569	106.814	108.388
400.000	112.468	109.956	107.737
394.000	113.397	108.385	109.173
400.000	111.983	106.814	107.832
397.000	113.397	108.385	109.173
398.000	111.054	108.385	107.507
405.000	114.225	109.956	109.959
405.000	113.397	108.385	109.173
398.000	115.397	109.956	110.514
404.000	113.397	108.385	109.173
399.000	113.054	109.956	108.848
403.000	116.711	114.668	112.315
399.000	114.811	109.956	110.514
404.000	111.640	108.385	107.507
398.000	112.225	108.385	107.507
403.000	111.397	106.814	107.832
401.000	113.882	111.527	110.189
396.000	110.225	106.814	106.166
402.000	114.811	109.956	109.959
406.000	112.811	108.385	108.062
401.000	113.882	111.527	109.633
400.000	115.397	109.956	111.625
404.000	114.811	109.956	109.959
398.000	111.983	106.814	107.832
399.000	110.811	106.814	106.722
399.000	112.468	109.956	108.292
402.000	113.054	109.956	108.292
397.000	115.397	109.956	110.514
396.000	110.811	106.814	106.722
401.000	112.569	106.814	108.943
399.000	112.569	106.814	108.388
406.000	110.811	106.814	106.722
399.000	113.983	108.385	109.729
399.000	114.468	111.527	109.078
399.000	112.468	109.956	108.848
401.000	111.054	108.385	108.062
398.000	113.882	111.527	110.189
398.000	113.054	109.956	108.848
399.000	114.811	109.956	109.959
401.000	113.397	108.385	109.173
398.000	115.983	109.956	111.069
400.000	110.811	106.814	107.277
395.000	114.569	108.385	110.284
404.000	112.468	109.956	108.848
397.000	111.640	108.385	107.507
401.000	115.054	111.527	110.744
400.000	113.397	108.385	109.173
400.000	113.882	111.527	110.189
402.000	113.054	109.956	109.403
399.000	116.811	111.527	111.855
399.000	112.468	109.956	108.848
402.000	112.811	108.385	108.618
407.000	111.397	106.814	107.277
397.000	112.569	106.814	108.388
401.000	114.811	109.956	110.514
399.000	114.468	111.527	110.189
397.000	113.054	109.956	109.403
400.000	113.296	111.527	109.633
401.000	112.811	108.385	108.618
401.000	112.811	108.385	108.618
400.000	113.054	109.956	108.292
402.000	111.154	105.243	107.602
399.000	114.225	109.956	110.514
403.000	113.397	108.385	109.173
397.000	112.569	106.814	108.388
400.000	113.882	111.527	110.189
403.000	114.569	108.385	109.729
396.000	113.640	109.956	108.848
399.000	112.468	109.956	108.292
399.000	115.882	113.097	112.085
398.000	113.397	108.385	109.173
403.000	114.468	111.527	109.633
400.000	113.054	109.956	108.848
399.000	112.811	108.385	108.618
400.000	111.640	108.385	108.062
400.000	113.882	111.527	110.189
403.000	112.468	109.956	108.848
398.000	113.397	108.385	109.173
402.000	113.154	106.814	107.832
399.000	113.397	108.385	109.173
402.000	114.225	109.956	110.514
399.000	112.468	109.956	108.848
398.000	112.811	108.385	108.062
396.000	113.054	109.956	108.848
403.000	112.468	109.956	108.848
