Area	ImageJ	Crofton2	Crofton4
2070.000	186.894	182.212	179.408
2067.000	186.752	177.500	178.718
2068.000	186.894	182.212	179.408
2070.000	186.894	182.212	179.408
2071.000	188.066	182.212	179.964
2067.000	186.752	177.500	178.718
2071.000	188.167	179.071	180.059
2069.000	188.309	183.783	180.194
2068.000	186.894	182.212	178.853
2068.000	186.894	182.212	179.408
2072.000	187.480	182.212	179.964
2070.000	186.167	177.500	178.163
2064.000	187.924	177.500	179.829
2071.000	187.338	177.500	179.274
2070.000	187.338	177.500	178.718
2067.000	186.752	177.500	178.718
2063.000	187.924	177.500	179.829
2075.000	187.238	180.642	179.178
2071.000	188.309	183.783	180.194
2066.000	188.510	177.500	180.384
2076.000	187.238	180.642	179.178
2068.000	187.338	177.500	179.274
2072.000	186.894	182.212	179.408
2065.000	186.167	177.500	178.163
2066.000	186.066	180.642	178.623
2069.000	186.510	175.929	178.488
2067.000	186.652	180.642	178.623
2069.000	187.338	177.500	179.274
2069.000	186.510	175.929	178.488
2068.000	187.338	177.500	179.274
2069.000	187.480	182.212	179.408
2072.000	187.238	180.642	179.178
2072.000	187.823	180.642	179.734
2071.000	189.338	179.071	181.170
2067.000	187.681	175.929	179.599
2067.000	186.510	175.929	178.488
2068.000	187.681	175.929	179.599
2070.000	186.652	180.642	179.178
2069.000	187.480	182.212	179.964
2071.000	188.752	179.071	180.614
2068.000	188.510	177.500	179.829
2072.000	188.309	183.783	180.749
2070.000	187.338	177.500	179.274
2066.000	186.894	182.212	179.408
2062.000	187.439	174.358	178.814
2070.000	187.723	183.783	180.194
2072.000	187.238	180.642	179.178
2066.000	186.510	175.929	178.488
2063.000	186.652	180.642	178.623
2068.000	187.480	182.212	179.964
2068.000	187.238	180.642	179.178
2067.000	187.095	175.929	179.044
2070.000	188.510	177.500	180.384
2072.000	187.238	180.642	179.178
2074.000	187.723	183.783	180.194
2068.000	187.681	175.929	179.599
2071.000	188.510	177.500	180.384
2067.000	186.167	177.500	178.163
2076.000	188.167	179.071	179.504
2068.000	188.309	183.783	180.194
2066.000	187.581	179.071	179.504
2068.000	187.723	183.783	180.194
2077.000	187.238	180.642	179.734
2070.000	187.924	177.500	179.829
2067.000	186.752	177.500	178.718
2068.000	188.510	177.500	180.384
2062.000	186.510	175.929	178.488
2066.000	186.894	182.212	179.408
2071.000	187.723	183.783	180.194
2072.000	186.995	179.071	178.393
2068.000	187.480	182.212	179.964
2072.000	188.167	179.071	180.059
2070.000	187.924	177.500	179.829
2075.000	187.723	183.783	180.194
2067.000	186.409	179.071	178.393
2070.000	186.894	182.212	179.408
2068.000	187.095	175.929	179.044
2078.000	187.338	177.500	179.274
2070.000	186.995	179.071	178.948
2067.000	186.409	179.071	178.393
2068.000	187.723	183.783	180.194
2074.000	188.309	183.783	180.749
2069.000	187.480	182.212	179.964
2070.000	186.652	180.642	179.178
2064.000	186.652	180.642	178.623
2064.000	187.924	177.500	179.829
2071.000	187.924	177.500	179.829
2070.000	186.409	179.071	178.393
2065.000	188.752	179.071	180.614
2076.000	188.309	183.783	180.749
2069.000	188.510	177.500	180.384
2071.000	187.681	175.929	179.599
2072.000	187.581	179.071	179.504
2069.000	187.480	182.212	179.964
2073.000	188.752	179.071	180.614
2064.000	187.681	175.929	179.599
2062.000	186.752	177.500	178.718
2069.000	187.480	182.212	179.408
2069.000	186.167	177.500	178.163
2067.000	187.723	183.783	179.639
2069.000	186.066	180.642	178.623
2063.000	187.924	177.500	179.829
2067.000	187.095	175.929	179.044
2071.000	188.894	183.783	181.305
2068.000	187.681	175.929	179.599
2073.000	186.995	179.071	178.948
2069.000	186.652	180.642	178.623
2071.000	187.338	177.500	179.274
2071.000	187.480	182.212	179.408
2075.000	187.480	182.212	179.408
2072.000	188.309	183.783	180.749
2071.000	187.480	182.212	179.964
2065.000	187.723	183.783	179.639
2069.000	187.924	177.500	179.829
2071.000	187.723	183.783	180.194
2069.000	188.066	182.212	179.964
2064.000	187.480	182.212	179.964
2061.000	186.652	180.642	179.178
2070.000	187.723	183.783	180.194
2069.000	188.510	177.500	180.384
2066.000	188.267	175.929	179.599
