Area	ImageJ	Crofton2	Crofton4
843.000	140.853	138.230	135.758
840.000	139.640	130.376	134.053
840.000	138.811	128.805	133.267
842.000	139.924	139.801	135.433
838.000	139.882	131.947	134.838
843.000	139.439	136.659	133.862
840.000	140.225	130.376	134.608
840.000	141.054	131.947	134.838
845.000	140.225	130.376	134.608
841.000	140.225	130.376	134.608
841.000	139.681	138.230	134.092
835.000	141.054	131.947	135.393
843.000	139.539	133.518	134.513
838.000	140.468	131.947	134.838
839.000	139.640	130.376	134.053
843.000	140.225	130.376	134.608
838.000	140.024	136.659	134.973
838.000	140.811	130.376	134.608
837.000	139.054	130.376	133.497
836.000	139.296	131.947	134.283
836.000	140.267	138.230	134.648
840.000	140.024	136.659	134.418
834.000	141.054	131.947	134.838
835.000	139.095	138.230	134.092
839.000	140.510	139.801	135.988
840.000	139.439	136.659	133.862
840.000	139.882	131.947	134.283
839.000	139.196	135.088	134.187
838.000	139.095	138.230	133.537
835.000	140.468	131.947	134.838
840.000	140.953	135.088	135.854
835.000	139.640	130.376	134.053
837.000	140.853	138.230	135.758
839.000	139.539	133.518	134.513
835.000	140.610	136.659	134.418
837.000	139.640	130.376	134.053
842.000	140.610	136.659	135.528
837.000	140.711	133.518	134.513
839.000	141.196	136.659	134.973
840.000	139.539	133.518	134.513
842.000	140.711	133.518	135.068
837.000	139.095	138.230	134.092
842.000	140.267	138.230	134.648
833.000	141.095	139.801	135.433
837.000	140.225	130.376	134.053
839.000	140.225	130.376	134.608
839.000	139.681	138.230	134.648
838.000	139.439	136.659	133.862
838.000	140.225	130.376	134.608
840.000	141.640	131.947	135.949
838.000	139.095	138.230	134.092
841.000	140.468	131.947	134.838
834.000	139.397	128.805	133.823
836.000	139.681	138.230	134.648
839.000	140.953	135.088	135.298
836.000	138.267	136.659	132.751
842.000	140.368	135.088	134.187
839.000	139.338	139.801	134.322
830.000	138.225	128.805	132.712
837.000	139.681	138.230	134.092
842.000	140.510	139.801	135.433
841.000	141.196	136.659	135.528
841.000	139.640	130.376	134.053
842.000	139.439	136.659	133.862
839.000	141.296	133.518	135.068
841.000	139.095	138.230	133.537
840.000	138.510	138.230	133.537
840.000	139.640	130.376	134.053
833.000	139.439	136.659	134.418
841.000	139.439	136.659	133.862
839.000	139.095	138.230	134.092
835.000	139.397	128.805	133.267
839.000	140.368	135.088	135.298
840.000	140.225	130.376	134.608
836.000	139.882	131.947	134.283
838.000	141.296	133.518	135.624
837.000	140.711	133.518	135.068
837.000	139.439	136.659	134.418
835.000	138.267	136.659	133.307
836.000	139.882	131.947	134.283
833.000	138.711	131.947	133.727
841.000	140.225	130.376	134.608
840.000	140.267	138.230	135.203
834.000	138.853	136.659	133.307
839.000	139.681	138.230	134.648
836.000	139.681	138.230	134.648
833.000	139.681	138.230	134.092
841.000	142.468	133.518	136.734
839.000	140.811	130.376	134.608
840.000	140.125	133.518	135.068
841.000	139.924	139.801	135.433
838.000	141.439	138.230	135.758
842.000	140.711	133.518	135.068
843.000	140.510	139.801	134.878
839.000	140.953	135.088	134.743
836.000	139.196	135.088	134.187
834.000	139.397	128.805	133.267
835.000	140.267	138.230	135.203
836.000	140.267	138.230	135.758
840.000	139.095	138.230	133.537
837.000	138.853	136.659	133.862
836.000	139.681	138.230	134.648
839.000	140.468	131.947	134.283
834.000	140.468	131.947	134.283
843.000	139.882	131.947	134.283
837.000	140.024	136.659	134.973
835.000	139.095	138.230	134.092
844.000	140.610	136.659	134.973
836.000	139.782	135.088	134.743
841.000	140.510	139.801	135.433
841.000	140.267	138.230	135.203
837.000	139.681	138.230	134.648
845.000	141.054	131.947	135.393
838.000	140.368	135.088	135.298
836.000	140.024	136.659	134.418
835.000	139.054	130.376	134.053
837.000	138.267	136.659	133.307
842.000	139.640	130.376	134.053
842.000	139.296	131.947	134.283
841.000	140.711	133.518	135.068
838.000	141.882	133.518	136.179
835.000	139.539	133.518	134.513
837.000	138.510	138.230	133.537
839.000	139.196	135.088	133.077
839.000	138.267	136.659	133.307
839.000	138.610	135.088	133.077
839.000	139.681	138.230	134.648
834.000	139.338	139.801	134.322
831.000	138.811	128.805	133.267
841.000	140.267	138.230	134.648
837.000	139.924	139.801	135.433
837.000	140.468	131.947	134.283
834.000	138.468	130.376	132.942
840.000	140.225	130.376	134.608
836.000	139.397	128.805	133.823
837.000	140.510	139.801	134.878
837.000	141.054	131.947	135.393
840.000	141.681	139.801	136.544
837.000	140.267	138.230	134.648
832.000	139.640	130.376	134.053
839.000	140.811	130.376	135.163
843.000	139.924	139.801	134.878
836.000	139.882	131.947	134.283
839.000	140.368	135.088	134.187
840.000	139.681	138.230	134.092
839.000	140.125	133.518	134.513
