Area	ImageJ	Crofton2	Crofton4
1026.000	171.823	168.075	164.565
1026.000	170.894	169.646	164.240
1024.000	171.782	160.221	164.525
1026.000	171.338	164.934	164.660
1027.000	171.238	168.075	164.565
1026.000	171.095	163.363	164.430
1031.000	171.539	158.650	164.295
1030.000	172.652	169.646	165.350
1024.000	171.480	169.646	164.240
1029.000	172.652	169.646	165.350
1027.000	170.167	164.934	163.549
1028.000	172.610	161.792	164.755
1030.000	170.953	158.650	163.185
1027.000	171.782	160.221	164.525
1026.000	170.167	164.934	163.549
1020.000	169.196	158.650	162.074
1022.000	170.066	168.075	164.009
1029.000	172.368	160.221	165.081
1027.000	171.823	168.075	164.565
1026.000	170.167	164.934	163.549
1030.000	173.539	160.221	165.636
1029.000	170.652	168.075	164.009
1025.000	168.752	163.363	162.764
1027.000	173.196	161.792	165.866
1029.000	170.995	166.504	164.335
1026.000	170.510	163.363	163.875
1025.000	170.894	169.646	164.795
1023.000	171.823	168.075	164.009
1027.000	172.267	163.363	164.430
1027.000	171.095	163.363	163.875
1030.000	173.196	161.792	165.866
1026.000	170.894	169.646	164.795
1028.000	170.894	169.646	164.795
1026.000	172.125	158.650	164.851
1023.000	170.510	163.363	163.875
1028.000	171.782	160.221	163.970
1027.000	172.368	160.221	165.081
1025.000	172.125	158.650	164.851
1031.000	172.066	169.646	164.795
1024.000	171.439	161.792	163.645
1027.000	172.066	169.646	165.350
1025.000	169.439	160.221	162.859
1036.000	172.368	160.221	165.081
1017.000	172.125	158.650	164.851
1027.000	170.309	169.646	163.684
1022.000	170.309	169.646	164.240
1025.000	172.167	166.504	165.446
1028.000	172.066	169.646	165.350
1026.000	170.995	166.504	163.779
1022.000	170.368	158.650	163.185
1026.000	170.610	160.221	163.415
1035.000	169.581	164.934	162.439
1026.000	170.066	168.075	163.454
1029.000	170.610	160.221	163.415
1030.000	170.894	169.646	164.795
1028.000	173.782	161.792	165.866
1030.000	169.581	164.934	162.439
1024.000	171.539	158.650	164.295
1026.000	172.711	158.650	164.851
1036.000	171.782	160.221	164.525
1027.000	171.924	164.934	164.660
1027.000	170.652	168.075	164.009
1026.000	169.581	164.934	162.994
1024.000	169.581	164.934	162.994
1032.000	172.610	161.792	165.866
1030.000	172.894	171.217	166.136
1026.000	172.953	160.221	165.636
1032.000	172.309	171.217	166.136
1027.000	172.652	169.646	164.795
1026.000	171.095	163.363	163.875
1028.000	170.167	164.934	164.105
1028.000	169.196	158.650	162.629
1029.000	170.995	166.504	164.335
1038.000	172.309	171.217	165.580
1021.000	172.309	171.217	165.025
1025.000	172.953	160.221	165.081
1029.000	171.137	171.217	164.470
1022.000	170.125	157.080	162.955
1023.000	171.238	168.075	164.009
1028.000	171.480	169.646	164.795
1031.000	170.853	161.792	164.200
1024.000	170.953	158.650	163.740
1030.000	170.853	161.792	164.200
1023.000	168.267	160.221	162.304
1022.000	170.894	169.646	164.240
1026.000	170.652	168.075	163.454
1022.000	169.924	163.363	163.319
1028.000	170.894	169.646	164.795
1027.000	171.782	160.221	164.525
1023.000	171.480	169.646	164.240
1022.000	170.995	166.504	163.779
1029.000	170.610	160.221	163.415
1031.000	171.196	160.221	163.970
1030.000	171.480	169.646	164.240
1026.000	172.066	169.646	164.795
1028.000	172.995	168.075	165.676
1031.000	170.409	166.504	163.224
1027.000	170.066	168.075	164.009
1032.000	170.894	169.646	164.795
1027.000	170.510	163.363	163.875
1029.000	171.439	161.792	164.200
1028.000	171.439	161.792	163.645
1028.000	168.853	160.221	162.304
1029.000	172.953	160.221	165.081
1029.000	169.823	166.504	163.224
1028.000	172.267	163.363	164.430
1029.000	169.581	164.934	162.439
1028.000	171.480	169.646	164.795
1025.000	170.652	168.075	164.009
1023.000	173.539	160.221	165.636
1021.000	169.782	158.650	163.185
1023.000	170.551	171.217	164.470
1027.000	171.439	161.792	164.200
1032.000	169.782	158.650	163.185
1030.000	173.196	161.792	165.866
1029.000	172.309	171.217	166.136
1028.000	172.953	160.221	165.081
1030.000	173.439	163.363	165.541
1026.000	172.368	160.221	165.081
1025.000	172.953	160.221	165.081
1026.000	170.894	169.646	164.795
1028.000	170.894	169.646	164.795
1027.000	173.238	169.646	165.906
1024.000	170.368	158.650	163.185
1015.000	170.610	160.221	163.415
1027.000	170.167	164.934	164.105
1028.000	171.338	164.934	164.105
1024.000	169.095	161.792	163.089
1020.000	170.125	157.080	162.955
1030.000	169.581	164.934	162.994
1028.000	171.539	158.650	164.295
1023.000	171.539	158.650	164.295
1024.000	170.652	168.075	164.009
1028.000	172.309	171.217	165.580
1028.000	171.539	158.650	164.295
1024.000	171.480	169.646	164.795
1027.000	169.480	168.075	163.454
1026.000	172.853	163.363	165.541
1027.000	172.125	158.650	164.851
1032.000	172.066	169.646	165.350
1029.000	172.610	161.792	165.311
1026.000	172.610	161.792	165.311
1026.000	170.652	168.075	164.009
1017.000	170.024	160.221	162.859
1024.000	172.711	158.650	164.851
1029.000	170.752	164.934	164.105
1030.000	172.368	160.221	164.525
1028.000	170.309	169.646	163.684
1028.000	173.782	161.792	166.422
1028.000	169.681	161.792	162.534
1026.000	169.338	163.363	163.319
1026.000	170.066	168.075	163.454
1032.000	173.439	163.363	166.096
1031.000	172.409	168.075	165.120
1024.000	170.510	163.363	163.875
1027.000	171.723	171.217	165.580
1025.000	171.823	168.075	165.120
1026.000	170.167	164.934	162.994
1031.000	171.439	161.792	164.755
1023.000	171.539	158.650	164.295
1029.000	171.782	160.221	163.970
1022.000	170.610	160.221	163.415
1031.000	172.309	171.217	165.025
1030.000	171.238	168.075	164.565
1029.000	170.024	160.221	163.415
1029.000	170.894	169.646	164.795
1024.000	171.137	171.217	165.025
1030.000	170.752	164.934	163.549
1030.000	171.539	158.650	164.295
1021.000	171.338	164.934	164.105
1021.000	170.853	161.792	163.645
1032.000	171.823	168.075	164.565
1029.000	171.723	171.217	165.025
1024.000	172.510	164.934	165.771
1020.000	169.782	158.650	162.629
1030.000	170.309	169.646	164.240
1033.000	169.823	166.504	163.224
1031.000	171.581	166.504	164.335
1031.000	171.782	160.221	164.525
1034.000	171.782	160.221	163.970
1020.000	167.823	164.934	161.883
1026.000	171.480	169.646	165.350
1034.000	170.066	168.075	164.009
1026.000	170.309	169.646	164.240
1027.000	168.752	163.363	162.209
1021.000	169.823	166.504	163.224
1026.000	171.338	164.934	164.660
1034.000	170.309	169.646	164.240
1029.000	171.581	166.504	164.335
1018.000	169.681	161.792	163.645
1026.000	171.681	163.363	164.430
1031.000	170.267	161.792	163.645
1027.000	172.368	160.221	165.081
1024.000	172.267	163.363	164.985
1025.000	169.581	164.934	162.439
1027.000	171.539	158.650	164.295
1025.000	172.610	161.792	165.311
1023.000	168.510	161.792	162.534
1032.000	170.894	169.646	164.240
1030.000	171.823	168.075	164.565
1027.000	172.652	169.646	165.350
1025.000	170.652	168.075	164.009
1027.000	170.894	169.646	164.240
1025.000	173.782	161.792	166.422
1033.000	170.610	160.221	163.970
1025.000	169.581	164.934	162.994
1029.000	171.480	169.646	164.795
1026.000	171.782	160.221	164.525
1021.000	170.752	164.934	163.549
1027.000	170.267	161.792	163.645
1024.000	172.368	160.221	165.081
1028.000	170.995	166.504	164.335
1030.000	169.439	160.221	162.304
1033.000	171.196	160.221	164.525
1032.000	172.894	171.217	166.136
1020.000	170.024	160.221	162.304
1027.000	170.368	158.650	163.185
1026.000	172.066	169.646	164.795
1027.000	170.409	166.504	163.779
1026.000	168.853	160.221	162.304
1028.000	172.853	163.363	165.541
1025.000	169.723	169.646	163.129
1029.000	173.782	161.792	165.866
1027.000	172.024	161.792	164.755
1024.000	169.924	163.363	163.319
1029.000	172.309	171.217	165.580
1029.000	169.823	166.504	163.779
1028.000	170.610	160.221	163.415
1030.000	169.439	160.221	162.859
1035.000	168.024	158.650	161.519
1029.000	168.995	164.934	162.439
1033.000	172.368	160.221	164.525
1026.000	172.953	160.221	165.081
1022.000	170.066	168.075	163.454
1030.000	170.066	168.075	163.454
1023.000	170.894	169.646	164.240
1026.000	170.995	166.504	163.779
1031.000	171.480	169.646	164.795
1028.000	171.338	164.934	164.660
1025.000	171.480	169.646	164.240
1026.000	170.267	161.792	163.645
1026.000	171.338	164.934	165.216
1029.000	171.823	168.075	164.565
1021.000	169.924	163.363	162.764
1024.000	173.238	169.646	165.350
1027.000	172.167	166.504	164.890
1028.000	170.267	161.792	164.200
1030.000	169.238	166.504	163.224
1026.000	170.368	158.650	163.185
1026.000	171.238	168.075	164.565
1029.000	169.338	163.363	163.319
1029.000	170.995	166.504	164.890
1021.000	172.368	160.221	165.081
1028.000	172.167	166.504	164.890
1028.000	168.995	164.934	162.439
1023.000	170.267	161.792	163.645
1028.000	172.953	160.221	165.081
1032.000	170.409	166.504	163.224
1028.000	171.581	166.504	164.890
1035.000	169.782	158.650	163.185
1030.000	171.196	160.221	163.970
