Area	ImageJ	Crofton2	Crofton4
1661.000	186.267	174.358	178.258
1650.000	184.995	177.500	177.052
1658.000	186.551	183.783	179.083
1659.000	186.267	174.358	178.258
1657.000	186.267	174.358	178.258
1661.000	184.853	172.788	176.918
1658.000	185.966	183.783	178.528
1661.000	185.681	174.358	177.703
1663.000	186.894	182.212	179.408
1658.000	184.752	175.929	176.822
1659.000	186.267	174.358	178.258
1652.000	185.723	182.212	178.298
1654.000	185.723	182.212	178.298
1660.000	186.995	179.071	178.948
1657.000	185.924	175.929	177.933
1653.000	185.681	174.358	177.703
1660.000	187.095	175.929	179.044
1662.000	185.338	175.929	177.378
1656.000	186.309	182.212	178.853
1663.000	185.338	175.929	177.378
1659.000	185.723	182.212	178.298
1659.000	186.853	174.358	178.814
1657.000	187.137	183.783	179.639
1656.000	186.853	174.358	178.814
1652.000	184.853	172.788	176.918
1654.000	185.338	175.929	177.378
1662.000	186.894	182.212	179.408
1659.000	185.480	180.642	178.068
1658.000	186.267	174.358	178.258
1653.000	186.510	175.929	178.488
1661.000	186.167	177.500	178.163
1657.000	186.267	174.358	178.258
1655.000	185.238	179.071	177.838
1658.000	186.309	182.212	178.853
1654.000	185.581	177.500	177.608
1659.000	186.752	177.500	178.718
1658.000	185.480	180.642	178.068
1654.000	184.409	177.500	176.497
1660.000	187.095	175.929	179.044
1657.000	186.510	175.929	178.488
1655.000	185.681	174.358	177.703
1655.000	186.752	177.500	178.718
1652.000	184.853	172.788	176.918
1661.000	186.267	174.358	178.258
1659.000	186.024	172.788	178.028
1657.000	185.966	183.783	178.528
1655.000	186.066	180.642	178.068
1662.000	184.995	177.500	177.052
1663.000	185.681	174.358	177.703
1659.000	185.238	179.071	177.838
1656.000	185.480	180.642	178.068
1658.000	186.853	174.358	178.814
1654.000	184.752	175.929	176.822
1655.000	185.439	172.788	177.473
1657.000	184.853	172.788	176.918
1661.000	187.137	183.783	179.639
1657.000	186.894	182.212	179.408
1657.000	186.267	174.358	178.258
1660.000	186.267	174.358	178.258
1660.000	185.480	180.642	178.068
1664.000	184.853	172.788	176.918
1660.000	187.137	183.783	179.083
1658.000	186.024	172.788	178.028
1656.000	185.966	183.783	178.528
1656.000	186.024	172.788	178.028
1659.000	185.581	177.500	177.608
1654.000	184.510	174.358	176.592
1659.000	187.095	175.929	179.044
1664.000	186.309	182.212	178.853
1659.000	185.338	175.929	177.378
1663.000	186.551	183.783	179.083
1656.000	186.510	175.929	178.488
1660.000	185.095	174.358	177.148
1662.000	185.823	179.071	178.393
1660.000	186.309	182.212	178.853
1657.000	185.681	174.358	177.148
1664.000	186.024	172.788	177.473
1652.000	184.409	177.500	176.497
1658.000	185.723	182.212	178.298
1656.000	185.238	179.071	177.838
1660.000	184.752	175.929	176.822
1656.000	186.309	182.212	178.298
1657.000	186.853	174.358	178.814
1660.000	186.752	177.500	178.718
1657.000	186.309	182.212	178.298
1657.000	184.309	180.642	176.957
1656.000	186.267	174.358	178.258
1662.000	186.066	180.642	178.068
1656.000	187.137	183.783	179.639
1655.000	187.095	175.929	179.044
1658.000	186.853	174.358	178.814
1657.000	186.267	174.358	178.258
1656.000	183.823	177.500	176.497
1652.000	185.581	177.500	177.608
1655.000	186.894	182.212	179.408
1661.000	186.309	182.212	178.298
1651.000	186.267	174.358	178.258
1656.000	185.723	182.212	178.298
1661.000	187.095	175.929	179.044
1661.000	187.137	183.783	179.639
1660.000	186.267	174.358	178.258
1661.000	187.681	175.929	179.599
1655.000	186.853	174.358	178.814
1660.000	186.167	177.500	178.163
1655.000	186.652	180.642	178.623
1652.000	186.853	174.358	178.814
1660.000	185.238	179.071	177.838
1653.000	184.995	177.500	177.052
1658.000	186.551	183.783	179.083
1658.000	187.681	175.929	179.599
1656.000	186.267	174.358	178.258
1653.000	185.095	174.358	177.148
1651.000	184.995	177.500	176.497
1662.000	186.309	182.212	178.853
1659.000	187.681	175.929	179.599
1659.000	186.894	182.212	178.853
1658.000	185.823	179.071	177.838
1663.000	186.167	177.500	178.163
1655.000	186.853	174.358	178.814
1656.000	185.338	175.929	177.378
1656.000	186.510	175.929	178.488
1649.000	186.024	172.788	178.028
1656.000	185.924	175.929	177.933
1659.000	185.439	172.788	177.473
1659.000	186.995	179.071	178.948
1658.000	186.510	175.929	178.488
1656.000	186.551	183.783	179.083
1658.000	185.137	182.212	177.742
1660.000	186.853	174.358	178.814
1658.000	187.681	175.929	179.599
1659.000	185.439	172.788	177.473
1662.000	185.238	179.071	177.838
1662.000	186.652	180.642	179.178
1652.000	184.894	180.642	177.512
1651.000	185.681	174.358	177.703
1663.000	186.309	182.212	178.853
1658.000	186.752	177.500	178.718
1664.000	185.823	179.071	177.838
1658.000	186.066	180.642	178.068
1657.000	184.995	177.500	177.052
1662.000	186.894	182.212	178.853
1659.000	186.267	174.358	178.258
1657.000	185.238	179.071	177.282
1658.000	186.652	180.642	179.178
1654.000	185.723	182.212	177.742
1656.000	184.894	180.642	177.512
1651.000	185.480	180.642	177.512
1657.000	186.267	174.358	178.258
1654.000	185.681	174.358	177.703
1659.000	187.137	183.783	179.083
1658.000	184.995	177.500	177.608
1658.000	185.966	183.783	178.528
1653.000	185.238	179.071	177.282
1659.000	187.338	177.500	179.274
1656.000	185.338	175.929	177.378
1656.000	186.853	174.358	178.814
1654.000	186.652	180.642	178.623
1654.000	185.338	175.929	177.378
1656.000	187.681	175.929	179.599
1663.000	186.752	177.500	178.718
1656.000	184.652	179.071	177.282
1658.000	186.309	182.212	178.853
1660.000	186.894	182.212	178.853
1652.000	184.894	180.642	177.512
1656.000	185.723	182.212	178.298
1660.000	184.995	177.500	177.608
1657.000	185.723	182.212	178.298
1659.000	187.095	175.929	179.044
1658.000	186.652	180.642	179.178
1659.000	186.853	174.358	178.814
1652.000	185.681	174.358	177.703
1659.000	185.823	179.071	178.393
1655.000	185.137	182.212	177.742
1657.000	185.581	177.500	177.608
1656.000	186.510	175.929	178.488
1658.000	186.267	174.358	178.258
1658.000	186.309	182.212	178.853
1656.000	185.238	179.071	177.838
1660.000	186.853	174.358	178.814
1658.000	186.853	174.358	178.814
1660.000	187.137	183.783	179.639
1661.000	186.267	174.358	178.258
1662.000	186.551	183.783	178.528
1648.000	185.338	175.929	177.378
1656.000	185.723	182.212	178.298
1660.000	186.066	180.642	178.068
1665.000	187.095	175.929	179.044
1655.000	185.338	175.929	177.378
1654.000	187.095	175.929	179.044
1655.000	185.723	182.212	178.298
1655.000	184.066	179.071	176.727
1653.000	186.267	174.358	178.258
1658.000	187.338	177.500	178.718
1658.000	185.238	179.071	177.838
1662.000	185.681	174.358	177.703
1655.000	185.480	180.642	178.068
1654.000	185.238	179.071	177.838
1659.000	185.439	172.788	177.473
1657.000	186.267	174.358	178.258
1654.000	184.894	180.642	177.512
1661.000	185.823	179.071	178.393
1650.000	185.681	174.358	177.148
1658.000	186.267	174.358	178.258
1653.000	185.823	179.071	177.282
1658.000	185.480	180.642	178.068
1657.000	187.137	183.783	179.639
1659.000	186.652	180.642	179.178
1654.000	186.167	177.500	178.163
1658.000	185.238	179.071	177.838
1658.000	186.853	174.358	178.814
1662.000	187.338	177.500	179.274
1663.000	186.309	182.212	178.853
1656.000	185.238	179.071	177.282
1657.000	186.309	182.212	178.853
1656.000	184.752	175.929	176.822
1657.000	184.752	175.929	176.822
1657.000	184.853	172.788	176.918
1659.000	185.924	175.929	177.933
1658.000	186.309	182.212	178.853
1662.000	185.723	182.212	178.298
1658.000	186.309	182.212	178.298
1661.000	185.681	174.358	177.703
1660.000	186.510	175.929	178.488
1651.000	184.853	172.788	176.918
1657.000	184.995	177.500	177.052
1661.000	186.024	172.788	178.028
1655.000	184.309	180.642	176.957
1654.000	186.167	177.500	178.163
1664.000	187.723	183.783	179.639
1661.000	185.238	179.071	177.838
1655.000	187.095	175.929	179.044
1659.000	187.681	175.929	179.599
1657.000	185.338	175.929	176.822
1659.000	184.309	180.642	176.957
1658.000	187.681	175.929	179.599
1656.000	185.681	174.358	177.703
1658.000	185.681	174.358	177.703
1657.000	186.167	177.500	178.163
1659.000	186.752	177.500	178.718
1657.000	185.723	182.212	178.298
1656.000	185.681	174.358	177.703
1654.000	186.066	180.642	178.068
1657.000	185.681	174.358	177.703
1660.000	185.581	177.500	177.608
1653.000	185.095	174.358	177.148
1659.000	184.894	180.642	177.512
1656.000	186.267	174.358	178.258
1653.000	186.267	174.358	177.703
1658.000	185.439	172.788	177.473
1655.000	184.267	172.788	176.362
1659.000	186.066	180.642	178.068
1658.000	186.309	182.212	178.298
1660.000	186.995	179.071	178.948
1663.000	186.752	177.500	178.718
1660.000	186.853	174.358	178.814
1662.000	185.723	182.212	177.742
1657.000	185.681	174.358	177.703
1659.000	186.853	174.358	178.814
1659.000	186.267	174.358	178.258
1661.000	186.167	177.500	178.163
1656.000	185.581	177.500	177.608
1655.000	185.095	174.358	176.592
1658.000	185.338	175.929	177.378
1662.000	186.752	177.500	178.163
1658.000	186.853	174.358	178.258
1656.000	185.723	182.212	178.298
1656.000	185.439	172.788	177.473
1653.000	187.095	175.929	179.044
1661.000	185.723	182.212	178.298
1655.000	184.409	177.500	177.052
1659.000	184.894	180.642	177.512
1653.000	186.267	174.358	178.258
1657.000	186.894	182.212	179.408
1657.000	184.066	179.071	176.727
1658.000	186.853	174.358	178.814
1657.000	186.894	182.212	179.408
1656.000	185.238	179.071	177.838
1657.000	186.853	174.358	178.814
1656.000	185.137	182.212	177.742
1659.000	185.723	182.212	178.298
1653.000	185.681	174.358	177.703
1655.000	184.652	179.071	177.282
1659.000	185.480	180.642	178.068
1654.000	187.095	175.929	179.044
1659.000	185.581	177.500	178.163
1655.000	187.095	175.929	179.044
1656.000	186.510	175.929	178.488
1663.000	186.309	182.212	178.853
1654.000	185.238	179.071	177.838
1658.000	186.024	172.788	178.028
1656.000	184.995	177.500	176.497
1660.000	186.167	177.500	178.163
1661.000	186.894	182.212	178.853
1659.000	185.480	180.642	178.068
1665.000	185.966	183.783	178.528
1657.000	186.752	177.500	178.718
1662.000	185.723	182.212	178.298
1660.000	186.551	183.783	179.083
1661.000	186.167	177.500	178.163
1658.000	185.480	180.642	178.068
1661.000	184.853	172.788	176.918
1662.000	185.581	177.500	177.608
1655.000	185.137	182.212	177.742
1659.000	186.894	182.212	179.408
1655.000	186.167	177.500	178.163
1662.000	187.137	183.783	179.639
1655.000	187.095	175.929	179.044
1664.000	186.267	174.358	178.258
1658.000	184.510	174.358	176.592
1662.000	184.995	177.500	177.608
1661.000	185.480	180.642	178.068
1655.000	184.551	182.212	177.187
1658.000	185.480	180.642	178.068
1658.000	187.380	185.354	179.869
1664.000	187.924	177.500	179.829
1656.000	186.752	177.500	178.718
1665.000	186.267	174.358	178.258
1656.000	184.894	180.642	177.512
1656.000	185.581	177.500	177.608
1659.000	186.066	180.642	178.068
1656.000	185.723	182.212	178.298
1652.000	185.723	182.212	178.298
1658.000	186.510	175.929	178.488
1655.000	185.137	182.212	177.742
1650.000	186.510	175.929	177.933
1661.000	185.924	175.929	177.933
1661.000	184.652	179.071	177.282
1660.000	186.309	182.212	178.853
1661.000	187.095	175.929	179.044
1648.000	184.853	172.788	176.918
1660.000	186.853	174.358	178.814
1660.000	185.723	182.212	178.298
1654.000	186.309	182.212	178.853
1662.000	186.510	175.929	178.488
1661.000	186.510	175.929	178.488
1659.000	186.652	180.642	179.178
1653.000	185.338	175.929	177.378
1665.000	186.752	177.500	178.718
1659.000	187.137	183.783	179.083
1657.000	185.137	182.212	177.742
1663.000	187.137	183.783	179.639
1660.000	186.309	182.212	178.298
1652.000	184.309	180.642	176.957
1659.000	185.338	175.929	177.378
1661.000	185.681	174.358	177.703
1658.000	186.309	182.212	178.298
1662.000	186.551	183.783	179.083
1659.000	187.095	175.929	179.044
1654.000	186.267	174.358	178.258
1650.000	185.137	182.212	177.742
1661.000	185.338	175.929	176.822
1652.000	184.409	177.500	177.052
1651.000	184.309	180.642	176.957
1659.000	186.066	180.642	178.623
1662.000	187.681	175.929	179.599
1661.000	185.924	175.929	177.933
1651.000	186.066	180.642	178.068
1657.000	185.480	180.642	178.068
1657.000	184.894	180.642	177.512
1652.000	185.723	182.212	178.298
1659.000	187.681	175.929	179.599
1660.000	186.267	174.358	178.258
1659.000	186.551	183.783	179.083
1658.000	187.095	175.929	179.044
1657.000	186.995	179.071	178.948
1654.000	186.024	172.788	178.028
1656.000	185.480	180.642	178.068
1655.000	185.681	174.358	177.703
1657.000	185.338	175.929	177.378
1656.000	186.066	180.642	178.623
1653.000	185.137	182.212	177.742
1667.000	186.167	177.500	177.608
1661.000	186.894	182.212	179.408
1657.000	186.894	182.212	179.408
1657.000	186.267	174.358	178.258
1658.000	185.480	180.642	178.068
1657.000	185.480	180.642	178.068
1654.000	185.723	182.212	178.298
1667.000	186.267	174.358	178.258
1657.000	186.551	183.783	179.083
1652.000	184.853	172.788	176.918
1658.000	187.238	180.642	179.178
1653.000	185.095	174.358	177.148
1659.000	185.338	175.929	177.378
1651.000	184.752	175.929	176.822
1656.000	186.752	177.500	178.718
1661.000	185.966	183.783	178.528
1658.000	187.681	175.929	179.599
1656.000	185.238	179.071	177.838
1659.000	184.894	180.642	177.512
1655.000	185.924	175.929	177.933
1658.000	187.095	175.929	179.044
1659.000	187.924	177.500	179.829
1659.000	187.137	183.783	179.083
1658.000	185.966	183.783	178.528
1659.000	185.095	174.358	177.148
1662.000	185.924	175.929	177.933
1658.000	187.681	175.929	179.599
1657.000	185.681	174.358	177.703
1656.000	186.267	174.358	178.258
1656.000	186.024	172.788	178.028
1651.000	185.480	180.642	177.512
1658.000	185.723	182.212	178.298
1663.000	186.066	180.642	178.623
1655.000	184.853	172.788	176.918
1657.000	185.480	180.642	178.068
1654.000	184.752	175.929	176.822
1657.000	187.095	175.929	179.044
1665.000	186.267	174.358	178.258
1655.000	185.137	182.212	177.742
1658.000	185.439	172.788	177.473
1656.000	185.480	180.642	177.512
1654.000	186.309	182.212	178.853
1652.000	185.924	175.929	177.933
1663.000	185.137	182.212	177.742
1663.000	185.238	179.071	177.282
1659.000	185.095	174.358	177.148
1654.000	185.338	175.929	177.378
1656.000	185.823	179.071	177.282
1662.000	186.309	182.212	178.853
1657.000	185.966	183.783	178.528
1655.000	185.681	174.358	177.703
1660.000	186.309	182.212	178.853
1659.000	186.752	177.500	178.718
1658.000	187.137	183.783	179.639
1658.000	185.480	180.642	178.068
1660.000	186.510	175.929	178.488
1656.000	186.510	175.929	178.488
1654.000	185.338	175.929	176.822
1656.000	186.752	177.500	178.718
1659.000	185.924	175.929	177.933
1660.000	186.652	180.642	178.623
1656.000	186.309	182.212	178.298
1655.000	186.309	182.212	178.853
1656.000	185.480	180.642	178.068
1659.000	185.480	180.642	178.068
1657.000	184.894	180.642	177.512
1659.000	187.380	185.354	179.869
1652.000	186.853	174.358	178.814
1656.000	184.652	179.071	177.282
1657.000	184.409	177.500	177.052
1659.000	185.439	172.788	177.473
1656.000	185.681	174.358	177.703
1655.000	185.723	182.212	178.298
1657.000	184.066	179.071	176.727
1656.000	186.551	183.783	179.083
1663.000	185.823	179.071	177.838
1654.000	184.853	172.788	176.918
1652.000	185.137	182.212	177.742
1664.000	185.439	172.788	177.473
1650.000	185.439	172.788	177.473
1655.000	186.752	177.500	178.718
1657.000	185.723	182.212	178.298
1659.000	187.338	177.500	179.274
1658.000	186.267	174.358	178.258
1657.000	184.652	179.071	176.727
1658.000	185.966	183.783	177.972
1662.000	186.752	177.500	178.718
1651.000	187.338	177.500	179.274
1657.000	186.167	177.500	178.163
1657.000	185.137	182.212	177.742
1654.000	186.309	182.212	178.853
1657.000	186.551	183.783	178.528
1659.000	185.723	182.212	178.298
1663.000	186.551	183.783	179.083
1653.000	185.723	182.212	178.298
1663.000	186.309	182.212	178.853
1655.000	185.823	179.071	178.393
1658.000	185.723	182.212	178.298
1660.000	187.095	175.929	179.044
1659.000	184.894	180.642	176.957
1656.000	186.309	182.212	178.298
1660.000	187.681	175.929	179.599
1658.000	185.338	175.929	177.378
1654.000	186.409	179.071	178.393
1665.000	185.439	172.788	177.473
1654.000	185.723	182.212	177.742
1660.000	185.823	179.071	177.838
1658.000	185.823	179.071	178.393
1660.000	185.480	180.642	177.512
1658.000	185.823	179.071	178.393
1666.000	186.167	177.500	178.163
1661.000	187.681	175.929	179.599
1653.000	184.652	179.071	176.727
1654.000	184.167	175.929	176.267
1657.000	185.338	175.929	177.378
1665.000	185.581	177.500	177.608
1656.000	186.652	180.642	178.623
1657.000	185.439	172.788	177.473
1654.000	186.267	174.358	178.258
1654.000	184.995	177.500	177.052
